wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
19.0, 101.4, 11.5, 270.0, 76.0, 15.8,2018-05-07 00:00:00, None, None, None, None, -0.08,19
11.0, 101.4, 10.9, 315.0, 60.0, 18.7,2018-05-07 01:00:00, None, None, None, None, -0.03,19
14.0, 101.4, 9.5, 315.0, 58.0, 17.9,2018-05-07 02:00:00, None, None, None, None, -0.01,19
3.0, 101.5, 10.2, 90.0, 62.0, 17.7,2018-05-07 03:00:00, None, None, None, None, 0.05,19
9.0, 101.5, 10.8, 90.0, 71.0, 16.0,2018-05-07 04:00:00, None, None, None, None, 0.1,19
10.0, 101.6, 10.4, 67.5, 66.0, 16.8,2018-05-07 05:00:00, None, None, None, None, 0.14,19
2.0, 101.6, 9.6, 225.0, 66.0, 16.0,2018-05-07 06:00:00, None, None, None, None, 0.15,19
8.0, 101.7, 9.5, 90.0, 68.0, 15.5,2018-05-07 07:00:00, None, None, None, None, 0.17,19
10.0, 101.8, 8.9, 90.0, 70.0, 14.3,2018-05-07 08:00:00, None, None, None, None, 0.21,19
10.0, 101.9, 9.0, 90.0, 67.0, 15.0,2018-05-07 09:00:00, None, None, None, None, 0.22,19
15.0, 101.9, 8.8, 90.0, 71.0, 14.1,2018-05-07 10:00:00, None, None, None, None, 0.18,19
22.0, 101.9, 9.1, 90.0, 73.0, 13.9,2018-05-07 11:00:00, None, None, None, None, 0.16,19
34.0, 102.0, 9.9, 90.0, 78.0, 13.6,2018-05-07 12:00:00, None, None, None, None, 0.12,19
37.0, 102.0, 9.7, 90.0, 79.0, 13.3,2018-05-07 13:00:00, None, None, None, None, 0.12,19
27.0, 102.1, 10.0, 90.0, 82.0, 13.1,2018-05-07 14:00:00, None, None, None, None, 0.17,19
32.0, 102.2, 10.2, 90.0, 83.0, 12.9,2018-05-07 15:00:00, None, None, 41.0, None, 0.19,19
30.0, 102.2, 10.2, 90.0, 83.0, 13.0,2018-05-07 16:00:00, None, None, None, None, 0.19,19
27.0, 102.2, 10.4, 112.5, 83.0, 13.2,2018-05-07 17:00:00, None, None, None, None, 0.11,19
