BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 16.3, 2.377, None, 65.08,2017-06-25 00:00:00, 14.92,26
None, 14.9, 0.396, 65.1, 76.83,2017-06-25 01:00:00, 11.77,26
None, 11.8, 0.448, 76.8, 82.9,2017-06-25 02:00:00, 9.98,26
None, 10.0, 0.367, 82.9, 84.8,2017-06-25 03:00:00, 9.36,26
None, 9.4, 0.183, 84.8, 88.2,2017-06-25 04:00:00, 8.24,26
None, 8.2, 0.443, 88.2, 90.6,2017-06-25 05:00:00, 9.08,26
None, 9.1, 0.498, 90.6, 85.8,2017-06-25 06:00:00, 11.15,26
None, 11.2, 0.605, 85.8, 76.88,2017-06-25 07:00:00, 13.07,26
None, 13.1, None, 76.9, None,2017-06-25 08:00:00, None,26
None, None, 3.899, None, 30.4,2017-06-25 14:00:00, 28.6,26
None, 28.6, 4.29, 30.4, 30.93,2017-06-25 15:00:00, 27.6,26
None, 27.6, 5.0, 30.9, 29.11,2017-06-25 16:00:00, 28.78,26
None, 28.8, 4.393, 29.1, 30.66,2017-06-25 17:00:00, 28.62,26
None, 28.6, 3.335, 30.7, 34.09,2017-06-25 18:00:00, 27.45,26
None, 27.5, 2.056, 34.1, 36.29,2017-06-25 19:00:00, 27.04,26
None, 27.0, 2.916, 36.3, 42.18,2017-06-25 20:00:00, 23.41,26
None, 23.4, 1.906, 42.2, 46.47,2017-06-25 21:00:00, 21.15,26
None, 21.2, 2.037, 46.5, 51.25,2017-06-25 22:00:00, 19.95,26
None, 20.0, 1.323, 51.3, 61.9,2017-06-25 23:00:00, 17.67,26
None, 17.7, 1.777, 61.9, 63.14,2017-06-26 00:00:00, 17.47,26
None, 17.5, 1.444, 63.1, 72.68,2017-06-26 01:00:00, 16.28,26
None, 16.3, 1.026, 72.7, 81.2,2017-06-26 02:00:00, 14.07,26
None, 14.1, 1.082, 81.2, 81.9,2017-06-26 03:00:00, 13.13,26
None, 13.1, 1.368, 81.9, 87.0,2017-06-26 04:00:00, 11.49,26
None, 11.5, 0.754, 87.0, 88.3,2017-06-26 05:00:00, 11.59,26
None, 11.6, 0.79, 88.3, 82.0,2017-06-26 06:00:00, 13.66,26
None, 13.7, 1.283, 82.0, 74.87,2017-06-26 07:00:00, 15.36,26
None, 15.4, 1.198, 74.9, 59.65,2017-06-26 08:00:00, 17.94,26
None, 17.9, 2.955, 59.7, 45.7,2017-06-26 09:00:00, 20.71,26
None, 20.7, 5.047, 45.7, 32.86,2017-06-26 10:00:00, 22.91,26
None, 22.9, 4.845, 32.9, 25.77,2017-06-26 11:00:00, 24.11,26
None, 24.1, 3.778, 25.8, 24.13,2017-06-26 12:00:00, 24.81,26
None, 24.8, 3.849, 24.1, 21.01,2017-06-26 13:00:00, 25.65,26
None, 25.7, 5.391, 21.0, 17.7,2017-06-26 14:00:00, 26.34,26
None, 26.3, 5.565, 17.7, 18.67,2017-06-26 15:00:00, 26.22,26
None, 26.2, 6.528, 18.7, 18.76,2017-06-26 16:00:00, 25.65,26
None, 25.7, 7.274, 18.8, 20.61,2017-06-26 17:00:00, 24.68,26
None, 24.7, 8.58, 20.6, 30.42,2017-06-26 18:00:00, 21.92,26
None, 21.9, 6.183, 30.4, 45.42,2017-06-26 19:00:00, 16.85,26
None, 16.9, 2.117, 45.4, 56.87,2017-06-26 20:00:00, 14.09,26
None, 14.1, 1.39, 56.9, 70.5,2017-06-26 21:00:00, 11.25,26
None, 11.3, 1.168, 70.5, 75.44,2017-06-26 22:00:00, 10.16,26
None, 10.2, 1.585, 75.4, 81.1,2017-06-26 23:00:00, 8.96,26
None, 9.0, 0.604, 81.1, 83.1,2017-06-27 00:00:00, 7.954,26
None, 8.0, 0.566, 83.1, 86.1,2017-06-27 01:00:00, 7.215,26
None, 7.2, 1.067, 86.1, 86.8,2017-06-27 02:00:00, 7.481,26
None, 7.5, 0.621, 86.8, 88.0,2017-06-27 03:00:00, 7.676,26
None, 7.7, 1.74, 88.0, 88.9,2017-06-27 04:00:00, 8.33,26
None, 8.3, 1.493, 88.9, 90.3,2017-06-27 05:00:00, 8.89,26
None, 8.9, 1.463, 90.3, 90.8,2017-06-27 06:00:00, 9.36,26
None, 9.4, 1.707, 90.8, 91.6,2017-06-27 07:00:00, 9.56,26
None, 9.6, 2.139, 91.6, 92.2,2017-06-27 08:00:00, 9.64,26
None, 9.6, 2.714, 92.2, 91.9,2017-06-27 09:00:00, 10.22,26
None, 10.2, 2.55, 91.9, 91.2,2017-06-27 10:00:00, 10.96,26
None, 11.0, 3.408, 91.2, 91.4,2017-06-27 11:00:00, 11.57,26
None, 11.6, 5.196, 91.4, 90.6,2017-06-27 12:00:00, 12.11,26
None, 12.1, 5.191, 90.6, 87.9,2017-06-27 13:00:00, 12.93,26
