WSPD_SCLR,time,week_of_year
2.477,2017-06-25 00:00:00,26
2.419,2017-06-25 01:00:00,26
1.54,2017-06-25 02:00:00,26
1.581,2017-06-25 03:00:00,26
1.99,2017-06-25 04:00:00,26
2.127,2017-06-25 05:00:00,26
3.26,2017-06-25 06:00:00,26
3.201,2017-06-25 07:00:00,26
2.733,2017-06-25 08:00:00,26
3.304,2017-06-25 09:00:00,26
4.121,2017-06-25 10:00:00,26
4.689,2017-06-25 11:00:00,26
5.236,2017-06-25 12:00:00,26
5.5,2017-06-25 13:00:00,26
5.938,2017-06-25 14:00:00,26
6.092,2017-06-25 15:00:00,26
6.049,2017-06-25 16:00:00,26
6.511,2017-06-25 17:00:00,26
4.978,2017-06-25 18:00:00,26
3.742,2017-06-25 19:00:00,26
2.197,2017-06-25 20:00:00,26
2.384,2017-06-25 21:00:00,26
2.118,2017-06-25 22:00:00,26
3.005,2017-06-25 23:00:00,26
1.487,2017-06-26 00:00:00,26
2.335,2017-06-26 01:00:00,26
1.382,2017-06-26 02:00:00,26
1.592,2017-06-26 03:00:00,26
1.132,2017-06-26 04:00:00,26
2.524,2017-06-26 05:00:00,26
2.746,2017-06-26 06:00:00,26
3.633,2017-06-26 07:00:00,26
3.548,2017-06-26 08:00:00,26
4.483,2017-06-26 09:00:00,26
4.839,2017-06-26 10:00:00,26
5.153,2017-06-26 11:00:00,26
5.125,2017-06-26 12:00:00,26
6.417,2017-06-26 13:00:00,26
6.04,2017-06-26 14:00:00,26
5.546,2017-06-26 15:00:00,26
7.002,2017-06-26 16:00:00,26
7.389,2017-06-26 17:00:00,26
6.934,2017-06-26 18:00:00,26
6.922,2017-06-26 19:00:00,26
4.603,2017-06-26 20:00:00,26
2.321,2017-06-26 21:00:00,26
2.19,2017-06-26 22:00:00,26
1.77,2017-06-26 23:00:00,26
2.651,2017-06-27 00:00:00,26
2.763,2017-06-27 01:00:00,26
3.489,2017-06-27 02:00:00,26
3.191,2017-06-27 03:00:00,26
2.339,2017-06-27 04:00:00,26
4.078,2017-06-27 05:00:00,26
4.317,2017-06-27 06:00:00,26
3.602,2017-06-27 07:00:00,26
4.547,2017-06-27 08:00:00,26
5.339,2017-06-27 09:00:00,26
4.125,2017-06-27 10:00:00,26
5.382,2017-06-27 11:00:00,26
6.211,2017-06-27 12:00:00,26
6.054,2017-06-27 13:00:00,26
5.593,2017-06-27 14:00:00,26
5.144,2017-06-27 15:00:00,26
5.199,2017-06-27 16:00:00,26
5.486,2017-06-27 17:00:00,26
4.683,2017-06-27 18:00:00,26
4.859,2017-06-27 19:00:00,26
4.902,2017-06-27 20:00:00,26
5.213,2017-06-27 21:00:00,26
5.198,2017-06-27 22:00:00,26
5.08,2017-06-27 23:00:00,26
4.941,2017-06-28 00:00:00,26
5.171,2017-06-28 01:00:00,26
5.219,2017-06-28 02:00:00,26
5.398,2017-06-28 03:00:00,26
4.969,2017-06-28 04:00:00,26
6.102,2017-06-28 05:00:00,26
5.923,2017-06-28 06:00:00,26
6.054,2017-06-28 07:00:00,26
6.094,2017-06-28 08:00:00,26
5.384,2017-06-28 09:00:00,26
5.29,2017-06-28 10:00:00,26
5.444,2017-06-28 11:00:00,26
4.748,2017-06-28 12:00:00,26
3.779,2017-06-28 13:00:00,26
3.653,2017-06-28 14:00:00,26
3.182,2017-06-28 15:00:00,26
1.948,2017-06-28 16:00:00,26
2.648,2017-06-28 17:00:00,26
2.749,2017-06-28 18:00:00,26
3.347,2017-06-28 19:00:00,26
2.585,2017-06-28 20:00:00,26
2.105,2017-06-28 21:00:00,26
1.963,2017-06-28 22:00:00,26
1.52,2017-06-28 23:00:00,26
0.891,2017-06-29 00:00:00,26
1.276,2017-06-29 01:00:00,26
1.554,2017-06-29 02:00:00,26
2.325,2017-06-29 03:00:00,26
3.652,2017-06-29 04:00:00,26
3.721,2017-06-29 05:00:00,26
3.34,2017-06-29 06:00:00,26
3.994,2017-06-29 07:00:00,26
4.604,2017-06-29 08:00:00,26
2.963,2017-06-29 09:00:00,26
3.735,2017-06-29 10:00:00,26
3.882,2017-06-29 11:00:00,26
4.533,2017-06-29 12:00:00,26
5.356,2017-06-29 13:00:00,26
5.316,2017-06-29 14:00:00,26
5.771,2017-06-29 15:00:00,26
6.538,2017-06-29 16:00:00,26
5.579,2017-06-29 17:00:00,26
4.338,2017-06-29 18:00:00,26
3.315,2017-06-29 19:00:00,26
3.844,2017-06-29 20:00:00,26
2.448,2017-06-29 21:00:00,26
3.169,2017-06-29 22:00:00,26
2.777,2017-06-29 23:00:00,26
1.761,2017-06-30 00:00:00,26
1.63,2017-06-30 01:00:00,26
2.023,2017-06-30 02:00:00,26
2.725,2017-06-30 03:00:00,26
3.268,2017-06-30 04:00:00,26
1.848,2017-06-30 05:00:00,26
2.319,2017-06-30 06:00:00,26
1.816,2017-06-30 07:00:00,26
1.064,2017-06-30 08:00:00,26
1.216,2017-06-30 09:00:00,26
1.309,2017-06-30 10:00:00,26
1.647,2017-06-30 11:00:00,26
1.627,2017-06-30 12:00:00,26
2.069,2017-06-30 13:00:00,26
1.393,2017-06-30 14:00:00,26
1.656,2017-06-30 15:00:00,26
2.054,2017-06-30 16:00:00,26
2.151,2017-06-30 17:00:00,26
2.941,2017-06-30 18:00:00,26
2.787,2017-06-30 19:00:00,26
2.405,2017-06-30 20:00:00,26
1.981,2017-06-30 21:00:00,26
2.523,2017-06-30 22:00:00,26
2.99,2017-06-30 23:00:00,26
2.685,2017-07-01 00:00:00,26
3.416,2017-07-01 01:00:00,26
3.213,2017-07-01 02:00:00,26
3.433,2017-07-01 03:00:00,26
3.382,2017-07-01 04:00:00,26
3.326,2017-07-01 05:00:00,26
2.684,2017-07-01 06:00:00,26
2.915,2017-07-01 07:00:00,26
2.612,2017-07-01 08:00:00,26
3.193,2017-07-01 09:00:00,26
3.116,2017-07-01 10:00:00,26
3.562,2017-07-01 11:00:00,26
3.575,2017-07-01 12:00:00,26
3.888,2017-07-01 13:00:00,26
3.093,2017-07-01 14:00:00,26
3.39,2017-07-01 15:00:00,26
3.191,2017-07-01 16:00:00,26
3.875,2017-07-01 17:00:00,26
4.341,2017-07-01 18:00:00,26
4.278,2017-07-01 19:00:00,26
3.642,2017-07-01 20:00:00,26
3.753,2017-07-01 21:00:00,26
3.082,2017-07-01 22:00:00,26
3.31,2017-07-01 23:00:00,26
