ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 744.0, 575.0, None, None,2018-03-12 00:00:00, 5.7, None, None,11
None, 744.0, 576.0, None, None,2018-03-12 01:00:00, 5.0, None, None,11
None, 745.0, 576.0, None, None,2018-03-12 02:00:00, -0.8, None, None,11
None, 746.0, 574.0, None, None,2018-03-12 03:00:00, -2.0, None, None,11
None, 746.0, 570.0, None, None,2018-03-12 04:00:00, -2.5, None, None,11
None, 746.0, 557.0, None, None,2018-03-12 05:00:00, -2.9, None, None,11
None, 746.0, 543.0, None, None,2018-03-12 06:00:00, -2.8, None, None,11
None, 746.0, 535.0, None, None,2018-03-12 07:00:00, -2.8, None, None,11
None, 746.0, 532.0, None, None,2018-03-12 08:00:00, -3.4, None, None,11
None, 746.0, 532.0, None, None,2018-03-12 09:00:00, -3.3, None, None,11
None, 746.0, 532.0, None, None,2018-03-12 10:00:00, -3.0, None, None,11
None, 746.0, 532.0, None, None,2018-03-12 11:00:00, -3.4, None, None,11
None, 746.0, 533.0, None, None,2018-03-12 12:00:00, -3.4, None, None,11
None, 746.0, 535.0, None, None,2018-03-12 13:00:00, -3.2, None, None,11
None, 746.0, 537.0, None, None,2018-03-12 14:00:00, -3.4, None, None,11
None, 746.0, 538.0, None, None,2018-03-12 15:00:00, -3.5, None, None,11
None, 746.0, 540.0, 0.0, None,2018-03-12 16:00:00, -1.4, None, None,11
None, 745.0, 543.0, None, None,2018-03-12 17:00:00, 3.9, None, None,11
None, 745.0, 545.0, None, None,2018-03-12 18:00:00, 5.4, None, None,11
None, 744.0, 547.0, None, None,2018-03-12 19:00:00, 7.4, None, None,11
None, 744.0, 548.0, None, None,2018-03-12 20:00:00, 7.1, None, None,11
None, 744.0, 548.0, None, None,2018-03-12 21:00:00, 5.0, None, None,11
None, 744.0, 549.0, None, None,2018-03-12 22:00:00, 7.0, None, None,11
None, 744.0, 550.0, None, None,2018-03-12 23:00:00, 6.5, None, None,11
None, 744.0, 551.0, None, None,2018-03-13 00:00:00, 9.2, None, None,11
None, 745.0, 553.0, None, None,2018-03-13 01:00:00, 2.4, None, None,11
None, 745.0, 553.0, None, None,2018-03-13 02:00:00, 0.7, None, None,11
None, 746.0, 548.0, None, None,2018-03-13 03:00:00, 0.8, None, None,11
None, 746.0, 537.0, None, None,2018-03-13 04:00:00, 0.0, None, None,11
