wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
302.0,62.0, 1.9, 0.0,8.7, 2.1,16.0, 16.0,58.0,0.0,0.0, 64.0,2022-08-20 00:00:00, None,34
54.0,58.0, 2.7, 0.0,8.6, 1.8,16.9, 15.1,280.0,0.0,0.0, 68.0,2022-08-20 01:00:00, None,34
81.0,64.0, 2.1, 0.0,9.2, 2.6,16.0, 14.2,302.0,0.0,0.0, 74.0,2022-08-20 02:00:00, None,34
355.0,68.0, 1.8, 0.0,9.2, 3.2,15.1, 13.3,54.0,0.0,0.0, 79.0,2022-08-20 03:00:00, None,34
21.0,74.0, 2.6, 0.0,9.6, 2.2,14.2, 12.5,81.0,0.0,0.0, 82.0,2022-08-20 04:00:00, None,34
69.0,79.0, 3.2, 0.0,9.7, 3.3,13.3, 13.2,355.0,0.0,0.0, 77.0,2022-08-20 05:00:00, None,34
87.0,82.0, 2.2, 0.0,9.5, 2.5,12.5, 13.6,21.0,0.0,0.0, 76.0,2022-08-20 06:00:00, None,34
294.0,77.0, 3.3, 0.0,9.3, 6.6,13.2, 19.1,69.0,0.0,0.0, 55.0,2022-08-20 07:00:00, None,34
21.0,76.0, 2.5, 0.0,9.5, 3.6,13.6, 21.2,87.0,0.0,0.0, 49.0,2022-08-20 08:00:00, None,34
321.0,55.0, 6.6, 0.0,9.9, 8.4,19.1, 21.8,294.0,0.0,0.0, 48.0,2022-08-20 09:00:00, None,34
322.0,49.0, 3.6, 0.0,10.1, 6.9,21.2, 24.5,21.0,0.0,0.0, 42.0,2022-08-20 10:00:00, None,34
208.0,48.0, 8.4, 0.0,10.3, 6.3,21.8, 25.9,321.0,0.0,0.0, 37.0,2022-08-20 11:00:00, None,34
243.0,42.0, 6.9, 0.0,10.8, 6.9,24.5, 26.8,322.0,0.0,0.0, 34.0,2022-08-20 12:00:00, None,34
203.0,37.0, 6.3, 0.0,10.1, 7.6,25.9, 27.4,208.0,0.0,0.0, 31.0,2022-08-20 13:00:00, None,34
152.0,34.0, 6.9, 0.0,9.6, 8.2,26.8, 28.2,243.0,0.0,0.0, 31.0,2022-08-20 14:00:00, None,34
179.0,31.0, 7.6, 0.0,8.8, 7.7,27.4, 27.1,203.0,0.0,0.0, 27.0,2022-08-20 15:00:00, None,34
145.0,31.0, 8.2, 0.0,9.5, 7.2,28.2, 25.1,152.0,0.0,0.0, 37.0,2022-08-20 16:00:00, None,34
123.0,27.0, 7.7, 0.0,6.5, 4.5,27.1, 23.0,179.0,0.0,0.0, 47.0,2022-08-20 17:00:00, None,34
65.0,37.0, 7.2, 0.0,9.4, 3.8,25.1, 21.4,145.0,0.0,0.0, 44.0,2022-08-20 18:00:00, None,34
158.0,47.0, 4.5, 0.0,11.1, 8.5,23.0, 20.6,123.0,0.0,0.0, 49.0,2022-08-20 19:00:00, None,34
106.0,44.0, 3.8, 0.0,8.7, 3.1,21.4, 19.6,65.0,0.0,0.0, 54.0,2022-08-20 20:00:00, None,34
347.0,49.0, 8.5, 0.0,9.5, 2.4,20.6, 17.1,158.0,0.0,0.0, 66.0,2022-08-20 21:00:00, None,34
255.0,54.0, 3.1, 0.0,10.0, 3.9,19.6, 17.0,106.0,0.0,0.0, 62.0,2022-08-20 22:00:00, None,34
,66.0, 2.4, None,10.7, None,17.1, None,347.0,0.0,0.0, None,2022-08-20 23:00:00, None,34
85.0,62.0, 3.9, 0.0,9.7, 3.0,17.0, 15.8,255.0,0.0,0.0, 69.0,2022-08-21 00:00:00, None,34
139.0,66.0, 2.9, 0.0,10.2, 4.0,16.6, 16.6,97.0,0.0,0.0, 66.0,2022-08-21 01:00:00, None,34
183.0,69.0, None, 0.0,10.1, 3.8,15.8, 16.8,85.0,0.0,0.0, 65.0,2022-08-21 02:00:00, None,34
20.0,66.0, None, 0.0,10.2, 2.8,16.6, 15.7,139.0,0.0,0.0, 78.0,2022-08-21 03:00:00, None,34
104.0,65.0, 3.8, 0.0,10.2, 2.0,16.8, 14.6,183.0,0.0,0.0, 79.0,2022-08-21 04:00:00, None,34
344.0,78.0, 2.8, 0.0,11.9, 2.0,15.7, 14.1,20.0,0.0,0.0, 84.0,2022-08-21 05:00:00, None,34
329.0,79.0, None, 0.0,11.0, 2.1,14.6, 15.9,104.0,0.0,0.0, 75.0,2022-08-21 06:00:00, None,34
168.0,84.0, None, 0.0,11.4, 4.6,14.1, 19.2,344.0,0.0,0.0, 65.0,2022-08-21 07:00:00, None,34
146.0,75.0, 2.1, 0.0,11.5, 6.2,15.9, 21.8,329.0,0.0,0.0, 54.0,2022-08-21 08:00:00, None,34
54.0,65.0, 4.6, 0.0,12.5, 5.5,19.2, 23.8,168.0,0.0,0.0, 46.0,2022-08-21 09:00:00, None,34
73.0,54.0, 6.2, 0.0,12.1, 5.9,21.8, 25.7,146.0,0.0,0.0, 42.0,2022-08-21 10:00:00, None,34
159.0,46.0, 5.5, 0.0,11.5, 5.9,23.8, 23.7,54.0,0.0,0.0, 46.0,2022-08-21 11:00:00, None,34
185.0,42.0, 5.9, 0.0,11.8, 7.1,25.7, 25.0,73.0,0.0,0.0, 46.0,2022-08-21 12:00:00, None,34
