WDIR_VECT,time,week_of_year
339.4,2021-06-18 00:00:00,25
42.1,2021-06-18 01:00:00,25
23.1,2021-06-18 02:00:00,25
12.7,2021-06-18 03:00:00,25
0.6,2021-06-18 04:00:00,25
356.7,2021-06-18 05:00:00,25
353.1,2021-06-18 06:00:00,25
349.9,2021-06-18 07:00:00,25
0.2,2021-06-18 08:00:00,25
31.5,2021-06-18 09:00:00,25
37.6,2021-06-18 10:00:00,25
28.7,2021-06-18 11:00:00,25
33.5,2021-06-18 12:00:00,25
18.4,2021-06-18 13:00:00,25
1.4,2021-06-18 14:00:00,25
3.9,2021-06-18 15:00:00,25
5.6,2021-06-18 16:00:00,25
49.0,2021-06-18 17:00:00,25
46.0,2021-06-18 18:00:00,25
25.3,2021-06-18 19:00:00,25
0.3,2021-06-18 20:00:00,25
352.6,2021-06-18 21:00:00,25
314.2,2021-06-18 22:00:00,25
318.4,2021-06-18 23:00:00,25
308.5,2021-06-19 00:00:00,25
317.5,2021-06-19 01:00:00,25
331.2,2021-06-19 02:00:00,25
231.2,2021-06-19 03:00:00,25
174.2,2021-06-19 04:00:00,25
149.1,2021-06-19 05:00:00,25
134.0,2021-06-19 06:00:00,25
209.0,2021-06-19 07:00:00,25
176.0,2021-06-19 08:00:00,25
94.7,2021-06-19 09:00:00,25
142.6,2021-06-19 10:00:00,25
115.4,2021-06-19 11:00:00,25
163.5,2021-06-19 12:00:00,25
156.5,2021-06-19 13:00:00,25
151.4,2021-06-19 14:00:00,25
154.1,2021-06-19 15:00:00,25
156.4,2021-06-19 16:00:00,25
75.4,2021-06-19 17:00:00,25
4.3,2021-06-19 18:00:00,25
358.7,2021-06-19 19:00:00,25
38.2,2021-06-19 20:00:00,25
358.3,2021-06-19 21:00:00,25
11.4,2021-06-19 22:00:00,25
6.5,2021-06-19 23:00:00,25
0.9,2021-06-20 00:00:00,25
353.4,2021-06-20 01:00:00,25
263.1,2021-06-20 02:00:00,25
281.6,2021-06-20 03:00:00,25
314.9,2021-06-20 04:00:00,25
294.8,2021-06-20 05:00:00,25
356.2,2021-06-20 06:00:00,25
2.2,2021-06-20 07:00:00,25
5.8,2021-06-20 08:00:00,25
6.2,2021-06-20 09:00:00,25
358.9,2021-06-20 10:00:00,25
354.2,2021-06-20 11:00:00,25
0.7,2021-06-20 12:00:00,25
351.4,2021-06-20 13:00:00,25
357.3,2021-06-20 14:00:00,25
359.1,2021-06-20 15:00:00,25
6.7,2021-06-20 16:00:00,25
357.5,2021-06-20 17:00:00,25
355.6,2021-06-20 18:00:00,25
1.3,2021-06-20 19:00:00,25
339.6,2021-06-20 20:00:00,25
325.6,2021-06-20 21:00:00,25
297.4,2021-06-20 22:00:00,25
250.4,2021-06-20 23:00:00,25
219.0,2021-06-21 00:00:00,25
261.1,2021-06-21 01:00:00,25
344.2,2021-06-21 02:00:00,25
351.9,2021-06-21 03:00:00,25
356.3,2021-06-21 04:00:00,25
355.2,2021-06-21 05:00:00,25
350.9,2021-06-21 06:00:00,25
352.6,2021-06-21 07:00:00,25
1.1,2021-06-21 08:00:00,25
356.8,2021-06-21 09:00:00,25
2.0,2021-06-21 10:00:00,25
359.9,2021-06-21 11:00:00,25
356.3,2021-06-21 12:00:00,25
357.2,2021-06-21 13:00:00,25
9.2,2021-06-21 14:00:00,25
358.8,2021-06-21 15:00:00,25
355.5,2021-06-21 16:00:00,25
356.7,2021-06-21 17:00:00,25
359.0,2021-06-21 18:00:00,25
352.3,2021-06-21 19:00:00,25
352.6,2021-06-21 20:00:00,25
353.1,2021-06-21 21:00:00,25
337.6,2021-06-21 22:00:00,25
330.9,2021-06-21 23:00:00,25
346.1,2021-06-22 00:00:00,25
