time,HUMIDITY,week_of_year
2021-06-18 00:00:00,95.7,25
2021-06-18 01:00:00,96.8,25
2021-06-18 02:00:00,96.2,25
2021-06-18 03:00:00,95.9,25
2021-06-18 04:00:00,96.3,25
2021-06-18 05:00:00,93.5,25
2021-06-18 06:00:00,92.4,25
2021-06-18 07:00:00,90.8,25
2021-06-18 08:00:00,84.1,25
2021-06-18 09:00:00,78.6,25
2021-06-18 10:00:00,67.6,25
2021-06-18 11:00:00,63.3,25
2021-06-18 12:00:00,64.8,25
2021-06-18 13:00:00,63.4,25
2021-06-18 14:00:00,54.0,25
2021-06-18 15:00:00,44.3,25
2021-06-18 16:00:00,41.0,25
2021-06-18 17:00:00,43.8,25
2021-06-18 18:00:00,52.5,25
2021-06-18 19:00:00,36.5,25
2021-06-18 20:00:00,34.3,25
2021-06-18 21:00:00,44.2,25
2021-06-18 22:00:00,60.1,25
2021-06-18 23:00:00,68.7,25
2021-06-19 00:00:00,71.1,25
2021-06-19 01:00:00,77.9,25
2021-06-19 02:00:00,83.0,25
2021-06-19 03:00:00,86.5,25
2021-06-19 04:00:00,88.4,25
2021-06-19 05:00:00,85.8,25
2021-06-19 06:00:00,82.3,25
2021-06-19 07:00:00,83.8,25
2021-06-19 08:00:00,76.6,25
2021-06-19 09:00:00,60.2,25
2021-06-19 10:00:00,66.9,25
2021-06-19 11:00:00,61.8,25
2021-06-19 12:00:00,55.2,25
2021-06-19 13:00:00,48.4,25
2021-06-19 14:00:00,41.0,25
2021-06-19 15:00:00,38.7,25
2021-06-19 16:00:00,37.8,25
2021-06-19 17:00:00,37.2,25
2021-06-19 18:00:00,37.3,25
2021-06-19 19:00:00,38.5,25
2021-06-19 20:00:00,41.5,25
2021-06-19 21:00:00,56.3,25
2021-06-19 22:00:00,70.1,25
2021-06-19 23:00:00,79.8,25
2021-06-20 00:00:00,82.8,25
2021-06-20 01:00:00,81.5,25
2021-06-20 02:00:00,85.2,25
2021-06-20 03:00:00,87.2,25
2021-06-20 04:00:00,89.5,25
2021-06-20 05:00:00,87.3,25
2021-06-20 06:00:00,82.7,25
2021-06-20 07:00:00,69.5,25
2021-06-20 08:00:00,57.3,25
2021-06-20 09:00:00,51.2,25
2021-06-20 10:00:00,45.8,25
2021-06-20 11:00:00,41.5,25
2021-06-20 12:00:00,31.6,25
2021-06-20 13:00:00,27.0,25
2021-06-20 14:00:00,25.0,25
2021-06-20 15:00:00,23.9,25
2021-06-20 16:00:00,23.8,25
2021-06-20 17:00:00,22.9,25
2021-06-20 18:00:00,23.0,25
2021-06-20 19:00:00,31.3,25
2021-06-20 20:00:00,42.3,25
2021-06-20 21:00:00,57.2,25
2021-06-20 22:00:00,59.6,25
2021-06-20 23:00:00,62.6,25
2021-06-21 00:00:00,65.3,25
2021-06-21 01:00:00,68.7,25
2021-06-21 02:00:00,73.8,25
2021-06-21 03:00:00,78.3,25
2021-06-21 04:00:00,77.8,25
2021-06-21 05:00:00,70.8,25
2021-06-21 06:00:00,64.1,25
2021-06-21 07:00:00,56.2,25
2021-06-21 08:00:00,53.1,25
2021-06-21 09:00:00,46.4,25
2021-06-21 10:00:00,38.8,25
2021-06-21 11:00:00,33.8,25
2021-06-21 12:00:00,28.2,25
2021-06-21 13:00:00,27.4,25
2021-06-21 14:00:00,25.8,25
2021-06-21 15:00:00,23.7,25
2021-06-21 16:00:00,24.6,25
2021-06-21 17:00:00,22.2,25
2021-06-21 18:00:00,22.1,25
2021-06-21 19:00:00,31.4,25
2021-06-21 20:00:00,39.0,25
2021-06-21 21:00:00,50.7,25
2021-06-21 22:00:00,55.5,25
2021-06-21 23:00:00,46.0,25
2021-06-22 00:00:00,39.6,25
2021-06-22 01:00:00,43.4,25
2021-06-22 02:00:00,52.6,25
2021-06-22 03:00:00,59.5,25
2021-06-22 04:00:00,65.1,25
2021-06-22 05:00:00,63.2,25
2021-06-22 06:00:00,58.1,25
2021-06-22 07:00:00,45.3,25
2021-06-22 08:00:00,39.9,25
2021-06-22 09:00:00,37.4,25
2021-06-22 10:00:00,30.2,25
2021-06-22 11:00:00,28.2,25
2021-06-22 12:00:00,23.9,25
2021-06-22 13:00:00,18.2,25
2021-06-22 14:00:00,15.9,25
2021-06-22 15:00:00,19.4,25
2021-06-22 16:00:00,50.4,25
2021-06-22 17:00:00,49.1,25
2021-06-22 18:00:00,47.6,25
2021-06-22 19:00:00,43.5,25
2021-06-22 20:00:00,44.6,25
2021-06-22 21:00:00,58.2,25
2021-06-22 22:00:00,70.3,25
2021-06-22 23:00:00,75.9,25
2021-06-23 00:00:00,81.3,25
2021-06-23 01:00:00,87.6,25
2021-06-23 02:00:00,83.2,25
2021-06-23 03:00:00,84.8,25
2021-06-23 04:00:00,87.4,25
2021-06-23 05:00:00,90.8,25
2021-06-23 06:00:00,88.8,25
2021-06-23 07:00:00,77.7,25
2021-06-23 08:00:00,67.4,25
2021-06-23 09:00:00,60.2,25
2021-06-23 10:00:00,48.2,25
2021-06-23 11:00:00,44.1,25
2021-06-23 12:00:00,41.2,25
2021-06-23 13:00:00,41.2,25
2021-06-23 14:00:00,42.3,25
2021-06-23 15:00:00,40.2,25
2021-06-23 16:00:00,39.0,25
2021-06-23 17:00:00,38.6,25
2021-06-23 18:00:00,39.4,25
2021-06-23 19:00:00,50.2,25
2021-06-23 20:00:00,59.3,25
2021-06-23 21:00:00,63.0,25
2021-06-23 22:00:00,64.8,25
2021-06-23 23:00:00,65.0,25
2021-06-24 00:00:00,71.0,25
2021-06-24 01:00:00,75.1,25
2021-06-24 02:00:00,78.9,25
2021-06-24 03:00:00,79.5,25
2021-06-24 04:00:00,80.9,25
2021-06-24 05:00:00,74.4,25
2021-06-24 06:00:00,70.1,25
2021-06-24 07:00:00,62.9,25
2021-06-24 08:00:00,55.3,25
2021-06-24 09:00:00,54.0,25
2021-06-24 10:00:00,48.7,25
2021-06-24 11:00:00,45.6,25
