WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None, 0.337998, None, 98.4,2016-09-02 00:00:00,12.31,36
None, None, None, 0.296, None, 98.7,2016-09-02 01:00:00,12.27,36
None, None, None, 0.381998, None, 98.9,2016-09-02 02:00:00,12.17,36
None, None, None, 0.479999, None, 99.1,2016-09-02 03:00:00,12.1,36
None, None, None, 0.595, None, 99.2,2016-09-02 04:00:00,11.67,36
None, None, None, 0.296999, None, 99.5,2016-09-02 05:00:00,11.58,36
None, None, None, 0.615, None, 99.7,2016-09-02 06:00:00,11.39,36
None, None, None, 0.261, None, 99.9,2016-09-02 07:00:00,11.41,36
None, None, None, 0.263998, None, 100.0,2016-09-02 08:00:00,11.52,36
None, None, None, 0.690998, None, 100.0,2016-09-02 09:00:00,11.67,36
None, None, None, 0.259999, None, 100.0,2016-09-02 10:00:00,12.12,36
None, None, None, 0.782, None, 97.0,2016-09-02 11:00:00,13.03,36
None, None, None, 1.238, None, 90.3,2016-09-02 12:00:00,13.5,36
None, None, None, 1.385, None, 87.1,2016-09-02 13:00:00,14.09,36
None, None, None, 2.188, None, 86.5,2016-09-02 14:00:00,14.1,36
None, None, None, 1.683, None, 86.1,2016-09-02 15:00:00,14.1,36
None, None, None, 1.022, None, 84.4,2016-09-02 16:00:00,14.52,36
None, None, None, 2.039, None, 86.1,2016-09-02 17:00:00,14.28,36
None, None, None, 1.411, None, 88.2,2016-09-02 18:00:00,13.96,36
None, None, None, 0.689998, None, 88.4,2016-09-02 19:00:00,14.01,36
None, None, None, 0.437999, None, 91.6,2016-09-02 20:00:00,13.75,36
None, None, None, 0.277999, None, 96.2,2016-09-02 21:00:00,13.14,36
None, None, None, 0.437999, None, 98.1,2016-09-02 22:00:00,12.8,36
None, None, None, 0.107, None, 98.7,2016-09-02 23:00:00,12.73,36
None, None, None, 0.435999, None, 99.0,2016-09-03 00:00:00,12.3,36
None, None, None, 0.418, None, 99.4,2016-09-03 01:00:00,12.06,36
None, None, None, 0.379999, None, 99.6,2016-09-03 02:00:00,11.55,36
None, None, None, 0.607999, None, 99.8,2016-09-03 03:00:00,11.38,36
None, None, None, 0.704999, None, 100.0,2016-09-03 04:00:00,11.21,36
None, None, None, 0.354, None, 100.0,2016-09-03 05:00:00,11.29,36
None, None, None, 0.368, None, 100.0,2016-09-03 06:00:00,11.2,36
None, None, None, 0.379, None, 100.0,2016-09-03 07:00:00,11.44,36
None, None, None, 0.551998, None, 100.0,2016-09-03 08:00:00,11.7,36
None, None, None, 0.234999, None, 100.0,2016-09-03 09:00:00,11.53,36
None, None, None, 0.698, None, 99.5,2016-09-03 10:00:00,12.34,36
None, None, None, 0.925, None, 92.0,2016-09-03 11:00:00,13.22,36
None, None, None, 1.115, None, 86.1,2016-09-03 12:00:00,14.56,36
None, None, None, 2.644, None, 79.9,2016-09-03 13:00:00,15.57,36
None, None, None, 2.581, None, 76.5,2016-09-03 14:00:00,15.58,36
None, None, None, 1.706, None, 78.0,2016-09-03 15:00:00,15.3,36
None, None, None, 1.851, None, 64.96,2016-09-03 16:00:00,17.45,36
None, None, None, 1.551, None, 59.73,2016-09-03 17:00:00,18.47,36
None, None, None, 1.042, None, 68.41,2016-09-03 18:00:00,17.45,36
None, None, None, 0.814998, None, 82.9,2016-09-03 19:00:00,15.88,36
None, None, None, 0.349, None, 84.7,2016-09-03 20:00:00,14.65,36
None, None, None, 0.495, None, 94.4,2016-09-03 21:00:00,13.77,36
None, None, None, 0.347, None, 95.7,2016-09-03 22:00:00,13.16,36
None, None, None, 0.256, None, 95.1,2016-09-03 23:00:00,12.87,36
None, None, None, 0.456999, None, 95.6,2016-09-04 00:00:00,12.46,36
None, None, None, 0.282, None, 95.4,2016-09-04 01:00:00,11.55,36
None, None, None, 0.528998, None, 97.0,2016-09-04 02:00:00,11.26,36
None, None, None, 0.416999, None, 98.2,2016-09-04 03:00:00,11.04,36
None, None, None, 0.430999, None, 98.7,2016-09-04 04:00:00,11.12,36
None, None, None, 0.536, None, 98.9,2016-09-04 05:00:00,11.01,36
None, None, None, 0.771, None, 99.0,2016-09-04 06:00:00,10.56,36
