ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 763.0, 610.0, None, None,2017-02-19 00:00:00, -3.8, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 01:00:00, -5.6, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 02:00:00, -6.3, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 03:00:00, -6.5, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 04:00:00, -6.6, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 05:00:00, -6.7, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 06:00:00, -6.9, None, 206.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 07:00:00, -7.1, None, 205.0, None,8
None, 763.0, 610.0, None, None,2017-02-19 08:00:00, -6.9, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 09:00:00, -6.7, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 10:00:00, -6.9, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 11:00:00, -7.1, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 12:00:00, -7.2, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 13:00:00, -7.3, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 14:00:00, -7.3, None, 205.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 15:00:00, -7.3, None, 204.0, None,8
None, 764.0, 610.0, 1298.0, None,2017-02-19 16:00:00, -7.3, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 17:00:00, -6.7, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 18:00:00, -5.5, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 19:00:00, -4.1, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 20:00:00, -4.4, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 21:00:00, -5.3, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 22:00:00, -4.5, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-19 23:00:00, -5.2, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 00:00:00, -6.3, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 01:00:00, -7.2, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 02:00:00, -7.6, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 03:00:00, -8.0, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 04:00:00, -8.3, None, 204.0, None,8
None, 764.0, 610.0, None, None,2017-02-20 05:00:00, -8.3, None, 204.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 06:00:00, -8.5, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 07:00:00, -8.7, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 08:00:00, -8.9, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 09:00:00, -9.4, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 10:00:00, -9.2, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 11:00:00, -9.3, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 12:00:00, -9.2, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 13:00:00, -9.2, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 14:00:00, -9.2, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 15:00:00, -9.6, None, 203.0, None,8
None, 765.0, 610.0, 1350.0, None,2017-02-20 16:00:00, -9.2, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 17:00:00, -4.3, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 18:00:00, -1.6, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 19:00:00, -5.2, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-20 20:00:00, -1.6, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-20 21:00:00, -4.1, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-20 22:00:00, -4.5, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-20 23:00:00, -5.6, None, 203.0, None,8
None, 765.0, 610.0, None, None,2017-02-21 00:00:00, -6.0, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 01:00:00, -6.3, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 02:00:00, -6.8, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 03:00:00, -6.8, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 04:00:00, -6.9, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 05:00:00, -7.0, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 06:00:00, -6.9, None, 203.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 07:00:00, -6.9, None, 202.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 08:00:00, -6.7, None, 202.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 09:00:00, -7.0, None, 202.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 10:00:00, -7.1, None, 202.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 11:00:00, -7.1, None, 202.0, None,8
None, 766.0, 610.0, None, None,2017-02-21 12:00:00, -7.1, None, 202.0, None,8
None, 766.0, 611.0, None, None,2017-02-21 13:00:00, -7.2, None, 202.0, None,8
None, 766.0, 611.0, None, None,2017-02-21 14:00:00, -7.0, None, 202.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 15:00:00, -7.2, None, 202.0, None,8
None, 767.0, 611.0, 1405.0, None,2017-02-21 16:00:00, -7.1, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 17:00:00, -7.0, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 18:00:00, -6.5, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 19:00:00, -5.2, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 20:00:00, -5.0, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 21:00:00, -4.2, None, 203.0, None,8
None, 767.0, 611.0, None, None,2017-02-21 22:00:00, -5.0, None, 202.0, None,8
None, 768.0, 612.0, None, None,2017-02-21 23:00:00, -5.1, None, 202.0, None,8
None, 769.0, 612.0, None, None,2017-02-22 00:00:00, -5.0, None, 203.0, None,8
None, 769.0, 612.0, None, None,2017-02-22 01:00:00, -5.7, None, 203.0, None,8
None, 769.0, 612.0, None, None,2017-02-22 02:00:00, -6.5, None, 203.0, None,8
None, 769.0, 612.0, None, None,2017-02-22 03:00:00, -7.0, None, 203.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 04:00:00, -7.1, None, 203.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 05:00:00, -8.6, None, 203.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 06:00:00, -8.0, None, 203.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 07:00:00, -8.6, None, 204.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 08:00:00, -7.9, None, 204.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 09:00:00, -7.4, None, 204.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 10:00:00, -8.6, None, 204.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 11:00:00, -8.6, None, 204.0, None,8
None, 769.0, 613.0, None, None,2017-02-22 12:00:00, -9.8, None, 204.0, None,8
