pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 0.0,520.0,932.0, None, None,2021-12-10 00:00:00,-7.2, None,180.0, None,50
None, None, 0.0,521.0,932.0, None, None,2021-12-10 01:00:00,-7.1, None,178.0, None,50
0.0, None, 0.0,521.0,932.0, None, None,2021-12-10 02:00:00,-7.4, None,176.0, None,50
None, None, 0.0,521.0,932.0, None, None,2021-12-10 03:00:00,-6.8, None,177.0, None,50
None, None, None,522.0,931.0, None, None,2021-12-10 04:00:00,-5.8, None,182.0, None,50
None, None, 0.0,522.0,931.0, None, None,2021-12-10 05:00:00,-5.7, None,182.0, None,50
None, None, None,522.0,930.0, None, None,2021-12-10 06:00:00,-4.8, None,182.0, None,50
None, None, 0.0,522.0,930.0, None, None,2021-12-10 07:00:00,-4.0, None,182.0, None,50
None, None, None,523.0,929.0, None, None,2021-12-10 08:00:00,-3.5, None,182.0, None,50
None, None, None,524.0,928.0, None, None,2021-12-10 09:00:00,-3.0, None,182.0, None,50
None, None, 2.0,524.0,930.0, None, None,2021-12-10 10:00:00,-3.3, None,180.0, None,50
None, None, 0.0,525.0,930.0, None, None,2021-12-10 11:00:00,-3.6, None,180.0, None,50
None, None, 0.0,528.0,930.0, None, None,2021-12-10 12:00:00,-3.8, None,183.0, None,50
None, None, 0.0,530.0,930.0, None, None,2021-12-10 13:00:00,-3.9, None,184.0, None,50
None, None, 1.0,532.0,931.0, None, None,2021-12-10 14:00:00,-4.0, None,186.0, None,50
None, None, None,536.0,930.0, None, None,2021-12-10 15:00:00,-4.1, None,188.0, None,50
None, None, 1.0,538.0,931.0, None, None,2021-12-10 16:00:00,-4.3, None,189.0, None,50
None, None, 0.0,541.0,931.0, None, None,2021-12-10 17:00:00,-4.1, None,192.0, None,50
None, None, 0.0,544.0,931.0, None, None,2021-12-10 18:00:00,-4.4, None,194.0, None,50
0.0, None, 0.0,544.0,931.0, None, None,2021-12-10 19:00:00,-5.4, None,194.0, None,50
0.0, None, 1.0,545.0,932.0, None, None,2021-12-10 20:00:00,-5.4, None,194.0, None,50
0.0, None, 0.0,545.0,932.0, None, None,2021-12-10 21:00:00,-6.0, None,193.0, None,50
2.0, None, 1.0,546.0,933.0, None, None,2021-12-10 22:00:00,-6.4, None,195.0, None,50
1.0, None, 0.0,546.0,933.0, None, None,2021-12-10 23:00:00,-7.4, None,194.0, None,50
1.0, None, 0.0,546.0,933.0, None, None,2021-12-11 00:00:00,-7.9, None,194.0, None,50
1.0, None, 0.0,546.0,933.0, None, None,2021-12-11 01:00:00,-7.8, None,193.0, None,50
1.0, None, 0.0,546.0,933.0, None, None,2021-12-11 02:00:00,-9.1, None,192.0, None,50
2.0, None, 1.0,545.0,934.0, None, None,2021-12-11 03:00:00,-7.7, None,191.0, None,50
3.0, None, 0.0,545.0,934.0, None, None,2021-12-11 04:00:00,-8.5, None,191.0, None,50
3.0, None, 0.0,546.0,934.0, None, None,2021-12-11 05:00:00,-9.2, None,191.0, None,50
4.0, None, 0.0,546.0,934.0, None, None,2021-12-11 06:00:00,-9.0, None,190.0, None,50
4.0, None, 0.0,546.0,934.0, None, None,2021-12-11 07:00:00,-9.2, None,187.0, None,50
5.0, None, 0.0,547.0,934.0, None, None,2021-12-11 08:00:00,-8.9, None,189.0, None,50
6.0, None, 0.0,547.0,934.0, None, None,2021-12-11 09:00:00,-8.5, None,192.0, None,50
4.0, None, 0.0,547.0,934.0, None, None,2021-12-11 10:00:00,-7.9, None,192.0, None,50
4.0, None, 0.0,547.0,934.0, None, None,2021-12-11 11:00:00,-7.6, None,192.0, None,50
4.0, None, 0.0,548.0,934.0, None, None,2021-12-11 12:00:00,-6.6, None,192.0, None,50
3.0, None, None,548.0,933.0, None, None,2021-12-11 13:00:00,-7.7, None,193.0, None,50
3.0, None, 1.0,548.0,934.0, None, None,2021-12-11 14:00:00,-8.3, None,192.0, None,50
4.0, None, 0.0,548.0,934.0, None, None,2021-12-11 15:00:00,-8.6, None,191.0, None,50
4.0, None, 1.0,548.0,935.0, None, None,2021-12-11 16:00:00,-9.9, None,191.0, None,50
4.0, None, 0.0,548.0,935.0, None, None,2021-12-11 17:00:00,-11.1, None,191.0, None,50
5.0, None, 1.0,548.0,936.0, None, None,2021-12-11 18:00:00,-11.6, None,191.0, None,50
5.0, None, 0.0,548.0,936.0, None, None,2021-12-11 19:00:00,-10.0, None,191.0, None,50
4.0, None, 0.0,548.0,936.0, None, None,2021-12-11 20:00:00,-10.3, None,190.0, None,50
4.0, None, 0.0,548.0,936.0, None, None,2021-12-11 21:00:00,-10.6, None,190.0, None,50
3.0, None, 0.0,548.0,936.0, None, None,2021-12-11 22:00:00,-11.8, None,190.0, None,50
3.0, None, 0.0,547.0,936.0, None, None,2021-12-11 23:00:00,-10.9, None,189.0, None,50
3.0, None, 0.0,547.0,936.0, None, None,2021-12-12 00:00:00,-10.2, None,190.0, None,50
4.0, None, 1.0,548.0,937.0, None, None,2021-12-12 01:00:00,-11.3, None,189.0, None,50
4.0, None, 0.0,548.0,937.0, None, None,2021-12-12 02:00:00,-11.7, None,189.0, None,50
3.0, None, 0.0,548.0,937.0, None, None,2021-12-12 03:00:00,-12.7, None,189.0, None,50
4.0, None, 1.0,548.0,938.0, None, None,2021-12-12 04:00:00,-12.9, None,188.0, None,50
4.0, None, 0.0,547.0,938.0, None, None,2021-12-12 05:00:00,-13.4, None,188.0, None,50
4.0, None, 0.0,547.0,938.0, None, None,2021-12-12 06:00:00,-13.1, None,187.0, None,50
4.0, None, 0.0,547.0,938.0, None, None,2021-12-12 07:00:00,-13.7, None,187.0, None,50
4.0, None, 0.0,547.0,938.0, None, None,2021-12-12 08:00:00,-13.3, None,187.0, None,50
5.0, None, 1.0,547.0,939.0, None, None,2021-12-12 09:00:00,-13.8, None,187.0, None,50
5.0, None, 0.0,547.0,939.0, None, None,2021-12-12 10:00:00,-12.7, None,186.0, None,50
4.0, None, None,546.0,938.0, None, None,2021-12-12 11:00:00,-10.4, None,185.0, None,50
2.0, None, None,547.0,936.0, None, None,2021-12-12 12:00:00,-9.2, None,186.0, None,50
3.0, None, 0.0,547.0,936.0, None, None,2021-12-12 13:00:00,-9.7, None,186.0, None,50
3.0, None, 1.0,547.0,937.0, None, None,2021-12-12 14:00:00,-10.8, None,186.0, None,50
4.0, None, 1.0,547.0,938.0, None, None,2021-12-12 15:00:00,-10.9, None,185.0, None,50
3.0, None, 0.0,547.0,938.0, None, None,2021-12-12 16:00:00,-11.2, None,185.0, None,50
3.0, None, 0.0,547.0,938.0, None, None,2021-12-12 17:00:00,-11.4, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 18:00:00,-11.0, None,186.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 19:00:00,-11.3, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 20:00:00,-11.1, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 21:00:00,-11.1, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 22:00:00,-10.8, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-12 23:00:00,-10.8, None,185.0, None,50
2.0, None, 0.0,547.0,938.0, None, None,2021-12-13 00:00:00,-10.9, None,185.0, None,50
1.0, None, 0.0,548.0,938.0, None, None,2021-12-13 01:00:00,-10.7, None,184.0, None,50
1.0, None, 0.0,548.0,938.0, None, None,2021-12-13 02:00:00,-10.6, None,184.0, None,50
1.0, None, 0.0,548.0,938.0, None, None,2021-12-13 03:00:00,-10.9, None,184.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 04:00:00,-11.0, None,183.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 05:00:00,-11.0, None,183.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 06:00:00,-11.1, None,183.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 07:00:00,-11.2, None,183.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 08:00:00,-11.3, None,182.0, None,50
None, None, 0.0,548.0,938.0, None, None,2021-12-13 09:00:00,-11.3, None,185.0, None,50
None, None, 0.0,548.0,938.0, None, None,2021-12-13 10:00:00,-11.0, None,182.0, None,50
0.0, None, 0.0,548.0,938.0, None, None,2021-12-13 11:00:00,-10.8, None,183.0, None,50
