RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
71.9, None, None, None, 2.178,351.5, None, None, None, None, None, None, None, None, None, 0.17, None, None,7.227, None, None, None, None,45.82, None, None, None, None,2017-06-04 00:00:00,23
76.14, None, None, None, 1.732,16.15, None, None, None, None, None, None, None, None, None, 0.207, None, None,6.264, None, None, None, None,43.67, None, None, None, None,2017-06-04 01:00:00,23
83.1, None, None, None, 7.783,281.3, None, None, None, None, None, None, None, None, None, 0.269, None, None,4.791, None, None, None, None,40.04, None, None, None, None,2017-06-04 02:00:00,23
85.8, None, None, None, 12.43,276.9, None, None, None, None, None, None, None, None, None, 0.277, None, None,3.952, None, None, None, None,17.07, None, None, None, None,2017-06-04 03:00:00,23
85.9, None, None, None, 10.09,269.9, None, None, None, None, None, None, None, None, None, 0.255, None, None,3.853, None, None, None, None,23.69, None, None, None, None,2017-06-04 04:00:00,23
86.2, None, None, None, 11.47,276.4, None, None, None, None, None, None, None, None, None, 0.274, None, None,3.435, None, None, None, None,20.54, None, None, None, None,2017-06-04 05:00:00,23
85.4, None, None, None, 12.85,266.6, None, None, None, None, None, None, None, None, None, 0.282, None, None,3.404, None, None, None, None,18.07, None, None, None, None,2017-06-04 06:00:00,23
82.8, None, None, None, 9.67,264.9, None, None, None, None, None, None, None, None, None, 0.284, None, None,3.526, None, None, None, None,22.52, None, None, None, None,2017-06-04 07:00:00,23
79.04, None, None, None, 8.72,273.9, None, None, None, None, None, None, None, None, None, 0.358, None, None,4.065, None, None, None, None,26.86, None, None, None, None,2017-06-04 08:00:00,23
73.57, None, None, None, 8.85,269.1, None, None, None, None, None, None, None, None, None, 0.288, None, None,4.87, None, None, None, None,27.92, None, None, None, None,2017-06-04 09:00:00,23
71.15, None, None, None, 8.67,274.2, None, None, None, None, None, None, None, None, None, 0.294, None, None,5.859, None, None, None, None,27.97, None, None, None, None,2017-06-04 10:00:00,23
64.88, None, None, None, 7.891,281.6, None, None, None, None, None, None, None, None, None, 0.247, None, None,7.346, None, None, None, None,33.12, None, None, None, None,2017-06-04 11:00:00,23
63.27, None, None, None, 9.1,266.9, None, None, None, None, None, None, None, None, None, 0.286, None, None,8.07, None, None, None, None,28.94, None, None, None, None,2017-06-04 12:00:00,23
59.37, None, None, None, 11.09,255.0, None, None, None, None, None, None, None, None, None, 0.256, None, None,9.48, None, None, None, None,24.12, None, None, None, None,2017-06-04 13:00:00,23
52.39, None, None, None, 8.79,246.5, None, None, None, None, None, None, None, None, None, 0.492, None, None,10.6, None, None, None, None,31.78, None, None, None, None,2017-06-04 14:00:00,23
43.04, None, None, None, 5.94,269.7, None, None, None, None, None, None, None, None, None, 0.319, None, None,12.46, None, None, None, None,52.94, None, None, None, None,2017-06-04 15:00:00,23
43.67, None, None, None, 7.122,285.3, None, None, None, None, None, None, None, None, None, 0.321, None, None,10.76, None, None, None, None,36.48, None, None, None, None,2017-06-04 16:00:00,23
43.02, None, None, None, 7.953,279.8, None, None, None, None, None, None, None, None, None, 0.809, None, None,11.46, None, None, None, None,38.39, None, None, None, None,2017-06-04 17:00:00,23
46.95, None, None, None, 7.712,290.8, None, None, None, None, None, None, None, None, None, 0.177, None, None,9.64, None, None, None, None,39.3, None, None, None, None,2017-06-04 18:00:00,23
51.29, None, None, None, 10.29,277.1, None, None, None, None, None, None, None, None, None, 0.108, None, None,7.729, None, None, None, None,39.11, None, None, None, None,2017-06-04 19:00:00,23
56.72, None, None, None, 11.86,272.5, None, None, None, None, None, None, None, None, None, 0.203, None, None,5.93, None, None, None, None,30.66, None, None, None, None,2017-06-04 20:00:00,23
63.63, None, None, None, 14.24,262.2, None, None, None, None, None, None, None, None, None, 0.204, None, None,4.085, None, None, None, None,22.13, None, None, None, None,2017-06-04 21:00:00,23
67.1, None, None, None, 18.41,263.9, None, None, None, None, None, None, None, None, None, 0.2, None, None,2.827, None, None, None, None,17.3, None, None, None, None,2017-06-04 22:00:00,23
66.35, None, None, None, 18.05,264.8, None, None, None, None, None, None, None, None, None, 0.195, None, None,2.845, None, None, None, None,15.72, None, None, None, None,2017-06-04 23:00:00,23
71.37, None, None, None, 14.86,277.5, None, None, None, None, None, None, None, None, None, 0.151, None, None,2.12, None, None, None, None,22.89, None, None, None, None,2017-06-05 00:00:00,23
72.79, None, None, None, 5.173,294.8, None, None, None, None, None, None, None, None, None, 0.228, None, None,1.702, None, None, None, None,40.71, None, None, None, None,2017-06-05 01:00:00,23
74.0, None, None, None, 13.27,269.3, None, None, None, None, None, None, None, None, None, 0.227, None, None,1.58, None, None, None, None,16.76, None, None, None, None,2017-06-05 02:00:00,23
76.47, None, None, None, 9.26,282.2, None, None, None, None, None, None, None, None, None, 0.221, None, None,1.156, None, None, None, None,45.53, None, None, None, None,2017-06-05 03:00:00,23
77.38, None, None, None, 5.663,300.1, None, None, None, None, None, None, None, None, None, 0.218, None, None,0.978, None, None, None, None,43.76, None, None, None, None,2017-06-05 04:00:00,23
79.31, None, None, None, 3.939,336.9, None, None, None, None, None, None, None, None, None, 0.121, None, None,0.741, None, None, None, None,52.56, None, None, None, None,2017-06-05 05:00:00,23
78.74, None, None, None, 3.068,21.05, None, None, None, None, None, None, None, None, None, 0.251, None, None,1.233, None, None, None, None,33.31, None, None, None, None,2017-06-05 06:00:00,23
74.18, None, None, None, 3.233,327.0, None, None, None, None, None, None, None, None, None, 0.17, None, None,2.465, None, None, None, None,37.65, None, None, None, None,2017-06-05 07:00:00,23
62.22, None, None, None, 1.815,305.1, None, None, None, None, None, None, None, None, None, 0.248, None, None,5.325, None, None, None, None,37.68, None, None, None, None,2017-06-05 08:00:00,23
55.22, None, None, None, 2.993,118.5, None, None, None, None, None, None, None, None, None, 0.275, None, None,7.586, None, None, None, None,64.47, None, None, None, None,2017-06-05 09:00:00,23
54.39, None, None, None, 3.725,102.5, None, None, None, None, None, None, None, None, None, 0.214, None, None,7.996, None, None, None, None,31.3, None, None, None, None,2017-06-05 10:00:00,23
47.67, None, None, None, 3.514,105.9, None, None, None, None, None, None, None, None, None, 0.425, None, None,9.95, None, None, None, None,48.93, None, None, None, None,2017-06-05 11:00:00,23
44.85, None, None, None, 4.026,135.6, None, None, None, None, None, None, None, None, None, 0.152, None, None,12.17, None, None, None, None,54.13, None, None, None, None,2017-06-05 12:00:00,23
42.2, None, None, None, 4.556,138.1, None, None, None, None, None, None, None, None, None, 0.732, None, None,12.04, None, None, None, None,53.62, None, None, None, None,2017-06-05 13:00:00,23
36.02, None, None, None, 4.821,137.0, None, None, None, None, None, None, None, None, None, 0.311, None, None,12.99, None, None, None, None,55.57, None, None, None, None,2017-06-05 14:00:00,23
37.11, None, None, None, 6.552,135.1, None, None, None, None, None, None, None, None, None, 0.537, None, None,12.77, None, None, None, None,34.67, None, None, None, None,2017-06-05 15:00:00,23
35.58, None, None, None, 7.129,135.6, None, None, None, None, None, None, None, None, None, 0.054, None, None,13.12, None, None, None, None,34.3, None, None, None, None,2017-06-05 16:00:00,23
40.58, None, None, None, 6.503,136.7, None, None, None, None, None, None, None, None, None, 0.228, None, None,12.75, None, None, None, None,34.18, None, None, None, None,2017-06-05 17:00:00,23
44.37, None, None, None, 6.716,127.2, None, None, None, None, None, None, None, None, None, 0.165, None, None,12.47, None, None, None, None,27.17, None, None, None, None,2017-06-05 18:00:00,23
44.63, None, None, None, 8.05,121.8, None, None, None, None, None, None, None, None, None, 0.183, None, None,11.81, None, None, None, None,26.4, None, None, None, None,2017-06-05 19:00:00,23
51.0, None, None, None, 5.087,142.7, None, None, None, None, None, None, None, None, None, 0.146, None, None,10.72, None, None, None, None,48.83, None, None, None, None,2017-06-05 20:00:00,23
51.11, None, None, None, 6.095,128.3, None, None, None, None, None, None, None, None, None, 0.106, None, None,10.02, None, None, None, None,36.55, None, None, None, None,2017-06-05 21:00:00,23
52.5, None, None, None, 5.353,121.6, None, None, None, None, None, None, None, None, None, 0.15, None, None,9.81, None, None, None, None,30.67, None, None, None, None,2017-06-05 22:00:00,23
55.58, None, None, None, 4.157,139.9, None, None, None, None, None, None, None, None, None, 0.135, None, None,8.7, None, None, None, None,47.83, None, None, None, None,2017-06-05 23:00:00,23
53.93, None, None, None, 1.883,242.2, None, None, None, None, None, None, None, None, None, -0.055, None, None,8.54, None, None, None, None,58.71, None, None, None, None,2017-06-06 00:00:00,23
57.27, None, None, None, 0.721,353.9, None, None, None, None, None, None, None, None, None, -0.011, None, None,8.07, None, None, None, None,73.96, None, None, None, None,2017-06-06 01:00:00,23
51.92, None, None, None, 1.904,45.16, None, None, None, None, None, None, None, None, None, 0.015, None, None,9.19, None, None, None, None,51.01, None, None, None, None,2017-06-06 02:00:00,23
53.15, None, None, None, 1.068,25.52, None, None, None, None, None, None, None, None, None, 0.099, None, None,8.62, None, None, None, None,29.25, None, None, None, None,2017-06-06 03:00:00,23
58.11, None, None, None, 0.727,29.41, None, None, None, None, None, None, None, None, None, -0.167, None, None,7.632, None, None, None, None,20.26, None, None, None, None,2017-06-06 04:00:00,23
62.96, None, None, None, 0.56,357.2, None, None, None, None, None, None, None, None, None, -0.05, None, None,6.868, None, None, None, None,44.95, None, None, None, None,2017-06-06 05:00:00,23
62.24, None, None, None, 0.622,359.2, None, None, None, None, None, None, None, None, None, 0.141, None, None,7.256, None, None, None, None,54.41, None, None, None, None,2017-06-06 06:00:00,23
62.9, None, None, None, 0.8,314.5, None, None, None, None, None, None, None, None, None, 0.125, None, None,8.15, None, None, None, None,57.84, None, None, None, None,2017-06-06 07:00:00,23
63.43, None, None, None, 1.286,163.8, None, None, None, None, None, None, None, None, None, 0.24, None, None,8.84, None, None, None, None,52.49, None, None, None, None,2017-06-06 08:00:00,23
52.73, None, None, None, 4.999,125.6, None, None, None, None, None, None, None, None, None, 0.244, None, None,11.08, None, None, None, None,51.21, None, None, None, None,2017-06-06 09:00:00,23
52.43, None, None, None, 8.21,125.3, None, None, None, None, None, None, None, None, None, 0.242, None, None,11.73, None, None, None, None,31.73, None, None, None, None,2017-06-06 10:00:00,23
46.85, None, None, None, 7.613,129.0, None, None, None, None, None, None, None, None, None, 0.328, None, None,13.01, None, None, None, None,32.49, None, None, None, None,2017-06-06 11:00:00,23
