pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.961, None,2017-06-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 1.976, None,2017-06-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 1.583, None,2017-06-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 1.564, None,2017-06-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 1.582, None,2017-06-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 2.529, None,2017-06-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 4.297, None,2017-06-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.829, None,2017-06-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 9.89, None,2017-06-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.57, None,2017-06-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.21, None,2017-06-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 13.32, None,2017-06-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.49, None,2017-06-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.81, None,2017-06-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.95, None,2017-06-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.28, None,2017-06-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.37, None,2017-06-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.29, None,2017-06-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 10.81, None,2017-06-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 10.01, None,2017-06-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 8.29, None,2017-06-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.67, None,2017-06-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 8.25, None,2017-06-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.63, None,2017-06-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.11, None,2017-06-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.709, None,2017-06-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.493, None,2017-06-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.398, None,2017-06-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.323, None,2017-06-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 6.74, None,2017-06-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.58, None,2017-06-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 9.35, None,2017-06-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 9.78, None,2017-06-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 10.35, None,2017-06-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.36, None,2017-06-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.07, None,2017-06-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.56, None,2017-06-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.87, None,2017-06-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.06, None,2017-06-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.03, None,2017-06-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 12.09, None,2017-06-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 11.42, None,2017-06-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 10.51, None,2017-06-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 9.63, None,2017-06-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 8.79, None,2017-06-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 8.47, None,2017-06-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.87, None,2017-06-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.35, None,2017-06-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.14, None,2017-06-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.08, None,2017-06-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.07, None,2017-06-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 7.16, None,2017-06-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 8.45, None,2017-06-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 9.26, None,2017-06-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 10.29, None,2017-06-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 13.26, None,2017-06-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 13.37, None,2017-06-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 14.11, None,2017-06-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 14.79, None,2017-06-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
None, None, 15.54, None,2017-06-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,23
