CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 2.49,93.8, None, None, None, None, 17.56, None, 1.938, 236.6, None, None, None, None, None, None, None, None, None,2017-06-04 00:00:00, None, 203.6,23
None, 2.353,92.9, None, None, None, None, 17.09, None, 2.259, 231.9, None, None, None, None, None, None, None, None, None,2017-06-04 01:00:00, None, 202.8,23
None, 2.199,90.3, None, None, None, None, 17.23, None, 2.706, 228.2, None, None, None, None, None, None, None, None, None,2017-06-04 02:00:00, None, 203.3,23
None, 1.785,89.4, None, None, None, None, 16.85, None, 2.773, 228.9, None, None, None, None, None, None, None, None, None,2017-06-04 03:00:00, None, 203.5,23
None, 1.572,92.1, None, None, None, None, 15.01, None, 2.092, 232.8, None, None, None, None, None, None, None, None, None,2017-06-04 04:00:00, None, 203.6,23
None, 1.616,92.3, None, None, None, None, 16.37, None, 2.305, 230.1, None, None, None, None, None, None, None, None, None,2017-06-04 05:00:00, None, 203.8,23
None, 1.454,91.4, None, None, None, None, 15.83, None, 3.039, 229.2, None, None, None, None, None, None, None, None, None,2017-06-04 06:00:00, None, 203.8,23
None, 1.664,89.1, None, None, None, None, 16.56, None, 3.043, 230.0, None, None, None, None, None, None, None, None, None,2017-06-04 07:00:00, None, 203.9,23
None, 2.204,81.6, None, None, None, None, 20.53, None, 2.807, 232.9, None, None, None, None, None, None, None, None, None,2017-06-04 08:00:00, None, 203.5,23
None, 3.311,74.89, None, None, None, None, 21.29, None, 2.919, 233.1, None, None, None, None, None, None, None, None, None,2017-06-04 09:00:00, None, 203.3,23
None, 5.068,61.27, None, None, None, None, 18.4, None, 3.626, 228.9, None, None, None, None, None, None, None, None, None,2017-06-04 10:00:00, None, 201.9,23
None, 5.478,62.49, None, None, None, None, 21.22, None, 3.962, 229.6, None, None, None, None, None, None, None, None, None,2017-06-04 11:00:00, None, 200.5,23
None, 7.931,55.53, None, None, None, None, 19.16, None, 4.23, 231.5, None, None, None, None, None, None, None, None, None,2017-06-04 12:00:00, None, 201.1,23
None, 5.855,61.58, None, None, None, None, 19.01, None, 5.104, 229.0, None, None, None, None, None, None, None, None, None,2017-06-04 13:00:00, None, 200.5,23
None, 5.79,64.24, None, None, None, None, 20.32, None, 4.176, 232.3, None, None, None, None, None, None, None, None, None,2017-06-04 14:00:00, None, 201.3,23
None, 5.231,66.96, None, None, None, None, 17.07, None, 5.354, 227.9, None, None, None, None, None, None, None, None, None,2017-06-04 15:00:00, None, 198.5,23
None, 5.23,72.46, None, None, None, None, 16.61, None, 4.41, 228.2, None, None, None, None, None, None, None, None, None,2017-06-04 16:00:00, None, 198.5,23
None, 4.546,73.16, None, None, None, None, 15.51, None, 5.149, 225.9, None, None, None, None, None, None, None, None, None,2017-06-04 17:00:00, None, 198.2,23
None, 4.067,77.19, None, None, None, None, 15.54, None, 4.556, 227.5, None, None, None, None, None, None, None, None, None,2017-06-04 18:00:00, None, 200.7,23
None, 4.209,76.8, None, None, None, None, 16.97, None, 4.253, 229.5, None, None, None, None, None, None, None, None, None,2017-06-04 19:00:00, None, 200.7,23
None, 3.127,80.3, None, None, None, None, 25.66, None, 3.375, 231.8, None, None, None, None, None, None, None, None, None,2017-06-04 20:00:00, None, 197.7,23
None, 1.723,86.8, None, None, None, None, 25.54, None, 3.089, 228.1, None, None, None, None, None, None, None, None, None,2017-06-04 21:00:00, None, 198.7,23
