CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 4.283, 88.8, None,2016-04-15 14:00:00, None, None,16.28, 15.65,170.8, None, None, None, None, None, None,16
None, 3.992, 88.1, None,2016-04-15 15:00:00, None, None,17.33, 13.23,160.1, None, None, None, None, None, None,16
None, 3.998, 87.1, None,2016-04-15 16:00:00, None, None,20.23, 11.33,163.1, None, None, None, None, None, None,16
None, 4.478, 80.6, None,2016-04-15 17:00:00, None, None,19.17, 11.49,166.7, None, None, None, None, None, None,16
None, 4.718, 82.9, None,2016-04-15 18:00:00, None, None,20.97, 11.12,158.2, None, None, None, None, None, None,16
None, 4.127, 85.0, None,2016-04-15 19:00:00, None, None,18.29, 11.53,157.5, None, None, None, None, None, None,16
None, 3.987, 84.3, None,2016-04-15 20:00:00, None, None,17.06, 11.49,159.1, None, None, None, None, None, None,16
None, 3.667, 82.6, None,2016-04-15 21:00:00, None, None,26.11, 8.72,166.8, None, None, None, None, None, None,16
None, 3.146, 87.1, None,2016-04-15 22:00:00, None, None,14.72, 13.67,161.5, None, None, None, None, None, None,16
None, 3.182, 86.0, None,2016-04-15 23:00:00, None, None,15.14, 15.98,165.4, None, None, None, None, None, None,16
None, 2.915, 87.7, None,2016-04-16 00:00:00, None, None,13.07, 15.88,157.9, None, None, None, None, None, None,16
None, 2.825, 87.1, None,2016-04-16 01:00:00, None, None,12.08, 15.19,160.4, None, None, None, None, None, None,16
None, 2.972, 88.3, None,2016-04-16 02:00:00, None, None,12.57, 14.11,165.7, None, None, None, None, None, None,16
None, 2.495, 88.3, None,2016-04-16 03:00:00, None, None,11.72, 13.14,162.0, None, None, None, None, None, None,16
None, 2.303, 91.0, None,2016-04-16 04:00:00, None, None,10.55, 13.35,161.1, None, None, None, None, None, None,16
None, 2.151, 90.6, None,2016-04-16 05:00:00, None, None,10.86, 14.09,159.5, None, None, None, None, None, None,16
None, 2.058, 89.6, None,2016-04-16 06:00:00, None, None,11.57, 12.16,165.2, None, None, None, None, None, None,16
None, 2.1, 91.2, None,2016-04-16 07:00:00, None, None,15.72, 9.37,167.9, None, None, None, None, None, None,16
None, 3.048, 90.7, None,2016-04-16 08:00:00, None, None,23.67, 4.976,185.3, None, None, None, None, None, None,16
None, 4.528, 89.0, None,2016-04-16 09:00:00, None, None,57.9, 1.967,191.8, None, None, None, None, None, None,16
None, 6.809, 66.08, None,2016-04-16 10:00:00, None, None,45.65, 3.451,170.8, None, None, None, None, None, None,16
None, 7.275, 67.89, None,2016-04-16 11:00:00, None, None,65.84, 2.128,316.0, None, None, None, None, None, None,16
None, 8.4, 60.29, None,2016-04-16 12:00:00, None, None,25.89, 3.959,327.7, None, None, None, None, None, None,16
None, 9.44, 59.8, None,2016-04-16 13:00:00, None, None,24.69, 4.413,317.6, None, None, None, None, None, None,16
None, 11.53, 51.37, None,2016-04-16 14:00:00, None, None,36.1, 2.774,320.7, None, None, None, None, None, None,16
None, 12.54, 44.92, None,2016-04-16 15:00:00, None, None,39.7, 3.882,292.1, None, None, None, None, None, None,16
None, 13.19, 44.3, None,2016-04-16 16:00:00, None, None,66.49, 1.726,290.4, None, None, None, None, None, None,16
None, 12.1, 41.05, None,2016-04-16 17:00:00, None, None,44.4, 4.321,208.8, None, None, None, None, None, None,16
None, 10.94, 48.11, None,2016-04-16 18:00:00, None, None,45.36, 4.448,190.9, None, None, None, None, None, None,16
None, 10.09, 44.05, None,2016-04-16 19:00:00, None, None,27.74, 7.654,138.0, None, None, None, None, None, None,16
None, 9.48, 45.84, None,2016-04-16 20:00:00, None, None,25.76, 9.7,138.3, None, None, None, None, None, None,16
None, 9.1, 45.77, None,2016-04-16 21:00:00, None, None,13.01, 9.74,141.6, None, None, None, None, None, None,16
None, 7.977, 58.37, None,2016-04-16 22:00:00, None, None,18.1, 8.28,167.0, None, None, None, None, None, None,16
None, 7.316, 62.5, None,2016-04-16 23:00:00, None, None,18.98, 8.5,164.1, None, None, None, None, None, None,16
None, 7.98, 61.16, None,2016-04-17 00:00:00, None, None,26.39, 5.63,157.1, None, None, None, None, None, None,16
None, 7.201, 67.48, None,2016-04-17 01:00:00, None, None,36.51, 1.182,212.2, None, None, None, None, None, None,16
None, 6.408, 67.67, None,2016-04-17 02:00:00, None, None,20.72, 3.287,22.66, None, None, None, None, None, None,16
None, 6.83, 55.62, None,2016-04-17 03:00:00, None, None,13.49, 3.127,29.18, None, None, None, None, None, None,16
None, 6.285, 60.81, None,2016-04-17 04:00:00, None, None,22.4, 2.811,33.88, None, None, None, None, None, None,16
None, 5.736, 61.45, None,2016-04-17 05:00:00, None, None,9.9, 7.289,28.19, None, None, None, None, None, None,16
None, 5.843, 61.51, None,2016-04-17 06:00:00, None, None,11.22, 7.581,26.6, None, None, None, None, None, None,16
None, 6.286, 61.02, None,2016-04-17 07:00:00, None, None,15.74, 7.084,23.95, None, None, None, None, None, None,16
None, 7.376, 61.8, None,2016-04-17 08:00:00, None, None,16.45, 6.88,12.82, None, None, None, None, None, None,16
None, 8.41, 57.96, None,2016-04-17 09:00:00, None, None,12.43, 9.94,30.82, None, None, None, None, None, None,16
None, 9.77, 55.14, None,2016-04-17 10:00:00, None, None,20.81, 8.16,22.3, None, None, None, None, None, None,16
None, 11.97, 47.17, None,2016-04-17 11:00:00, None, None,23.56, 9.27,33.54, None, None, None, None, None, None,16
None, 14.98, 40.64, None,2016-04-17 12:00:00, None, None,21.01, 8.94,34.27, None, None, None, None, None, None,16
None, 16.86, 36.96, None,2016-04-17 13:00:00, None, None,20.2, 6.454,19.71, None, None, None, None, None, None,16
None, 18.87, 36.71, None,2016-04-17 14:00:00, None, None,22.34, 4.455,5.275, None, None, None, None, None, None,16
None, 19.72, 32.08, None,2016-04-17 15:00:00, None, None,26.54, 4.858,342.7, None, None, None, None, None, None,16
None, 20.4, 33.69, None,2016-04-17 16:00:00, None, None,23.9, 4.81,333.6, None, None, None, None, None, None,16
None, 21.27, 28.71, None,2016-04-17 17:00:00, None, None,24.11, 4.536,345.8, None, None, None, None, None, None,16
None, 21.83, 29.55, None,2016-04-17 18:00:00, None, None,23.93, 6.381,355.6, None, None, None, None, None, None,16
None, 18.94, 31.63, None,2016-04-17 19:00:00, None, None,21.65, 9.05,27.27, None, None, None, None, None, None,16
None, 16.24, 37.73, None,2016-04-17 20:00:00, None, None,16.0, 12.27,35.08, None, None, None, None, None, None,16
None, 15.24, 41.74, None,2016-04-17 21:00:00, None, None,16.88, 12.07,33.92, None, None, None, None, None, None,16
None, 13.82, 47.31, None,2016-04-17 22:00:00, None, None,10.29, 11.01,26.81, None, None, None, None, None, None,16
None, 13.01, 49.19, None,2016-04-17 23:00:00, None, None,12.31, 11.09,27.51, None, None, None, None, None, None,16
None, 12.06, 51.58, None,2016-04-18 00:00:00, None, None,13.6, 10.37,24.74, None, None, None, None, None, None,16
None, 11.25, 53.59, None,2016-04-18 01:00:00, None, None,15.78, 8.69,21.09, None, None, None, None, None, None,16
None, 11.06, 53.5, None,2016-04-18 02:00:00, None, None,11.47, 9.21,27.77, None, None, None, None, None, None,16
None, 10.79, 53.75, None,2016-04-18 03:00:00, None, None,12.8, 9.28,26.99, None, None, None, None, None, None,16
None, 10.1, 55.72, None,2016-04-18 04:00:00, None, None,13.69, 9.58,36.31, None, None, None, None, None, None,16
None, 9.62, 57.56, None,2016-04-18 05:00:00, None, None,13.0, 9.87,32.22, None, None, None, None, None, None,16
None, 9.1, 58.93, None,2016-04-18 06:00:00, None, None,10.94, 12.76,31.77, None, None, None, None, None, None,16
None, 9.02, 59.89, None,2016-04-18 07:00:00, None, None,12.46, 10.45,35.81, None, None, None, None, None, None,16
None, 10.73, 54.36, None,2016-04-18 08:00:00, None, None,10.68, 10.12,32.59, None, None, None, None, None, None,16
None, 11.68, 52.63, None,2016-04-18 09:00:00, None, None,17.98, 5.728,26.79, None, None, None, None, None, None,16
None, 13.73, 44.11, None,2016-04-18 10:00:00, None, None,19.74, 5.398,22.8, None, None, None, None, None, None,16
None, 15.16, 45.48, None,2016-04-18 11:00:00, None, None,32.24, 2.774,5.098, None, None, None, None, None, None,16
None, 20.49, 31.48, None,2016-04-18 12:00:00, None, None,74.89, 2.207,282.6, None, None, None, None, None, None,16
None, 22.34, 23.87, None,2016-04-18 13:00:00, None, None,36.75, 6.353,184.7, None, None, None, None, None, None,16
None, 23.81, 20.9, None,2016-04-18 14:00:00, None, None,30.95, 7.917,180.7, None, None, None, None, None, None,16
None, 24.19, 20.09, None,2016-04-18 15:00:00, None, None,44.2, 5.68,184.8, None, None, None, None, None, None,16
None, 24.44, 18.76, None,2016-04-18 16:00:00, None, None,40.02, 9.46,218.4, None, None, None, None, None, None,16
None, 23.82, 19.87, None,2016-04-18 17:00:00, None, None,40.45, 10.02,269.1, None, None, None, None, None, None,16
None, 24.0, 20.44, None,2016-04-18 18:00:00, None, None,58.25, 7.278,280.8, None, None, None, None, None, None,16
None, 23.11, 22.38, None,2016-04-18 19:00:00, None, None,42.48, 6.262,278.1, None, None, None, None, None, None,16
None, 19.3, 26.49, None,2016-04-18 20:00:00, None, None,33.03, 5.832,264.9, None, None, None, None, None, None,16
None, 18.11, 29.01, None,2016-04-18 21:00:00, None, None,36.53, 7.496,176.2, None, None, None, None, None, None,16
None, 16.52, 33.0, None,2016-04-18 22:00:00, None, None,65.15, 4.465,199.7, None, None, None, None, None, None,16
None, 15.83, 35.62, None,2016-04-18 23:00:00, None, None,61.78, 1.776,62.08, None, None, None, None, None, None,16
None, 15.04, 37.08, None,2016-04-19 00:00:00, None, None,39.3, 1.49,13.48, None, None, None, None, None, None,16
None, 13.98, 39.4, None,2016-04-19 01:00:00, None, None,18.83, 2.756,359.9, None, None, None, None, None, None,16
None, 13.07, 39.97, None,2016-04-19 02:00:00, None, None,16.99, 4.762,23.38, None, None, None, None, None, None,16
None, 12.49, 42.17, None,2016-04-19 03:00:00, None, None,15.73, 3.732,14.52, None, None, None, None, None, None,16
None, 11.96, 44.52, None,2016-04-19 04:00:00, None, None,14.51, 4.768,17.85, None, None, None, None, None, None,16
None, 11.9, 46.33, None,2016-04-19 05:00:00, None, None,24.25, 2.577,13.19, None, None, None, None, None, None,16
None, 11.36, 49.03, None,2016-04-19 06:00:00, None, None,22.23, 3.636,22.6, None, None, None, None, None, None,16
None, 10.8, 49.55, None,2016-04-19 07:00:00, None, None,28.78, 5.589,26.61, None, None, None, None, None, None,16
None, 11.77, 46.68, None,2016-04-19 08:00:00, None, None,10.15, 6.738,29.84, None, None, None, None, None, None,16
None, 13.15, 46.7, None,2016-04-19 09:00:00, None, None,18.32, 3.963,28.65, None, None, None, None, None, None,16
None, 14.38, 45.33, None,2016-04-19 10:00:00, None, None,23.09, 2.209,6.63, None, None, None, None, None, None,16
None, 16.43, 45.05, None,2016-04-19 11:00:00, None, None,30.65, 2.173,339.0, None, None, None, None, None, None,16
None, 18.65, 38.62, None,2016-04-19 12:00:00, None, None,37.36, 2.476,335.0, None, None, None, None, None, None,16
None, 23.0, 29.92, None,2016-04-19 13:00:00, None, None,54.28, 3.538,209.8, None, None, None, None, None, None,16
None, 24.36, 24.14, None,2016-04-19 14:00:00, None, None,36.69, 5.703,185.1, None, None, None, None, None, None,16
None, 24.1, 21.96, None,2016-04-19 15:00:00, None, None,37.42, 5.803,187.4, None, None, None, None, None, None,16
None, 24.81, 20.96, None,2016-04-19 16:00:00, None, None,49.88, 5.243,204.9, None, None, None, None, None, None,16
None, 25.01, 21.41, None,2016-04-19 17:00:00, None, None,61.07, 4.856,282.6, None, None, None, None, None, None,16
None, 23.04, 23.83, None,2016-04-19 18:00:00, None, None,39.43, 7.6,278.2, None, None, None, None, None, None,16
None, 20.87, 26.11, None,2016-04-19 19:00:00, None, None,39.16, 7.608,266.9, None, None, None, None, None, None,16
None, 18.66, 31.13, None,2016-04-19 20:00:00, None, None,45.04, 3.837,239.2, None, None, None, None, None, None,16
None, 17.42, 34.59, None,2016-04-19 21:00:00, None, None,44.01, 4.515,70.0, None, None, None, None, None, None,16
None, 15.58, 39.12, None,2016-04-19 22:00:00, None, None,15.71, 8.77,41.22, None, None, None, None, None, None,16
None, 14.79, 43.02, None,2016-04-19 23:00:00, None, None,40.17, 4.445,4.178, None, None, None, None, None, None,16
None, 13.56, 48.24, None,2016-04-20 00:00:00, None, None,13.58, 8.61,19.33, None, None, None, None, None, None,16
None, 12.2, 54.03, None,2016-04-20 01:00:00, None, None,12.45, 11.31,26.25, None, None, None, None, None, None,16
None, 11.28, 54.35, None,2016-04-20 02:00:00, None, None,10.18, 10.86,31.32, None, None, None, None, None, None,16
None, 10.51, 54.31, None,2016-04-20 03:00:00, None, None,8.51, 10.32,27.34, None, None, None, None, None, None,16
None, 10.21, 53.33, None,2016-04-20 04:00:00, None, None,10.89, 10.99,28.39, None, None, None, None, None, None,16
None, 9.5, 55.23, None,2016-04-20 05:00:00, None, None,12.67, 12.59,31.28, None, None, None, None, None, None,16
None, 9.25, 56.05, None,2016-04-20 06:00:00, None, None,9.6, 14.41,21.15, None, None, None, None, None, None,16
None, 9.29, 55.61, None,2016-04-20 07:00:00, None, None,14.99, 14.68,20.19, None, None, None, None, None, None,16
None, 10.99, 50.1, None,2016-04-20 08:00:00, None, None,14.76, 16.48,28.56, None, None, None, None, None, None,16
None, 10.59, 52.76, None,2016-04-20 09:00:00, None, None,15.69, 17.13,25.73, None, None, None, None, None, None,16
None, 12.73, 44.25, None,2016-04-20 10:00:00, None, None,17.76, 17.0,28.76, None, None, None, None, None, None,16
None, 15.38, 36.08, None,2016-04-20 11:00:00, None, None,16.48, 14.82,33.11, None, None, None, None, None, None,16
None, 18.21, 31.89, None,2016-04-20 12:00:00, None, None,17.67, 15.14,29.23, None, None, None, None, None, None,16
None, 20.11, 29.4, None,2016-04-20 13:00:00, None, None,25.08, 9.51,25.74, None, None, None, None, None, None,16
None, 22.11, 26.58, None,2016-04-20 14:00:00, None, None,25.02, 6.771,6.495, None, None, None, None, None, None,16
None, 23.44, 26.88, None,2016-04-20 15:00:00, None, None,24.86, 5.004,351.3, None, None, None, None, None, None,16
None, 25.56, 22.68, None,2016-04-20 16:00:00, None, None,26.53, 4.7,326.2, None, None, None, None, None, None,16
None, 26.02, 20.1, None,2016-04-20 17:00:00, None, None,18.79, 6.71,328.0, None, None, None, None, None, None,16
None, 26.55, 20.43, None,2016-04-20 18:00:00, None, None,36.06, 6.039,342.4, None, None, None, None, None, None,16
None, 24.14, 20.37, None,2016-04-20 19:00:00, None, None,21.14, 8.39,11.76, None, None, None, None, None, None,16
None, 21.04, 23.58, None,2016-04-20 20:00:00, None, None,15.06, 10.81,24.35, None, None, None, None, None, None,16
None, 18.53, 29.51, None,2016-04-20 21:00:00, None, None,15.36, 13.03,32.48, None, None, None, None, None, None,16
None, 16.63, 32.71, None,2016-04-20 22:00:00, None, None,19.43, 9.1,24.44, None, None, None, None, None, None,16
None, 15.59, 35.9, None,2016-04-20 23:00:00, None, None,14.52, 8.14,27.71, None, None, None, None, None, None,16
None, 15.74, 34.04, None,2016-04-21 00:00:00, None, None,54.43, 3.284,59.2, None, None, None, None, None, None,16
None, 13.99, 39.34, None,2016-04-21 01:00:00, None, None,36.87, 5.665,171.5, None, None, None, None, None, None,16
None, 13.86, 53.3, None,2016-04-21 02:00:00, None, None,17.09, 12.52,165.7, None, None, None, None, None, None,16
None, 13.86, 55.64, None,2016-04-21 03:00:00, None, None,19.98, 10.82,161.1, None, None, None, None, None, None,16
None, 12.27, 60.56, None,2016-04-21 04:00:00, None, None,24.61, 9.22,169.3, None, None, None, None, None, None,16
None, 11.16, 65.24, None,2016-04-21 05:00:00, None, None,15.74, 9.68,174.2, None, None, None, None, None, None,16
None, 11.03, 66.13, None,2016-04-21 06:00:00, None, None,14.65, 10.89,170.6, None, None, None, None, None, None,16
None, 11.09, 68.18, None,2016-04-21 07:00:00, None, None,39.65, 7.232,156.3, None, None, None, None, None, None,16
None, 12.21, 68.42, None,2016-04-21 08:00:00, None, None,19.29, 10.03,178.1, None, None, None, None, None, None,16
None, 13.4, 64.77, None,2016-04-21 09:00:00, None, None,35.13, 9.1,163.7, None, None, None, None, None, None,16
None, 16.07, 54.21, None,2016-04-21 10:00:00, None, None,58.88, 3.731,172.3, None, None, None, None, None, None,16
None, 17.35, 50.65, None,2016-04-21 11:00:00, None, None,37.39, 5.95,175.0, None, None, None, None, None, None,16
None, 18.99, 45.92, None,2016-04-21 12:00:00, None, None,55.51, 2.314,182.4, None, None, None, None, None, None,16
None, 18.21, 49.59, None,2016-04-21 13:00:00, None, None,60.34, 2.783,337.7, None, None, None, None, None, None,16
None, 19.99, 45.75, None,2016-04-21 14:00:00, None, None,54.27, 2.846,308.1, None, None, None, None, None, None,16
None, 19.82, 43.45, None,2016-04-21 15:00:00, None, None,26.46, 6.531,312.4, None, None, None, None, None, None,16
None, 21.52, 37.85, None,2016-04-21 16:00:00, None, None,24.58, 8.08,317.2, None, None, None, None, None, None,16
None, 21.37, 35.82, None,2016-04-21 17:00:00, None, None,39.23, 7.851,307.4, None, None, None, None, None, None,16
None, 21.23, 38.07, None,2016-04-21 18:00:00, None, None,59.94, 5.031,300.1, None, None, None, None, None, None,16
None, 17.8, 45.86, None,2016-04-21 19:00:00, None, None,47.44, 5.636,256.5, None, None, None, None, None, None,16
None, 15.8, 58.98, None,2016-04-21 20:00:00, None, None,26.95, 9.88,174.4, None, None, None, None, None, None,16
None, 14.41, 68.73, None,2016-04-21 21:00:00, None, None,12.85, 13.49,161.9, None, None, None, None, None, None,16
None, 13.38, 76.09, None,2016-04-21 22:00:00, None, None,12.97, 13.19,161.6, None, None, None, None, None, None,16
None, 12.6, 79.32, None,2016-04-21 23:00:00, None, None,15.88, 11.28,161.0, None, None, None, None, None, None,16
