RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
20.05, None, None, None,1.361,61.1, None, None, -19.0, None, None, None, None, None, None, None, None,1.554, None, None, None, None,54.95, None, None, None, None,2016-04-15 00:00:00, None,16
20.29, None, None, None,1.145,197.9, None, None, -19.0, None, None, None, None, None, None, None, None,0.755, None, None, None, None,60.96, None, None, None, None,2016-04-15 01:00:00, None,16
20.41, None, None, None,4.128,130.2, None, None, -20.0, None, None, None, None, None, None, None, None,0.327, None, None, None, None,30.7, None, None, None, None,2016-04-15 02:00:00, None,16
20.66, None, None, None,4.323,130.0, None, None, -18.0, None, None, None, None, None, None, None, None,-0.082, None, None, None, None,30.01, None, None, None, None,2016-04-15 03:00:00, None,16
21.46, None, None, None,3.804,129.3, None, None, -17.0, None, None, None, None, None, None, None, None,-0.035, None, None, None, None,35.65, None, None, None, None,2016-04-15 04:00:00, None,16
23.14, None, None, None,4.216,148.2, None, None, -17.0, None, None, None, None, None, None, None, None,-0.842, None, None, None, None,23.88, None, None, None, None,2016-04-15 05:00:00, None,16
28.57, None, None, None,1.298,153.2, None, None, -16.0, None, None, None, None, None, None, None, None,-1.555, None, None, None, None,62.32, None, None, None, None,2016-04-15 06:00:00, None,16
29.11, None, None, None,1.669,321.2, None, None, -15.0, None, None, None, None, None, None, None, None,-0.671, None, None, None, None,54.68, None, None, None, None,2016-04-15 07:00:00, None,16
30.26, None, None, None,1.261,226.6, None, None, -14.0, None, None, None, None, None, None, None, None,1.256, None, None, None, None,33.93, None, None, None, None,2016-04-15 08:00:00, None,16
22.46, None, None, None,0.104,177.8, None, None, -17.0, None, None, None, None, None, None, None, None,2.435, None, None, None, None,17.0, None, None, None, None,2016-04-15 09:00:00, None,16
