pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,1.323, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 00:00:00, None, 98.3,16
None, None,1.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 01:00:00, None, 98.2,16
None, None,1.123, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 02:00:00, None, 98.3,16
None, None,1.163, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 03:00:00, None, 98.2,16
None, None,1.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 04:00:00, None, 98.2,16
None, None,1.157, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 05:00:00, None, 98.1,16
None, None,0.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 06:00:00, None, 98.2,16
None, None,1.103, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 07:00:00, None, 98.1,16
None, None,1.402, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 08:00:00, None, 98.1,16
None, None,1.613, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 09:00:00, None, 97.9,16
None, None,2.485, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 10:00:00, None, 97.2,16
None, None,3.011, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 11:00:00, None, 97.2,16
None, None,3.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 12:00:00, None, 97.1,16
None, None,2.792, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 13:00:00, None, 96.7,16
None, None,2.216, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 14:00:00, None, 96.6,16
None, None,2.461, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 15:00:00, None, 96.4,16
None, None,2.696, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 16:00:00, None, 96.0,16
None, None,2.511, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 17:00:00, None, 95.6,16
None, None,2.112, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 18:00:00, None, 96.0,16
None, None,1.904, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 19:00:00, None, 95.9,16
None, None,1.627, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 20:00:00, None, 96.0,16
None, None,1.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 21:00:00, None, 95.9,16
None, None,0.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 22:00:00, None, 96.0,16
None, None,0.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-15 23:00:00, None, 96.1,16
None, None,0.405, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 00:00:00, None, 96.2,16
None, None,0.489, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 01:00:00, None, 96.1,16
None, None,-0.427, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 02:00:00, None, 96.1,16
None, None,-0.865, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 03:00:00, None, 96.0,16
None, None,-1.202, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 04:00:00, None, 96.1,16
None, None,-1.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 05:00:00, None, 96.0,16
None, None,-1.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 06:00:00, None, 96.1,16
None, None,-1.025, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 07:00:00, None, 96.1,16
None, None,0.698, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 08:00:00, None, 96.0,16
None, None,2.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 09:00:00, None, 95.9,16
None, None,5.134, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 10:00:00, None, 95.9,16
None, None,7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 11:00:00, None, 94.1,16
None, None,8.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 12:00:00, None, 94.1,16
None, None,9.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 13:00:00, None, 94.0,16
None, None,8.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 14:00:00, None, 94.1,16
None, None,10.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 15:00:00, None, 92.7,16
None, None,10.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 16:00:00, None, 92.9,16
None, None,10.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 17:00:00, None, 92.6,16
None, None,6.042, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 18:00:00, None, 91.7,16
None, None,4.233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 19:00:00, None, 92.1,16
None, None,3.406, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 20:00:00, None, 92.2,16
None, None,2.363, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 21:00:00, None, 92.2,16
None, None,1.544, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 22:00:00, None, 92.1,16
None, None,1.106, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-16 23:00:00, None, 92.1,16
None, None,1.298, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-17 00:00:00, None, 92.2,16
None, None,1.178, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-17 01:00:00, None, 92.1,16
None, None,1.226, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-17 02:00:00, None, 92.2,16
None, None,1.243, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-17 03:00:00, None, 92.2,16
None, None,1.248, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-04-17 04:00:00, None, 92.2,16
