pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,4.621, None,2016-04-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.904,16
None, None,4.311, None,2016-04-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.787,16
None, None,4.351, None,2016-04-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.817,16
None, None,3.955, None,2016-04-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.81,16
None, None,3.58, None,2016-04-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.782,16
None, None,3.016, None,2016-04-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.775,16
None, None,2.322, None,2016-04-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.917,16
None, None,1.975, None,2016-04-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.729,16
None, None,2.547, None,2016-04-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.666,16
None, None,3.045, None,2016-04-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.662,16
None, None,3.674, None,2016-04-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.642,16
None, None,4.208, None,2016-04-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.601,16
None, None,7.34, None,2016-04-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.859,16
None, None,9.24, None,2016-04-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.475,16
None, None,9.09, None,2016-04-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.78,16
None, None,9.56, None,2016-04-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.552,16
None, None,9.44, None,2016-04-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.626,16
None, None,9.02, None,2016-04-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.844,16
None, None,5.225, None,2016-04-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.683,16
None, None,5.236, None,2016-04-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.713,16
None, None,5.104, None,2016-04-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.694,16
None, None,3.677, None,2016-04-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.781,16
None, None,2.798, None,2016-04-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.799,16
None, None,1.844, None,2016-04-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.73,16
None, None,1.863, None,2016-04-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.782,16
None, None,2.013, None,2016-04-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.728,16
None, None,1.516, None,2016-04-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.841,16
None, None,1.657, None,2016-04-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.699,16
None, None,1.882, None,2016-04-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.903,16
None, None,1.638, None,2016-04-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.795,16
None, None,1.385, None,2016-04-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.876,16
None, None,1.067, None,2016-04-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.696,16
None, None,1.994, None,2016-04-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.631,16
None, None,3.731, None,2016-04-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.68,16
None, None,4.671, None,2016-04-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.634,16
None, None,5.474, None,2016-04-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.74,16
None, None,6.079, None,2016-04-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.759,16
None, None,6.163, None,2016-04-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.75,16
None, None,6.202, None,2016-04-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.733,16
None, None,6.781, None,2016-04-16 15:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.843,16
None, None,7.49, None,2016-04-16 16:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.605,16
None, None,8.34, None,2016-04-16 17:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.551,16
None, None,8.41, None,2016-04-16 18:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.854,16
None, None,7.86, None,2016-04-16 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.851,16
None, None,6.876, None,2016-04-16 20:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.776,16
None, None,6.174, None,2016-04-16 21:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.762,16
None, None,5.747, None,2016-04-16 22:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.796,16
None, None,5.078, None,2016-04-16 23:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.809,16
None, None,4.853, None,2016-04-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.746,16
None, None,4.725, None,2016-04-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.877,16
None, None,4.923, None,2016-04-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.808,16
None, None,4.406, None,2016-04-17 03:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.843,16
None, None,4.604, None,2016-04-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.562,16
None, None,4.615, None,2016-04-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.713,16
None, None,4.81, None,2016-04-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.879,16
None, None,4.689, None,2016-04-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.862,16
None, None,4.794, None,2016-04-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.669,16
None, None,7.47, None,2016-04-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.685,16
None, None,7.72, None,2016-04-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.81,16
None, None,7.89, None,2016-04-17 15:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.637,16
None, None,8.43, None,2016-04-17 16:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.611,16
None, None,8.92, None,2016-04-17 17:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.717,16
None, None,8.67, None,2016-04-17 18:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.661,16
None, None,8.3, None,2016-04-17 19:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.693,16
None, None,7.5, None,2016-04-17 20:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.751,16
None, None,6.877, None,2016-04-17 21:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.72,16
None, None,6.459, None,2016-04-17 22:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.681,16
None, None,6.202, None,2016-04-17 23:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.672,16
None, None,5.776, None,2016-04-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.702,16
None, None,5.502, None,2016-04-18 01:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.688,16
None, None,5.427, None,2016-04-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.66,16
None, None,5.437, None,2016-04-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.718,16
None, None,5.21, None,2016-04-18 04:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.781,16
None, None,5.071, None,2016-04-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.7,16
None, None,4.938, None,2016-04-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.656,16
None, None,4.676, None,2016-04-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.648,16
None, None,4.755, None,2016-04-18 08:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.65,16
None, None,4.912, None,2016-04-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.648,16
None, None,5.117, None,2016-04-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.613,16
None, None,4.607, None,2016-04-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,4.941, None,2016-04-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,7.45, None,2016-04-18 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,6.628, None,2016-04-18 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,5.604, None,2016-04-18 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,6.068, None,2016-04-18 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,5.784, None,2016-04-18 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,7.2, None,2016-04-18 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,4.744, None,2016-04-18 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,4.405, None,2016-04-18 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,1.966, None,2016-04-18 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,1.45, None,2016-04-18 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,0.701, None,2016-04-18 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
None, None,0.205, None,2016-04-19 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,16
