CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
2.993, 74.29, None, None,37.64, 1.421,122.9, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 00:00:00, None,16
2.097, 80.7, None, None,20.63, 2.176,130.8, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 01:00:00, None,16
2.327, 74.42, None, None,27.48, 2.761,130.5, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 02:00:00, None,16
1.154, 80.9, None, None,27.04, 3.267,120.9, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 03:00:00, None,16
0.39, 84.3, None, None,35.41, 1.411,133.4, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 04:00:00, None,16
-0.715, 89.0, None, None,9.99, 2.713,124.1, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 05:00:00, None,16
-1.052, 90.4, None, None,10.96, 2.557,121.4, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 06:00:00, None,16
-0.028, 90.8, None, None,14.58, 2.172,122.4, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 07:00:00, None,16
3.891, 81.3, None, None,30.0, 0.938,102.1, None, None, None, None, None, None, 1.0, None, None, None,2016-04-15 08:00:00, None,16
6.116, 63.93, None, None,46.51, 0.234,340.1, None, None, None, None, None, None, 0.0, None, None, None,2016-04-15 09:00:00, None,16
8.6, 52.46, None, None,62.89, 0.922,56.52, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 10:00:00, None,16
8.4, 55.18, None, None,54.5, 1.173,295.4, None, None, None, None, None, None, 0.0, None, None, None,2016-04-15 11:00:00, None,16
9.56, 45.92, None, None,65.34, 2.885,174.2, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 12:00:00, None,16
10.55, 47.52, None, None,59.12, 3.445,9.96, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 13:00:00, None,16
12.55, 38.35, None, None,62.75, 4.587,330.0, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 14:00:00, None,16
12.02, 30.39, None, None,75.42, 4.145,153.5, None, None, None, None, None, None, -4.0, None, None, None,2016-04-15 15:00:00, None,16
11.87, 32.09, None, None,64.2, 3.95,155.5, None, None, None, None, None, None, -4.0, None, None, None,2016-04-15 16:00:00, None,16
12.37, 30.81, None, None,46.51, 4.922,118.4, None, None, None, None, None, None, -4.0, None, None, None,2016-04-15 17:00:00, None,16
10.66, 40.46, None, None,46.74, 4.335,141.1, None, None, None, None, None, None, -2.0, None, None, None,2016-04-15 18:00:00, None,16
8.09, 54.95, None, None,47.06, 1.348,138.4, None, None, None, None, None, None, -1.0, None, None, None,2016-04-15 19:00:00, None,16
