pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -3.193, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 00:00:00, None, 99.8,4
None, None, -2.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 01:00:00, None, 99.6,4
None, None, -2.966, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 02:00:00, None, 99.6,4
None, None, -3.137, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 03:00:00, None, 99.5,4
None, None, -2.454, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 04:00:00, None, 99.5,4
None, None, -2.066, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 05:00:00, None, 99.5,4
None, None, -2.337, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 06:00:00, None, 99.2,4
None, None, -2.733, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 07:00:00, None, 99.1,4
None, None, -1.483, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 08:00:00, None, 99.7,4
None, None, -1.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 09:00:00, None, 99.5,4
None, None, -1.058, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 10:00:00, None, 99.6,4
None, None, -0.714, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 11:00:00, None, 99.5,4
None, None, -0.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 12:00:00, None, 99.4,4
None, None, -0.244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 13:00:00, None, 99.2,4
None, None, -0.519, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 14:00:00, None, 99.6,4
None, None, -0.484, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 15:00:00, None, 100.0,4
None, None, -0.759, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 16:00:00, None, 100.0,4
None, None, -1.242, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 17:00:00, None, 100.0,4
None, None, -1.507, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 18:00:00, None, 99.9,4
None, None, -1.609, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 19:00:00, None, 100.0,4
None, None, -1.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 20:00:00, None, 100.1,4
None, None, -1.726, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 21:00:00, None, 100.3,4
None, None, -2.117, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 22:00:00, None, 101.0,4
None, None, -2.288, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 23:00:00, None, 101.3,4
None, None, -2.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 00:00:00, None, 101.1,4
None, None, -2.682, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 01:00:00, None, 101.2,4
None, None, -3.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 02:00:00, None, 101.2,4
None, None, -3.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 03:00:00, None, 101.1,4
None, None, -4.059, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 04:00:00, None, 101.1,4
None, None, -4.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 05:00:00, None, 101.0,4
None, None, -4.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 06:00:00, None, 101.0,4
None, None, -4.205, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 07:00:00, None, 101.1,4
None, None, -4.022, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 08:00:00, None, 101.0,4
None, None, -3.488, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 09:00:00, None, 101.0,4
None, None, -2.502, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 10:00:00, None, 100.8,4
None, None, -1.355, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 11:00:00, None, 100.5,4
None, None, -0.669, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 12:00:00, None, 100.4,4
None, None, -0.703, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 13:00:00, None, 100.3,4
None, None, -0.889, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 14:00:00, None, 100.3,4
None, None, -0.762, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 15:00:00, None, 100.3,4
None, None, -0.942, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 16:00:00, None, 100.2,4
None, None, -1.374, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 17:00:00, None, 99.8,4
None, None, -1.971, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 18:00:00, None, 100.4,4
None, None, -3.564, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 10:00:00, None, 98.0,4
None, None, -1.843, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 11:00:00, None, 98.3,4
None, None, -0.531, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 12:00:00, None, 97.6,4
None, None, -0.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 13:00:00, None, 96.7,4
None, None, -0.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 14:00:00, None, 97.8,4
None, None, -0.593, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 15:00:00, None, 98.0,4
None, None, -1.732, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 16:00:00, None, 98.5,4
None, None, -2.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 17:00:00, None, 98.2,4
None, None, -3.062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 18:00:00, None, 99.3,4
None, None, -3.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 19:00:00, None, 99.3,4
None, None, -3.568, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 20:00:00, None, 99.3,4
None, None, -3.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 21:00:00, None, 98.7,4
None, None, -3.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 22:00:00, None, 99.4,4
None, None, -3.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 23:00:00, None, 98.8,4
None, None, -4.081, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 00:00:00, None, 99.0,4
None, None, -4.088, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 01:00:00, None, 98.9,4
None, None, -3.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 02:00:00, None, 98.9,4
None, None, -4.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 03:00:00, None, 98.9,4
None, None, -4.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 04:00:00, None, 98.8,4
None, None, -4.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 05:00:00, None, 98.9,4
None, None, -4.567, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 06:00:00, None, 98.9,4
None, None, -4.513, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 07:00:00, None, 98.7,4
