CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -6.368,95.1, None, None, None, None,15.04,9.06,125.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 00:00:00, None, None,4
None, -6.66,94.8, None, None, None, None,10.57,8.48,105.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 01:00:00, None, None,4
None, -6.758,94.8, None, None, None, None,12.45,9.98,107.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 02:00:00, None, None,4
None, -6.857,94.8, None, None, None, None,10.65,11.74,107.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 03:00:00, None, None,4
None, -6.687,94.8, None, None, None, None,11.55,11.78,104.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 04:00:00, None, None,4
None, -6.758,94.8, None, None, None, None,9.48,12.99,110.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 05:00:00, None, None,4
None, -7.001,94.7, None, None, None, None,8.14,12.06,109.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 06:00:00, None, None,4
None, -6.691,94.8, None, None, None, None,10.7,13.26,109.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 07:00:00, None, None,4
None, -7.003,94.7, None, None, None, None,13.72,10.64,107.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 08:00:00, None, None,4
None, -6.758,94.8, None, None, None, None,17.09,14.13,95.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 09:00:00, None, None,4
None, -6.835,94.8, None, None, None, None,13.86,22.22,97.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 10:00:00, None, None,4
None, -6.68,94.8, None, None, None, None,13.84,22.48,88.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 11:00:00, None, None,4
None, -6.317,95.1, None, None, None, None,19.53,16.28,90.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 12:00:00, None, None,4
None, -6.506,94.9, None, None, None, None,14.43,23.4,98.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 13:00:00, None, None,4
None, -6.771,94.9, None, None, None, None,18.17,17.48,88.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 14:00:00, None, None,4
None, -6.79,94.8, None, None, None, None,15.87,20.84,88.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 15:00:00, None, None,4
None, -7.031,94.7, None, None, None, None,15.13,26.87,87.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 16:00:00, None, None,4
None, -6.95,94.7, None, None, None, None,21.52,23.3,93.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 17:00:00, None, None,4
None, -6.855,94.8, None, None, None, None,18.5,22.99,94.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 18:00:00, None, None,4
None, -6.834,94.8, None, None, None, None,11.63,30.78,89.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 19:00:00, None, None,4
None, -6.857,94.7, None, None, None, None,13.13,28.4,89.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 20:00:00, None, None,4
None, -7.001,94.7, None, None, None, None,12.98,24.69,89.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 21:00:00, None, None,4
None, -7.075,94.5, None, None, None, None,13.79,24.84,95.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 22:00:00, None, None,4
None, -7.224,94.5, None, None, None, None,15.11,24.1,86.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-22 23:00:00, None, None,4
None, -7.19,94.4, None, None, None, None,20.45,18.23,88.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 00:00:00, None, None,4
None, -7.27,94.4, None, None, None, None,13.86,13.7,84.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 01:00:00, None, None,4
None, -7.513,94.4, None, None, None, None,6.572,21.15,86.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 02:00:00, None, None,4
None, -7.611,94.3, None, None, None, None,7.801,17.27,80.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 03:00:00, None, None,4
None, -7.681,94.3, None, None, None, None,5.571,16.85,88.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 04:00:00, None, None,4
None, -7.806,94.1, None, None, None, None,9.13,15.8,88.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 05:00:00, None, None,4
None, -7.999,94.1, None, None, None, None,6.741,18.72,80.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 06:00:00, None, None,4
None, -8.37,93.8, None, None, None, None,7.541,17.97,73.52, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 07:00:00, None, None,4
None, -8.53,93.6, None, None, None, None,8.05,17.42,72.12, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 08:00:00, None, None,4
None, -8.24,93.7, None, None, None, None,9.27,14.62,74.44, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 09:00:00, None, None,4
None, -8.42,93.8, None, None, None, None,8.89,13.83,78.51, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 10:00:00, None, None,4
None, -8.26,93.7, None, None, None, None,9.7,12.4,74.64, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 11:00:00, None, None,4
None, -7.056,94.0, None, None, None, None,13.22,6.875,70.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 12:00:00, None, None,4
None, -5.999,94.7, None, None, None, None,17.92,3.87,84.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 13:00:00, None, None,4
None, -6.463,94.5, None, None, None, None,12.66,2.95,68.03, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 14:00:00, None, None,4
None, -6.803,94.1, None, None, None, None,18.87,1.935,38.72, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 15:00:00, None, None,4
None, -6.557,94.1, None, None, None, None,64.54,0.0,197.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 16:00:00, None, None,4
None, -7.768,93.8, None, None, None, None,26.42,5.43,23.16, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 17:00:00, None, None,4
None, -7.855,93.5, None, None, None, None,69.59,1.771,352.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 18:00:00, None, None,4
None, -7.855,93.9, None, None, None, None,36.47,4.867,16.26, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 19:00:00, None, None,4
None, -7.733,93.6, None, None, None, None,66.77,3.067,14.38, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 20:00:00, None, None,4
None, -7.657,93.7, None, None, None, None,22.95,1.364,352.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 21:00:00, None, None,4
None, -7.794,93.9, None, None, None, None,21.08,3.396,31.15, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 22:00:00, None, None,4
None, -7.816,93.7, None, None, None, None,35.19,3.082,359.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-23 23:00:00, None, None,4
None, -7.836,93.5, None, None, None, None,22.21,0.0,334.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 00:00:00, None, None,4
None, -8.03,93.5, None, None, None, None,39.09,0.0,28.76, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 01:00:00, None, None,4
None, -8.17,93.5, None, None, None, None,9.53,2.751,31.74, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 02:00:00, None, None,4
None, -8.08,93.4, None, None, None, None,26.59,0.646,329.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 03:00:00, None, None,4
None, -8.11,93.4, None, None, None, None,22.38,0.544,320.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 04:00:00, None, None,4
None, -8.28,93.4, None, None, None, None,25.94,1.313,348.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 05:00:00, None, None,4
None, -8.61,93.4, None, None, None, None,18.21,5.822,9.12, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 06:00:00, None, None,4
None, -8.69,93.1, None, None, None, None,16.04,2.917,36.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 07:00:00, None, None,4
None, -8.52,93.1, None, None, None, None,34.29,0.051,13.67, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 08:00:00, None, None,4
None, -8.51,93.1, None, None, None, None,51.63,1.797,18.29, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 09:00:00, None, None,4
None, -5.894,94.1, None, None, None, None,70.7,0.058,332.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 11:00:00, None, None,4
None, -6.458,94.7, None, None, None, None,47.09,2.235,310.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 12:00:00, None, None,4
None, -6.435,95.8, None, None, None, None,23.68,4.751,300.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 13:00:00, None, None,4
None, -7.507,94.6, None, None, None, None,27.91,3.135,293.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 14:00:00, None, None,4
None, -8.3,93.7, None, None, None, None,11.91,6.736,294.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 15:00:00, None, None,4
None, -8.73,93.4, None, None, None, None,10.64,7.409,287.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 16:00:00, None, None,4
None, -8.9,93.2, None, None, None, None,10.44,7.272,292.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 17:00:00, None, None,4
None, -9.23,92.9, None, None, None, None,9.51,9.75,292.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 18:00:00, None, None,4
None, -9.13,92.9, None, None, None, None,15.15,6.409,289.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 19:00:00, None, None,4
None, -9.1,92.9, None, None, None, None,21.88,1.092,291.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 20:00:00, None, None,4
None, -9.22,92.9, None, None, None, None,19.23,2.15,304.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 21:00:00, None, None,4
None, -9.32,92.7, None, None, None, None,20.46,0.963,309.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 22:00:00, None, None,4
None, -9.15,92.5, None, None, None, None,64.92,0.0,286.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-24 23:00:00, None, None,4
None, -9.47,92.7, None, None, None, None,19.61,4.799,310.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 00:00:00, None, None,4
None, -9.45,92.4, None, None, None, None,56.39,1.104,312.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 01:00:00, None, None,4
None, -9.47,92.3, None, None, None, None,46.75,0.0,278.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 02:00:00, None, None,4
None, -9.69,92.6, None, None, None, None,39.32,0.0,264.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 03:00:00, None, None,4
None, -9.78,92.5, None, None, None, None,16.12,0.0,272.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 04:00:00, None, None,4
None, -10.0,92.4, None, None, None, None,12.46,0.0,269.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 05:00:00, None, None,4
None, -9.88,92.3, None, None, None, None,20.05,0.0,247.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 06:00:00, None, None,4
None, -10.08,92.3, None, None, None, None,11.42,0.0,255.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 07:00:00, None, None,4
None, -10.21,92.2, None, None, None, None,16.07,0.0,269.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 08:00:00, None, None,4
None, -10.12,92.3, None, None, None, None,12.81,0.0,280.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 09:00:00, None, None,4
None, -10.08,92.4, None, None, None, None,13.04,0.0,290.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 10:00:00, None, None,4
None, -9.95,92.5, None, None, None, None,14.75,0.0,285.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 11:00:00, None, None,4
None, -9.68,92.4, None, None, None, None,17.56,0.0,285.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 12:00:00, None, None,4
None, -9.76,92.6, None, None, None, None,14.96,0.0,289.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 13:00:00, None, None,4
None, -9.88,92.2, None, None, None, None,16.08,0.0,286.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 14:00:00, None, None,4
None, -9.8,92.5, None, None, None, None,14.51,0.0,282.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 15:00:00, None, None,4
None, -10.15,92.2, None, None, None, None,14.96,0.001,293.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 16:00:00, None, None,4
None, -10.08,92.3, None, None, None, None,13.22,0.001,287.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 17:00:00, None, None,4
None, -10.1,92.3, None, None, None, None,13.57,0.0,293.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 18:00:00, None, None,4
None, -9.95,92.3, None, None, None, None,14.55,0.0,303.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 20:00:00, None, None,4
None, -10.01,92.3, None, None, None, None,22.59,0.001,311.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 21:00:00, None, None,4
None, -9.98,92.2, None, None, None, None,25.17,0.0,302.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 22:00:00, None, None,4
None, -10.08,92.1, None, None, None, None,49.43,0.0,294.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-25 23:00:00, None, None,4
None, -10.08,91.9, None, None, None, None,65.84,0.0,244.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 00:00:00, None, None,4
None, -10.39,91.9, None, None, None, None,43.55,0.0,293.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 01:00:00, None, None,4
None, -10.27,91.7, None, None, None, None,62.93,0.0,185.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 02:00:00, None, None,4
None, -10.62,91.8, None, None, None, None,64.47,0.0,271.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 03:00:00, None, None,4
None, -10.61,91.5, None, None, None, None,64.47,0.0,254.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 04:00:00, None, None,4
None, -10.9,91.5, None, None, None, None,73.08,0.001,294.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 05:00:00, None, None,4
None, -11.1,91.6, None, None, None, None,55.67,0.163,315.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 06:00:00, None, None,4
None, -11.05,91.6, None, None, None, None,48.55,0.445,321.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 07:00:00, None, None,4
None, -10.91,91.4, None, None, None, None,70.59,0.002,286.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 08:00:00, None, None,4
None, -10.79,91.6, None, None, None, None,37.68,0.0,308.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 09:00:00, None, None,4
None, -10.19,91.9, None, None, None, None,28.86,0.0,305.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 10:00:00, None, None,4
None, -9.02,92.8, None, None, None, None,55.73,0.0,249.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 11:00:00, None, None,4
None, -10.27,92.3, None, None, None, None,15.21,2.779,286.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 13:00:00, None, None,4
None, -9.68,92.3, None, None, None, None,17.58,9.05,309.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 14:00:00, None, None,4
None, -8.75,92.5, None, None, None, None,42.41,3.02,257.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 15:00:00, None, None,4
None, -9.39,93.0, None, None, None, None,23.6,5.256,266.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 16:00:00, None, None,4
None, -10.34,92.1, None, None, None, None,14.55,8.63,280.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 17:00:00, None, None,4
None, -10.17,92.1, None, None, None, None,14.25,11.98,277.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 18:00:00, None, None,4
None, -10.2,92.2, None, None, None, None,17.2,10.94,291.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 19:00:00, None, None,4
None, -10.17,92.2, None, None, None, None,25.21,7.46,296.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 20:00:00, None, None,4
None, -10.12,92.2, None, None, None, None,22.09,10.06,283.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 21:00:00, None, None,4
None, -9.93,92.4, None, None, None, None,17.97,9.9,297.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 22:00:00, None, None,4
None, -9.78,92.4, None, None, None, None,16.02,7.347,305.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-26 23:00:00, None, None,4
None, -9.66,92.5, None, None, None, None,16.0,6.594,300.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 00:00:00, None, None,4
None, -9.66,92.6, None, None, None, None,15.47,6.259,297.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 01:00:00, None, None,4
None, -9.59,92.5, None, None, None, None,15.21,4.648,311.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 02:00:00, None, None,4
None, -9.59,92.7, None, None, None, None,12.13,4.908,290.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 03:00:00, None, None,4
None, -9.46,92.8, None, None, None, None,11.79,5.646,294.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 04:00:00, None, None,4
None, -9.3,92.8, None, None, None, None,16.62,3.82,306.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 05:00:00, None, None,4
None, -9.25,92.9, None, None, None, None,12.9,4.121,278.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 06:00:00, None, None,4
None, -9.24,92.8, None, None, None, None,15.16,3.977,269.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 07:00:00, None, None,4
None, -9.27,92.7, None, None, None, None,15.02,3.149,243.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 08:00:00, None, None,4
None, -9.07,92.6, None, None, None, None,12.98,1.164,225.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 09:00:00, None, None,4
None, -8.9,92.7, None, None, None, None,12.29,0.0,219.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 10:00:00, None, None,4
None, -8.64,92.9, None, None, None, None,15.37,0.0,222.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 11:00:00, None, None,4
None, -8.09,93.1, None, None, None, None,13.7,0.0,222.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-27 12:00:00, None, None,4
