RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
84.4, None, None, None, 1.125, 311.4,-21.0,-19.4,-21.0,978.0, None, None, None, 32.0, None, 32.18, None, None,-18.88, None,-17.9, None, None, 72.11, None,-18.9,1021.0, 0.0, 0.0,84.0,2022-01-01 00:00:00,978.0,1
85.3, None, None, None, 0.433, 334.7,-21.0,-19.4,-21.0,978.0, None, None, None, 32.0, None, 32.13, None, None,-19.03, None,-17.9, None, None, 57.79, None,-19.0,1020.9, 0.0, 0.0,85.0,2022-01-01 01:00:00,978.0,1
85.1, None, None, None, 0.103, 60.39,-21.0,-19.4,-21.0,979.0, None, None, None, 32.0, None, 32.15, None, None,-19.35, None,-17.9, None, None, 37.12, None,-19.4,1022.0, 0.0, 0.0,85.0,2022-01-01 02:00:00,979.0,1
85.2, None, None, None, 0.127, 16.67,-21.0,-20.5,-21.0,979.0, None, None, None, 32.0, None, 31.99, None, None,-19.69, None,-17.9, None, None, 21.98, None,-19.7,1022.1, 0.0, 0.0,85.0,2022-01-01 03:00:00,979.0,1
84.8, None, None, None, 0.216, 230.4,-20.0,-20.5,-20.0,979.0, None, None, None, 32.0, None, 32.14, None, None,-18.6, None,-17.9, None, None, 49.53, None,-18.6,1022.1, 0.0, 0.0,85.0,2022-01-01 04:00:00,979.0,1
85.4, None, None, None, 1.221, 317.4,-20.0,-20.5,-20.0,978.0, None, None, None, 32.0, None, 32.21, None, None,-17.92, None,-17.8, None, None, 59.26, None,-17.9,1021.2, 0.0, 0.0,85.0,2022-01-01 05:00:00,978.0,1
85.7, None, None, None, 0.93, 177.2,-19.0,-20.5,-19.0,977.0, None, None, None, 32.0, None, 32.28, None, None,-17.06, None,-17.1, None, None, 48.63, None,-17.1,1020.1, 0.0, 0.0,86.0,2022-01-01 06:00:00,977.0,1
85.8, None, None, None, 0.885, 194.1,-18.0,-17.2,-18.0,978.0, None, None, None, 32.0, None, 32.18, None, None,-16.48, None,-16.5, None, None, 29.15, None,-16.5,1021.1, 0.0, 0.0,86.0,2022-01-01 07:00:00,978.0,1
85.8, None, None, None, 1.186, 274.6,-18.0,-17.2,-18.0,977.0, None, None, None, 32.0, None, 32.14, None, None,-16.65, None,-16.3, None, None, 70.42, None,-16.7,1020.1, 0.0, 0.0,86.0,2022-01-01 08:00:00,977.0,1
85.1, None, None, None, 0.933, 222.7,-17.0,-17.2,-17.0,978.0, None, None, None, 32.0, None, 32.18, None, None,-15.62, None,-15.5, None, None, 55.79, None,-15.6,1021.1, 0.0, 0.0,85.0,2022-01-01 09:00:00,978.0,1
