wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
157.0, None, None,0.0, None,0.0, None,-16.7, None, None, None,80.0,2022-01-01 00:00:00,1,,,,,,
120.0, None, None,0.0, None,0.4, None,-16.4, None, None, None,79.0,2022-01-01 01:00:00,1,,,,,,
272.0, 79.0, 0.4,0.0, -19.2,6.4, -16.4,-16.7, 120.0, 0.0, 0.0,75.0,2022-01-01 02:00:00,1,,,,,,
269.0, 75.0, 6.4,0.0, -20.1,4.0, -16.7,-16.3, 272.0, 0.0, 0.0,77.0,2022-01-01 03:00:00,1,,,,,,
262.0, None, None,0.0, None,4.1, None,-16.1, None, None, None,80.0,2022-01-01 04:00:00,1,,,,,,
213.0, None, None,0.0, None,0.0, None,-16.1, None, None, None,80.0,2022-01-01 05:00:00,1,,,,,,
222.0, None, None,0.0, None,0.1, None,-15.7, None, None, None,79.0,2022-01-01 06:00:00,1,,,,,,
126.0, 79.0, 0.1,0.0, -18.5,0.7, -15.7,-15.5, 222.0, 0.0, 0.0,81.0,2022-01-01 07:00:00,1,,,,,,
358.0, None, None,0.0, None,1.8, None,-14.6, None, None, None,81.0,2022-01-01 08:00:00,1,,,,,,
92.0, None, None,0.0, None,5.5, None,-13.7, None, None, None,80.0,2022-01-01 09:00:00,1,,,,,,
83.0, None, None,0.0, None,13.8, None,-12.7, None, None, None,76.0,2022-01-01 10:00:00,1,,,,,,
86.0, None, None,0.0, None,13.1, None,-12.4, None, None, None,78.0,2022-01-01 11:00:00,1,,,,,,
84.0, 78.0, 13.1,0.0, -15.4,11.9, -12.4,-12.3, 86.0, 0.0, 0.0,75.0,2022-01-01 12:00:00,1,,,,,,
86.0, 75.0, 11.9,0.0, -15.8,11.8, -12.3,-12.1, 84.0, 0.0, 0.0,76.0,2022-01-01 13:00:00,1,,,,,,
87.0, 76.0, 11.8,0.0, -15.5,12.9, -12.1,-11.8, 86.0, 0.0, 0.0,76.0,2022-01-01 14:00:00,1,,,,,,
