AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-27.1, 0.0, 256.9,2022-01-01 00:00:00, -27.1, -18.2,1,,,,,,,,,,,,,,,,,,,,,,
-26.9, None, 256.9,2022-01-01 00:15:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 00:30:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.6, None, 256.9,2022-01-01 00:45:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.6, None, 256.9,2022-01-01 01:00:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 01:15:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 01:30:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 01:45:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 02:00:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.8, None, 256.9,2022-01-01 02:15:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.9, None, 256.9,2022-01-01 02:30:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-27.0, None, 256.9,2022-01-01 02:45:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.9, None, 256.9,2022-01-01 03:00:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
-26.7, None, 256.9,2022-01-01 03:15:00, None, None,1,,,,,,,,,,,,,,,,,,,,,,
