wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
13.0, 72.0, 3.5,0.0, -26.8,4.9, -23.1,-23.7, 1.0, 0.0, 0.0,73.0,2022-01-01 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0, 73.0, 4.9,0.0, -27.2,5.8, -23.7,-21.7, 13.0, 0.0, 0.0,75.0,2022-01-01 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0, 75.0, 5.8,0.0, -24.9,2.3, -21.7,-20.3, 7.0, 0.0, 0.0,77.0,2022-01-01 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0, 77.0, 2.3,0.0, -23.3,1.6, -20.3,-20.2, 20.0, 0.0, 0.0,77.0,2022-01-01 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0, 77.0, 1.6,0.0, -23.2,4.2, -20.2,-20.4, 249.0, 0.0, 0.0,79.0,2022-01-01 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, 79.0, 4.2,0.0, -23.1,3.9, -20.4,-20.0, 122.0, 0.0, 0.0,79.0,2022-01-01 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, 79.0, 3.9,0.0, -22.7,2.4, -20.0,-20.5, 120.0, 0.0, 0.0,78.0,2022-01-01 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0, 78.0, 2.4,0.0, -23.3,3.8, -20.5,-20.3, 107.0, 0.0, 0.0,78.0,2022-01-01 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87.0, 78.0, 3.8,0.0, -23.1,3.8, -20.3,-19.6, 106.0, 0.0, 0.0,77.0,2022-01-01 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0, 77.0, 3.8,0.0, -22.6,6.4, -19.6,-19.3, 87.0, 0.0, 0.0,78.0,2022-01-01 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0, None, None,0.0, None,4.3, None,-18.6, None, None, None,78.0,2022-01-01 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, 78.0, 4.3,0.0, -21.5,4.3, -18.6,-18.3, 82.0, 0.0, 0.0,78.0,2022-01-01 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0, 78.0, 4.3,0.0, -21.2,4.8, -18.3,-18.6, 107.0, 0.0, 0.0,79.0,2022-01-01 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0, 79.0, 4.8,0.0, -21.3,6.5, -18.6,-18.4, 63.0, 0.0, 0.0,80.0,2022-01-01 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0, 80.0, 6.5,0.0, -21.0,5.6, -18.4,-17.9, 63.0, 0.0, 0.0,80.0,2022-01-01 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0, 80.0, 5.6,0.0, -20.5,4.6, -17.9,-17.8, 65.0, 0.0, 0.0,80.0,2022-01-01 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, 80.0, 4.6,0.0, -20.4,5.6, -17.8,-18.2, 103.0, 0.0, 0.0,81.0,2022-01-01 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.0, 81.0, 5.6,0.0, -20.7,6.0, -18.2,-18.0, 42.0, 0.0, 0.0,81.0,2022-01-01 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, 81.0, 6.0,0.0, -20.5,4.7, -18.0,-18.1, 91.0, 0.0, 0.0,81.0,2022-01-01 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.0, 81.0, 4.7,0.0, -20.6,5.3, -18.1,-17.9, 166.0, 0.0, 0.0,80.0,2022-01-01 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, 80.0, 5.3,0.0, -20.5,6.1, -17.9,-18.2, 145.0, 0.0, 0.0,80.0,2022-01-01 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, 80.0, 6.1,0.0, -20.8,6.7, -18.2,-18.2, 134.0, 0.0, 0.0,81.0,2022-01-01 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.0, 81.0, 6.7,0.0, -20.7,4.7, -18.2,-18.1, 90.0, 0.0, 0.0,80.0,2022-01-01 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.0, 80.0, 4.7,0.0, -20.7,3.9, -18.1,-17.9, 76.0, 0.0, 0.0,81.0,2022-01-01 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0, 81.0, 3.9,0.0, -20.4,3.9, -17.9,-17.9, 82.0, 0.0, 0.0,80.0,2022-01-02 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.0, 80.0, 3.9,0.0, -20.5,2.8, -17.9,-17.9, 98.0, 0.0, 0.0,80.0,2022-01-02 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 80.0, 2.8,0.0, -20.5,2.4, -17.9,-17.6, 128.0, 0.0, 0.0,81.0,2022-01-02 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81.0, 81.0, 2.4,0.0, -20.1,2.0, -17.6,-17.4, 357.0, 0.0, 0.0,81.0,2022-01-02 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, 81.0, 2.0,0.0, -19.9,2.5, -17.4,-17.2, 81.0, 0.0, 0.0,81.0,2022-01-02 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0, 81.0, 2.5,0.0, -19.7,4.4, -17.2,-17.2, 88.0, 0.0, 0.0,81.0,2022-01-02 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 81.0, 4.4,0.0, -19.7,3.0, -17.2,-17.1, 42.0, 0.0, 0.0,81.0,2022-01-02 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, 81.0, 3.0,0.0, -19.6,4.4, -17.1,-17.0, 359.0, 0.0, 0.0,81.0,2022-01-02 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0, 81.0, 4.4,0.0, -19.5,2.7, -17.0,-16.3, 9.0, 0.0, 0.0,82.0,2022-01-02 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0, 82.0, 2.7,0.0, -18.7,2.9, -16.3,-15.7, 14.0, 0.0, 0.0,82.0,2022-01-02 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 82.0, 2.9,0.0, -18.1,2.3, -15.7,-14.7, 15.0, 0.0, 0.0,83.0,2022-01-02 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, 83.0, 2.3,0.0, -16.9,2.3, -14.7,-14.3, 165.0, 0.0, 0.0,83.0,2022-01-02 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 83.0, 2.3,0.0, -16.6,4.1, -14.3,-13.8, 134.0, 0.0, 0.0,84.0,2022-01-02 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 84.0, 4.1,0.0, -15.9,3.5, -13.8,-13.6, 152.0, 0.0, 0.0,84.0,2022-01-02 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 84.0, 3.5,0.0, -15.7,4.7, -13.6,-13.4, 148.0, 0.0, 0.0,85.0,2022-01-02 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, 85.0, 4.7,0.0, -15.4,6.5, -13.4,-13.0, 165.0, 0.0, 0.0,86.0,2022-01-02 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, 86.0, 6.5,0.0, -14.8,7.2, -13.0,-12.4, 170.0, 0.0, 0.0,87.0,2022-01-02 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 87.0, 7.2,0.0, -14.1,9.7, -12.4,-12.1, 159.0, 0.0, 0.0,87.0,2022-01-02 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 87.0, 9.7,0.0, -13.8,8.2, -12.1,-11.9, 165.0, 0.0, 0.0,88.0,2022-01-02 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, 88.0, 8.2,0.0, -13.5,8.8, -11.9,-11.8, 165.0, 0.0, 0.0,88.0,2022-01-02 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, 88.0, 8.8,0.0, -13.4,10.3, -11.8,-11.5, 163.0, 0.0, 0.0,88.0,2022-01-02 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, 88.0, 10.3,0.0, -13.1,9.2, -11.5,-11.6, 149.0, 0.0, 0.0,87.0,2022-01-02 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.0, 87.0, 9.2,0.0, -13.3,9.8, -11.6,-10.9, 150.0, 0.0, 0.0,89.0,2022-01-02 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.0, None, None,0.0, None,7.7, None,-10.8, None, None, None,89.0,2022-01-02 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, None, None,0.0, None,11.0, None,-10.4, None, None, None,90.0,2022-01-03 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.0, 90.0, 11.0,0.0, -11.7,8.1, -10.4,-10.1, 159.0, 0.0, 0.0,90.0,2022-01-03 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, 90.0, 8.1,0.0, -11.4,8.9, -10.1,-9.8, 153.0, 0.0, 0.0,90.0,2022-01-03 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, 90.0, 8.9,0.0, -11.1,10.9, -9.8,-9.7, 172.0, 0.0, 0.0,90.0,2022-01-03 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 90.0, 10.9,0.0, -11.0,7.1, -9.7,-9.3, 155.0, 0.0, 0.0,91.0,2022-01-03 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, 91.0, 7.1,0.0, -10.5,10.1, -9.3,-9.0, 148.0, 0.0, 0.0,91.0,2022-01-03 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169.0, 91.0, 10.1,0.0, -10.2,12.4, -9.0,-9.0, 150.0, 0.0, 0.0,91.0,2022-01-03 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165.0, 91.0, 12.4,0.0, -10.2,15.4, -9.0,-8.6, 169.0, 0.0, 0.0,92.0,2022-01-03 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, 92.0, 15.4,0.0, -9.7,9.8, -8.6,-8.6, 165.0, 0.0, 0.0,92.0,2022-01-03 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.0, 92.0, 9.8,0.0, -9.7,6.4, -8.6,-8.1, 168.0, 0.0, 0.0,91.0,2022-01-03 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, 91.0, 6.4,0.0, -9.3,8.9, -8.1,-7.6, 144.0, 0.0, 0.0,91.0,2022-01-03 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, 91.0, 8.9,0.0, -8.8,5.9, -7.6,-7.7, 163.0, 0.0, 0.0,91.0,2022-01-03 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0, 91.0, 5.9,0.0, -8.9,5.8, -7.7,-7.6, 170.0, 0.0, 0.0,92.0,2022-01-03 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.0, 92.0, 5.8,0.0, -8.7,3.4, -7.6,-7.1, 170.0, 0.0, 0.0,91.0,2022-01-03 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, 91.0, 3.4,0.0, -8.3,3.8, -7.1,-7.5, 142.0, 0.0, 0.0,92.0,2022-01-03 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, 92.0, 3.8,0.0, -8.6,2.9, -7.5,-7.9, 158.0, 0.0, 0.0,92.0,2022-01-03 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.0, 92.0, 2.9,0.0, -9.0,3.1, -7.9,-8.1, 158.0, 0.0, 0.0,92.0,2022-01-03 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0, 92.0, 3.1,0.0, -9.2,4.3, -8.1,-8.2, 174.0, 0.0, 0.0,92.0,2022-01-03 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0, 92.0, 4.3,0.0, -9.3,2.4, -8.2,-11.1, 190.0, 0.0, 0.0,88.0,2022-01-03 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, 88.0, 2.4,0.0, -12.7,2.1, -11.1,-11.9, 25.0, 0.0, 0.0,87.0,2022-01-03 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.0, 87.0, 2.1,0.0, -13.6,4.0, -11.9,-13.8, 358.0, 0.0, 0.0,85.0,2022-01-03 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0, 85.0, 4.0,0.0, -15.8,3.1, -13.8,-13.3, 344.0, 0.0, 0.0,90.0,2022-01-03 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273.0, 90.0, 3.1,0.0, -14.6,4.2, -13.3,-10.6, 235.0, 0.0, 0.0,91.0,2022-01-03 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220.0, 91.0, 4.2,0.0, -11.8,3.8, -10.6,-9.9, 273.0, 0.0, 0.0,90.0,2022-01-03 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0, 90.0, 3.8,0.0, -11.2,2.4, -9.9,-12.4, 220.0, 0.0, 0.0,88.0,2022-01-04 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0, 88.0, 2.4,0.0, -14.0,4.7, -12.4,-11.3, 54.0, 0.0, 0.0,90.0,2022-01-04 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0, 90.0, 4.7,0.0, -12.6,6.6, -11.3,-9.7, 319.0, 0.0, 0.0,90.0,2022-01-04 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, 90.0, 6.6,0.0, -11.0,4.0, -9.7,-12.5, 314.0, 0.0, 0.0,86.0,2022-01-04 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 86.0, 4.0,0.0, -14.4,5.1, -12.5,-12.5, 348.0, 0.0, 0.0,87.0,2022-01-04 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, 87.0, 5.1,0.0, -14.2,5.1, -12.5,-12.8, 357.0, 0.0, 0.0,87.0,2022-01-04 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 87.0, 5.1,0.0, -14.5,6.0, -12.8,-12.4, 343.0, 0.0, 0.0,87.0,2022-01-04 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0, 87.0, 6.0,0.0, -14.1,3.5, -12.4,-11.6, 6.0, 0.0, 0.0,88.0,2022-01-04 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0, 88.0, 3.5,0.0, -13.2,4.3, -11.6,-10.9, 29.0, 0.0, 0.0,89.0,2022-01-04 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.0, 89.0, 4.3,0.0, -12.4,3.0, -10.9,-10.3, 96.0, 0.0, 0.0,88.0,2022-01-04 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202.0, 88.0, 3.0,0.0, -11.9,2.5, -10.3,-9.2, 90.0, 0.0, 0.0,88.0,2022-01-04 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159.0, 88.0, 2.5,0.0, -10.8,3.1, -9.2,-9.4, 202.0, 0.0, 0.0,88.0,2022-01-04 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, 88.0, 3.1,0.0, -11.0,2.4, -9.4,-10.3, 159.0, 0.0, 0.0,85.0,2022-01-04 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, 85.0, 2.4,0.0, -12.3,4.0, -10.3,-8.6, 342.0, 0.0, 0.0,88.0,2022-01-04 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, 88.0, 4.0,0.0, -10.2,2.5, -8.6,-10.8, 171.0, 0.0, 0.0,86.0,2022-01-04 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.0, 86.0, 2.5,0.0, -12.7,2.1, -10.8,-11.9, 158.0, 0.0, 0.0,89.0,2022-01-04 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75.0, 89.0, 2.1,0.0, -13.3,1.9, -11.9,-11.2, 85.0, 0.0, 0.0,89.0,2022-01-04 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 89.0, 1.9,0.0, -12.7,3.7, -11.2,-11.7, 75.0, 0.0, 0.0,88.0,2022-01-04 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, 88.0, 3.7,0.0, -13.3,0.0, -11.7,-12.5, 357.0, 0.0, 0.0,86.0,2022-01-04 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 86.0, 0.0,0.0, -14.4,2.7, -12.5,-12.3, 181.0, 0.0, 0.0,88.0,2022-01-04 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118.0, 88.0, 2.7,0.0, -13.9,1.8, -12.3,-11.6, 6.0, 0.0, 0.0,88.0,2022-01-04 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0, 88.0, 1.8,0.0, -13.2,2.9, -11.6,-11.3, 118.0, 0.0, 0.0,89.0,2022-01-04 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, 89.0, 2.9,0.0, -12.8,1.8, -11.3,-11.4, 68.0, 0.0, 0.0,88.0,2022-01-04 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, 88.0, 1.8,0.0, -13.0,2.1, -11.4,-11.0, 130.0, 0.0, 0.0,88.0,2022-01-04 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, 88.0, 2.1,0.0, -12.6,1.7, -11.0,-11.2, 164.0, 0.0, 0.0,88.0,2022-01-05 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.0, 88.0, 1.7,0.0, -12.8,1.6, -11.2,-11.6, 185.0, 0.0, 0.0,88.0,2022-01-05 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
