AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, 6.5, 3.3, None,2021-06-18 00:00:00, None, 11.6,25
5.5, None, None, -14.0,2021-06-18 00:05:00, 0.0, None,25
5.5, None, None, -14.0,2021-06-18 00:20:00, 0.0, None,25
5.7, None, None, -14.0,2021-06-18 00:35:00, 0.0, None,25
5.6, None, None, -14.0,2021-06-18 00:50:00, 0.0, None,25
5.5, None, None, -14.0,2021-06-18 01:05:00, 0.0, None,25
5.4, None, None, -14.0,2021-06-18 01:20:00, 0.0, None,25
5.4, None, None, -14.0,2021-06-18 01:35:00, 0.0, None,25
5.2, None, None, -14.0,2021-06-18 01:50:00, 0.0, None,25
5.1, None, None, -14.0,2021-06-18 02:05:00, 0.0, None,25
5.1, None, None, -14.0,2021-06-18 02:20:00, 0.0, None,25
4.8, None, None, -14.0,2021-06-18 02:35:00, 0.0, None,25
4.9, None, None, -14.0,2021-06-18 02:50:00, 0.0, None,25
4.9, None, None, -14.0,2021-06-18 03:05:00, 0.0, None,25
5.3, None, None, -14.0,2021-06-18 03:20:00, 0.0, None,25
5.6, None, None, -14.0,2021-06-18 03:35:00, 0.0, None,25
5.3, None, None, -14.0,2021-06-18 03:50:00, 0.0, None,25
5.2, None, None, -14.0,2021-06-18 04:05:00, 0.0, None,25
5.7, None, None, -14.0,2021-06-18 04:20:00, 0.0, None,25
6.0, None, None, -14.0,2021-06-18 04:35:00, 0.0, None,25
5.9, None, None, -14.0,2021-06-18 04:50:00, 0.0, None,25
6.4, None, None, -14.0,2021-06-18 05:05:00, 0.0, None,25
6.4, None, None, -14.0,2021-06-18 05:20:00, 0.0, None,25
7.4, None, None, -14.0,2021-06-18 05:35:00, 0.0, None,25
7.4, None, None, -14.0,2021-06-18 05:50:00, 0.0, None,25
7.5, None, None, -14.0,2021-06-18 06:05:00, 0.0, None,25
7.8, None, None, -14.0,2021-06-18 06:20:00, 0.0, None,25
8.0, None, None, -14.0,2021-06-18 06:35:00, 0.0, None,25
8.3, None, None, -14.0,2021-06-18 06:50:00, 0.0, None,25
8.6, None, None, -14.0,2021-06-18 07:05:00, 0.0, None,25
9.3, None, None, -14.0,2021-06-18 07:20:00, 0.0, None,25
9.7, None, None, -14.0,2021-06-18 07:35:00, 0.0, None,25
10.2, None, None, -14.0,2021-06-18 07:50:00, 0.0, None,25
10.4, None, None, -14.0,2021-06-18 08:05:00, 0.0, None,25
10.2, None, None, -13.0,2021-06-18 08:20:00, 0.0, None,25
9.4, None, None, -13.0,2021-06-18 08:35:00, 0.0, None,25
9.1, None, None, -13.0,2021-06-18 08:50:00, 0.0, None,25
9.7, None, None, -13.0,2021-06-18 09:05:00, 0.0, None,25
9.3, None, None, -13.0,2021-06-18 09:20:00, 0.0, None,25
10.4, None, None, -13.0,2021-06-18 09:35:00, 0.0, None,25
9.5, None, None, -13.0,2021-06-18 09:50:00, 0.0, None,25
9.7, None, None, -13.0,2021-06-18 10:05:00, 0.0, None,25
10.6, None, None, -14.0,2021-06-18 10:20:00, 0.0, None,25
10.7, None, None, -13.0,2021-06-18 10:35:00, 0.0, None,25
10.7, None, None, -13.0,2021-06-18 10:50:00, 0.0, None,25
10.2, None, None, -13.0,2021-06-18 11:05:00, 0.0, None,25
10.1, None, None, -13.0,2021-06-18 11:20:00, 0.0, None,25
11.0, None, None, -14.0,2021-06-18 11:35:00, 0.0, None,25
11.6, None, None, -13.0,2021-06-18 11:50:00, 0.0, None,25
11.3, None, None, -13.0,2021-06-18 12:05:00, 0.0, None,25
11.1, None, None, -13.0,2021-06-18 12:20:00, 0.0, None,25
10.3, None, None, -13.0,2021-06-18 12:35:00, 0.0, None,25
10.4, None, None, -13.0,2021-06-18 12:50:00, 0.0, None,25
9.2, None, None, -13.0,2021-06-18 13:05:00, 0.0, None,25
8.3, None, None, -13.0,2021-06-18 13:20:00, 0.0, None,25
9.0, None, None, -14.0,2021-06-18 13:35:00, 0.0, None,25
8.6, None, None, -13.0,2021-06-18 13:50:00, 0.0, None,25
7.8, None, None, -13.0,2021-06-18 14:05:00, 0.0, None,25
8.5, None, None, -14.0,2021-06-18 14:20:00, 0.0, None,25
8.5, None, None, -14.0,2021-06-18 14:35:00, 0.0, None,25
8.8, None, None, -14.0,2021-06-18 14:50:00, 0.0, None,25
8.8, None, None, -14.0,2021-06-18 15:05:00, 0.0, None,25
