time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-07-08,3.0,9.8,3.1,28
2016-07-09,0.0,8.3,2.8,28
2016-07-10,1.0,12.5,1.5,28
2016-07-11,0.0,11.0,4.0,28
2016-07-12,0.0,10.4,3.5,28
2016-07-13,0.0,14.7,4.3,28
2016-07-14,0.8,12.5,4.0,28
