pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 13.9, 13.88, 13.9, 0.0, None, 29.5, -6999.0, None,2021-06-18 00:00:00, None, -6999.0,25
None, 12.6, 12.58, 12.6, 0.0, None, 29.5, -6999.0, None,2021-06-18 01:00:00, None, -6999.0,25
None, 11.6, 11.58, 11.6, 0.0, None, 29.5, -6999.0, None,2021-06-18 02:00:00, None, -6999.0,25
None, 11.0, 10.97, 11.0, 0.0, None, 29.5, -6999.0, None,2021-06-18 03:00:00, None, -6999.0,25
None, 10.9, 10.88, 10.9, 0.0, None, 29.5, -6999.0, None,2021-06-18 04:00:00, None, -6999.0,25
None, 10.9, 10.88, 10.8, 0.0, None, 29.5, -6999.0, None,2021-06-18 05:00:00, None, -6999.0,25
None, 11.4, 11.37, 10.8, 0.0, None, 29.5, -6999.0, None,2021-06-18 06:00:00, None, -6999.0,25
None, 14.1, 14.05, 11.4, 0.0, None, 14.0, -6999.0, None,2021-06-18 07:00:00, None, -6999.0,25
None, 18.0, 17.95, 11.4, 0.0, None, 17.9, -6999.0, None,2021-06-18 08:00:00, None, -6999.0,25
None, 20.8, 20.78, 11.4, 0.1, None, 20.7, -6999.0, None,2021-06-18 09:00:00, None, -6999.0,25
None, 25.5, 25.46, 11.4, 0.9, None, 25.4, -6999.0, None,2021-06-18 10:00:00, None, -6999.0,25
None, 29.0, 28.98, 11.4, 0.0, None, 28.9, -6999.0, None,2021-06-18 11:00:00, None, -6999.0,25
None, 29.0, 28.99, 11.4, 0.0, None, 29.7, -6999.0, None,2021-06-18 12:00:00, None, -6999.0,25
None, 30.6, 30.62, 11.4, 0.1, None, 30.6, -6999.0, None,2021-06-18 13:00:00, None, -6999.0,25
None, 31.8, 31.79, 11.4, 0.5, None, 31.8, -6999.0, None,2021-06-18 14:00:00, None, -6999.0,25
None, 32.5, 32.51, 11.4, -0.6, None, 32.8, -6999.0, None,2021-06-18 15:00:00, None, -6999.0,25
None, 31.3, 31.26, 11.4, 1.0, None, 32.8, -6999.0, None,2021-06-18 16:00:00, None, -6999.0,25
None, 31.5, 31.47, 11.4, 0.0, None, 32.8, -6999.0, None,2021-06-18 17:00:00, None, -6999.0,25
None, 31.7, 31.72, 11.4, 0.0, None, 32.8, -6999.0, None,2021-06-18 18:00:00, None, -6999.0,25
None, 31.0, 30.95, 31.0, -1.0, None, 31.8, -6999.0, None,2021-06-18 19:00:00, None, -6999.0,25
None, 28.4, 28.41, 28.5, -1.0, None, 31.8, -6999.0, None,2021-06-18 20:00:00, None, -6999.0,25
None, 25.6, 25.6, 25.6, -0.1, None, 31.8, -6999.0, None,2021-06-18 21:00:00, None, -6999.0,25
None, 22.8, 22.75, 22.8, -0.9, None, 31.8, -6999.0, None,2021-06-18 22:00:00, None, -6999.0,25
None, 21.3, 21.33, 21.4, 1.0, None, 31.8, -6999.0, None,2021-06-18 23:00:00, None, -6999.0,25
None, 19.1, 19.05, 19.1, -0.1, None, 31.8, -6999.0, None,2021-06-19 00:00:00, None, -6999.0,25
None, 17.4, 17.43, 17.5, 0.1, None, 31.8, -6999.0, None,2021-06-19 01:00:00, None, -6999.0,25
None, 16.3, 16.33, 16.3, 0.0, None, 31.8, -6999.0, None,2021-06-19 02:00:00, None, -6999.0,25
None, 15.4, 15.41, 15.4, 0.0, None, 31.8, -6999.0, None,2021-06-19 03:00:00, None, -6999.0,25
None, 14.8, 14.83, 14.8, 0.0, None, 31.8, -6999.0, None,2021-06-19 04:00:00, None, -6999.0,25
None, 14.6, 14.58, 14.6, 0.0, None, 31.8, -6999.0, None,2021-06-19 05:00:00, None, -6999.0,25
None, 15.0, 14.96, 14.6, 0.0, None, 31.8, -6999.0, None,2021-06-19 06:00:00, None, -6999.0,25
None, 17.5, 17.54, 15.0, -0.3, None, 17.5, -6999.0, None,2021-06-19 07:00:00, None, -6999.0,25
None, 19.0, 19.01, 15.0, 0.3, None, 19.0, -6999.0, None,2021-06-19 08:00:00, None, -6999.0,25
None, 20.9, 20.87, 15.0, -0.2, None, 20.9, -6999.0, None,2021-06-19 09:00:00, None, -6999.0,25
None, 21.0, 20.99, 15.0, 0.0, None, 21.0, -6999.0, None,2021-06-19 10:00:00, None, -6999.0,25
None, 20.6, 20.64, 15.0, 0.2, None, 21.0, -6999.0, None,2021-06-19 11:00:00, None, -6999.0,25
None, 22.0, 22.0, 15.0, 0.0, None, 22.0, -6999.0, None,2021-06-19 12:00:00, None, -6999.0,25
None, 20.9, 20.85, 15.0, -0.2, None, 22.1, -6999.0, None,2021-06-19 13:00:00, None, -6999.0,25
None, 21.7, 21.68, 15.0, 0.2, None, 22.1, -6999.0, None,2021-06-19 14:00:00, None, -6999.0,25
None, 20.3, 20.34, 15.0, 0.0, None, 22.1, -6999.0, None,2021-06-19 15:00:00, None, -6999.0,25
None, 21.0, 20.95, 15.0, 0.1, None, 22.1, -6999.0, None,2021-06-19 16:00:00, None, -6999.0,25
