pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 11.25, 87.4, 22.8, 87.0, 9.0, 11.3, 11.3, None, 0.2, 9.0, 922.0, None,2021-06-18 00:00:00, None, None, 922.0,25
None, 10.75, 87.6, 22.8, 88.0, 9.0, 10.8, 10.8, None, 0.0, 9.0, 921.0, None,2021-06-18 01:00:00, None, None, 921.0,25
None, 10.38, 90.3, 22.8, 90.0, 9.0, 10.4, 10.3, None, 0.0, 9.0, 922.0, None,2021-06-18 02:00:00, None, None, 922.0,25
None, 9.77, 93.4, 22.8, 93.0, 9.0, 9.8, 9.8, None, 0.9, 9.0, 921.0, None,2021-06-18 03:00:00, None, None, 921.0,25
None, 9.46, 93.9, 22.8, 94.0, 9.0, 9.5, 9.5, 1015.2, 0.1, 9.0, 921.0, None,2021-06-18 04:00:00, None, None, 921.0,25
None, 8.49, 93.2, 22.8, 93.0, 7.0, 8.5, 8.5, 1015.1, 0.0, 7.0, 921.0, None,2021-06-18 05:00:00, None, None, 921.0,25
None, 8.26, 92.2, 22.8, 92.0, 7.0, 8.3, 8.2, 1015.1, 0.0, 7.0, 921.0, None,2021-06-18 06:00:00, None, None, 921.0,25
None, 7.802, 94.0, 8.3, 94.0, 7.0, 7.8, 7.8, 1016.3, 0.0, 7.0, 922.0, None,2021-06-18 07:00:00, None, None, 922.0,25
None, 7.485, 95.1, 8.3, 95.0, 7.0, 7.5, 7.5, 1016.9, 1.0, 7.0, 922.0, None,2021-06-18 08:00:00, None, None, 922.0,25
None, 7.56, 94.6, 8.3, 95.0, 7.0, 7.6, 7.4, 1016.9, 1.0, 7.0, 922.0, None,2021-06-18 09:00:00, None, None, 922.0,25
None, 8.13, 93.5, 8.3, 94.0, 7.0, 8.1, 7.4, 1017.0, 0.0, 7.0, 922.0, None,2021-06-18 10:00:00, None, None, 922.0,25
None, 8.52, 89.8, 8.6, 90.0, 7.0, 8.5, 7.4, 1018.1, 0.0, 7.0, 923.0, None,2021-06-18 11:00:00, None, None, 923.0,25
None, 8.12, 94.2, 8.6, 94.0, 7.0, 8.1, 7.4, 1017.2, 2.0, 7.0, 922.0, None,2021-06-18 12:00:00, None, None, 922.0,25
None, 8.72, 92.1, 8.8, 92.0, 8.0, 8.7, 7.4, 1018.3, 0.0, 8.0, 923.0, None,2021-06-18 13:00:00, None, None, 923.0,25
None, 8.82, 93.3, 9.0, 93.0, 8.0, 8.8, 7.4, 1018.3, 0.0, 8.0, 923.0, None,2021-06-18 14:00:00, None, None, 923.0,25
None, 9.64, 90.8, 9.7, 91.0, 8.0, 9.6, 7.4, 1018.3, 0.0, 8.0, 923.0, None,2021-06-18 15:00:00, None, None, 923.0,25
None, 10.92, 89.1, 10.9, 89.0, 9.0, 10.9, 7.4, 1018.2, 1.0, 9.0, 923.0, None,2021-06-18 16:00:00, None, None, 923.0,25
None, 11.7, 80.2, 12.4, 80.0, 9.0, 11.7, 7.4, 1018.2, 0.0, 9.0, 923.0, None,2021-06-18 17:00:00, None, None, 923.0,25
None, 13.08, 74.49, 13.1, 74.0, 9.0, 13.1, 7.4, 1017.0, 0.0, 9.0, 922.0, None,2021-06-18 18:00:00, None, None, 922.0,25
None, 14.18, 62.64, 14.4, 63.0, 7.0, 14.2, 13.0, 1018.0, 0.0, 7.0, 923.0, None,2021-06-18 19:00:00, None, None, 923.0,25
None, 14.98, 56.45, 15.4, 56.0, 6.0, 15.0, 13.0, 1018.0, 0.0, 6.0, 923.0, None,2021-06-18 20:00:00, None, None, 923.0,25
None, 14.5, 60.04, 15.4, 60.0, 7.0, 14.5, 13.0, 1016.9, -0.2, 7.0, 922.0, None,2021-06-18 21:00:00, None, None, 922.0,25
None, 11.53, 79.08, 15.4, 79.0, 8.0, 11.5, 11.6, 1017.2, 0.2, 8.0, 922.0, None,2021-06-18 22:00:00, None, None, 922.0,25
None, 10.09, 82.8, 15.4, 83.0, 7.0, 10.1, 10.1, 1016.2, -1.0, 7.0, 921.0, None,2021-06-18 23:00:00, None, None, 921.0,25
None, 9.17, 80.8, 15.4, 81.0, 6.0, 9.2, 9.2, 1017.4, 0.0, 6.0, 922.0, None,2021-06-19 00:00:00, None, None, 922.0,25
None, 7.275, 87.9, 15.4, 88.0, 5.0, 7.3, 7.3, 1016.4, 0.0, 5.0, 921.0, None,2021-06-19 01:00:00, None, None, 921.0,25
None, 6.142, 87.4, 15.4, 87.0, 4.0, 6.1, 6.1, 1017.6, 0.0, 4.0, 922.0, None,2021-06-19 02:00:00, None, None, 922.0,25
None, 5.267, 90.9, 15.4, 91.0, 4.0, 5.3, 5.3, 1016.5, 0.0, 4.0, 921.0, None,2021-06-19 03:00:00, None, None, 921.0,25
None, 4.092, 93.1, 15.4, 93.0, 3.0, 4.1, 4.1, 1016.5, 0.0, 3.0, 921.0, None,2021-06-19 04:00:00, None, None, 921.0,25
None, 3.782, 94.2, 15.4, 94.0, 3.0, 3.8, 3.8, 1017.6, 0.0, 3.0, 922.0, None,2021-06-19 05:00:00, None, None, 922.0,25
None, 3.136, 95.0, 15.4, 95.0, 2.0, 3.1, 3.1, 1017.5, 0.0, 2.0, 922.0, None,2021-06-19 06:00:00, None, None, 922.0,25
None, 5.185, 84.9, 5.1, 85.0, 3.0, 5.2, 3.1, 1018.3, 0.0, 3.0, 923.0, None,2021-06-19 07:00:00, None, None, 923.0,25
None, 8.18, 76.26, 8.3, 76.0, 4.0, 8.2, 3.1, 1019.0, 0.0, 4.0, 924.0, None,2021-06-19 08:00:00, None, None, 924.0,25
