RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
56.31, None, None, None, 2.246, 8.18, 0.0, 8.4, 0.0, 845.0, None, None, None, None, None, None, None, None, 8.38, None, 20.0, None, None, 33.87, None, 8.4, 1018.1, 0.0, None, 56.0,2021-06-18 00:00:00, 845.0,25
50.15, None, None, None, 1.405, 348.7, -1.0, 8.4, -1.0, 845.0, None, None, None, None, None, None, None, None, 9.33, None, 20.0, None, None, 46.61, None, 9.3, 1017.8, 0.0, None, 50.0,2021-06-18 01:00:00, 845.0,25
54.51, None, None, None, 2.809, 31.28, -1.0, 7.2, -1.0, 845.0, None, None, None, None, None, None, None, None, 7.252, None, 20.0, None, None, 19.62, None, 7.3, 1017.8, 0.0, None, 55.0,2021-06-18 02:00:00, 845.0,25
61.96, None, None, None, 2.364, 19.23, 0.0, 6.7, 0.0, 845.0, None, None, None, None, None, None, None, None, 6.904, None, 20.0, None, None, 14.33, None, 6.9, 1017.9, 0.0, None, 62.0,2021-06-18 03:00:00, 845.0,25
42.59, None, None, None, 2.734, 31.8, -2.0, 6.7, -2.0, 844.0, None, None, None, None, None, None, None, None, 10.04, None, 20.0, None, None, 9.02, None, 10.0, 1016.0, 0.1, None, 43.0,2021-06-18 04:00:00, 844.0,25
63.38, None, None, None, 2.267, 29.78, 0.0, 6.6, 0.0, 844.0, None, None, None, None, None, None, None, None, 6.581, None, 20.0, None, None, 8.19, None, 6.6, 1016.5, -0.1, None, 63.0,2021-06-18 05:00:00, 844.0,25
58.77, None, None, None, 2.817, 34.97, 0.0, 6.0, 0.0, 844.0, None, None, None, None, None, None, None, None, 7.756, None, 20.0, None, None, 10.34, None, 7.8, 1016.3, 0.1, None, 59.0,2021-06-18 06:00:00, 844.0,25
61.51, None, None, None, 2.26, 39.48, 3.0, 7.5, 3.0, 844.0, None, None, None, None, None, None, None, None, 9.94, None, 10.3, None, None, 9.62, None, 9.9, 1016.1, 0.1, None, 62.0,2021-06-18 07:00:00, 844.0,25
41.7, None, None, None, 1.37, 64.64, 2.0, 7.5, 2.0, 844.0, None, None, None, None, None, None, None, None, 14.02, None, 14.1, None, None, 26.92, None, 14.0, 1015.7, 0.1, None, 42.0,2021-06-18 08:00:00, 844.0,25
36.09, None, None, None, 1.127, 82.7, 1.0, 7.5, 1.0, 844.0, None, None, None, None, None, None, None, None, 16.45, None, 16.4, None, None, 32.86, None, 16.5, 1016.3, 0.6, None, 36.0,2021-06-18 09:00:00, 844.0,25
31.62, None, None, None, 1.579, 95.4, 1.0, 7.5, 1.0, 844.0, None, None, None, None, None, None, None, None, 18.1, None, 18.1, None, None, 35.21, None, 18.1, 1016.4, 0.2, None, 32.0,2021-06-18 10:00:00, 844.0,25
26.17, None, None, None, 2.617, 113.6, -1.0, 7.5, -1.0, 844.0, None, None, None, None, None, None, None, None, 18.77, None, 19.1, None, None, 60.74, None, 18.8, 1016.2, 0.0, None, 26.0,2021-06-18 11:00:00, 844.0,25
23.94, None, None, None, 5.826, 227.9, -1.0, 7.5, -1.0, 844.0, None, None, None, None, None, None, None, None, 19.78, None, 20.0, None, None, 51.31, None, 19.8, 1016.2, 0.4, None, 24.0,2021-06-18 12:00:00, 844.0,25
24.92, None, None, None, 4.91, 229.1, -1.0, 7.5, -1.0, 844.0, None, None, None, None, None, None, None, None, 19.27, None, 20.4, None, None, 46.45, None, 19.3, 1016.1, -0.1, None, 25.0,2021-06-18 13:00:00, 844.0,25
25.93, None, None, None, 4.725, 247.3, -1.0, 7.5, -1.0, 843.0, None, None, None, None, None, None, None, None, 18.95, None, 20.4, None, None, 40.14, None, 19.0, 1015.4, -0.2, None, 26.0,2021-06-18 14:00:00, 843.0,25
27.29, None, None, None, 3.412, 242.5, 0.0, 7.5, 0.0, 843.0, None, None, None, None, None, None, None, None, 19.07, None, 20.4, None, None, 45.48, None, 19.1, 1015.4, 0.2, None, 27.0,2021-06-18 15:00:00, 843.0,25
26.82, None, None, None, 3.424, 211.4, 1.0, 7.5, 1.0, 843.0, None, None, None, None, None, None, None, None, 20.65, None, 21.1, None, None, 63.41, None, 20.7, 1014.5, 0.0, None, 27.0,2021-06-18 16:00:00, 843.0,25
24.47, None, None, None, 4.69, 263.1, 1.0, 7.5, 1.0, 842.0, None, None, None, None, None, None, None, None, 21.46, None, 21.8, None, None, 50.96, None, 21.5, 1013.8, 0.1, None, 24.0,2021-06-18 17:00:00, 842.0,25
25.64, None, None, None, 4.873, 235.3, 1.0, 7.5, 1.0, 842.0, None, None, None, None, None, None, None, None, 21.3, None, 21.9, None, None, 42.0, None, 21.3, 1013.6, -0.2, None, 26.0,2021-06-18 18:00:00, 842.0,25
27.39, None, None, None, 2.982, 239.2, 1.0, 19.8, 1.0, 842.0, None, None, None, None, None, None, None, None, 20.38, None, 21.3, None, None, 50.02, None, 20.4, 1013.4, -0.1, None, 27.0,2021-06-18 19:00:00, 842.0,25
42.05, None, None, None, 1.82, 244.7, 4.0, 16.3, 4.0, 841.0, None, None, None, None, None, None, None, None, 16.23, None, 21.3, None, None, 73.05, None, 16.2, 1012.2, -0.1, None, 42.0,2021-06-18 20:00:00, 841.0,25
54.5, None, None, None, 2.068, 13.53, 4.0, 12.5, 4.0, 841.0, None, None, None, None, None, None, None, None, 12.45, None, 21.3, None, None, 14.0, None, 12.5, 1012.5, -0.7, None, 55.0,2021-06-18 21:00:00, 841.0,25
