pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 8.74, 70.46, None, None, None, None, 10.32, 0.0, 9.57, 104.3, 4.0, None, 8.7, 8.4, -0.1, None, None, 13.2, None, None, 70.0, None,2021-06-18 00:00:00, 4.0, None, 4.301,25
None, None, 8.03, 70.1, None, None, None, None, 40.14, 0.0, 4.726, 94.7, 2.0, None, 8.0, 7.7, 0.0, None, None, 13.2, None, None, 70.0, None,2021-06-18 01:00:00, 4.0, None, 4.146,25
None, None, 7.879, 69.28, None, None, None, None, 61.32, 0.0, 3.212, 43.45, 3.0, None, 7.9, 7.5, -0.3, None, None, 13.2, None, None, 69.0, None,2021-06-18 02:00:00, 4.0, None, 3.835,25
None, None, 7.918, 68.11, None, None, None, None, 51.93, 0.0, 2.44, 56.27, 2.0, None, 7.9, 7.5, -0.1, None, None, 13.2, None, None, 68.0, None,2021-06-18 03:00:00, 4.0, None, 3.527,25
None, None, 7.113, 73.47, None, None, None, None, 24.2, 0.0, 6.101, 287.9, 3.0, None, 7.1, 6.5, 0.0, None, None, 13.2, None, None, 73.0, None,2021-06-18 04:00:00, 3.0, None, 3.383,25
None, None, 6.381, 80.3, None, None, None, None, 13.42, 0.0, 8.23, 265.2, 3.0, None, 6.4, 6.2, 0.0, None, None, 13.2, None, None, 80.0, None,2021-06-18 05:00:00, 4.0, None, 3.598,25
None, None, 6.771, 79.73, None, None, None, None, 22.35, 0.0, 7.669, 258.9, 4.0, None, 6.8, 6.2, 0.0, None, None, 13.2, None, None, 80.0, None,2021-06-18 06:00:00, 4.0, None, 3.505,25
None, None, 7.823, 75.59, None, None, None, None, 24.72, 0.0, 6.002, 248.5, 4.0, None, 7.8, 6.2, -0.2, None, None, 13.2, None, None, 76.0, None,2021-06-18 07:00:00, 4.0, None, 3.773,25
None, None, 8.97, 70.99, None, None, None, None, 72.83, 0.0, 2.397, 213.6, 4.0, None, 9.0, 8.4, 0.0, None, None, 9.7, None, None, 71.0, None,2021-06-18 08:00:00, 3.0, None, 3.476,25
None, None, 10.35, 63.15, None, None, None, None, 33.56, 0.0, 2.785, 78.57, 3.0, None, 10.4, 8.4, -0.1, None, None, 11.0, None, None, 63.0, None,2021-06-18 09:00:00, 3.0, None, 3.047,25
None, None, 12.18, 56.57, None, None, None, None, 23.55, 0.0, 4.832, 91.3, 4.0, None, 12.2, 8.4, -0.1, None, None, 13.3, None, None, 57.0, None,2021-06-18 10:00:00, 2.0, None, 2.193,25
None, None, 14.15, 53.13, None, None, None, None, 25.27, 0.0, 6.423, 85.0, 5.0, None, 14.2, 8.4, 0.5, None, None, 14.9, None, None, 53.0, None,2021-06-18 11:00:00, 3.0, None, 3.222,25
None, None, 16.49, 46.57, None, None, None, None, 21.62, 0.0, 8.7, 81.6, 5.0, None, 16.5, 8.4, 0.4, None, None, 17.5, None, None, 47.0, None,2021-06-18 12:00:00, 3.0, None, 3.157,25
None, None, 18.71, 39.36, None, None, None, None, 26.86, 0.0, 11.39, 121.6, 4.0, None, 18.7, 8.4, 0.1, None, None, 19.5, None, None, 39.0, None,2021-06-18 13:00:00, 2.0, None, 2.125,25
None, None, 19.61, 37.72, None, None, None, None, 22.97, 0.0, 13.77, 140.5, 5.0, None, 19.6, 8.4, 0.1, None, None, 20.2, None, None, 38.0, None,2021-06-18 14:00:00, 2.0, None, 1.94,25
None, None, 19.06, 40.51, None, None, None, None, 30.49, 0.0, 12.81, 110.4, 5.0, None, 19.1, 8.4, -0.1, None, None, 20.2, None, None, 41.0, None,2021-06-18 15:00:00, 3.0, None, 3.351,25
None, None, 17.5, 44.37, None, None, None, None, 41.77, 0.0, 8.92, 148.0, 6.0, None, 17.5, 8.4, -0.1, None, None, 20.2, None, None, 44.0, None,2021-06-18 16:00:00, 3.0, None, 3.36,25
None, None, 15.72, 51.23, None, None, None, None, 45.82, 0.0, 9.42, 221.7, 6.0, None, 15.7, 8.4, 0.1, None, None, 20.2, None, None, 51.0, None,2021-06-18 17:00:00, 3.0, None, 2.979,25
None, None, 14.13, 56.87, None, None, None, None, 56.43, 0.0, 7.525, 247.5, 6.0, None, 14.1, 8.4, -0.3, None, None, 20.2, None, None, 57.0, None,2021-06-18 18:00:00, 4.0, None, 3.708,25
None, None, 12.26, 61.49, None, None, None, None, 68.4, 0.0, 6.025, 8.81, 5.0, None, 12.3, 8.4, -0.3, None, None, 20.2, None, None, 61.0, None,2021-06-18 19:00:00, 4.0, None, 3.901,25
None, None, 10.97, 65.54, None, None, None, None, 53.87, 0.0, 10.71, 320.4, 4.0, None, 11.0, 10.6, -0.5, None, None, 11.2, None, None, 66.0, None,2021-06-18 20:00:00, 4.0, None, 3.644,25
None, None, 9.71, 70.38, None, None, None, None, 45.85, 0.0, 12.59, 209.0, 4.0, None, 9.7, 8.8, -0.1, None, None, 11.2, None, None, 70.0, None,2021-06-18 21:00:00, 4.0, None, 4.079,25
None, None, 8.64, 75.6, None, None, None, None, 33.56, 0.0, 11.38, 121.8, 5.0, None, 8.6, 8.3, -0.4, None, None, 11.2, None, None, 76.0, None,2021-06-18 22:00:00, 4.0, None, 4.047,25
None, None, 7.867, 80.4, None, None, None, None, 46.85, 0.0, 5.864, 115.3, 5.0, None, 7.9, 7.4, -0.4, None, None, 11.2, None, None, 80.0, None,2021-06-18 23:00:00, 4.0, None, 3.969,25
None, None, 7.464, 82.1, None, None, None, None, 32.54, 0.0, 8.9, 110.9, 5.0, None, 7.5, 7.4, 0.0, None, None, 11.2, None, None, 82.0, None,2021-06-19 00:00:00, 4.0, None, 3.842,25
None, None, 7.411, 82.1, None, None, None, None, 26.51, 0.0, 9.31, 86.6, 4.0, None, 7.4, 7.2, -0.2, None, None, 11.2, None, None, 82.0, None,2021-06-19 01:00:00, 4.0, None, 3.983,25
None, None, 7.017, 82.7, None, None, None, None, 31.49, 0.0, 9.78, 72.29, 4.0, None, 7.0, 6.5, -0.1, None, None, 11.2, None, None, 83.0, None,2021-06-19 02:00:00, 4.0, None, 4.02,25
None, None, 6.465, 83.9, None, None, None, None, 37.0, 0.0, 7.861, 77.41, 4.0, None, 6.5, 6.1, -0.1, None, None, 11.2, None, None, 84.0, None,2021-06-19 03:00:00, 4.0, None, 3.793,25
None, None, 5.919, 83.8, None, None, None, None, 46.27, 0.0, 6.184, 127.4, 3.0, None, 5.9, 5.6, 0.0, None, None, 11.2, None, None, 84.0, None,2021-06-19 04:00:00, 4.0, None, 3.602,25
None, None, 5.372, 84.9, None, None, None, None, 21.07, 0.0, 7.899, 106.0, 3.0, None, 5.4, 5.1, 0.0, None, None, 11.2, None, None, 85.0, None,2021-06-19 05:00:00, 4.0, None, 3.632,25
None, None, 5.001, 84.2, None, None, None, None, 19.34, 0.0, 7.864, 79.62, 2.0, None, 5.0, 4.7, -0.1, None, None, 11.2, None, None, 84.0, None,2021-06-19 06:00:00, 4.0, None, 3.896,25
None, None, 5.502, 80.0, None, None, None, None, 33.26, 0.0, 5.21, 63.83, 2.0, None, 5.5, 4.7, -0.3, None, None, 11.2, None, None, 80.0, None,2021-06-19 07:00:00, 4.0, None, 4.492,25
None, None, 6.508, 75.8, None, None, None, None, 21.83, 0.0, 5.57, 82.6, 3.0, None, 6.5, 6.0, 0.1, None, None, 6.9, None, None, 76.0, None,2021-06-19 08:00:00, 4.0, None, 4.203,25
None, None, 7.573, 73.62, None, None, None, None, 31.79, 0.0, 4.745, 104.2, 3.0, None, 7.6, 6.0, 0.0, None, None, 8.2, None, None, 74.0, None,2021-06-19 09:00:00, 4.0, None, 3.677,25
None, None, 8.47, 72.58, None, None, None, None, 30.33, 0.0, 9.96, 89.9, 4.0, None, 8.5, 6.0, 0.4, None, None, 8.7, None, None, 73.0, None,2021-06-19 10:00:00, 3.0, None, 3.467,25
None, None, 9.26, 76.52, None, None, None, None, 45.34, 0.0, 6.689, 84.4, 6.0, None, 9.3, 6.0, 0.1, None, None, 10.4, None, None, 77.0, None,2021-06-19 11:00:00, 4.0, None, 3.75,25
None, None, 9.75, 76.52, None, None, None, None, 63.92, 0.0, 4.407, 161.5, 6.0, None, 9.8, 6.0, 0.2, None, None, 10.6, None, None, 77.0, None,2021-06-19 12:00:00, 3.0, None, 3.195,25
None, None, 10.59, 72.43, None, None, None, None, 51.38, 0.0, 7.664, 223.3, 6.0, None, 10.6, 6.0, 0.0, None, None, 11.7, None, None, 72.0, None,2021-06-19 13:00:00, 3.0, None, 3.286,25
None, None, 10.31, 75.36, None, None, None, None, 52.56, 0.0, 11.79, 147.7, 6.0, None, 10.3, 6.0, 0.3, None, None, 11.7, None, None, 75.0, None,2021-06-19 14:00:00, 4.0, None, 3.637,25
None, None, 11.44, 72.2, None, None, None, None, 39.95, 0.0, 11.73, 341.3, 7.0, None, 11.4, 6.0, -0.5, None, None, 13.5, None, None, 72.0, None,2021-06-19 15:00:00, 2.0, None, 2.013,25
None, None, 12.69, 66.8, None, None, None, None, 35.92, 0.0, 22.76, 309.6, 6.0, None, 12.7, 6.0, 0.6, None, None, 14.2, None, None, 67.0, None,2021-06-19 16:00:00, 4.0, None, 3.996,25
None, None, 12.36, 67.37, None, None, None, None, 55.18, 0.0, 15.02, 232.3, 6.0, None, 12.4, 6.0, -0.1, None, None, 14.2, None, None, 67.0, None,2021-06-19 17:00:00, 3.0, None, 2.894,25
None, None, 11.13, 72.14, None, None, None, None, 69.01, 0.0, 5.625, 32.01, 6.0, None, 11.1, 6.0, 0.0, None, None, 14.2, None, None, 72.0, None,2021-06-19 18:00:00, 4.0, None, 3.7,25
None, None, 9.81, 80.4, None, None, None, None, 64.48, 0.0, 6.66, 148.3, 7.0, None, 9.8, 6.0, -0.1, None, None, 14.2, None, None, 80.0, None,2021-06-19 19:00:00, 4.0, None, 3.965,25
None, None, 8.89, 85.7, None, None, None, None, 67.53, 0.0, 7.011, 206.5, 7.0, None, 8.9, 8.5, -0.2, None, None, 9.4, None, None, 86.0, None,2021-06-19 20:00:00, 4.0, None, 3.662,25
None, None, 8.24, 89.1, None, None, None, None, 65.63, 0.0, 5.02, 22.5, 7.0, None, 8.2, 8.0, -0.3, None, None, 9.4, None, None, 89.0, None,2021-06-19 21:00:00, 4.0, None, 3.959,25
None, None, 7.914, 90.4, None, None, None, None, 72.45, 0.0, 4.706, 280.9, 6.0, None, 7.9, 7.8, -0.1, None, None, 9.4, None, None, 90.0, None,2021-06-19 22:00:00, 4.0, None, 3.718,25
None, None, 7.55, 92.9, None, None, None, None, 55.22, 0.0, 5.74, 316.4, 7.0, None, 7.6, 7.3, 0.0, None, None, 9.4, None, None, 93.0, None,2021-06-19 23:00:00, 4.0, None, 3.99,25
None, None, 7.364, 89.4, None, None, None, None, 33.86, 0.0, 8.03, 15.07, 5.0, None, 7.4, 7.2, -0.3, None, None, 9.4, None, None, 89.0, None,2021-06-20 00:00:00, 4.0, None, 4.4,25
None, None, 6.941, 84.5, None, None, None, None, 65.61, 0.0, 8.51, 344.9, 4.0, None, 6.9, 6.5, -0.1, None, None, 9.4, None, None, 85.0, None,2021-06-20 01:00:00, 4.0, None, 4.451,25
None, None, 5.953, 81.4, None, None, None, None, 71.87, 0.0, 6.917, 315.3, 2.0, None, 6.0, 5.4, 0.0, None, None, 9.4, None, None, 81.0, None,2021-06-20 02:00:00, 4.0, None, 4.012,25
None, None, 5.323, 80.5, None, None, None, None, 43.83, 0.0, 6.86, 18.66, 2.0, None, 5.3, 5.1, -0.2, None, None, 9.4, None, None, 81.0, None,2021-06-20 03:00:00, 4.0, None, 3.899,25
None, None, 5.332, 79.75, None, None, None, None, 43.81, 0.0, 5.853, 51.29, 2.0, None, 5.3, 5.0, -0.1, None, None, 9.4, None, None, 80.0, None,2021-06-20 04:00:00, 4.0, None, 4.32,25
None, None, 5.501, 79.02, None, None, None, None, 28.13, 0.0, 9.5, 91.9, 3.0, None, 5.5, 5.0, -0.1, None, None, 9.4, None, None, 79.0, None,2021-06-20 05:00:00, 4.0, None, 4.094,25
None, None, 5.638, 80.1, None, None, None, None, 17.43, 0.0, 14.18, 99.4, 3.0, None, 5.6, 5.0, 0.0, None, None, 9.4, None, None, 80.0, None,2021-06-20 06:00:00, 4.0, None, 4.234,25
None, None, 5.837, 79.65, None, None, None, None, 15.39, 0.0, 14.84, 100.7, 2.0, None, 5.8, 5.0, -0.1, None, None, 9.4, None, None, 80.0, None,2021-06-20 07:00:00, 5.0, None, 4.548,25
None, None, 6.304, 78.36, None, None, None, None, 30.86, 0.0, 9.18, 106.0, 3.0, None, 6.3, 5.9, 0.0, None, None, 7.2, None, None, 78.0, None,2021-06-20 08:00:00, 4.0, None, 3.751,25
None, None, 8.45, 72.86, None, None, None, None, 23.71, 0.0, 12.59, 114.4, 4.0, None, 8.5, 5.9, -0.7, None, None, 9.8, None, None, 73.0, None,2021-06-20 09:00:00, 4.0, None, 4.089,25
None, None, 11.29, 62.47, None, None, None, None, 28.06, 0.0, 12.42, 147.4, 5.0, None, 11.3, 5.9, 0.3, None, None, 12.8, None, None, 62.0, None,2021-06-20 10:00:00, 3.0, None, 3.493,25
None, None, 13.78, 55.1, None, None, None, None, 40.61, 0.0, 11.07, 195.6, 5.0, None, 13.8, 5.9, 0.4, None, None, 14.9, None, None, 55.0, None,2021-06-20 11:00:00, 4.0, None, 4.325,25
None, None, 15.9, 47.6, None, None, None, None, 46.52, 0.0, 9.5, 251.0, 5.0, None, 15.9, 5.9, 0.6, None, None, 16.7, None, None, 48.0, None,2021-06-20 12:00:00, 4.0, None, 3.544,25
None, None, 18.47, 42.02, None, None, None, None, 45.1, 0.0, 6.467, 349.0, 6.0, None, 18.5, 5.9, 0.1, None, None, 19.9, None, None, 42.0, None,2021-06-20 13:00:00, 4.0, None, 4.291,25
None, None, 20.12, 39.23, None, None, None, None, 42.74, 0.0, 5.462, 60.36, 6.0, None, 20.1, 5.9, 0.2, None, None, 20.9, None, None, 39.0, None,2021-06-20 14:00:00, 3.0, None, 3.391,25
None, None, 21.32, 35.49, None, None, None, None, 35.87, 0.0, 7.152, 101.7, 5.0, None, 21.3, 5.9, -0.4, None, None, 23.1, None, None, 35.0, None,2021-06-20 15:00:00, 3.0, None, 3.41,25
None, None, 21.85, 35.27, None, None, None, None, 52.55, 0.0, 6.551, 181.0, 6.0, None, 21.9, 5.9, -0.2, None, None, 23.1, None, None, 35.0, None,2021-06-20 16:00:00, 4.0, None, 3.989,25
None, None, 21.3, 36.11, None, None, None, None, 52.69, 0.0, 4.577, 277.7, 6.0, None, 21.3, 5.9, 0.3, None, None, 23.1, None, None, 36.0, None,2021-06-20 17:00:00, 4.0, None, 4.011,25
None, None, 20.71, 40.14, None, None, None, None, 24.44, 0.0, 11.97, 0.79, 8.0, None, 20.7, 5.9, -0.5, None, None, 23.1, None, None, 40.0, None,2021-06-20 18:00:00, 3.0, None, 3.227,25
None, None, 20.05, 43.9, None, None, None, None, 30.12, 0.0, 8.08, 356.3, 7.0, None, 20.1, 5.9, -0.2, None, None, 23.1, None, None, 44.0, None,2021-06-20 19:00:00, 3.0, None, 3.441,25
None, None, 18.5, 48.88, None, None, None, None, 40.21, 0.0, 7.151, 359.3, 8.0, None, 18.5, 17.7, -0.1, None, None, 19.5, None, None, 49.0, None,2021-06-20 20:00:00, 4.0, None, 3.745,25
None, None, 15.7, 53.1, None, None, None, None, 23.64, 0.0, 8.91, 148.5, 6.0, None, 15.7, 15.4, -0.2, None, None, 19.5, None, None, 53.0, None,2021-06-20 22:00:00, 3.0, None, 3.267,25
None, None, 15.15, 54.23, None, None, None, None, 39.35, 0.0, 5.505, 162.9, 6.0, None, 15.2, 14.8, -0.3, None, None, 19.5, None, None, 54.0, None,2021-06-20 23:00:00, 3.0, None, 3.191,25
None, None, 14.55, 55.88, None, None, None, None, 56.54, 0.0, 1.508, 183.3, 5.0, None, 14.6, 14.4, -0.2, None, None, 19.5, None, None, 56.0, None,2021-06-21 00:00:00, 3.0, None, 3.456,25
None, None, 13.89, 57.35, None, None, None, None, 14.28, 0.0, 7.113, 168.5, 5.0, None, 13.9, 13.5, -0.1, None, None, 19.5, None, None, 57.0, None,2021-06-21 01:00:00, 3.0, None, 2.791,25
None, None, 13.65, 57.51, None, None, None, None, 7.523, 0.0, 13.16, 169.6, 5.0, None, 13.7, 13.0, -0.2, None, None, 19.5, None, None, 58.0, None,2021-06-21 02:00:00, 3.0, None, 3.179,25
None, None, 13.38, 58.27, None, None, None, None, 7.639, 0.0, 12.13, 160.6, 5.0, None, 13.4, 12.9, -0.2, None, None, 19.5, None, None, 58.0, None,2021-06-21 03:00:00, 4.0, None, 3.568,25
None, None, 12.92, 59.95, None, None, None, None, 19.18, 0.0, 8.52, 172.7, 5.0, None, 12.9, 12.8, 0.0, None, None, 19.5, None, None, 60.0, None,2021-06-21 04:00:00, 3.0, None, 3.377,25
None, None, 12.73, 59.6, None, None, None, None, 14.74, 0.0, 10.34, 178.6, 5.0, None, 12.7, 12.5, 0.0, None, None, 19.5, None, None, 60.0, None,2021-06-21 05:00:00, 4.0, None, 3.606,25
None, None, 12.74, 59.82, None, None, None, None, 13.25, 0.0, 9.22, 180.3, 6.0, None, 12.7, 12.2, -0.1, None, None, 19.5, None, None, 60.0, None,2021-06-21 06:00:00, 4.0, None, 3.754,25
None, None, 13.33, 58.46, None, None, None, None, 10.8, 0.0, 10.63, 175.1, 5.0, None, 13.3, 12.2, -0.3, None, None, 19.5, None, None, 58.0, None,2021-06-21 07:00:00, 3.0, None, 3.318,25
None, None, 14.82, 52.9, None, None, None, None, 19.6, 0.0, 10.32, 176.8, 5.0, None, 14.8, 13.8, 0.0, None, None, 15.6, None, None, 53.0, None,2021-06-21 08:00:00, 3.0, None, 3.381,25
None, None, 16.94, 46.38, None, None, None, None, 26.19, 0.0, 7.509, 187.9, 6.0, None, 16.9, 13.8, -0.8, None, None, 18.0, None, None, 46.0, None,2021-06-21 09:00:00, 3.0, None, 2.794,25
None, None, 19.48, 40.23, None, None, None, None, 55.57, 0.0, 3.353, 248.6, 6.0, None, 19.5, 13.8, 0.6, None, None, 20.6, None, None, 40.0, None,2021-06-21 10:00:00, 2.0, None, 1.501,25
None, None, 21.76, 36.44, None, None, None, None, 28.85, 0.0, 5.149, 266.3, 6.0, None, 21.8, 13.8, 0.5, None, None, 22.8, None, None, 36.0, None,2021-06-21 11:00:00, 1.0, None, 1.373,25
None, None, 23.72, 32.21, None, None, None, None, 31.55, 0.0, 9.32, 2.844, 7.0, None, 23.7, 13.8, 0.5, None, None, 24.5, None, None, 32.0, None,2021-06-21 12:00:00, 3.0, None, 2.643,25
None, None, 24.55, 29.19, None, None, None, None, 26.93, 0.0, 12.68, 44.07, 5.0, None, 24.6, 13.8, 0.2, None, None, 25.4, None, None, 29.0, None,2021-06-21 13:00:00, 3.0, None, 2.797,25
None, None, 25.37, 29.48, None, None, None, None, 20.03, 0.0, 14.38, 39.27, 7.0, None, 25.4, 13.8, -0.4, None, None, 26.3, None, None, 29.0, None,2021-06-21 14:00:00, 2.0, None, 2.124,25
None, None, 25.29, 31.12, None, None, None, None, 24.29, 0.0, 17.5, 3.218, 8.0, None, 25.3, 13.8, -0.4, None, None, 26.3, None, None, 31.0, None,2021-06-21 15:00:00, 4.0, None, 3.916,25
None, None, 24.06, 35.01, None, None, None, None, 35.39, 0.0, 14.57, 23.76, 8.0, None, 24.1, 13.8, -0.4, None, None, 26.3, None, None, 35.0, None,2021-06-21 16:00:00, 3.0, None, 2.946,25
None, None, 22.7, 38.02, None, None, None, None, 46.81, 0.0, 12.06, 81.5, 8.0, None, 22.7, 13.8, 0.2, None, None, 26.3, None, None, 38.0, None,2021-06-21 17:00:00, 4.0, None, 3.515,25
None, None, 17.53, 51.5, None, None, None, None, None, None, None, None, 7.0, None, 17.5, 16.9, None, None, None, 18.4, None, None, 52.0, None,2021-06-21 20:00:00, None, None, None,25
None, None, 16.14, 56.08, None, None, None, None, None, None, None, None, 7.0, None, 16.1, 15.6, None, None, None, 18.4, None, None, 56.0, None,2021-06-21 21:00:00, None, None, None,25
None, None, 15.01, 58.97, None, None, None, None, None, None, None, None, 7.0, None, 15.0, 14.5, None, None, None, 18.4, None, None, 59.0, None,2021-06-21 22:00:00, None, None, None,25
None, None, 13.81, 61.62, None, None, None, None, 52.09, 0.0, 8.54, 265.8, 6.0, None, 13.8, 13.1, -0.3, None, None, 18.4, None, None, 62.0, None,2021-06-21 23:00:00, 3.0, None, 3.455,25
None, None, 13.42, 61.64, None, None, None, None, 28.75, 0.0, 11.95, 173.7, 6.0, None, 13.4, 13.1, -0.1, None, None, 18.4, None, None, 62.0, None,2021-06-22 00:00:00, 3.0, None, 3.08,25
None, None, 12.92, 61.09, None, None, None, None, 30.4, 0.0, 12.07, 137.3, 5.0, None, 12.9, 12.0, -0.1, None, None, 18.4, None, None, 61.0, None,2021-06-22 01:00:00, 4.0, None, 4.419,25
None, None, 12.26, 60.7, None, None, None, None, 32.24, 0.0, 4.715, 123.7, 5.0, None, 12.3, 12.0, -0.2, None, None, 18.4, None, None, 61.0, None,2021-06-22 02:00:00, 4.0, None, 4.013,25
None, None, 11.62, 63.04, None, None, None, None, 15.56, 0.0, 7.336, 134.8, 5.0, None, 11.6, 11.1, 0.0, None, None, 18.4, None, None, 63.0, None,2021-06-22 03:00:00, 4.0, None, 3.997,25
None, None, 11.27, 65.1, None, None, None, None, 17.57, 0.0, 9.79, 129.9, 5.0, None, 11.3, 11.1, -0.2, None, None, 18.4, None, None, 65.0, None,2021-06-22 04:00:00, 4.0, None, 4.091,25
None, None, 11.75, 63.59, None, None, None, None, 33.77, 0.0, 12.38, 94.3, 5.0, None, 11.8, 11.1, -0.2, None, None, 18.4, None, None, 64.0, None,2021-06-22 05:00:00, 4.0, None, 4.1,25
None, None, 11.93, 65.44, None, None, None, None, 42.12, 0.0, 7.88, 59.04, 6.0, None, 11.9, 11.1, 0.0, None, None, 18.4, None, None, 65.0, None,2021-06-22 06:00:00, 4.0, None, 4.203,25
None, None, 12.2, 67.27, None, None, None, None, 65.38, 0.0, 7.332, 67.19, 7.0, None, 12.2, 11.1, 0.0, None, None, 18.4, None, None, 67.0, None,2021-06-22 07:00:00, 4.0, None, 4.412,25
