pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 10.55, None, None, None, None, None, None, None, -6999.0, None, 10.6, 9.5, 0.0, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 00:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.82, None, None, None, None, None, None, None, -6999.0, None, 9.8, 9.5, 0.0, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 01:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.95, None, None, None, None, None, None, None, -6999.0, None, 10.0, 9.5, 0.0, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 02:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.35, None, None, None, None, None, None, None, -6999.0, None, 9.4, 8.7, -0.1, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 03:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.3, None, None, None, None, None, None, None, -6999.0, None, 8.3, 8.2, -0.1, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 04:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.53, None, None, None, None, None, None, None, -6999.0, None, 8.5, 8.2, -0.2, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 05:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.52, None, None, None, None, None, None, None, -6999.0, None, 8.5, 8.2, -0.2, None, None, None, 14.9, None, None, -6999.0, None,2021-06-18 06:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.67, None, None, None, None, None, None, None, -6999.0, None, 9.7, 8.5, 0.0, None, None, None, 9.8, None, None, -6999.0, None,2021-06-18 07:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.97, None, None, None, None, None, None, None, -6999.0, None, 12.0, 8.5, 0.0, None, None, None, 12.0, None, None, -6999.0, None,2021-06-18 08:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.21, None, None, None, None, None, None, None, -6999.0, None, 12.2, 8.5, -0.1, None, None, None, 12.6, None, None, -6999.0, None,2021-06-18 09:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.52, None, None, None, None, None, None, None, -6999.0, None, 13.5, 8.5, 0.0, None, None, None, 13.5, None, None, -6999.0, None,2021-06-18 10:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.33, None, None, None, None, None, None, None, -6999.0, None, 14.3, 8.5, -0.2, None, None, None, 14.3, None, None, -6999.0, None,2021-06-18 11:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.18, None, None, None, None, None, None, None, -6999.0, None, 14.2, 8.5, -0.3, None, None, None, 14.7, None, None, -6999.0, None,2021-06-18 12:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.42, None, None, None, None, None, None, None, -6999.0, None, 13.4, 8.5, 0.0, None, None, None, 15.0, None, None, -6999.0, None,2021-06-18 13:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.36, None, None, None, None, None, None, None, -6999.0, None, 14.4, 8.5, 0.0, None, None, None, 15.0, None, None, -6999.0, None,2021-06-18 14:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.84, None, None, None, None, None, None, None, -6999.0, None, 14.8, 8.5, 0.0, None, None, None, 15.6, None, None, -6999.0, None,2021-06-18 15:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.83, None, None, None, None, None, None, None, -6999.0, None, 14.8, 8.5, -0.2, None, None, None, 15.6, None, None, -6999.0, None,2021-06-18 16:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.49, None, None, None, None, None, None, None, -6999.0, None, 14.5, 8.5, -0.1, None, None, None, 15.6, None, None, -6999.0, None,2021-06-18 17:00:00, -6999.0, None, -6999.0, -6999.0,25
