TempC,time,RH,week_of_year
3.38,2021-03-05 00:00:00,72.3,10
5.591,2021-03-05 01:00:00,67.7,10
3.009,2021-03-05 02:00:00,65.3,10
2.477,2021-03-05 03:00:00,73.4,10
1.208,2021-03-05 04:00:00,78.2,10
2.584,2021-03-05 05:00:00,79.0,10
1.643,2021-03-05 06:00:00,86.9,10
0.989,2021-03-05 07:00:00,93.6,10
0.962,2021-03-05 08:00:00,95.3,10
2.289,2021-03-05 09:00:00,96.1,10
3.564,2021-03-05 10:00:00,95.8,10
5.257,2021-03-05 11:00:00,92.6,10
8.295,2021-03-05 12:00:00,83.2,10
9.089,2021-03-05 13:00:00,63.5,10
8.519,2021-03-05 14:00:00,54.1,10
8.27,2021-03-05 15:00:00,53.3,10
3.406,2021-03-05 16:00:00,72.2,10
2.797,2021-03-05 17:00:00,89.8,10
3.932,2021-03-05 18:00:00,86.3,10
3.854,2021-03-05 19:00:00,72.9,10
3.643,2021-03-05 20:00:00,60.7,10
2.85,2021-03-05 21:00:00,60.5,10
1.099,2021-03-05 22:00:00,61.3,10
0.467,2021-03-05 23:00:00,62.8,10
0.852,2021-03-06 00:00:00,65.5,10
0.962,2021-03-06 01:00:00,62.9,10
1.099,2021-03-06 02:00:00,63.2,10
0.77,2021-03-06 03:00:00,60.4,10
1.534,2021-03-06 04:00:00,59.4,10
1.778,2021-03-06 05:00:00,62.4,10
0.962,2021-03-06 06:00:00,61.1,10
1.235,2021-03-06 07:00:00,61.4,10
1.886,2021-03-06 08:00:00,61.9,10
3.274,2021-03-06 09:00:00,55.9,10
3.775,2021-03-06 10:00:00,53.0,10
5.36,2021-03-06 11:00:00,50.1,10
4.818,2021-03-06 12:00:00,46.1,10
5.205,2021-03-06 13:00:00,45.2,10
5.949,2021-03-06 14:00:00,45.1,10
4.869,2021-03-06 15:00:00,47.1,10
4.011,2021-03-06 16:00:00,50.2,10
2.61,2021-03-06 17:00:00,54.5,10
1.48,2021-03-06 18:00:00,64.4,10
1.044,2021-03-06 19:00:00,72.7,10
-0.339,2021-03-06 20:00:00,77.9,10
-0.789,2021-03-06 21:00:00,88.1,10
-2.276,2021-03-06 22:00:00,90.7,10
-2.625,2021-03-06 23:00:00,92.5,10
-2.537,2021-03-07 00:00:00,93.1,10
-3.094,2021-03-07 01:00:00,93.4,10
-3.301,2021-03-07 02:00:00,93.8,10
-2.537,2021-03-07 03:00:00,94.1,10
-2.392,2021-03-07 04:00:00,93.0,10
-2.976,2021-03-07 05:00:00,93.3,10
-3.986,2021-03-07 06:00:00,93.7,10
-4.499,2021-03-07 07:00:00,94.4,10
-2.712,2021-03-07 08:00:00,94.5,10
0.246,2021-03-07 09:00:00,92.4,10
3.38,2021-03-07 10:00:00,84.3,10
3.801,2021-03-07 11:00:00,67.5,10
4.636,2021-03-07 12:00:00,60.7,10
5.514,2021-03-07 13:00:00,53.7,10
5.154,2021-03-07 14:00:00,48.6,10
4.115,2021-03-07 15:00:00,53.0,10
3.564,2021-03-07 16:00:00,58.7,10
2.717,2021-03-07 17:00:00,65.0,10
1.778,2021-03-07 18:00:00,69.3,10
0.989,2021-03-07 19:00:00,76.1,10
-0.62,2021-03-07 20:00:00,82.1,10
-0.648,2021-03-07 21:00:00,86.8,10
-0.76,2021-03-07 22:00:00,87.5,10
-0.873,2021-03-07 23:00:00,88.8,10
-1.015,2021-03-08 00:00:00,89.2,10
-2.044,2021-03-08 01:00:00,90.3,10
-1.299,2021-03-08 02:00:00,91.2,10
-1.213,2021-03-08 03:00:00,91.5,10
-0.93,2021-03-08 04:00:00,91.0,10
-0.845,2021-03-08 05:00:00,90.8,10
-0.986,2021-03-08 06:00:00,90.5,10
-0.845,2021-03-08 07:00:00,90.8,10
-0.004,2021-03-08 08:00:00,88.2,10
0.962,2021-03-08 09:00:00,82.1,10
2.316,2021-03-08 10:00:00,71.4,10
6.255,2021-03-08 11:00:00,58.7,10
6.281,2021-03-08 12:00:00,47.7,10
4.766,2021-03-08 13:00:00,44.2,10
4.999,2021-03-08 14:00:00,43.9,10
4.454,2021-03-08 15:00:00,44.1,10
3.089,2021-03-08 16:00:00,45.7,10
1.18,2021-03-08 17:00:00,57.2,10
