pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -1.6, 118.0, None, None, 472.0, 386.0,2020-03-11 00:00:00, None,11
None, None, None, None, None, -2.3, 119.0, None, None, 472.0, 386.0,2020-03-11 01:00:00, None,11
None, None, None, None, None, -3.2, 117.0, None, None, 472.0, 386.0,2020-03-11 02:00:00, None,11
None, None, None, None, None, -3.7, 118.0, None, None, 472.0, 386.0,2020-03-11 03:00:00, None,11
None, None, None, None, None, -3.8, 118.0, None, None, 473.0, 386.0,2020-03-11 04:00:00, None,11
None, None, None, None, None, -4.2, 119.0, None, None, 473.0, 386.0,2020-03-11 05:00:00, None,11
None, None, None, None, None, -4.5, 119.0, None, None, 473.0, 386.0,2020-03-11 06:00:00, None,11
None, None, None, None, None, -5.0, 118.0, None, None, 473.0, 386.0,2020-03-11 07:00:00, None,11
None, None, None, None, None, -5.3, 118.0, None, None, 473.0, 386.0,2020-03-11 08:00:00, None,11
None, None, None, None, None, -5.4, 118.0, None, None, 473.0, 386.0,2020-03-11 09:00:00, None,11
None, None, None, None, None, -5.8, 118.0, None, None, 473.0, 386.0,2020-03-11 10:00:00, None,11
None, None, None, None, None, -6.5, 118.0, None, None, 473.0, 386.0,2020-03-11 11:00:00, None,11
None, None, None, None, None, -6.1, 118.0, None, None, 473.0, 386.0,2020-03-11 12:00:00, None,11
None, None, None, None, None, -6.4, 119.0, None, None, 473.0, 386.0,2020-03-11 13:00:00, None,11
None, None, None, None, None, -6.4, 119.0, None, None, 473.0, 386.0,2020-03-11 14:00:00, None,11
None, None, None, None, None, -6.6, 119.0, None, None, 473.0, 386.0,2020-03-11 15:00:00, None,11
None, 0.0, None, None, None, -6.0, 116.0, None, None, 473.0, 386.0,2020-03-11 16:00:00, None,11
None, None, None, None, None, -5.8, 118.0, None, None, 473.0, 386.0,2020-03-11 17:00:00, None,11
None, None, None, None, None, -4.9, 118.0, None, None, 473.0, 386.0,2020-03-11 18:00:00, None,11
None, None, None, None, None, -0.4, 118.0, None, None, 473.0, 386.0,2020-03-11 19:00:00, None,11
None, None, None, None, None, -0.7, 117.0, None, None, 473.0, 386.0,2020-03-11 20:00:00, None,11
None, None, None, None, None, 1.4, 117.0, None, None, 472.0, 386.0,2020-03-11 21:00:00, None,11
None, None, None, None, None, -1.4, 118.0, None, None, 472.0, 386.0,2020-03-11 22:00:00, None,11
None, None, None, None, None, -3.7, 118.0, None, None, 472.0, 386.0,2020-03-11 23:00:00, None,11
None, None, None, None, None, -4.6, 118.0, None, None, 472.0, 386.0,2020-03-12 00:00:00, None,11
None, None, None, None, None, -4.6, 118.0, None, None, 473.0, 386.0,2020-03-12 01:00:00, None,11
None, None, None, None, None, -5.5, 118.0, None, None, 473.0, 386.0,2020-03-12 02:00:00, None,11
None, None, None, None, None, -7.1, 118.0, None, None, 473.0, 386.0,2020-03-12 03:00:00, None,11
None, None, None, None, None, -8.3, 118.0, None, None, 473.0, 386.0,2020-03-12 04:00:00, None,11
None, None, None, None, None, -8.9, 118.0, None, None, 473.0, 386.0,2020-03-12 05:00:00, None,11
None, None, None, None, None, -9.4, 118.0, None, None, 473.0, 386.0,2020-03-12 06:00:00, None,11
None, None, None, None, None, -10.2, 118.0, None, None, 474.0, 386.0,2020-03-12 07:00:00, None,11
None, None, None, None, None, -11.0, 118.0, None, None, 474.0, 386.0,2020-03-12 08:00:00, None,11
None, None, None, None, None, -11.3, 117.0, None, None, 474.0, 386.0,2020-03-12 09:00:00, None,11
None, None, None, None, None, -11.8, 117.0, None, None, 474.0, 386.0,2020-03-12 10:00:00, None,11
None, None, None, None, None, -12.0, 119.0, None, None, 474.0, 386.0,2020-03-12 11:00:00, None,11
None, None, None, None, None, -12.3, 118.0, None, None, 474.0, 386.0,2020-03-12 12:00:00, None,11
None, None, None, None, None, -13.5, 118.0, None, None, 474.0, 386.0,2020-03-12 13:00:00, None,11
None, None, None, None, None, -14.3, 118.0, None, None, 474.0, 386.0,2020-03-12 14:00:00, None,11
None, None, None, None, None, -14.8, 116.0, None, None, 474.0, 386.0,2020-03-12 15:00:00, None,11
None, 0.0, None, None, None, -15.7, 117.0, None, None, 474.0, 386.0,2020-03-12 16:00:00, None,11
None, None, None, None, None, -15.4, 117.0, None, None, 474.0, 386.0,2020-03-12 17:00:00, None,11
None, None, None, None, None, -12.8, 119.0, None, None, 474.0, 386.0,2020-03-12 18:00:00, None,11
None, None, None, None, None, -7.8, 118.0, None, None, 474.0, 386.0,2020-03-12 19:00:00, None,11
None, None, None, None, None, -4.4, 117.0, None, None, 474.0, 386.0,2020-03-12 20:00:00, None,11
None, None, None, None, None, -5.7, 118.0, None, None, 473.0, 386.0,2020-03-12 21:00:00, None,11
None, None, None, None, None, -8.8, 118.0, None, None, 473.0, 386.0,2020-03-12 22:00:00, None,11
None, None, None, None, None, -11.0, 119.0, None, None, 474.0, 386.0,2020-03-12 23:00:00, None,11
None, None, None, None, None, -11.8, 119.0, None, None, 474.0, 386.0,2020-03-13 00:00:00, None,11
None, None, None, None, None, -13.1, 119.0, None, None, 474.0, 386.0,2020-03-13 01:00:00, None,11
None, None, None, None, None, -14.5, 119.0, None, None, 474.0, 386.0,2020-03-13 02:00:00, None,11
None, None, None, None, None, -16.7, 119.0, None, None, 474.0, 386.0,2020-03-13 03:00:00, None,11
None, None, None, None, None, -18.3, 119.0, None, None, 474.0, 386.0,2020-03-13 04:00:00, None,11
None, None, None, None, None, -18.3, None, None, None, 475.0, 385.0,2020-03-13 05:00:00, None,11
None, None, None, None, None, -19.3, None, None, None, 474.0, 385.0,2020-03-13 06:00:00, None,11
None, None, None, None, None, -18.8, None, None, None, 475.0, 385.0,2020-03-13 07:00:00, None,11
None, None, None, None, None, -20.0, None, None, None, 475.0, 384.0,2020-03-13 08:00:00, None,11
None, None, None, None, None, -21.8, None, None, None, 475.0, 384.0,2020-03-13 09:00:00, None,11
None, None, None, None, None, -23.4, None, None, None, 475.0, 384.0,2020-03-13 10:00:00, None,11
None, None, None, None, None, -24.9, None, None, None, 475.0, 384.0,2020-03-13 11:00:00, None,11
None, None, None, None, None, -24.5, None, None, None, 475.0, 383.0,2020-03-13 12:00:00, None,11
None, None, None, None, None, -24.7, None, None, None, 475.0, 383.0,2020-03-13 13:00:00, None,11
None, None, None, None, None, -26.0, None, None, None, 475.0, 383.0,2020-03-13 14:00:00, None,11
None, None, None, None, None, -26.9, None, None, None, 475.0, 383.0,2020-03-13 15:00:00, None,11
None, 0.0, None, None, None, -26.2, None, None, None, 475.0, 382.0,2020-03-13 16:00:00, None,11
None, None, None, None, None, -22.2, None, None, None, 475.0, 382.0,2020-03-13 17:00:00, None,11
None, None, None, None, None, -12.1, None, None, None, 475.0, 382.0,2020-03-13 18:00:00, None,11
None, None, None, None, None, -8.1, None, None, None, 474.0, 382.0,2020-03-13 19:00:00, None,11
None, None, None, None, None, -7.7, 116.0, None, None, 474.0, 382.0,2020-03-13 20:00:00, None,11
None, None, None, None, None, -4.7, 116.0, None, None, 473.0, 383.0,2020-03-13 21:00:00, None,11
None, None, None, None, None, -9.0, 117.0, None, None, 473.0, 383.0,2020-03-13 22:00:00, None,11
None, None, None, None, None, -10.5, 118.0, None, None, 473.0, 383.0,2020-03-13 23:00:00, None,11
None, None, None, None, None, -11.0, 118.0, None, None, 473.0, 384.0,2020-03-14 00:00:00, None,11
None, None, None, None, None, -11.5, 118.0, None, None, 474.0, 384.0,2020-03-14 01:00:00, None,11
None, None, None, None, None, -12.7, 117.0, None, None, 473.0, 384.0,2020-03-14 02:00:00, None,11
None, None, None, None, None, -14.9, 117.0, None, None, 474.0, 384.0,2020-03-14 03:00:00, None,11
None, None, None, None, None, -17.3, 117.0, None, None, 474.0, 384.0,2020-03-14 04:00:00, None,11
None, None, None, None, None, -19.3, 117.0, None, None, 474.0, 384.0,2020-03-14 05:00:00, None,11
None, None, None, None, None, -20.5, 117.0, None, None, 474.0, 384.0,2020-03-14 06:00:00, None,11
None, None, None, None, None, -21.5, 118.0, None, None, 474.0, 384.0,2020-03-14 07:00:00, None,11
None, None, None, None, None, -22.1, 117.0, None, None, 474.0, 383.0,2020-03-14 08:00:00, None,11
None, None, None, None, None, -22.6, 117.0, None, None, 475.0, 383.0,2020-03-14 09:00:00, None,11
None, None, None, None, None, -23.2, 117.0, None, None, 475.0, 383.0,2020-03-14 10:00:00, None,11
None, None, None, None, None, -23.7, 117.0, None, None, 475.0, 383.0,2020-03-14 11:00:00, None,11
None, None, None, None, None, -23.9, 117.0, None, None, 475.0, 383.0,2020-03-14 12:00:00, None,11
None, None, None, None, None, -23.8, 117.0, None, None, 475.0, 383.0,2020-03-14 13:00:00, None,11
None, None, None, None, None, -24.3, 117.0, None, None, 475.0, 382.0,2020-03-14 14:00:00, None,11
None, None, None, None, None, -24.4, 117.0, None, None, 475.0, 382.0,2020-03-14 15:00:00, None,11
None, 0.0, None, None, None, -23.6, 117.0, None, None, 474.0, 382.0,2020-03-14 16:00:00, None,11
None, None, None, None, None, -19.6, 117.0, None, None, 474.0, 382.0,2020-03-14 17:00:00, None,11
None, None, None, None, None, -9.7, 115.0, None, None, 475.0, 382.0,2020-03-14 18:00:00, None,11
None, None, None, None, None, -4.2, 115.0, None, None, 474.0, 382.0,2020-03-14 19:00:00, None,11
None, None, None, None, None, 0.3, 115.0, None, None, 473.0, 382.0,2020-03-14 20:00:00, None,11
None, None, None, None, None, 2.7, 114.0, None, None, 472.0, 384.0,2020-03-14 21:00:00, None,11
None, None, None, None, None, -0.6, 115.0, None, None, 472.0, 384.0,2020-03-14 22:00:00, None,11
None, None, None, None, None, -2.8, 116.0, None, None, 472.0, 384.0,2020-03-14 23:00:00, None,11
None, None, None, None, None, -4.3, 116.0, None, None, 472.0, 385.0,2020-03-15 00:00:00, None,11
None, None, None, None, None, -5.3, 116.0, None, None, 472.0, 385.0,2020-03-15 01:00:00, None,11
None, None, None, None, None, -6.8, 116.0, None, None, 472.0, 385.0,2020-03-15 02:00:00, None,11
None, None, None, None, None, -9.2, 116.0, None, None, 472.0, 385.0,2020-03-15 03:00:00, None,11
None, None, None, None, None, -11.6, 116.0, None, None, 473.0, 385.0,2020-03-15 04:00:00, None,11
None, None, None, None, None, -13.5, 116.0, None, None, 473.0, 385.0,2020-03-15 05:00:00, None,11
None, None, None, None, None, -14.8, 116.0, None, None, 473.0, 385.0,2020-03-15 06:00:00, None,11
None, None, None, None, None, -15.7, 116.0, None, None, 474.0, 385.0,2020-03-15 07:00:00, None,11
None, None, None, None, None, -16.8, 116.0, None, None, 474.0, 385.0,2020-03-15 08:00:00, None,11
None, None, None, None, None, -17.8, 116.0, None, None, 474.0, 385.0,2020-03-15 09:00:00, None,11
None, None, None, None, None, -18.6, 116.0, None, None, 474.0, 385.0,2020-03-15 10:00:00, None,11
None, None, None, None, None, -19.4, 116.0, None, None, 474.0, 384.0,2020-03-15 11:00:00, None,11
None, None, None, None, None, -20.4, 116.0, None, None, 474.0, 384.0,2020-03-15 12:00:00, None,11
None, None, None, None, None, -20.9, 116.0, None, None, 474.0, 384.0,2020-03-15 13:00:00, None,11
None, None, None, None, None, -21.9, 116.0, None, None, 474.0, 384.0,2020-03-15 14:00:00, None,11
None, None, None, None, None, -22.1, 116.0, None, None, 474.0, 384.0,2020-03-15 15:00:00, None,11
None, 0.0, None, None, None, -21.5, 116.0, None, None, 475.0, 383.0,2020-03-15 16:00:00, None,11
None, None, None, None, None, -17.4, 116.0, None, None, 474.0, 383.0,2020-03-15 17:00:00, None,11
None, None, None, None, None, -6.1, 114.0, None, None, 475.0, 383.0,2020-03-15 18:00:00, None,11
None, None, None, None, None, 0.0, 114.0, None, None, 474.0, 383.0,2020-03-15 19:00:00, None,11
None, None, None, None, None, 1.6, 114.0, None, None, 473.0, 384.0,2020-03-15 20:00:00, None,11
None, None, None, None, None, 7.1, 113.0, None, None, 471.0, 385.0,2020-03-15 21:00:00, None,11
None, None, None, None, None, 3.8, 115.0, None, None, 471.0, 385.0,2020-03-15 22:00:00, None,11
None, None, None, None, None, 0.9, 115.0, None, None, 471.0, 386.0,2020-03-15 23:00:00, None,11
None, None, None, None, None, 0.0, 115.0, None, None, 472.0, 386.0,2020-03-16 00:00:00, None,11
None, None, None, None, None, -2.1, 116.0, None, None, 472.0, 386.0,2020-03-16 01:00:00, None,11
None, None, None, None, None, -3.3, 116.0, None, None, 472.0, 386.0,2020-03-16 02:00:00, None,11
None, None, None, None, None, -4.9, 116.0, None, None, 472.0, 386.0,2020-03-16 03:00:00, None,11
None, None, None, None, None, -6.8, 116.0, None, None, 472.0, 387.0,2020-03-16 04:00:00, None,11
None, None, None, None, None, -8.4, 116.0, None, None, 472.0, 387.0,2020-03-16 05:00:00, None,11
None, None, None, None, None, -9.7, 116.0, None, None, 473.0, 386.0,2020-03-16 06:00:00, None,11
None, None, None, None, None, -10.9, 116.0, None, None, 473.0, 386.0,2020-03-16 07:00:00, None,11
None, None, None, None, None, -11.9, 115.0, None, None, 473.0, 386.0,2020-03-16 08:00:00, None,11
None, None, None, None, None, -12.6, 115.0, None, None, 473.0, 386.0,2020-03-16 09:00:00, None,11
None, None, None, None, None, -13.5, 115.0, None, None, 473.0, 386.0,2020-03-16 10:00:00, None,11
None, None, None, None, None, -13.9, 115.0, None, None, 474.0, 386.0,2020-03-16 11:00:00, None,11
None, None, None, None, None, -14.6, 115.0, None, None, 474.0, 386.0,2020-03-16 12:00:00, None,11
None, None, None, None, None, -15.1, 115.0, None, None, 474.0, 386.0,2020-03-16 13:00:00, None,11
None, None, None, None, None, -15.4, 115.0, None, None, 474.0, 386.0,2020-03-16 14:00:00, None,11
None, None, None, None, None, -15.6, 115.0, None, None, 474.0, 385.0,2020-03-16 15:00:00, None,11
None, 0.0, None, None, None, -15.6, 116.0, None, None, 474.0, 385.0,2020-03-16 16:00:00, None,11
None, None, None, None, None, -11.7, 115.0, None, None, 474.0, 385.0,2020-03-16 17:00:00, None,11
None, None, None, None, None, -2.9, 115.0, None, None, 474.0, 385.0,2020-03-16 18:00:00, None,11
None, None, None, None, None, 1.1, 114.0, None, None, 473.0, 385.0,2020-03-16 19:00:00, None,11
None, None, None, None, None, 1.0, 115.0, None, None, 472.0, 386.0,2020-03-16 20:00:00, None,11
None, None, None, None, None, 3.9, 115.0, None, None, 472.0, 386.0,2020-03-16 21:00:00, None,11
None, None, None, None, None, 3.8, 114.0, None, None, 471.0, 387.0,2020-03-16 22:00:00, None,11
None, None, None, None, None, 2.7, 115.0, None, None, 471.0, 387.0,2020-03-16 23:00:00, None,11
None, None, None, None, None, 2.2, 115.0, None, None, 471.0, 387.0,2020-03-17 00:00:00, None,11
