pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
0.0, -1.722, 87.4, -1.4, 87.0, -3.0, -1.7, -2.7, -3.0, 0.1, 0.0,2021-11-12 00:00:00, None,46
0.0, -1.744, 89.4, -1.4, 89.0, -3.0, -1.7, -2.7, -3.0, 0.1, 0.0,2021-11-12 01:00:00, None,46
0.3, -1.646, 92.3, -1.4, 92.0, -2.0, -1.6, -2.7, -2.0, 0.3, 0.0,2021-11-12 02:00:00, None,46
0.3, -1.686, 93.3, -1.4, 93.0, -3.0, -1.7, -2.7, -3.0, 0.1, 0.0,2021-11-12 03:00:00, None,46
0.3, -1.417, 94.0, -1.4, 94.0, -2.0, -1.4, -2.7, -2.0, 0.0, 0.0,2021-11-12 04:00:00, None,46
0.5, -1.162, 93.9, -1.1, 94.0, -2.0, -1.2, -2.7, -2.0, 0.2, 0.0,2021-11-12 05:00:00, None,46
0.8, -0.957, 94.8, -0.9, 95.0, -2.0, -1.0, -2.7, -2.0, 0.3, 0.0,2021-11-12 06:00:00, None,46
1.1, -0.944, 95.1, -0.8, 95.0, -2.0, -0.9, -1.1, -2.0, 0.3, 0.0,2021-11-12 07:00:00, None,46
1.1, -0.647, 95.3, -0.6, 95.0, -1.0, -0.6, -1.1, -1.0, 0.1, 0.0,2021-11-12 08:00:00, None,46
1.4, -0.4, 95.3, -0.4, 95.0, -1.0, -0.4, -1.1, -1.0, 0.3, 0.0,2021-11-12 09:00:00, None,46
1.6, 0.053, 95.7, 0.1, 96.0, 0.0, 0.1, -1.1, 0.0, 0.2, 0.0,2021-11-12 10:00:00, None,46
1.9, 0.54, 95.2, 0.5, 95.0, 0.0, 0.5, -1.1, 0.0, 0.3, 0.0,2021-11-12 11:00:00, None,46
1.9, 1.125, 93.4, 1.2, 93.0, 0.0, 1.1, -1.1, 0.0, 0.0, 0.0,2021-11-12 12:00:00, None,46
1.9, 1.724, 92.6, 1.7, 93.0, 1.0, 1.7, -1.1, 1.0, 0.0, 0.0,2021-11-12 13:00:00, None,46
2.2, 1.846, 93.5, 2.0, 94.0, 1.0, 1.8, -1.1, 1.0, 0.3, 0.0,2021-11-12 14:00:00, None,46
2.5, 1.72, 95.2, 2.0, 95.0, 1.0, 1.7, -1.1, 1.0, 0.3, 0.0,2021-11-12 15:00:00, None,46
2.5, 1.453, 96.1, 2.0, 96.0, 1.0, 1.5, -1.1, 1.0, 0.1, 0.0,2021-11-12 16:00:00, None,46
3.4, 1.121, 96.5, 2.0, 97.0, 1.0, 1.1, -1.1, 1.0, 0.9, 0.0,2021-11-12 17:00:00, None,46
3.8, 1.032, 97.0, 2.0, 97.0, 1.0, 1.0, -1.1, 1.0, 0.4, 0.0,2021-11-12 18:00:00, None,46
3.8, 1.222, 97.3, 1.5, 97.0, 1.0, 1.2, 1.0, 1.0, 0.0, 0.0,2021-11-12 19:00:00, None,46
3.8, 1.167, 97.4, 1.5, 97.0, 1.0, 1.2, 0.5, 1.0, 0.0, 0.0,2021-11-12 20:00:00, None,46
3.8, -0.317, 97.4, 1.5, 97.0, -1.0, -0.3, -0.3, -1.0, 0.0, 0.0,2021-11-12 21:00:00, None,46
3.8, -0.27, 97.6, 1.5, 98.0, -1.0, -0.3, -0.4, -1.0, 0.0, 0.0,2021-11-12 22:00:00, None,46
3.8, 0.02, 97.7, 1.5, 98.0, 0.0, 0.0, -0.5, 0.0, 0.0, 0.0,2021-11-12 23:00:00, None,46
3.8, 0.854, 94.6, 1.6, 95.0, 0.0, 0.9, -0.5, 0.0, 0.0, 0.0,2021-11-13 00:00:00, None,46
3.8, 2.46, 72.5, 2.5, 73.0, -2.0, 2.5, -0.5, -2.0, 0.0, 0.0,2021-11-13 01:00:00, None,46
3.5, 3.04, 59.64, 4.2, 60.0, -4.0, 3.0, -0.5, -4.0, 0.0, 0.0,2021-11-13 02:00:00, None,46
3.5, 3.753, 53.52, 4.5, 54.0, -5.0, 3.8, -0.5, -5.0, 0.0, 0.0,2021-11-13 03:00:00, None,46
3.5, 2.893, 60.35, 4.5, 60.0, -4.0, 2.9, -0.5, -4.0, 0.0, 0.0,2021-11-13 04:00:00, None,46
3.3, 3.097, 57.73, 4.5, 58.0, -5.0, 3.1, -0.5, -5.0, 0.0, 0.0,2021-11-13 05:00:00, None,46
3.0, 2.766, 59.19, 4.5, 59.0, -4.0, 2.8, -0.5, -4.0, 0.0, 0.0,2021-11-13 06:00:00, None,46
2.7, 3.022, 56.6, 3.2, 57.0, -5.0, 3.0, 2.5, -5.0, 0.0, 0.0,2021-11-13 07:00:00, None,46
2.7, 3.759, 52.15, 3.7, 52.0, -5.0, 3.8, 2.4, -5.0, 0.0, 0.0,2021-11-13 08:00:00, None,46
2.4, 3.701, 58.75, 4.2, 59.0, -4.0, 3.7, 2.4, -4.0, 0.0, 0.0,2021-11-13 09:00:00, None,46
2.2, 4.441, 51.25, 4.5, 51.0, -5.0, 4.4, 2.4, -5.0, 0.0, 0.0,2021-11-13 10:00:00, None,46
1.9, 4.488, 54.58, 4.7, 55.0, -4.0, 4.5, 2.4, -4.0, 0.0, 0.0,2021-11-13 11:00:00, None,46
1.9, 5.15, 46.59, 5.1, 47.0, -5.0, 5.2, 2.4, -5.0, 0.0, 0.0,2021-11-13 12:00:00, None,46
1.9, 5.268, 47.93, 5.5, 48.0, -5.0, 5.3, 2.4, -5.0, 0.0, 0.0,2021-11-13 13:00:00, None,46
1.6, 5.165, 49.43, 5.5, 49.0, -5.0, 5.2, 2.4, -5.0, 0.0, 0.0,2021-11-13 14:00:00, None,46
1.3, 4.507, 52.93, 5.5, 53.0, -5.0, 4.5, 2.4, -5.0, 0.0, 0.0,2021-11-13 15:00:00, None,46
1.3, 2.811, 61.16, 5.5, 61.0, -4.0, 2.8, 2.4, -4.0, 0.0, 0.0,2021-11-13 16:00:00, None,46
0.4, 1.228, 71.55, 5.5, 72.0, -3.0, 1.2, 1.2, -3.0, 0.0, 0.0,2021-11-13 17:00:00, None,46
0.0, 0.913, 73.47, 5.5, 73.0, -3.0, 0.9, 0.9, -3.0, 0.0, 0.0,2021-11-13 18:00:00, None,46
0.0, 2.002, 65.9, 2.0, 66.0, -4.0, 2.0, 0.8, -4.0, 0.0, 0.0,2021-11-13 19:00:00, None,46
0.0, 1.622, 75.68, 2.4, 76.0, -2.0, 1.6, 0.8, -2.0, 0.0, 0.0,2021-11-13 20:00:00, None,46
0.5, 0.617, 86.3, 2.4, 86.0, -2.0, 0.6, 0.6, -2.0, 0.5, 0.0,2021-11-13 21:00:00, None,46
1.0, 0.237, 92.9, 2.4, 93.0, -1.0, 0.2, 0.1, -1.0, 0.5, 1.0,2021-11-13 22:00:00, None,46
1.5, 0.08, 94.8, 2.4, 95.0, -1.0, 0.1, 0.1, -1.0, 0.5, 1.0,2021-11-13 23:00:00, None,46
2.6, -0.022, 95.6, 2.4, 96.0, -1.0, 0.0, -0.1, -1.0, 1.1, 1.0,2021-11-14 00:00:00, None,46
3.4, -0.145, 96.1, 2.4, 96.0, -1.0, -0.1, -0.2, -1.0, 0.8, 1.0,2021-11-14 01:00:00, None,46
3.8, -0.35, 96.2, 2.4, 96.0, -1.0, -0.4, -0.3, -1.0, 0.4, 0.0,2021-11-14 02:00:00, None,46
4.2, -0.265, 96.2, 2.4, 96.0, -1.0, -0.3, -0.4, -1.0, 0.4, 1.0,2021-11-14 03:00:00, None,46
4.9, -0.296, 96.5, 2.4, 97.0, -1.0, -0.3, -0.5, -1.0, 0.7, 1.0,2021-11-14 04:00:00, None,46
