RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.394, 309.9, None, 3.1, None, None, None, None, None, -1.0, None, -0.937, None, None, 3.519, None, 4.0, None, None, 66.3, None, 3.5, None, 0.2, 0.0,2021-11-12 00:00:00, 450.0,46
None, None, None, None, 0.642, 111.0, None, 3.1, None, None, None, None, None, -1.0, None, -0.836, None, None, 3.443, None, 4.0, None, None, 46.21, None, 3.4, None, 0.2, 0.0,2021-11-12 01:00:00, 450.0,46
None, None, None, None, 0.745, 51.47, None, 3.1, None, None, None, None, None, 0.0, None, -0.16, None, None, 3.5, None, 4.0, None, None, 57.82, None, 3.5, None, 0.6, 1.0,2021-11-12 02:00:00, 450.0,46
None, None, None, None, 0.594, 273.8, None, 3.1, None, None, None, None, None, -1.0, None, -0.696, None, None, 3.567, None, 4.0, None, None, 52.91, None, 3.6, None, 0.4, -1.0,2021-11-12 03:00:00, 450.0,46
None, None, None, None, 2.202, 290.4, None, 3.1, None, None, None, None, None, 0.0, None, -0.398, None, None, 3.624, None, 4.0, None, None, 29.95, None, 3.6, None, 1.5, 0.0,2021-11-12 04:00:00, 450.0,46
None, None, None, None, 0.549, 304.9, None, 2.7, None, None, None, None, None, 0.0, None, -0.24, None, None, 2.666, None, 4.0, None, None, 60.84, None, 2.7, None, 3.7, 0.0,2021-11-12 05:00:00, 450.0,46
None, None, None, None, 0.734, 118.3, None, 2.4, None, None, None, None, None, 0.0, None, -0.249, None, None, 2.456, None, 4.0, None, None, 63.57, None, 2.5, None, 0.9, 0.0,2021-11-12 06:00:00, 450.0,46
None, None, None, None, 1.59, 115.6, None, 2.3, None, None, None, None, None, -1.0, None, -0.647, None, None, 2.428, None, 2.5, None, None, 43.97, None, 2.4, None, 0.3, 0.0,2021-11-12 07:00:00, 450.0,46
None, None, None, None, 0.312, 256.2, None, 2.3, None, None, None, None, None, 0.0, None, 0.257, None, None, 2.457, None, 2.5, None, None, 60.62, None, 2.5, None, 0.4, 1.0,2021-11-12 08:00:00, 450.0,46
None, None, None, None, 0.157, 275.3, None, 2.3, None, None, None, None, None, -1.0, None, -0.505, None, None, 2.504, None, 2.5, None, None, 72.9, None, 2.5, None, 0.8, -1.0,2021-11-12 09:00:00, 450.0,46
None, None, None, None, 0.217, 351.8, None, 2.3, None, None, None, None, None, 0.0, None, -0.381, None, None, 2.916, None, 2.9, None, None, 54.97, None, 2.9, None, 0.9, 0.0,2021-11-12 10:00:00, 450.0,46
None, None, None, None, 0.196, 224.2, None, 2.3, None, None, None, None, None, 0.0, None, -0.266, None, None, 3.069, None, 3.1, None, None, 44.7, None, 3.1, None, 0.7, 0.0,2021-11-12 11:00:00, 450.0,46
None, None, None, None, 0.923, 276.1, None, 2.3, None, None, None, None, None, 0.0, None, -0.451, None, None, 2.848, None, 3.2, None, None, 28.35, None, 2.8, None, 2.1, 0.0,2021-11-12 12:00:00, 450.0,46
None, None, None, None, 1.026, 108.2, None, 2.3, None, None, None, None, None, 0.0, None, -0.222, None, None, 3.509, None, 3.5, None, None, 36.08, None, 3.5, None, 1.7, 0.0,2021-11-12 13:00:00, 450.0,46
None, None, None, None, 3.865, 100.5, None, 2.3, None, None, None, None, None, 0.0, None, -0.031, 15.4, None, 3.507, None, 3.7, None, None, 22.86, None, 3.5, None, 0.4, 0.0,2021-11-12 14:00:00, 450.0,46
None, None, None, None, 2.767, 101.6, None, 2.3, None, None, None, None, None, 0.0, None, -0.289, 15.6, None, 3.373, None, 3.7, None, None, 35.25, None, 3.4, None, 0.2, 0.0,2021-11-12 15:00:00, 450.0,46
None, None, None, None, 1.691, 78.1, None, 2.3, None, None, None, None, None, -1.0, None, -0.722, 17.2, None, 3.25, None, 3.7, None, None, 37.4, None, 3.3, None, 1.8, 0.0,2021-11-12 16:00:00, 450.0,46
None, None, None, None, 0.872, 83.6, None, 2.3, None, None, None, None, None, 0.0, None, -0.138, 17.4, None, 2.934, None, 3.7, None, None, 40.36, None, 2.9, None, 0.6, 1.0,2021-11-12 17:00:00, 450.0,46
None, None, None, None, 0.663, 123.5, None, 2.3, None, None, None, None, None, 0.0, None, 0.181, 17.9, None, 2.934, None, 3.7, None, None, 51.78, None, 2.9, None, 0.5, 0.0,2021-11-12 18:00:00, 450.0,46
None, None, None, None, 1.151, 113.8, None, 2.9, None, None, None, None, None, 0.0, None, -0.044, 18.3, None, 3.011, None, 3.0, None, None, 40.83, None, 3.0, None, 0.4, 0.0,2021-11-12 19:00:00, 450.0,46
None, None, None, None, 0.31, 259.2, None, 2.9, None, None, None, None, None, 0.0, None, 0.241, 18.9, None, 4.105, None, 4.5, None, None, 71.4, None, 4.1, None, 0.6, 0.0,2021-11-12 20:00:00, 450.0,46
None, None, None, None, 3.219, 294.5, None, 2.9, None, None, None, None, None, -1.0, None, -0.678, 20.0, None, 5.664, None, 5.7, None, None, 31.46, None, 5.7, None, 1.1, -1.0,2021-11-12 21:00:00, 450.0,46
None, None, None, None, 3.994, 315.2, None, 2.9, None, None, None, None, None, -1.0, None, -0.707, 20.6, None, 5.663, None, 5.8, None, None, 28.41, None, 5.7, None, 0.6, 0.0,2021-11-12 22:00:00, 450.0,46
None, None, None, None, 4.977, 297.4, None, 2.9, None, None, None, None, None, 0.0, None, -0.379, 21.3, None, 5.507, None, 5.8, None, None, 29.61, None, 5.5, None, 0.7, 0.0,2021-11-12 23:00:00, 450.0,46
None, None, None, None, 2.953, 318.2, None, 2.9, None, None, None, None, None, 0.0, None, -0.231, 21.1, None, 5.073, None, 5.8, None, None, 34.16, None, 5.1, None, 0.1, 0.0,2021-11-13 00:00:00, 450.0,46
