ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
0.0,0.0,0.0,2016-01-01,0.0,1
0.0,0.0,0.0,2016-01-02,0.0,1
0.0,0.0,0.0,2016-01-03,0.0,1
0.8,0.8,0.0,2016-01-04,0.0,1
8.4,8.4,0.0,2016-01-05,0.0,1
0.6,0.6,0.0,2016-01-06,0.0,1
0.0,0.0,0.0,2016-01-07,0.0,1
