time,tasmin,tasmax,pcp,week_of_year
2019-05-07,1.2,9.6,0.0,19
2019-05-08,0.9,15.9,0.2,19
2019-05-09,3.4,20.7,0.0,19
2019-05-10,4.1,17.7,0.0,19
2019-05-11,2.0,15.3,0.0,19
2019-05-12,-2.4,13.7,0.1,19
2019-05-13,-0.2,12.9,0.0,19
