ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None,453.0, 334.0, None, None,2017-03-12 00:00:00,-13.8, None, 1.0, None,11
None,453.0, 334.0, None, None,2017-03-12 01:00:00,-13.2, None, 1.0, None,11
None,454.0, 335.0, None, None,2017-03-12 02:00:00,-14.6, None, 1.0, None,11
None,454.0, 335.0, None, None,2017-03-12 03:00:00,-15.2, None, 1.0, None,11
None,455.0, 336.0, None, None,2017-03-12 04:00:00,-15.0, None, 1.0, None,11
None,455.0, 336.0, None, None,2017-03-12 05:00:00,-14.8, None, 1.0, None,11
None,457.0, 338.0, None, None,2017-03-12 06:00:00,-15.4, None, 1.0, None,11
None,457.0, 338.0, None, None,2017-03-12 07:00:00,-15.8, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 08:00:00,-15.4, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 09:00:00,-15.1, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 10:00:00,-15.0, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 11:00:00,-14.7, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 12:00:00,-14.6, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 13:00:00,-14.4, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 14:00:00,-14.4, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 15:00:00,-13.7, None, 1.0, None,11
None,458.0, 339.0, 448.0, None,2017-03-12 16:00:00,-12.9, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 17:00:00,-11.5, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 18:00:00,-10.2, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 19:00:00,-8.8, None, 1.0, None,11
None,458.0, 339.0, None, None,2017-03-12 20:00:00,-8.5, None, 1.0, None,11
