WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
99.9, None,82.2, None,2021-03-05 00:00:00, None,10
301.6, None,84.1, None,2021-03-05 01:00:00, None,10
242.3, None,86.3, None,2021-03-05 02:00:00, None,10
277.7, None,88.1, None,2021-03-05 03:00:00, None,10
97.3, None,89.0, None,2021-03-05 04:00:00, None,10
96.9, None,89.3, None,2021-03-05 05:00:00, None,10
100.8, None,89.7, None,2021-03-05 06:00:00, None,10
94.4, None,89.3, None,2021-03-05 07:00:00, None,10
99.7, None,88.1, None,2021-03-05 08:00:00, None,10
113.1, None,86.1, None,2021-03-05 09:00:00, None,10
243.5, None,84.1, None,2021-03-05 10:00:00, None,10
92.7, None,87.3, None,2021-03-05 11:00:00, None,10
269.1, None,91.1, None,2021-03-05 12:00:00, None,10
289.5, None,91.5, None,2021-03-05 13:00:00, None,10
279.1, None,91.0, None,2021-03-05 14:00:00, None,10
32.5, None,91.8, None,2021-03-05 15:00:00, None,10
120.6, None,92.8, None,2021-03-05 16:00:00, None,10
276.4, None,92.9, None,2021-03-05 17:00:00, None,10
39.7, None,92.0, None,2021-03-05 18:00:00, None,10
266.6, None,92.5, None,2021-03-05 19:00:00, None,10
268.8, None,93.8, None,2021-03-05 20:00:00, None,10
90.4, None,94.3, None,2021-03-05 21:00:00, None,10
108.8, None,95.3, None,2021-03-05 22:00:00, None,10
93.4, None,95.6, None,2021-03-05 23:00:00, None,10
98.5, None,95.4, None,2021-03-06 00:00:00, None,10
97.4, None,94.2, None,2021-03-06 01:00:00, None,10
99.9, None,94.4, None,2021-03-06 02:00:00, None,10
130.4, None,94.4, None,2021-03-06 03:00:00, None,10
98.4, None,94.3, None,2021-03-06 04:00:00, None,10
139.5, None,94.6, None,2021-03-06 05:00:00, None,10
89.6, None,92.8, None,2021-03-06 06:00:00, None,10
98.2, None,91.6, None,2021-03-06 07:00:00, None,10
113.0, None,91.6, None,2021-03-06 08:00:00, None,10
284.2, None,77.2, None,2021-03-06 09:00:00, None,10
53.7, None,63.9, None,2021-03-06 10:00:00, None,10
287.3, None,47.4, None,2021-03-06 11:00:00, None,10
272.2, None,45.3, None,2021-03-06 12:00:00, None,10
280.4, None,46.0, None,2021-03-06 13:00:00, None,10
301.0, None,45.5, None,2021-03-06 14:00:00, None,10
226.7, None,43.2, None,2021-03-06 15:00:00, None,10
229.3, None,42.4, None,2021-03-06 16:00:00, None,10
238.3, None,40.2, None,2021-03-06 17:00:00, None,10
242.7, None,40.4, None,2021-03-06 18:00:00, None,10
279.7, None,54.4, None,2021-03-06 19:00:00, None,10
102.3, None,69.0, None,2021-03-06 20:00:00, None,10
97.2, None,76.2, None,2021-03-06 21:00:00, None,10
103.3, None,78.1, None,2021-03-06 22:00:00, None,10
101.2, None,80.3, None,2021-03-06 23:00:00, None,10
81.8, None,80.8, None,2021-03-07 00:00:00, None,10
96.6, None,80.8, None,2021-03-07 01:00:00, None,10
96.2, None,78.8, None,2021-03-07 02:00:00, None,10
96.4, None,78.3, None,2021-03-07 03:00:00, None,10
90.3, None,81.5, None,2021-03-07 04:00:00, None,10
96.5, None,84.1, None,2021-03-07 05:00:00, None,10
257.7, None,84.6, None,2021-03-07 06:00:00, None,10
289.0, None,85.5, None,2021-03-07 07:00:00, None,10
288.3, None,85.1, None,2021-03-07 08:00:00, None,10
297.5, None,83.3, None,2021-03-07 09:00:00, None,10
291.0, None,78.8, None,2021-03-07 10:00:00, None,10
94.1, None,69.2, None,2021-03-07 11:00:00, None,10
71.9, None,60.7, None,2021-03-07 12:00:00, None,10
57.9, None,53.9, None,2021-03-07 13:00:00, None,10
97.0, None,52.7, None,2021-03-07 14:00:00, None,10
302.4, None,53.1, None,2021-03-07 15:00:00, None,10
256.1, None,50.7, None,2021-03-07 16:00:00, None,10
284.3, None,50.6, None,2021-03-07 17:00:00, None,10
265.7, None,50.7, None,2021-03-07 18:00:00, None,10
274.5, None,63.1, None,2021-03-07 19:00:00, None,10
277.2, None,73.8, None,2021-03-07 20:00:00, None,10
262.3, None,79.1, None,2021-03-07 21:00:00, None,10
295.0, None,81.5, None,2021-03-07 22:00:00, None,10
101.9, None,84.1, None,2021-03-07 23:00:00, None,10
102.3, None,84.5, None,2021-03-08 00:00:00, None,10
107.9, None,86.1, None,2021-03-08 01:00:00, None,10
106.1, None,87.1, None,2021-03-08 02:00:00, None,10
87.9, None,87.4, None,2021-03-08 03:00:00, None,10
97.7, None,86.7, None,2021-03-08 04:00:00, None,10
95.7, None,86.4, None,2021-03-08 05:00:00, None,10
103.2, None,85.7, None,2021-03-08 06:00:00, None,10
96.3, None,84.9, None,2021-03-08 07:00:00, None,10
282.9, None,85.1, None,2021-03-08 08:00:00, None,10
101.9, None,82.2, None,2021-03-08 09:00:00, None,10
104.7, None,74.8, None,2021-03-08 10:00:00, None,10
100.2, None,65.6, None,2021-03-08 11:00:00, None,10
113.9, None,52.4, None,2021-03-08 12:00:00, None,10
89.8, None,41.9, None,2021-03-08 13:00:00, None,10
90.7, None,38.7, None,2021-03-08 14:00:00, None,10
99.9, None,36.5, None,2021-03-08 15:00:00, None,10
104.6, None,35.9, None,2021-03-08 16:00:00, None,10
147.0, None,36.3, None,2021-03-08 17:00:00, None,10
153.3, None,41.9, None,2021-03-08 18:00:00, None,10
99.7, None,56.2, None,2021-03-08 19:00:00, None,10
288.5, None,65.7, None,2021-03-08 20:00:00, None,10
95.3, None,71.3, None,2021-03-08 21:00:00, None,10
287.9, None,73.6, None,2021-03-08 22:00:00, None,10
286.7, None,70.5, None,2021-03-08 23:00:00, None,10
273.6, None,71.4, None,2021-03-09 00:00:00, None,10
292.3, None,73.6, None,2021-03-09 01:00:00, None,10
282.8, None,74.7, None,2021-03-09 02:00:00, None,10
278.4, None,75.8, None,2021-03-09 03:00:00, None,10
270.3, None,75.5, None,2021-03-09 04:00:00, None,10
269.7, None,77.5, None,2021-03-09 05:00:00, None,10
287.4, None,81.2, None,2021-03-09 06:00:00, None,10
286.1, None,82.0, None,2021-03-09 07:00:00, None,10
278.1, None,82.0, None,2021-03-09 08:00:00, None,10
282.8, None,77.2, None,2021-03-09 09:00:00, None,10
283.8, None,68.1, None,2021-03-09 10:00:00, None,10
304.7, None,59.0, None,2021-03-09 11:00:00, None,10
283.4, None,53.2, None,2021-03-09 12:00:00, None,10
317.1, None,47.1, None,2021-03-09 13:00:00, None,10
287.8, None,41.2, None,2021-03-09 14:00:00, None,10
253.0, None,37.1, None,2021-03-09 15:00:00, None,10
278.8, None,34.4, None,2021-03-09 16:00:00, None,10
265.4, None,27.3, None,2021-03-09 17:00:00, None,10
273.9, None,26.7, None,2021-03-09 18:00:00, None,10
282.2, None,30.8, None,2021-03-09 19:00:00, None,10
281.0, None,34.8, None,2021-03-09 20:00:00, None,10
287.5, None,38.6, None,2021-03-09 21:00:00, None,10
280.4, None,42.4, None,2021-03-09 22:00:00, None,10
299.2, None,48.4, None,2021-03-09 23:00:00, None,10
273.9, None,46.9, None,2021-03-10 00:00:00, None,10
281.5, None,48.1, None,2021-03-10 01:00:00, None,10
291.3, None,58.1, None,2021-03-10 02:00:00, None,10
258.2, None,58.7, None,2021-03-10 03:00:00, None,10
322.2, None,62.9, None,2021-03-10 04:00:00, None,10
105.9, None,70.2, None,2021-03-10 05:00:00, None,10
97.8, None,72.2, None,2021-03-10 06:00:00, None,10
105.2, None,72.6, None,2021-03-10 07:00:00, None,10
0.0, None,72.4, None,2021-03-10 08:00:00, None,10
106.7, None,63.2, None,2021-03-10 09:00:00, None,10
103.5, None,50.2, None,2021-03-10 10:00:00, None,10
86.5, None,42.3, None,2021-03-10 11:00:00, None,10
82.9, None,35.2, None,2021-03-10 12:00:00, None,10
90.9, None,31.2, None,2021-03-10 13:00:00, None,10
87.1, None,29.8, None,2021-03-10 14:00:00, None,10
131.5, None,26.9, None,2021-03-10 15:00:00, None,10
254.0, None,25.7, None,2021-03-10 16:00:00, None,10
160.7, None,24.4, None,2021-03-10 17:00:00, None,10
170.8, None,33.9, None,2021-03-10 18:00:00, None,10
