pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
29.0, None, 1.0,822.0,1107.0, None,2022-02-05 00:00:00, -2.7, None, 279.0, None,6
29.0, None, 0.0,824.0,1107.0, None,2022-02-05 01:00:00, -2.6, None, 279.0, None,6
25.0, None, 2.0,825.0,1109.0, None,2022-02-05 02:00:00, -2.5, None, 279.0, None,6
23.0, None, 0.0,827.0,1109.0, None,2022-02-05 03:00:00, -3.1, None, 279.0, None,6
22.0, None, 0.0,828.0,1109.0, None,2022-02-05 04:00:00, -2.7, None, 278.0, None,6
22.0, None, 1.0,829.0,1110.0, None,2022-02-05 05:00:00, -3.3, None, 278.0, None,6
20.0, None, 0.0,831.0,1110.0, None,2022-02-05 06:00:00, -3.5, None, 279.0, None,6
22.0, None, 3.0,832.0,1113.0, None,2022-02-05 07:00:00, -3.5, None, 279.0, None,6
21.0, None, 0.0,833.0,1113.0, None,2022-02-05 08:00:00, -3.7, None, 279.0, None,6
21.0, None, 1.0,834.0,1114.0, None,2022-02-05 09:00:00, -3.6, None, 278.0, None,6
22.0, None, 1.0,835.0,1115.0, None,2022-02-05 10:00:00, -3.7, None, 278.0, None,6
19.0, None, 0.0,836.0,1115.0, None,2022-02-05 11:00:00, -3.3, None, 277.0, None,6
18.0, None, 0.0,836.0,1115.0, None,2022-02-05 12:00:00, -3.1, None, 276.0, None,6
17.0, None, 0.0,837.0,1115.0, None,2022-02-05 13:00:00, -3.0, None, 276.0, None,6
17.0, None, 0.0,837.0,1115.0, None,2022-02-05 14:00:00, -2.8, None, 274.0, None,6
17.0, None, 0.0,838.0,1115.0, None,2022-02-05 15:00:00, -2.7, None, 274.0, None,6
14.0, None, None,838.0,1113.0, None,2022-02-05 16:00:00, -2.6, None, 274.0, None,6
15.0, None, 0.0,839.0,1113.0, None,2022-02-05 17:00:00, -2.6, None, 274.0, None,6
16.0, None, 2.0,839.0,1115.0, None,2022-02-05 18:00:00, -2.1, None, 274.0, None,6
14.0, None, None,839.0,1114.0, None,2022-02-05 19:00:00, -1.9, None, 273.0, None,6
12.0, None, 0.0,840.0,1114.0, None,2022-02-05 20:00:00, -2.1, None, 272.0, None,6
10.0, None, None,840.0,1113.0, None,2022-02-05 21:00:00, -3.0, None, 272.0, None,6
9.0, None, 0.0,841.0,1113.0, None,2022-02-05 22:00:00, -2.7, None, 272.0, None,6
10.0, None, 3.0,842.0,1116.0, None,2022-02-05 23:00:00, -2.7, None, 274.0, None,6
10.0, None, 1.0,843.0,1117.0, None,2022-02-06 00:00:00, -2.8, None, 276.0, None,6
11.0, None, 1.0,844.0,1118.0, None,2022-02-06 01:00:00, -2.5, None, 278.0, None,6
8.0, None, None,846.0,1117.0, None,2022-02-06 02:00:00, -2.2, None, 279.0, None,6
8.0, None, 0.0,847.0,1117.0, None,2022-02-06 03:00:00, -1.5, None, 278.0, None,6
8.0, None, 0.0,847.0,1117.0, None,2022-02-06 04:00:00, -1.4, None, 278.0, None,6
7.0, None, 0.0,847.0,1117.0, None,2022-02-06 05:00:00, -0.3, None, 277.0, None,6
7.0, None, 0.0,848.0,1117.0, None,2022-02-06 06:00:00, 0.2, None, 277.0, None,6
3.0, None, None,848.0,1116.0, None,2022-02-06 07:00:00, -0.2, None, 276.0, None,6
4.0, None, 1.0,849.0,1117.0, None,2022-02-06 08:00:00, -0.3, None, 276.0, None,6
2.0, None, None,849.0,1116.0, None,2022-02-06 09:00:00, -0.4, None, 275.0, None,6
1.0, None, 0.0,850.0,1116.0, None,2022-02-06 10:00:00, -0.2, None, 275.0, None,6
1.0, None, 0.0,850.0,1116.0, None,2022-02-06 11:00:00, -0.1, None, 274.0, None,6
1.0, None, 0.0,850.0,1116.0, None,2022-02-06 12:00:00, 0.5, None, 274.0, None,6
None, None, None,850.0,1114.0, None,2022-02-06 13:00:00, 1.0, None, 273.0, None,6
0.0, None, 1.0,851.0,1115.0, None,2022-02-06 14:00:00, 0.8, None, 273.0, None,6
None, None, None,851.0,1113.0, None,2022-02-06 15:00:00, 1.1, None, 272.0, None,6
2.0, None, 2.0,851.0,1115.0, None,2022-02-06 16:00:00, 1.2, None, 271.0, None,6
2.0, None, 0.0,851.0,1115.0, None,2022-02-06 17:00:00, 1.7, None, 271.0, None,6
0.0, None, 0.0,852.0,1115.0, None,2022-02-06 18:00:00, 1.7, None, 271.0, None,6
1.0, None, 0.0,852.0,1115.0, None,2022-02-06 19:00:00, 1.6, None, 270.0, None,6
1.0, None, 0.0,852.0,1115.0, None,2022-02-06 20:00:00, 1.6, None, 270.0, None,6
2.0, None, 0.0,852.0,1115.0, None,2022-02-06 21:00:00, 1.4, None, 270.0, None,6
2.0, None, 0.0,852.0,1115.0, None,2022-02-06 22:00:00, 0.9, None, 269.0, None,6
None, None, 0.0,852.0,1115.0, None,2022-02-06 23:00:00, 1.2, None, 269.0, None,6
None, None, 0.0,853.0,1115.0, None,2022-02-07 00:00:00, 0.8, None, 269.0, None,6
None, None, 0.0,853.0,1115.0, None,2022-02-07 01:00:00, 0.3, None, 268.0, None,6
None, None, 0.0,853.0,1115.0, None,2022-02-07 02:00:00, -1.8, None, 270.0, None,6
None, None, 1.0,854.0,1116.0, None,2022-02-07 03:00:00, -1.7, None, 270.0, None,6
None, None, 0.0,854.0,1116.0, None,2022-02-07 04:00:00, -1.5, None, 271.0, None,6
None, None, 0.0,856.0,1116.0, None,2022-02-07 05:00:00, -1.6, None, 274.0, None,6
0.0, None, 1.0,857.0,1117.0, None,2022-02-07 06:00:00, -1.4, None, 274.0, None,6
