pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,304.0, None, -2.2,-2.2, 105.0, None, None, None,301.0,2022-02-05 03:00:00, None,6
None, None,304.0, None, -2.1,-2.1, 105.0, None, None, None,301.0,2022-02-05 05:00:00, None,6
None, None,304.0, None, -2.1,-2.2, 105.0, None, None, None,301.0,2022-02-05 07:00:00, None,6
None, None,305.0, None, -1.6,-1.8, 110.0, None, None, None,305.0,2022-02-06 04:00:00, None,6
None, None,304.0, None, -1.0,-1.1, 112.0, None, None, None,307.0,2022-02-06 08:00:00, None,6
None, None,304.0, None, -0.9,-1.1, 116.0, None, None, None,317.0,2022-02-07 03:00:00, None,6
None, None,304.0, None, -0.7,-1.0, 116.0, None, None, None,318.0,2022-02-07 10:00:00, None,6
None, None,304.0, None, -2.5,-2.7, 113.0, None, None, None,321.0,2022-02-08 05:00:00, None,6
None, None,304.0, None, -0.5,-0.7, 120.0, None, None, None,324.0,2022-02-08 19:00:00, None,6
None, None,305.0, None, -3.2,-4.0, 115.0, None, None, None,335.0,2022-02-10 10:00:00, None,6
None, None,305.0, None, -6.3,-6.2, None, None, None, None,334.0,2022-02-10 22:00:00, None,6
None, None,305.0, None, -7.0,-7.1, None, None, None, None,334.0,2022-02-11 01:00:00, None,6
None, None,305.0, None, -6.8,-6.9, None, None, None, 0.0,334.0,2022-02-11 02:00:00, None,6
None, None,305.0, None, -2.5,-2.7, 116.0, None, None, None,334.0,2022-02-11 15:00:00, None,6
None, None,305.0, None, -2.1,-2.3, 115.0, None, None, None,335.0,2022-02-11 19:00:00, None,6
0.0, None,305.0, None, -1.1,-1.1, 116.0, None, None, None,335.0,2022-02-11 22:00:00, None,6
