WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
334.5, None,92.7, None,2021-02-05 00:00:00, None,6
347.6, None,93.5, None,2021-02-05 01:00:00, None,6
80.7, None,93.9, None,2021-02-05 02:00:00, None,6
15.9, None,94.0, None,2021-02-05 03:00:00, None,6
339.1, None,92.9, None,2021-02-05 04:00:00, None,6
139.5, None,92.1, None,2021-02-05 05:00:00, None,6
145.7, None,92.3, None,2021-02-05 06:00:00, None,6
163.6, None,91.7, None,2021-02-05 07:00:00, None,6
148.3, None,91.8, None,2021-02-05 08:00:00, None,6
155.9, None,91.7, None,2021-02-05 09:00:00, None,6
184.0, None,88.7, None,2021-02-05 10:00:00, None,6
39.5, None,80.3, None,2021-02-05 11:00:00, None,6
4.8, None,79.1, None,2021-02-05 12:00:00, None,6
358.1, None,74.6, None,2021-02-05 13:00:00, None,6
358.7, None,75.0, None,2021-02-05 14:00:00, None,6
17.9, None,71.5, None,2021-02-05 15:00:00, None,6
38.6, None,77.8, None,2021-02-05 16:00:00, None,6
355.4, None,78.8, None,2021-02-05 17:00:00, None,6
1.1, None,81.0, None,2021-02-05 18:00:00, None,6
359.6, None,83.1, None,2021-02-05 19:00:00, None,6
8.6, None,84.8, None,2021-02-05 20:00:00, None,6
350.3, None,84.2, None,2021-02-05 21:00:00, None,6
342.2, None,84.6, None,2021-02-05 22:00:00, None,6
343.3, None,84.7, None,2021-02-05 23:00:00, None,6
342.2, None,88.4, None,2021-02-06 00:00:00, None,6
346.7, None,89.0, None,2021-02-06 01:00:00, None,6
342.8, None,88.5, None,2021-02-06 02:00:00, None,6
345.4, None,87.2, None,2021-02-06 03:00:00, None,6
348.9, None,85.3, None,2021-02-06 04:00:00, None,6
355.0, None,84.1, None,2021-02-06 05:00:00, None,6
342.3, None,83.9, None,2021-02-06 06:00:00, None,6
343.8, None,82.2, None,2021-02-06 07:00:00, None,6
341.0, None,80.1, None,2021-02-06 08:00:00, None,6
349.2, None,76.6, None,2021-02-06 09:00:00, None,6
351.2, None,71.4, None,2021-02-06 10:00:00, None,6
353.7, None,68.7, None,2021-02-06 11:00:00, None,6
344.4, None,65.3, None,2021-02-06 12:00:00, None,6
346.4, None,62.9, None,2021-02-06 13:00:00, None,6
356.8, None,61.8, None,2021-02-06 14:00:00, None,6
357.5, None,59.1, None,2021-02-06 15:00:00, None,6
348.4, None,59.3, None,2021-02-06 16:00:00, None,6
347.6, None,62.2, None,2021-02-06 17:00:00, None,6
338.0, None,66.8, None,2021-02-06 18:00:00, None,6
348.1, None,65.4, None,2021-02-06 19:00:00, None,6
8.7, None,66.1, None,2021-02-06 20:00:00, None,6
338.7, None,71.1, None,2021-02-06 21:00:00, None,6
307.4, None,74.7, None,2021-02-06 22:00:00, None,6
355.1, None,72.5, None,2021-02-06 23:00:00, None,6
320.3, None,76.4, None,2021-02-07 00:00:00, None,6
351.2, None,74.0, None,2021-02-07 01:00:00, None,6
287.9, None,74.0, None,2021-02-07 02:00:00, None,6
14.1, None,70.7, None,2021-02-07 03:00:00, None,6
16.4, None,68.9, None,2021-02-07 04:00:00, None,6
10.2, None,71.0, None,2021-02-07 05:00:00, None,6
7.4, None,77.2, None,2021-02-07 06:00:00, None,6
359.0, None,80.2, None,2021-02-07 07:00:00, None,6
296.8, None,79.0, None,2021-02-07 08:00:00, None,6
5.3, None,78.1, None,2021-02-07 09:00:00, None,6
352.1, None,72.2, None,2021-02-07 10:00:00, None,6
354.1, None,64.4, None,2021-02-07 11:00:00, None,6
7.2, None,62.1, None,2021-02-07 12:00:00, None,6
338.4, None,56.2, None,2021-02-07 13:00:00, None,6
343.8, None,55.7, None,2021-02-07 14:00:00, None,6
348.1, None,56.5, None,2021-02-07 15:00:00, None,6
6.2, None,58.1, None,2021-02-07 16:00:00, None,6
23.2, None,59.2, None,2021-02-07 17:00:00, None,6
30.7, None,67.1, None,2021-02-07 18:00:00, None,6
241.6, None,76.3, None,2021-02-07 19:00:00, None,6
267.4, None,78.3, None,2021-02-07 20:00:00, None,6
192.0, None,77.8, None,2021-02-07 21:00:00, None,6
197.1, None,77.4, None,2021-02-07 22:00:00, None,6
146.2, None,77.6, None,2021-02-07 23:00:00, None,6
185.4, None,77.2, None,2021-02-08 00:00:00, None,6
172.5, None,76.9, None,2021-02-08 01:00:00, None,6
331.6, None,76.4, None,2021-02-08 02:00:00, None,6
200.9, None,75.7, None,2021-02-08 03:00:00, None,6
226.1, None,75.6, None,2021-02-08 04:00:00, None,6
185.5, None,74.0, None,2021-02-08 05:00:00, None,6
162.9, None,73.5, None,2021-02-08 06:00:00, None,6
155.0, None,73.4, None,2021-02-08 07:00:00, None,6
223.7, None,74.5, None,2021-02-08 08:00:00, None,6
245.4, None,74.1, None,2021-02-08 09:00:00, None,6
223.1, None,72.5, None,2021-02-08 10:00:00, None,6
25.4, None,65.1, None,2021-02-08 11:00:00, None,6
346.4, None,57.6, None,2021-02-08 12:00:00, None,6
347.5, None,49.5, None,2021-02-08 13:00:00, None,6
344.0, None,45.4, None,2021-02-08 14:00:00, None,6
356.2, None,43.5, None,2021-02-08 15:00:00, None,6
16.8, None,45.4, None,2021-02-08 16:00:00, None,6
356.5, None,47.3, None,2021-02-08 17:00:00, None,6
3.7, None,55.5, None,2021-02-08 18:00:00, None,6
5.9, None,57.4, None,2021-02-08 19:00:00, None,6
359.5, None,62.0, None,2021-02-08 20:00:00, None,6
2.1, None,65.9, None,2021-02-08 21:00:00, None,6
350.5, None,65.7, None,2021-02-08 22:00:00, None,6
343.4, None,62.4, None,2021-02-08 23:00:00, None,6
344.2, None,63.8, None,2021-02-09 00:00:00, None,6
349.0, None,68.1, None,2021-02-09 01:00:00, None,6
351.6, None,66.6, None,2021-02-09 02:00:00, None,6
359.9, None,64.1, None,2021-02-09 03:00:00, None,6
358.4, None,63.7, None,2021-02-09 04:00:00, None,6
358.6, None,66.8, None,2021-02-09 05:00:00, None,6
355.7, None,70.2, None,2021-02-09 06:00:00, None,6
353.2, None,70.7, None,2021-02-09 07:00:00, None,6
352.8, None,70.5, None,2021-02-09 08:00:00, None,6
356.6, None,69.4, None,2021-02-09 09:00:00, None,6
356.1, None,67.5, None,2021-02-09 10:00:00, None,6
1.3, None,65.4, None,2021-02-09 11:00:00, None,6
357.3, None,65.4, None,2021-02-09 12:00:00, None,6
350.9, None,62.8, None,2021-02-09 13:00:00, None,6
343.0, None,63.9, None,2021-02-09 14:00:00, None,6
342.9, None,64.5, None,2021-02-09 15:00:00, None,6
351.6, None,60.2, None,2021-02-09 16:00:00, None,6
347.7, None,57.0, None,2021-02-09 17:00:00, None,6
340.8, None,58.7, None,2021-02-09 18:00:00, None,6
338.8, None,61.4, None,2021-02-09 19:00:00, None,6
328.5, None,62.2, None,2021-02-09 20:00:00, None,6
330.8, None,63.7, None,2021-02-09 21:00:00, None,6
308.4, None,70.9, None,2021-02-09 22:00:00, None,6
244.4, None,73.6, None,2021-02-09 23:00:00, None,6
216.5, None,72.1, None,2021-02-10 00:00:00, None,6
217.7, None,72.3, None,2021-02-10 01:00:00, None,6
178.9, None,71.6, None,2021-02-10 02:00:00, None,6
149.7, None,71.7, None,2021-02-10 03:00:00, None,6
155.6, None,71.1, None,2021-02-10 04:00:00, None,6
143.3, None,71.2, None,2021-02-10 05:00:00, None,6
231.6, None,72.6, None,2021-02-10 06:00:00, None,6
188.6, None,71.2, None,2021-02-10 07:00:00, None,6
167.9, None,72.1, None,2021-02-10 08:00:00, None,6
156.6, None,71.3, None,2021-02-10 09:00:00, None,6
132.1, None,68.5, None,2021-02-10 10:00:00, None,6
357.8, None,58.8, None,2021-02-10 11:00:00, None,6
0.1, None,56.4, None,2021-02-10 12:00:00, None,6
341.1, None,51.0, None,2021-02-10 13:00:00, None,6
10.7, None,43.8, None,2021-02-10 14:00:00, None,6
0.1, None,40.7, None,2021-02-10 15:00:00, None,6
343.1, None,41.9, None,2021-02-10 16:00:00, None,6
301.5, None,44.7, None,2021-02-10 17:00:00, None,6
320.3, None,57.8, None,2021-02-10 18:00:00, None,6
243.7, None,69.2, None,2021-02-10 19:00:00, None,6
246.8, None,73.4, None,2021-02-10 20:00:00, None,6
190.5, None,77.3, None,2021-02-10 21:00:00, None,6
229.9, None,76.0, None,2021-02-10 22:00:00, None,6
223.1, None,75.0, None,2021-02-10 23:00:00, None,6
232.7, None,76.1, None,2021-02-11 00:00:00, None,6
356.5, None,75.4, None,2021-02-11 01:00:00, None,6
2.9, None,73.4, None,2021-02-11 02:00:00, None,6
353.5, None,73.1, None,2021-02-11 03:00:00, None,6
347.3, None,72.2, None,2021-02-11 04:00:00, None,6
350.0, None,71.0, None,2021-02-11 05:00:00, None,6
354.9, None,68.5, None,2021-02-11 06:00:00, None,6
353.1, None,65.1, None,2021-02-11 07:00:00, None,6
357.1, None,64.6, None,2021-02-11 08:00:00, None,6
350.0, None,61.0, None,2021-02-11 09:00:00, None,6
349.1, None,56.2, None,2021-02-11 10:00:00, None,6
351.9, None,51.3, None,2021-02-11 11:00:00, None,6
359.4, None,48.8, None,2021-02-11 12:00:00, None,6
7.2, None,45.2, None,2021-02-11 13:00:00, None,6
12.6, None,43.8, None,2021-02-11 14:00:00, None,6
9.9, None,42.3, None,2021-02-11 15:00:00, None,6
6.7, None,44.1, None,2021-02-11 16:00:00, None,6
19.4, None,46.2, None,2021-02-11 17:00:00, None,6
2.1, None,52.2, None,2021-02-11 18:00:00, None,6
2.4, None,56.9, None,2021-02-11 19:00:00, None,6
354.4, None,56.6, None,2021-02-11 20:00:00, None,6
348.5, None,57.9, None,2021-02-11 21:00:00, None,6
349.5, None,62.6, None,2021-02-11 22:00:00, None,6
347.1, None,63.0, None,2021-02-11 23:00:00, None,6
