AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1
,0.0, None,2017-05-21,0.1,18.5,21,,,,,
,0.0, None,2017-05-22,1.8,21.2,21,,,,,
,0.0, None,2017-05-23,3.7,22.0,21,,,,,
,14.0, None,2017-05-24,-1.8,3.7,21,,,,,
,0.0, None,2017-05-25,-0.1,13.7,21,,,,,
,0.0, None,2017-05-26,-0.9,15.8,21,,,,,
,0.0, None,2017-05-27,1.3,20.4,21,,,,,
,,,2017-05-21 00:00:00, None, None,21,421.0,428.0, None, None,10.9
,,,2017-05-21 01:00:00, None, None,21,421.0,425.0, None, None,9.6
,,,2017-05-21 02:00:00, None, None,21,421.0,422.0, None, None,9.5
,,,2017-05-21 03:00:00, None, None,21,421.0,418.0, None, None,4.9
,,,2017-05-21 04:00:00, None, None,21,421.0,416.0, None, None,2.7
,,,2017-05-21 05:00:00, None, None,21,421.0,413.0, None, None,1.5
,,,2017-05-21 06:00:00, None, None,21,421.0,413.0, None, None,1.3
,,,2017-05-21 07:00:00, None, None,21,421.0,413.0, None, None,1.1
,,,2017-05-21 08:00:00, None, None,21,421.0,413.0, None, None,0.8
,,,2017-05-21 09:00:00, None, None,21,422.0,413.0, None, None,0.7
,,,2017-05-21 10:00:00, None, None,21,422.0,413.0, None, None,0.7
,,,2017-05-21 11:00:00, None, None,21,422.0,413.0, None, None,0.1
,,,2017-05-21 12:00:00, None, None,21,422.0,413.0, None, None,0.2
,,,2017-05-21 13:00:00, None, None,21,422.0,413.0, None, None,0.6
,,,2017-05-21 14:00:00, None, None,21,422.0,413.0, None, None,2.4
,,,2017-05-21 15:00:00, None, None,21,422.0,414.0, None, None,6.6
,,,2017-05-21 16:00:00, None, None,21,421.0,414.0, 0.0, None,11.8
,,,2017-05-21 17:00:00, None, None,21,421.0,416.0, None, None,13.6
,,,2017-05-21 18:00:00, None, None,21,421.0,416.0, None, None,14.3
,,,2017-05-21 19:00:00, None, None,21,421.0,416.0, None, None,15.0
,,,2017-05-21 20:00:00, None, None,21,421.0,416.0, None, None,17.8
,,,2017-05-21 21:00:00, None, None,21,420.0,415.0, None, None,17.3
,,,2017-05-21 22:00:00, None, None,21,421.0,413.0, None, None,18.2
,,,2017-05-21 23:00:00, None, None,21,421.0,407.0, None, None,17.6
,,,2017-05-22 00:00:00, None, None,21,421.0,400.0, None, None,17.1
,,,2017-05-22 01:00:00, None, None,21,420.0,396.0, None, None,16.1
,,,2017-05-22 02:00:00, None, None,21,421.0,390.0, None, None,11.4
,,,2017-05-22 03:00:00, None, None,21,421.0,386.0, None, None,7.5
,,,2017-05-22 04:00:00, None, None,21,421.0,383.0, None, None,5.4
,,,2017-05-22 05:00:00, None, None,21,421.0,381.0, None, None,4.0
,,,2017-05-22 06:00:00, None, None,21,421.0,378.0, None, None,3.1
,,,2017-05-22 07:00:00, None, None,21,421.0,378.0, None, None,2.5
,,,2017-05-22 08:00:00, None, None,21,421.0,378.0, None, None,2.3
,,,2017-05-22 09:00:00, None, None,21,421.0,378.0, None, None,2.1
,,,2017-05-22 10:00:00, None, None,21,421.0,378.0, None, None,2.3
,,,2017-05-22 11:00:00, None, None,21,422.0,378.0, None, None,1.9
,,,2017-05-22 12:00:00, None, None,21,422.0,378.0, None, None,1.8
,,,2017-05-22 13:00:00, None, None,21,422.0,378.0, None, None,2.1
,,,2017-05-22 14:00:00, None, None,21,422.0,379.0, None, None,3.6
,,,2017-05-22 15:00:00, None, None,21,422.0,379.0, None, None,10.2
,,,2017-05-22 16:00:00, None, None,21,421.0,380.0, 0.0, None,13.6
,,,2017-05-22 17:00:00, None, None,21,421.0,381.0, None, None,15.6
,,,2017-05-22 18:00:00, None, None,21,421.0,381.0, None, None,16.7
,,,2017-05-22 19:00:00, None, None,21,421.0,381.0, None, None,18.0
,,,2017-05-22 20:00:00, None, None,21,421.0,380.0, None, None,19.6
,,,2017-05-22 21:00:00, None, None,21,421.0,379.0, None, None,21.2
,,,2017-05-22 22:00:00, None, None,21,421.0,375.0, None, None,20.6
,,,2017-05-22 23:00:00, None, None,21,421.0,370.0, None, None,21.1
,,,2017-05-23 00:00:00, None, None,21,421.0,365.0, None, None,19.7
,,,2017-05-23 01:00:00, None, None,21,420.0,358.0, None, None,18.4
,,,2017-05-23 02:00:00, None, None,21,420.0,353.0, None, None,11.5
,,,2017-05-23 03:00:00, None, None,21,421.0,349.0, None, None,7.0
,,,2017-05-23 04:00:00, None, None,21,421.0,347.0, None, None,4.9
,,,2017-05-23 05:00:00, None, None,21,421.0,346.0, None, None,4.0
,,,2017-05-23 06:00:00, None, None,21,421.0,344.0, None, None,3.9
,,,2017-05-23 07:00:00, None, None,21,421.0,344.0, None, None,4.0
,,,2017-05-23 08:00:00, None, None,21,421.0,344.0, None, None,4.2
,,,2017-05-23 09:00:00, None, None,21,421.0,344.0, None, None,4.1
,,,2017-05-23 10:00:00, None, None,21,421.0,345.0, None, None,4.2
,,,2017-05-23 11:00:00, None, None,21,421.0,345.0, None, None,3.9
,,,2017-05-23 12:00:00, None, None,21,421.0,345.0, None, None,3.8
,,,2017-05-23 13:00:00, None, None,21,421.0,345.0, None, None,4.8
,,,2017-05-23 14:00:00, None, None,21,422.0,345.0, None, None,6.0
,,,2017-05-23 15:00:00, None, None,21,421.0,345.0, None, None,8.3
,,,2017-05-23 16:00:00, None, None,21,421.0,345.0, 0.0, None,11.4
,,,2017-05-23 17:00:00, None, None,21,421.0,345.0, None, None,13.4
,,,2017-05-23 18:00:00, None, None,21,421.0,345.0, None, None,17.4
,,,2017-05-23 19:00:00, None, None,21,421.0,345.0, None, None,19.5
,,,2017-05-23 20:00:00, None, None,21,421.0,345.0, None, None,20.0
,,,2017-05-23 21:00:00, None, None,21,420.0,343.0, None, None,21.5
,,,2017-05-23 22:00:00, None, None,21,421.0,338.0, None, None,22.0
,,,2017-05-23 23:00:00, None, None,21,420.0,333.0, None, None,21.4
,,,2017-05-24 00:00:00, None, None,21,420.0,326.0, None, None,18.7
,,,2017-05-24 01:00:00, None, None,21,420.0,322.0, None, None,17.6
,,,2017-05-24 02:00:00, None, None,21,420.0,317.0, None, None,16.5
,,,2017-05-24 03:00:00, None, None,21,420.0,314.0, None, None,16.1
,,,2017-05-24 04:00:00, None, None,21,421.0,312.0, None, None,12.2
,,,2017-05-24 05:00:00, None, None,21,420.0,311.0, None, None,10.2
,,,2017-05-24 06:00:00, None, None,21,421.0,310.0, None, None,8.7
,,,2017-05-24 07:00:00, None, None,21,421.0,309.0, None, None,6.6
,,,2017-05-24 08:00:00, None, None,21,421.0,308.0, None, None,3.7
,,,2017-05-24 09:00:00, None, None,21,423.0,307.0, None, None,-0.9
