station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
3.0, 0.0, 0.5, 3.0, 2012-01-02 00:00:00, 166.0, 2.5
32.0, 0.0, -4.5, 32.0, 2012-01-03 00:00:00, 168.0, -1.0
29.0, 0.0, -2.5, 29.0, 2012-01-04 00:00:00, 198.0, 0.0
3.0, 0.0, -7.0, 3.0, 2012-01-05 00:00:00, 210.0, -5.0
0.0, 0.0, -8.5, 0.0, 2012-01-06 00:00:00, 207.0, -7.0
3.0, 0.0, -9.0, 3.0, 2012-01-07 00:00:00, 205.0, -2.0
7.0, 0.0, -5.5, 7.0, 2012-01-08 00:00:00, 201.0, 2.0
1.0, 0.0, -3.0, 1.0, 2012-01-09 00:00:00, 201.0, -1.5
0.0, 0.0, -12.0, 0.0, 2012-01-10 00:00:00, 198.0, -0.5
0.0, 0.0, -11.0, 0.0, 2012-01-11 00:00:00, 196.0, 2.0
0.0, 0.0, -3.0, 0.0, 2012-01-12 00:00:00, 197.0, 2.5
8.0, 0.0, -5.0, 8.0, 2012-01-13 00:00:00, 193.0, -0.5
3.0, 0.0, -12.0, 3.0, 2012-01-14 00:00:00, 196.0, -7.0
0.0, 0.0, -15.5, 0.0, 2012-01-15 00:00:00, 196.0, -12.5
2.0, 0.0, -17.0, 2.0, 2012-01-16 00:00:00, 195.0, -13.0
2.0, 0.0, -16.0, 2.0, 2012-01-17 00:00:00, 195.0, -13.5
4.0, 0.0, -23.5, 4.0, 2012-01-18 00:00:00, 195.0, -7.0
2.0, 0.0, -21.0, 2.0, 2012-01-19 00:00:00, 197.0, -3.5
4.0, 0.0, -6.0, 4.0, 2012-01-20 00:00:00, 195.0, -1.0
2.0, 0.0, -6.0, 2.0, 2012-01-21 00:00:00, 215.0, -1.0
27.0, 0.0, -10.0, 27.0, 2012-01-22 00:00:00, 213.0, -5.0
11.0, 0.0, -9.0, 11.0, 2012-01-23 00:00:00, 229.0, -6.0
15.0, 0.0, -8.0, 15.0, 2012-01-24 00:00:00, 231.0, -1.0
14.0, 0.0, -8.5, 14.0, 2012-01-25 00:00:00, 0.0, -5.0
0.1, 0.0, -10.0, 0.1, 2012-01-26 00:00:00, 248.0, -9.0
2.0, 0.0, -10.5, 2.0, 2012-01-27 00:00:00, 0.0, -7.5
11.0, 0.0, -9.0, 11.0, 2012-01-28 00:00:00, 237.0, 0.0
10.0, 0.0, -2.5, 10.0, 2012-01-29 00:00:00, 244.0, 0.0
8.1, 0.0, -5.0, 8.1, 2012-01-30 00:00:00, 245.0, -3.0
14.0, 0.0, -5.5, 14.0, 2012-01-31 00:00:00, 248.0, -3.5
0.0, 0.0, -5.5, 0.0, 2012-02-01 00:00:00, 256.0, -3.0
0.0, 0.0, -8.5, 0.0, 2012-02-02 00:00:00, 249.0, 7.5
0.0, 0.0, 2.0, 0.0, 2012-02-03 00:00:00, 246.0, 7.5
0.0, 0.0, -2.0, 0.0, 2012-02-04 00:00:00, 243.0, 5.0
0.0, 0.0, -4.5, 0.0, 2012-02-05 00:00:00, 242.0, 2.5
0.0, 0.0, -3.0, 0.0, 2012-02-06 00:00:00, 236.0, 3.0
0.0, 0.0, -6.5, 0.0, 2012-02-07 00:00:00, 231.0, 2.5
4.0, 0.0, -3.5, 4.0, 2012-02-08 00:00:00, 229.0, -1.5
2.0, 0.0, -4.5, 2.0, 2012-02-09 00:00:00, 232.0, 1.0
1.0, 0.0, -0.5, 1.0, 2012-02-10 00:00:00, 231.0, 1.5
0.0, 0.0, -2.0, 0.0, 2012-02-11 00:00:00, 225.0, 0.0
2.0, 0.0, -4.0, 2.0, 2012-02-12 00:00:00, 226.0, -2.0
1.0, 0.0, -7.5, 1.0, 2012-02-13 00:00:00, 226.0, -3.0
0.0, 0.0, -7.5, 0.0, 2012-02-14 00:00:00, 225.0, -2.5
4.0, 0.0, -7.0, 4.0, 2012-02-15 00:00:00, 223.0, -1.5
5.0, 0.0, -8.5, 5.0, 2012-02-16 00:00:00, 225.0, -2.5
25.0, 0.0, -7.5, 25.0, 2012-02-17 00:00:00, 228.0, -3.0
2.0, 0.0, -7.0, 2.0, 2012-02-18 00:00:00, 250.0, -3.0
4.0, 0.0, -9.0, 4.0, 2012-02-19 00:00:00, 245.0, -7.0
2.0, 0.0, -10.0, 2.0, 2012-02-20 00:00:00, 245.0, -2.5
5.0, 0.0, -5.0, 5.0, 2012-02-21 00:00:00, 243.0, -1.5
1.0, 0.0, -7.5, 1.0, 2012-02-22 00:00:00, 0.0, -5.5
7.1, 0.0, -9.5, 7.1, 2012-02-23 00:00:00, 240.0, -6.0
33.0, 0.0, -9.5, 33.0, 2012-02-24 00:00:00, 244.0, -5.0
14.0, 0.0, -6.5, 14.0, 2012-02-25 00:00:00, 266.0, -4.5
0.0, 0.0, -13.5, 0.0, 2012-02-26 00:00:00, 270.0, -12.0
0.0, 0.0, -18.0, 0.0, 2012-02-27 00:00:00, 266.0, -6.5
10.0, 0.0, -12.0, 10.0, 2012-02-28 00:00:00, 262.0, -7.5
2.0, 0.0, -10.0, 2.0, 2012-02-29 00:00:00, 268.0, -6.0
0.0, 0.0, -11.5, 0.0, 2012-03-01 00:00:00, 266.0, -4.5
2.0, 0.0, -9.5, 2.0, 2012-03-02 00:00:00, 259.0, -2.0
0.0, 0.0, -5.0, 0.0, 2012-03-03 00:00:00, 257.0, 0.0
19.0, 0.0, -3.0, 19.0, 2012-03-04 00:00:00, 255.0, -1.5
15.0, 0.0, -9.0, 15.0, 2012-03-05 00:00:00, 270.0, -5.0
0.0, 0.0, -16.5, 0.0, 2012-03-06 00:00:00, 277.0, -8.5
0.0, 0.0, -12.5, 0.0, 2012-03-07 00:00:00, 272.0, 2.5
14.0, 0.0, -6.0, 14.0, 2012-03-08 00:00:00, 269.0, 5.0
31.0, 0.0, -4.0, 31.0, 2012-03-09 00:00:00, 276.0, -2.5
30.0, 0.0, -6.0, 30.0, 2012-03-10 00:00:00, 293.0, -4.0
10.0, 0.0, -8.0, 10.0, 2012-03-11 00:00:00, 310.0, -3.5
45.0, 0.0, -9.0, 45.0, 2012-03-12 00:00:00, 309.0, -6.0
9.0, 0.0, -12.0, 9.0, 2012-03-13 00:00:00, 340.0, -8.5
34.0, 0.0, -11.5, 34.0, 2012-03-14 00:00:00, 333.0, -4.5
21.0, 0.0, -7.0, 21.0, 2012-03-15 00:00:00, 355.0, -2.0
10.0, 0.0, -8.0, 10.0, 2012-03-16 00:00:00, 355.0, -5.0
7.0, 0.0, -10.0, 7.0, 2012-03-17 00:00:00, 348.0, -6.5
13.0, 0.0, -11.0, 13.0, 2012-03-18 00:00:00, 345.0, -6.0
15.0, 0.0, -13.0, 15.0, 2012-03-19 00:00:00, 347.0, -6.5
12.0, 0.0, -10.0, 12.0, 2012-03-20 00:00:00, 354.0, -6.5
0.0, 0.0, -11.5, 0.0, 2012-03-21 00:00:00, 340.0, -5.5
0.0, 0.0, -12.0, 0.0, 2012-03-22 00:00:00, 235.0, -7.0
0.0, 0.0, -9.5, 0.0, 2012-03-23 00:00:00, 330.0, -3.0
0.0, 0.0, -9.0, 0.0, 2012-03-24 00:00:00, 325.0, 1.0
0.0, 0.0, -4.5, 0.0, 2012-03-25 00:00:00, 321.0, 4.5
