station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
14.2, 14.2, 0.0, 2012-01-03 00:00:00, 0.0
19.0, 19.0, 0.0, 2012-01-04 00:00:00, 0.0
9.6, 9.6, 0.0, 2012-01-05 00:00:00, 0.0
0.6, 0.6, 0.0, 2012-01-14 00:00:00, 1.0
16.6, 0.0, 16.6, 2012-01-17 00:00:00, 8.0
3.8, 0.0, 3.8, 2012-01-18 00:00:00, 15.0
3.2, 3.2, 0.0, 2012-01-21 00:00:00, 0.0
20.0, 20.0, 0.0, 2012-01-24 00:00:00, 0.0
21.8, 21.8, 0.0, 2012-01-25 00:00:00, 0.0
13.2, 13.2, 0.0, 2012-01-28 00:00:00, 0.0
9.6, 9.6, 0.0, 2012-01-29 00:00:00, 0.0
1.8, 1.8, 0.0, 2012-02-08 00:00:00, 0.0
13.8, 13.8, 0.0, 2012-02-09 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-02-12 00:00:00, None
5.0, 5.0, 0.0, 2012-02-16 00:00:00, 0.0
16.6, 16.6, 0.0, 2012-02-17 00:00:00, 0.0
15.8, 15.8, 0.0, 2012-02-24 00:00:00, 0.0
5.2, 5.2, 0.0, 2012-03-02 00:00:00, 0.0
18.0, 18.0, 0.0, 2012-03-04 00:00:00, None
16.4, 16.4, 0.0, 2012-03-09 00:00:00, 0.0
5.4, 5.4, 0.0, 2012-03-12 00:00:00, None
10.0, 10.0, 0.0, 2012-03-14 00:00:00, None
12.0, 12.0, 0.0, 2012-03-15 00:00:00, 0.0
8.2, 8.2, 0.0, 2012-03-20 00:00:00, 0.0
11.4, 11.4, 0.0, 2012-03-28 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-04-04 00:00:00, None
3.4, 3.4, 0.0, 2012-04-11 00:00:00, 0.0
15.2, 15.2, 0.0, 2012-04-19 00:00:00, None
8.4, 8.4, 0.0, 2012-04-24 00:00:00, None
2.4, 2.4, 0.0, 2012-05-21 00:00:00, 0.0
7.8, 7.8, 0.0, 2012-05-30 00:00:00, None
5.4, 5.4, 0.0, 2012-05-31 00:00:00, 0.0
2.8, 2.8, 0.0, 2012-06-16 00:00:00, None
16.6, 16.6, 0.0, 2012-06-22 00:00:00, None
2.8, 2.8, 0.0, 2012-06-28 00:00:00, None
4.4, 4.4, 0.0, 2012-07-15 00:00:00, None
1.4, 1.4, 0.0, 2012-07-20 00:00:00, 0.0
0.8, 0.8, 0.0, 2012-09-09 00:00:00, None
5.5, 5.5, 0.0, 2012-10-12 00:00:00, 0.0
15.6, 15.6, 0.0, 2012-10-13 00:00:00, 0.0
27.4, 27.4, 0.0, 2012-10-14 00:00:00, 0.0
12.4, 12.4, 0.0, 2012-10-15 00:00:00, 0.0
26.0, 26.0, 0.0, 2012-10-18 00:00:00, None
2.0, 2.0, 0.0, 2012-10-20 00:00:00, 0.0
6.8, 6.8, 0.0, 2012-10-22 00:00:00, None
17.6, 17.6, 0.0, 2012-10-27 00:00:00, 0.0
14.0, 14.0, 0.0, 2012-10-29 00:00:00, 0.0
4.6, 4.6, 0.0, 2012-11-02 00:00:00, None
4.6, 4.6, 0.0, 2012-11-03 00:00:00, 0.0
9.2, 9.2, 0.0, 2012-11-04 00:00:00, 0.0
6.4, 6.4, 0.0, 2012-11-13 00:00:00, 0.0
9.2, 9.2, 0.0, 2012-11-17 00:00:00, 0.0
21.6, 21.6, 0.0, 2012-11-19 00:00:00, 0.0
12.8, 12.8, 0.0, 2012-11-20 00:00:00, 0.0
5.6, 5.6, 0.0, 2012-11-22 00:00:00, None
2.4, 2.4, 0.0, 2012-11-23 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-11-28 00:00:00, None
4.2, 4.2, 0.0, 2012-11-29 00:00:00, 0.0
14.6, 14.6, 0.0, 2012-11-30 00:00:00, 0.0
21.0, 21.0, 0.0, 2012-12-01 00:00:00, 0.0
15.5, 15.5, 0.0, 2012-12-02 00:00:00, 0.0
13.8, 13.8, 0.0, 2012-12-04 00:00:00, 0.0
9.7, 9.7, 0.0, 2012-12-05 00:00:00, 0.0
16.0, 16.0, 0.0, 2012-12-06 00:00:00, 0.0
6.8, 6.8, 0.0, 2012-12-09 00:00:00, 0.0
3.2, 3.2, 0.0, 2012-12-15 00:00:00, 0.0
16.0, 16.0, 0.0, 2012-12-16 00:00:00, 0.0
4.4, 4.4, 0.0, 2012-12-17 00:00:00, 0.0
20.1, 20.1, 0.0, 2012-12-19 00:00:00, 0.0
2.6, 2.6, 0.0, 2012-12-20 00:00:00, 0.0
3.4, 3.4, 0.0, 2012-12-24 00:00:00, 0.0
2.6, 2.6, 0.0, 2012-12-26 00:00:00, None
1.0, 1.0, 0.0, 2012-12-27 00:00:00, 0.0
