station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
26.8, 26.8, None, 0.0, 2012-01-03 00:00:00, None, None
3.8, 3.8, None, 0.0, 2012-01-05 00:00:00, None, None
1.5, 1.5, None, 0.0, 2012-01-07 00:00:00, None, None
5.2, 5.2, None, 0.0, 2012-01-08 00:00:00, 0.0, None
0.2, 0.2, None, 0.0, 2012-01-10 00:00:00, None, None
8.0, 7.0, None, 1.0, 2012-01-14 00:00:00, None, None
1.0, 0.0, None, 1.0, 2012-01-17 00:00:00, None, None
1.0, 0.0, None, 1.0, 2012-01-19 00:00:00, None, None
31.5, 31.5, None, 0.0, 2012-01-20 00:00:00, 3.0, None
12.0, 12.0, None, 0.0, 2012-01-22 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-01-26 00:00:00, None, None
5.0, 5.0, None, 0.0, 2012-01-27 00:00:00, 0.0, None
9.6, 9.6, None, 0.0, 2012-01-28 00:00:00, 0.0, None
5.8, 5.8, None, 0.0, 2012-01-30 00:00:00, None, None
26.9, 26.9, None, 0.0, 2012-01-31 00:00:00, 0.0, None
0.5, 0.5, None, 0.0, 2012-02-04 00:00:00, None, None
4.0, 4.0, None, 0.0, 2012-02-07 00:00:00, None, None
5.5, 5.5, None, 0.0, 2012-02-08 00:00:00, 0.0, None
20.7, 20.7, None, 0.0, 2012-02-09 00:00:00, 0.0, None
3.2, 3.2, None, 0.0, 2012-02-10 00:00:00, 0.0, None
1.1, 1.1, None, 0.0, 2012-02-11 00:00:00, 0.0, None
3.6, 3.6, None, 0.0, 2012-02-12 00:00:00, 0.0, None
7.0, 7.0, None, 0.0, 2012-02-13 00:00:00, 0.0, None
0.2, 0.2, None, 0.0, 2012-02-14 00:00:00, 0.0, None
0.6, 0.6, None, 0.0, 2012-02-16 00:00:00, None, None
16.8, 16.8, None, 0.0, 2012-02-17 00:00:00, 0.0, None
21.7, 21.7, None, 0.0, 2012-02-18 00:00:00, 0.0, None
13.0, 13.0, None, 0.0, 2012-02-20 00:00:00, None, None
10.6, 10.6, None, 0.0, 2012-02-21 00:00:00, 0.0, None
0.4, 0.4, None, 0.0, 2012-02-22 00:00:00, 0.0, None
11.7, 11.7, None, 0.0, 2012-02-23 00:00:00, 0.0, None
35.8, 35.8, None, 0.0, 2012-02-24 00:00:00, 0.0, None
0.2, 0.2, None, 0.0, 2012-02-25 00:00:00, 0.0, None
13.8, 13.8, None, 0.0, 2012-03-01 00:00:00, None, None
1.5, 1.5, None, 0.0, 2012-03-03 00:00:00, None, None
16.1, 16.1, None, 0.0, 2012-03-04 00:00:00, 0.0, None
0.6, 0.6, None, 0.0, 2012-03-05 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2012-03-06 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2012-03-07 00:00:00, 0.0, None
9.2, 9.2, None, 0.0, 2012-03-08 00:00:00, 0.0, None
28.5, 28.5, None, 0.0, 2012-03-09 00:00:00, 0.0, None
5.4, 5.4, None, 0.0, 2012-03-10 00:00:00, 0.0, None
5.4, 5.4, None, 0.0, 2012-03-12 00:00:00, None, None
0.3, 0.3, None, 0.0, 2012-03-13 00:00:00, 0.0, None
25.6, 25.6, None, 0.0, 2012-03-14 00:00:00, 0.0, None
10.0, 10.0, None, 0.0, 2012-03-15 00:00:00, 0.0, None
1.2, 1.2, None, 0.0, 2012-03-17 00:00:00, None, None
13.4, 13.4, None, 0.0, 2012-03-19 00:00:00, None, None
0.2, 0.2, None, 0.0, 2012-03-21 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-03-24 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-03-25 00:00:00, 0.0, None
4.1, 4.1, None, 0.0, 2012-03-26 00:00:00, 0.0, None
16.4, 16.4, None, 0.0, 2012-03-27 00:00:00, 0.0, None
7.4, 7.4, None, 0.0, 2012-03-29 00:00:00, None, None
9.4, 9.4, None, 0.0, 2012-04-01 00:00:00, None, None
11.1, 11.1, None, 0.0, 2012-04-02 00:00:00, 0.0, None
0.2, 0.2, None, 0.0, 2012-04-07 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-04-09 00:00:00, None, None
7.0, 7.0, None, 0.0, 2012-04-11 00:00:00, None, None
0.2, 0.2, None, 0.0, 2012-04-12 00:00:00, 0.0, None
11.1, 11.1, None, 0.0, 2012-04-19 00:00:00, None, None
0.2, 0.2, None, 0.0, 2012-04-21 00:00:00, None, None
1.0, 1.0, None, 0.0, 2012-04-23 00:00:00, None, None
15.4, 15.4, None, 0.0, 2012-04-24 00:00:00, 0.0, None
34.2, 34.2, None, 0.0, 2012-04-25 00:00:00, 0.0, None
1.6, 1.6, None, 0.0, 2012-04-28 00:00:00, None, None
13.9, 13.9, None, 0.0, 2012-04-29 00:00:00, 0.0, None
14.3, 14.3, None, 0.0, 2012-05-01 00:00:00, None, None
3.6, 3.6, None, 0.0, 2012-05-02 00:00:00, 0.0, None
3.0, 3.0, None, 0.0, 2012-05-03 00:00:00, 0.0, None
1.7, 1.7, None, 0.0, 2012-05-04 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2012-05-08 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-05-12 00:00:00, None, None
0.0, 0.0, None, 0.0, 2012-05-19 00:00:00, None, None
13.6, 13.6, None, 0.0, 2012-05-20 00:00:00, 0.0, None
10.6, 10.6, None, 0.0, 2012-05-21 00:00:00, 0.0, None
2.0, 2.0, None, 0.0, 2012-05-23 00:00:00, None, None
1.7, 1.7, None, 0.0, 2012-05-27 00:00:00, None, None
18.2, 18.2, None, 0.0, 2012-05-28 00:00:00, 0.0, None
2.8, 2.8, None, 0.0, 2012-05-29 00:00:00, 0.0, None
13.2, 13.2, None, 0.0, 2012-05-30 00:00:00, 0.0, None
5.8, 5.8, None, 0.0, 2012-06-01 00:00:00, None, None
2.8, 2.8, None, 0.0, 2012-06-02 00:00:00, 0.0, None
1.7, 1.7, None, 0.0, 2012-06-04 00:00:00, None, None
7.2, 7.2, None, 0.0, 2012-06-06 00:00:00, None, None
14.4, 14.4, None, 0.0, 2012-06-07 00:00:00, 0.0, None
6.4, 6.4, None, 0.0, 2012-06-08 00:00:00, 0.0, None
0.3, 0.3, None, 0.0, 2012-06-09 00:00:00, 0.0, None
1.9, 1.9, None, 0.0, 2012-06-11 00:00:00, None, None
6.9, 6.9, None, 0.0, 2012-06-14 00:00:00, None, None
9.6, 9.6, None, 0.0, 2012-06-15 00:00:00, 0.0, None
6.6, 6.6, None, 0.0, 2012-06-16 00:00:00, 0.0, None
2.7, 2.7, None, 0.0, 2012-06-19 00:00:00, None, None
22.6, 22.6, None, 0.0, 2012-06-22 00:00:00, None, None
3.0, 3.0, None, 0.0, 2012-06-27 00:00:00, None, None
