station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
31.6, 31.6, 0.0, 2012-01-02 00:00:00, None
221.4, 221.4, 0.0, 2012-01-03 00:00:00, 0.0
49.8, 49.8, 0.0, 2012-01-04 00:00:00, 0.0
11.2, 11.2, 0.0, 2012-01-05 00:00:00, 0.0
7.4, 7.4, 0.0, 2012-01-06 00:00:00, 0.0
71.2, 71.2, 0.0, 2012-01-07 00:00:00, 0.0
77.3, 77.3, 0.0, 2012-01-08 00:00:00, 0.0
1.0, 1.0, 0.0, 2012-01-12 00:00:00, None
7.4, 4.4, 3.0, 2012-01-13 00:00:00, 0.0
3.8, 3.8, 0.0, 2012-01-14 00:00:00, 3.0
0.0, 0.0, 0.0, 2012-01-15 00:00:00, 4.0
0.0, 0.0, 0.0, 2012-01-16 00:00:00, 4.0
0.0, 0.0, 0.0, 2012-01-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-01-18 00:00:00, 0.0
6.2, 6.2, 0.0, 2012-01-19 00:00:00, 0.0
35.4, 35.4, 0.0, 2012-01-20 00:00:00, 0.0
17.4, 17.4, 0.0, 2012-01-21 00:00:00, 0.0
45.4, 45.4, 0.0, 2012-01-22 00:00:00, 0.0
55.2, 55.2, 0.0, 2012-01-23 00:00:00, 0.0
78.8, 78.8, 0.0, 2012-01-24 00:00:00, 0.0
16.3, 14.3, 2.0, 2012-01-25 00:00:00, 0.0
7.3, 7.3, 0.0, 2012-01-26 00:00:00, 2.0
19.2, 19.2, 0.0, 2012-01-27 00:00:00, 2.0
79.8, 79.8, 0.0, 2012-01-28 00:00:00, 0.0
12.2, 12.2, 0.0, 2012-01-29 00:00:00, 0.0
32.0, 32.0, 0.0, 2012-01-30 00:00:00, 0.0
22.8, 22.8, 0.0, 2012-01-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2012-02-06 00:00:00, 0.0
0.8, 0.8, 0.0, 2012-02-07 00:00:00, 0.0
11.6, 11.6, 0.0, 2012-02-08 00:00:00, 0.0
40.5, 40.5, 0.0, 2012-02-09 00:00:00, 0.0
6.2, 6.2, 0.0, 2012-02-10 00:00:00, 0.0
9.8, 9.8, 0.0, 2012-02-12 00:00:00, 0.0
0.4, 0.4, 0.0, 2012-02-13 00:00:00, 0.0
