WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1350.32, 5.9, 2.91112, 73.6, 71.1357,2018-03-26 00:00:00, 6.46904,13
None, 1350.25, 6.5, 4.07435, 71.1, 71.4731,2018-03-26 01:00:00, 6.59724,13
None, 1350.08, 6.6, 3.58316, 71.5, 77.8496,2018-03-26 02:00:00, 5.79029,13
None, 1350.18, 5.8, 2.42993, 77.8, 82.959,2018-03-26 03:00:00, 5.25914,13
None, 1349.97, 5.3, 1.99426, 83.0, 84.1281,2018-03-26 04:00:00, 5.26902,13
None, 1349.68, 5.3, 1.7758, 84.1, 83.7006,2018-03-26 05:00:00, 5.44602,13
None, 1349.86, 5.4, 3.05844, 83.7, 84.1917,2018-03-26 06:00:00, 5.26006,13
None, 1349.84, 5.3, 2.73193, 84.2, 77.39,2018-03-26 07:00:00, 6.24477,13
None, 1350.3, 6.2, 2.03298, 77.4, 70.6293,2018-03-26 08:00:00, 7.24185,13
None, 1351.26, 7.2, 2.52862, 70.6, 74.1954,2018-03-26 09:00:00, 6.89598,13
None, 1351.93, 6.9, 2.40103, 74.2, 76.002,2018-03-26 10:00:00, 6.94707,13
None, 1352.7, 6.9, 1.89502, 76.0, 73.9623,2018-03-26 11:00:00, 7.74337,13
None, 1352.88, 7.7, 2.18043, 74.0, 71.4015,2018-03-26 12:00:00, 8.64491,13
None, 1352.9, 8.6, 2.56426, 71.4, 75.2156,2018-03-26 13:00:00, 8.6211,13
None, 1353.21, 8.6, 2.65114, 75.2, 76.8101,2018-03-26 14:00:00, 8.87346,13
None, 1353.49, 8.9, 2.12671, 76.8, 80.1676,2018-03-26 15:00:00, 8.42334,13
None, 1353.64, 8.4, 2.13438, 80.2, 78.2334,2018-03-26 16:00:00, 8.86137,13
None, 1353.94, 8.9, 2.17247, 78.2, 76.1474,2018-03-26 17:00:00, 9.50743,13
None, 1354.25, 9.5, 1.93059, 76.1, 70.6339,2018-03-26 18:00:00, 10.4503,13
None, 1354.44, 10.5, 2.02991, 70.6, 68.0863,2018-03-26 19:00:00, 10.5936,13
None, 1354.68, 10.6, 2.49762, 68.1, 69.218,2018-03-26 20:00:00, 10.3707,13
None, 1355.3, 10.4, 2.20336, 69.2, 68.5841,2018-03-26 21:00:00, 10.3672,13
None, 1356.1, 10.4, 2.7815, 68.6, 68.1187,2018-03-26 22:00:00, 10.1782,13
None, 1355.96, 10.2, 2.93996, 68.1, 67.8375,2018-03-26 23:00:00, 10.1367,13
None, 1355.84, 10.1, 2.81298, 67.8, 67.2668,2018-03-27 00:00:00, 10.1513,13
None, 1356.04, 10.2, 2.58309, 67.3, 67.2587,2018-03-27 01:00:00, 10.2008,13
None, 1355.85, 10.2, 2.89255, 67.3, 67.7464,2018-03-27 02:00:00, 10.2614,13
None, 1355.68, 10.3, 3.04091, 67.7, 66.5703,2018-03-27 03:00:00, 10.2519,13
None, 1355.19, 10.3, 3.1831, 66.6, 66.7656,2018-03-27 04:00:00, 10.2101,13
None, 1353.93, 10.2, 3.19943, 66.8, 68.5045,2018-03-27 05:00:00, 10.3825,13
None, 1353.48, 10.4, 3.27196, 68.5, 70.6221,2018-03-27 06:00:00, 10.4412,13
None, 1353.24, 10.4, 3.01495, 70.6, 71.4835,2018-03-27 07:00:00, 10.5395,13
None, 1353.38, 10.5, 2.67982, 71.5, 72.8778,2018-03-27 08:00:00, 10.7392,13
None, 1353.45, 10.7, 2.22012, 72.9, 69.8087,2018-03-27 09:00:00, 11.5308,13
None, 1353.74, 11.5, 3.5469, 69.8, 65.0713,2018-03-27 10:00:00, 12.3689,13
None, 1354.36, 12.4, 4.52996, 65.1, 59.9176,2018-03-27 11:00:00, 13.8762,13
None, 1354.62, 13.9, 4.09646, 59.9, 55.4737,2018-03-27 12:00:00, 14.5976,13
None, 1354.84, 14.6, 2.01, 55.5, 62.8828,2018-03-27 13:00:00, 13.5114,13
None, 1355.75, 13.5, 1.98029, 62.9, 61.8106,2018-03-27 14:00:00, 13.5535,13
None, 1356.13, 13.6, 2.43192, 61.8, 63.864,2018-03-27 15:00:00, 12.675,13
None, 1356.53, 12.7, 2.53918, 63.9, 63.4593,2018-03-27 16:00:00, 13.025,13
None, 1356.94, 13.0, 1.54179, 63.5, 66.1833,2018-03-27 17:00:00, 12.7686,13
None, 1357.55, 12.8, 0.807416, 66.2, 66.2524,2018-03-27 18:00:00, 12.5903,13
None, 1358.33, 12.6, 1.43161, 66.3, 62.5294,2018-03-27 19:00:00, 11.7025,13
None, 1359.01, 11.7, 2.29447, 62.5, 57.692,2018-03-27 20:00:00, 10.5726,13
None, 1359.42, 10.6, 1.9091, 57.7, 61.174,2018-03-27 21:00:00, 9.16644,13
None, 1360.32, 9.2, 1.49034, 61.2, 67.7073,2018-03-27 22:00:00, 7.70261,13
None, 1361.65, 7.7, 2.21449, 67.7, 69.4033,2018-03-27 23:00:00, 7.00809,13
None, 1362.19, 7.0, 1.92935, 69.4, 69.3559,2018-03-28 00:00:00, 6.80997,13
None, 1362.48, 6.8, 1.3523, 69.4, 70.9769,2018-03-28 01:00:00, 6.41977,13
None, 1363.16, 6.4, 0.868466, 71.0, 73.3807,2018-03-28 02:00:00, 6.04315,13
None, 1363.4, 6.0, 0.760205, 73.4, 75.0799,2018-03-28 03:00:00, 5.81967,13
None, 1363.86, 5.8, 0.910412, 75.1, 75.2164,2018-03-28 04:00:00, 6.00525,13
None, 1364.15, 6.0, 0.995463, 75.2, 74.3065,2018-03-28 05:00:00, 6.79117,13
None, 1364.39, 6.8, 0.974731, 74.3, 75.5124,2018-03-28 06:00:00, 6.51807,13
None, 1364.68, 6.5, 0.983901, 75.5, 70.6401,2018-03-28 07:00:00, 6.86877,13
None, 1364.95, 6.9, 1.1078, 70.6, 66.25,2018-03-28 08:00:00, 7.35119,13
None, 1365.25, 7.4, 1.34521, 66.2, 62.1833,2018-03-28 09:00:00, 7.94264,13
None, 1365.64, 7.9, 0.938932, 62.2, 60.8991,2018-03-28 10:00:00, 8.24333,13
None, 1366.24, 8.2, 1.87775, 60.9, 59.8685,2018-03-28 11:00:00, 8.66213,13
None, 1365.94, 8.7, 2.27334, 59.9, 57.6248,2018-03-28 12:00:00, 9.51408,13
None, 1365.4, 9.5, 2.25871, 57.6, 55.8671,2018-03-28 13:00:00, 9.74122,13
None, 1364.95, 9.7, 2.59575, 55.9, 58.6626,2018-03-28 14:00:00, 10.0018,13
None, 1364.31, 10.0, 2.75949, 58.7, 60.0226,2018-03-28 15:00:00, 9.74667,13
None, 1364.09, 9.7, 2.00263, 60.0, 57.5747,2018-03-28 16:00:00, 9.84663,13
None, 1364.02, 9.8, 1.58872, 57.6, 59.0594,2018-03-28 17:00:00, 9.90259,13
None, 1363.8, 9.9, 1.07194, 59.1, 62.5648,2018-03-28 18:00:00, 9.0864,13
None, 1363.42, 9.1, 0.829339, 62.6, 65.5529,2018-03-28 19:00:00, 8.23056,13
None, 1363.39, 8.2, 0.741505, 65.6, 73.5587,2018-03-28 20:00:00, 6.42521,13
None, 1363.36, 6.4, 0.681518, 73.6, 75.7357,2018-03-28 21:00:00, 5.68732,13
None, 1363.4, 5.7, 0.565159, 75.7, 75.9341,2018-03-28 22:00:00, 6.04502,13
None, 1363.42, 6.0, 0.537958, 75.9, 78.87,2018-03-28 23:00:00, 5.84773,13
None, 1363.23, 5.8, 0.939538, 78.9, 79.1726,2018-03-29 00:00:00, 5.64943,13
None, 1363.17, 5.6, 2.45683, 79.2, 76.6258,2018-03-29 01:00:00, 6.61154,13
None, 1362.99, 6.6, 2.07432, 76.6, 75.471,2018-03-29 02:00:00, 6.84642,13
None, 1362.72, 6.8, 1.04628, 75.5, 75.2143,2018-03-29 03:00:00, 6.86888,13
None, 1362.48, 6.9, 0.740643, 75.2, 76.7872,2018-03-29 04:00:00, 6.38336,13
None, 1362.22, 6.4, 0.753246, 76.8, 79.076,2018-03-29 05:00:00, 6.20652,13
None, 1362.22, 6.2, 0.732272, 79.1, 80.2975,2018-03-29 06:00:00, 6.22827,13
None, 1362.13, 6.2, 1.35616, 80.3, 81.7629,2018-03-29 07:00:00, 6.36462,13
None, 1361.98, 6.4, 0.941393, 81.8, 81.3781,2018-03-29 08:00:00, 7.00946,13
None, 1361.93, 7.0, 1.18492, 81.4, 78.9451,2018-03-29 09:00:00, 7.54963,13
None, 1361.74, 7.5, 1.15767, 78.9, 77.3649,2018-03-29 10:00:00, 8.03993,13
None, 1361.95, 8.0, 1.6683, 77.4, 78.9664,2018-03-29 11:00:00, 8.12403,13
None, 1361.82, 8.1, 1.95662, 79.0, 77.2512,2018-03-29 12:00:00, 8.65989,13
None, 1361.17, 8.7, 0.948678, 77.3, 75.3114,2018-03-29 13:00:00, 9.59972,13
None, 1360.6, 9.6, 0.871563, 75.3, 76.0367,2018-03-29 14:00:00, 10.0706,13
