WSPD_SCLR,time,week_of_year
2.78602,2018-03-26 00:00:00,13
2.93259,2018-03-26 01:00:00,13
2.9372,2018-03-26 02:00:00,13
3.06651,2018-03-26 03:00:00,13
4.08749,2018-03-26 04:00:00,13
4.65388,2018-03-26 05:00:00,13
4.05749,2018-03-26 06:00:00,13
5.27443,2018-03-26 07:00:00,13
4.31084,2018-03-26 08:00:00,13
3.81596,2018-03-26 09:00:00,13
3.89305,2018-03-26 10:00:00,13
3.84629,2018-03-26 11:00:00,13
3.07911,2018-03-26 12:00:00,13
2.6453,2018-03-26 13:00:00,13
1.76117,2018-03-26 14:00:00,13
1.53887,2018-03-26 15:00:00,13
0.438243,2018-03-26 16:00:00,13
0.867527,2018-03-26 17:00:00,13
1.37572,2018-03-26 18:00:00,13
1.55321,2018-03-26 19:00:00,13
1.90012,2018-03-26 20:00:00,13
2.64798,2018-03-26 21:00:00,13
3.09566,2018-03-26 22:00:00,13
3.50325,2018-03-26 23:00:00,13
4.16993,2018-03-27 00:00:00,13
4.32625,2018-03-27 01:00:00,13
4.03336,2018-03-27 02:00:00,13
3.50743,2018-03-27 03:00:00,13
3.53377,2018-03-27 04:00:00,13
3.1145,2018-03-27 05:00:00,13
2.4165,2018-03-27 06:00:00,13
2.13336,2018-03-27 07:00:00,13
2.89652,2018-03-27 08:00:00,13
2.92287,2018-03-27 09:00:00,13
3.20074,2018-03-27 10:00:00,13
2.25829,2018-03-27 11:00:00,13
3.05061,2018-03-27 12:00:00,13
3.2801,2018-03-27 13:00:00,13
2.05773,2018-03-27 14:00:00,13
1.1869,2018-03-27 15:00:00,13
1.73278,2018-03-27 16:00:00,13
1.58236,2018-03-27 17:00:00,13
1.70075,2018-03-27 18:00:00,13
1.43016,2018-03-27 19:00:00,13
1.31123,2018-03-27 20:00:00,13
1.79024,2018-03-27 21:00:00,13
1.72183,2018-03-27 22:00:00,13
1.54803,2018-03-27 23:00:00,13
1.43966,2018-03-28 00:00:00,13
1.06061,2018-03-28 01:00:00,13
1.3277,2018-03-28 02:00:00,13
1.08072,2018-03-28 03:00:00,13
1.41133,2018-03-28 04:00:00,13
1.51193,2018-03-28 05:00:00,13
1.8539,2018-03-28 06:00:00,13
1.93741,2018-03-28 07:00:00,13
1.36678,2018-03-28 08:00:00,13
1.4571,2018-03-28 09:00:00,13
1.61567,2018-03-28 10:00:00,13
1.93209,2018-03-28 11:00:00,13
1.90851,2018-03-28 12:00:00,13
2.9473,2018-03-28 13:00:00,13
3.85152,2018-03-28 14:00:00,13
3.31341,2018-03-28 15:00:00,13
3.11043,2018-03-28 16:00:00,13
2.83472,2018-03-28 17:00:00,13
4.41188,2018-03-28 18:00:00,13
3.93594,2018-03-28 19:00:00,13
4.88488,2018-03-28 20:00:00,13
4.17772,2018-03-28 21:00:00,13
3.48373,2018-03-28 22:00:00,13
3.50913,2018-03-28 23:00:00,13
3.79898,2018-03-29 00:00:00,13
2.93538,2018-03-29 01:00:00,13
2.96508,2018-03-29 02:00:00,13
3.25191,2018-03-29 03:00:00,13
3.50137,2018-03-29 04:00:00,13
3.99769,2018-03-29 05:00:00,13
3.79694,2018-03-29 06:00:00,13
4.61005,2018-03-29 07:00:00,13
4.59881,2018-03-29 08:00:00,13
4.52514,2018-03-29 09:00:00,13
4.4261,2018-03-29 10:00:00,13
4.05166,2018-03-29 11:00:00,13
3.66475,2018-03-29 12:00:00,13
3.80976,2018-03-29 13:00:00,13
3.37951,2018-03-29 14:00:00,13
3.90235,2018-03-29 15:00:00,13
3.44354,2018-03-29 16:00:00,13
3.16402,2018-03-29 17:00:00,13
3.25515,2018-03-29 18:00:00,13
2.29439,2018-03-29 19:00:00,13
2.52416,2018-03-29 20:00:00,13
2.58608,2018-03-29 21:00:00,13
3.28195,2018-03-29 22:00:00,13
4.35814,2018-03-29 23:00:00,13
4.6348,2018-03-30 00:00:00,13
4.03882,2018-03-30 01:00:00,13
5.2313,2018-03-30 02:00:00,13
5.38112,2018-03-30 03:00:00,13
4.36233,2018-03-30 04:00:00,13
4.2967,2018-03-30 05:00:00,13
3.21536,2018-03-30 06:00:00,13
3.38915,2018-03-30 07:00:00,13
3.56238,2018-03-30 08:00:00,13
2.72392,2018-03-30 09:00:00,13
2.60113,2018-03-30 10:00:00,13
3.61443,2018-03-30 11:00:00,13
3.34888,2018-03-30 12:00:00,13
3.64228,2018-03-30 13:00:00,13
4.05953,2018-03-30 14:00:00,13
3.81403,2018-03-30 15:00:00,13
3.44087,2018-03-30 16:00:00,13
3.33721,2018-03-30 17:00:00,13
2.12338,2018-03-30 18:00:00,13
1.44034,2018-03-30 19:00:00,13
1.18628,2018-03-30 20:00:00,13
0.0922453,2018-03-30 21:00:00,13
0.442994,2018-03-30 22:00:00,13
1.33635,2018-03-30 23:00:00,13
1.29126,2018-03-31 00:00:00,13
1.22263,2018-03-31 01:00:00,13
0.904476,2018-03-31 02:00:00,13
0.132324,2018-03-31 03:00:00,13
0.282567,2018-03-31 04:00:00,13
0.937614,2018-03-31 05:00:00,13
0.342158,2018-03-31 06:00:00,13
0.625977,2018-03-31 07:00:00,13
0.936818,2018-03-31 08:00:00,13
0.90149,2018-03-31 09:00:00,13
0.382094,2018-03-31 10:00:00,13
0.724765,2018-03-31 11:00:00,13
1.81683,2018-03-31 12:00:00,13
1.67526,2018-03-31 13:00:00,13
1.82665,2018-03-31 14:00:00,13
2.01361,2018-03-31 15:00:00,13
1.95393,2018-03-31 16:00:00,13
1.76256,2018-03-31 17:00:00,13
1.21927,2018-03-31 18:00:00,13
1.28927,2018-03-31 19:00:00,13
0.543147,2018-03-31 20:00:00,13
0.448199,2018-03-31 21:00:00,13
1.50073,2018-03-31 22:00:00,13
1.66926,2018-03-31 23:00:00,13
1.71978,2018-04-01 00:00:00,13
1.77141,2018-04-01 01:00:00,13
1.75397,2018-04-01 02:00:00,13
1.31931,2018-04-01 03:00:00,13
1.6159,2018-04-01 04:00:00,13
1.41645,2018-04-01 05:00:00,13
1.10569,2018-04-01 06:00:00,13
1.13018,2018-04-01 07:00:00,13
1.29579,2018-04-01 08:00:00,13
1.92023,2018-04-01 09:00:00,13
1.66474,2018-04-01 10:00:00,13
1.33768,2018-04-01 11:00:00,13
1.61388,2018-04-01 12:00:00,13
