station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-4.469, 0.6, 86.9, 0.0, 876.75, 0.0, 1.26, 2021-01-01 00:00:00, 182.5, -6.3
-3.986, 0.6, 85.5, 0.25, 876.75, 0.0, 2.01, 2021-01-01 01:00:00, 214.8, -6.1
-3.183, 0.6, 85.7, 0.0, 876.05, 0.0, 1.51, 2021-01-01 02:00:00, 223.2, -5.2
-3.538, 0.6, 86.5, 0.0, 875.75, 0.0, 0.76, 2021-01-01 03:00:00, 254.1, -5.5
-4.076, 0.6, 88.2, 0.0, 875.25, 0.0, 1.01, 2021-01-01 04:00:00, 162.9, -5.7
-4.378, 0.6, 89.1, 0.0, 874.45, 0.0, 2.01, 2021-01-01 05:00:00, 123.5, -5.9
-4.621, 0.6, 90.1, 1.01, 873.45, 0.0, 3.78, 2021-01-01 06:00:00, 123.5, -6.0
-4.59, 0.6, 91.0, 1.01, 872.45, 0.0, 3.78, 2021-01-01 07:00:00, 119.3, -5.8
-4.743, 0.6, 91.0, 0.76, 871.85, 0.0, 3.27, 2021-01-01 08:00:00, 112.3, -6.0
-5.079, 5.6, 91.1, 1.26, 871.25, 0.0, 4.78, 2021-01-01 09:00:00, 105.3, -6.3
-5.202, 30.6, 91.1, 1.51, 870.75, 0.0, 5.29, 2021-01-01 10:00:00, 120.7, -6.4
-5.018, 56.9, 90.7, 1.76, 869.55, 0.0, 5.79, 2021-01-01 11:00:00, 124.9, -6.3
-4.957, 40.6, 90.6, 2.01, 868.45, 0.0, 6.3, 2021-01-01 12:00:00, 129.2, -6.3
-4.895, 26.9, 90.9, 0.5, 867.25, 0.0, 2.77, 2021-01-01 13:00:00, 126.4, -6.2
-4.59, 31.9, 91.0, 0.0, 866.25, 0.0, 0.76, 2021-01-01 14:00:00, 115.1, -5.8
-4.987, 10.6, 90.8, 0.0, 865.35, 0.0, 0.5, 2021-01-01 15:00:00, 167.1, -6.3
-5.511, 0.6, 91.7, 0.0, 864.55, 0.0, 0.76, 2021-01-01 16:00:00, 136.2, -6.7
-5.979, 0.6, 92.4, 0.0, 863.45, 0.0, 1.51, 2021-01-01 17:00:00, 116.5, -7.0
-6.642, 0.6, 92.2, 0.5, 862.55, 0.0, 3.53, 2021-01-01 18:00:00, 136.2, -7.7
-7.09, 0.6, 91.7, 0.0, 861.45, 0.0, 2.01, 2021-01-01 19:00:00, 117.9, -8.2
-7.575, 0.6, 91.2, 0.0, 860.35, 0.0, 0.0, 2021-01-01 20:00:00, 113.7, -8.8
-6.579, 0.6, 91.3, 0.0, 859.75, 0.0, 0.0, 2021-01-01 21:00:00, 137.6, -7.8
-1.043, 0.6, 92.3, 0.0, 859.85, 0.0, 2.77, 2021-01-01 22:00:00, 324.3, -2.1
-0.535, 0.6, 94.0, 2.01, 859.95, 0.0, 7.05, 2021-01-01 23:00:00, 227.4, -1.4
-1.015, 0.6, 92.5, 2.01, 859.85, 0.0, 5.29, 2021-01-02 00:00:00, 237.3, -2.1
-0.62, 0.6, 91.5, 2.27, 859.55, 0.0, 7.3, 2021-01-02 01:00:00, 240.1, -1.8
-0.004, 0.6, 91.6, 3.02, 859.45, 0.0, 8.81, 2021-01-02 02:00:00, 228.8, -1.2
0.246, 0.6, 91.3, 3.53, 859.55, 0.0, 7.81, 2021-01-02 03:00:00, 226.0, -1.0
-0.06, 0.6, 92.1, 2.27, 859.95, 0.0, 5.54, 2021-01-02 04:00:00, 221.8, -1.2
-0.311, 0.6, 92.5, 1.76, 859.85, 0.0, 5.54, 2021-01-02 05:00:00, 217.6, -1.4
-0.395, 0.6, 92.7, 1.76, 859.85, 0.0, 5.79, 2021-01-02 06:00:00, 219.0, -1.4
-0.873, 0.6, 92.5, 1.51, 859.35, 0.0, 4.78, 2021-01-02 07:00:00, 221.8, -1.9
-0.255, 0.6, 91.4, 1.76, 858.85, 0.0, 5.29, 2021-01-02 08:00:00, 216.2, -1.5
-0.06, 6.9, 91.7, 2.27, 858.25, 0.0, 5.79, 2021-01-02 09:00:00, 221.8, -1.3
0.135, 15.6, 91.5, 2.77, 857.45, 0.0, 6.8, 2021-01-02 10:00:00, 217.6, -1.1
0.989, 184.4, 90.1, 3.02, 856.45, 0.0, 9.07, 2021-01-02 11:00:00, 213.4, -0.5
1.48, 208.1, 87.6, 3.53, 855.85, 0.0, 8.06, 2021-01-02 12:00:00, 224.6, -0.4
0.962, 93.1, 86.1, 4.03, 855.65, 0.0, 9.07, 2021-01-02 13:00:00, 220.4, -1.1
0.495, 43.1, 89.1, 3.53, 855.35, 0.2, 7.81, 2021-01-02 14:00:00, 224.6, -1.1
0.301, 6.9, 90.3, 3.02, 855.45, 0.0, 7.81, 2021-01-02 15:00:00, 221.8, -1.1
0.163, 0.6, 92.3, 1.76, 855.45, 0.0, 4.53, 2021-01-02 16:00:00, 228.8, -0.9
-0.171, 0.6, 92.7, 2.52, 855.45, 0.0, 6.3, 2021-01-02 17:00:00, 220.4, -1.2
-1.185, 0.6, 92.1, 2.27, 855.05, 0.0, 8.06, 2021-01-02 18:00:00, 214.8, -2.3
-1.785, 0.6, 90.9, 1.51, 855.55, 0.0, 4.78, 2021-01-02 19:00:00, 227.4, -3.1
-2.015, 0.6, 90.1, 1.26, 855.95, 0.0, 4.53, 2021-01-02 20:00:00, 234.5, -3.4
-1.929, 0.6, 87.5, 2.01, 856.05, 0.0, 5.29, 2021-01-02 21:00:00, 235.9, -3.7
-1.527, 0.6, 87.7, 2.27, 856.55, 0.0, 6.55, 2021-01-02 22:00:00, 233.1, -3.3
-1.613, 0.6, 88.8, 3.27, 857.05, 0.0, 9.07, 2021-01-02 23:00:00, 233.1, -3.2
-2.073, 0.6, 87.2, 3.27, 857.45, 0.0, 8.06, 2021-01-03 00:00:00, 228.8, -3.9
-2.305, 0.6, 84.4, 4.03, 857.55, 0.0, 11.08, 2021-01-03 01:00:00, 227.4, -4.6
-2.859, 0.6, 88.4, 3.78, 858.15, 0.0, 9.32, 2021-01-03 02:00:00, 235.9, -4.5
-3.006, 0.6, 88.7, 3.78, 858.65, 0.0, 9.32, 2021-01-03 03:00:00, 234.5, -4.6
-3.242, 0.6, 86.1, 4.28, 859.05, 0.0, 9.57, 2021-01-03 04:00:00, 240.1, -5.2
-2.918, 0.6, 82.2, 4.53, 859.25, 0.0, 10.32, 2021-01-03 05:00:00, 233.1, -5.5
-3.124, 0.6, 79.9, 4.03, 859.95, 0.0, 9.57, 2021-01-03 06:00:00, 235.9, -6.1
-3.212, 0.6, 79.8, 5.04, 860.25, 0.0, 10.58, 2021-01-03 07:00:00, 233.1, -6.2
-3.183, 0.6, 79.9, 5.04, 860.85, 0.0, 10.58, 2021-01-03 08:00:00, 240.1, -6.2
-2.683, 65.6, 78.9, 4.78, 861.45, 0.0, 11.58, 2021-01-03 09:00:00, 241.5, -5.8
-1.871, 159.4, 75.3, 4.28, 862.35, 0.0, 11.08, 2021-01-03 10:00:00, 242.9, -5.7
-2.276, 68.1, 75.2, 3.53, 863.15, 0.0, 9.07, 2021-01-03 11:00:00, 237.3, -6.1
-2.16, 88.1, 75.2, 3.78, 863.95, 0.0, 9.57, 2021-01-03 12:00:00, 234.5, -6.0
-2.073, 74.4, 71.7, 4.28, 864.85, 0.0, 11.08, 2021-01-03 13:00:00, 228.8, -6.5
-2.131, 38.1, 69.7, 5.29, 865.45, 0.0, 11.33, 2021-01-03 14:00:00, 237.3, -6.9
-2.102, 13.1, 69.5, 5.79, 866.15, 0.0, 11.84, 2021-01-03 15:00:00, 241.5, -6.9
-2.596, 0.6, 72.2, 5.54, 867.15, 0.0, 12.34, 2021-01-03 16:00:00, 244.3, -6.9
-2.859, 0.6, 74.3, 4.28, 868.55, 0.0, 10.07, 2021-01-03 17:00:00, 248.5, -6.8
-2.771, 0.6, 75.9, 4.53, 869.15, 0.0, 10.32, 2021-01-03 18:00:00, 248.5, -6.4
-2.859, 0.6, 75.3, 4.53, 870.05, 0.0, 9.07, 2021-01-03 19:00:00, 249.9, -6.6
-2.45, 0.6, 75.0, 4.78, 870.35, 0.0, 10.83, 2021-01-03 20:00:00, 249.9, -6.3
-2.334, 0.6, 74.3, 4.53, 870.45, 0.0, 10.83, 2021-01-03 21:00:00, 256.9, -6.3
-2.918, 0.6, 74.7, 4.53, 870.85, 0.0, 11.33, 2021-01-03 22:00:00, 242.9, -6.8
-3.33, 0.6, 73.9, 3.27, 871.95, 0.0, 8.81, 2021-01-03 23:00:00, 240.1, -7.3
-3.39, 0.6, 74.4, 3.27, 872.45, 0.0, 8.31, 2021-01-04 00:00:00, 245.7, -7.3
-3.747, 0.6, 74.0, 3.78, 872.85, 0.0, 9.32, 2021-01-04 01:00:00, 240.1, -7.7
-5.979, 0.6, 76.2, 0.76, 873.25, 0.0, 5.29, 2021-01-04 02:00:00, 234.5, -9.5
-6.483, 0.6, 80.6, 0.25, 872.65, 0.0, 1.76, 2021-01-04 03:00:00, 196.5, -9.3
-5.264, 0.6, 80.7, 1.76, 872.05, 0.0, 4.78, 2021-01-04 04:00:00, 235.9, -8.1
-6.452, 0.6, 76.5, 0.5, 871.35, 0.0, 3.53, 2021-01-04 05:00:00, 192.3, -9.9
-7.413, 0.6, 78.1, 0.25, 870.65, 0.0, 2.01, 2021-01-04 06:00:00, 198.0, -10.6
-9.1, 0.6, 80.7, 0.0, 870.05, 0.0, 1.51, 2021-01-04 07:00:00, 181.1, -11.8
-7.122, 0.6, 79.5, 0.0, 869.85, 0.0, 1.26, 2021-01-04 08:00:00, 162.9, -10.1
-7.478, 21.9, 80.9, 0.25, 869.55, 0.0, 1.26, 2021-01-04 09:00:00, 169.9, -10.2
-6.515, 70.6, 80.2, 0.0, 869.05, 0.0, 0.0, 2021-01-04 10:00:00, 161.5, -9.4
-5.388, 103.1, 76.2, 0.25, 868.05, 0.0, 2.77, 2021-01-04 11:00:00, 151.6, -8.9
-4.378, 74.4, 73.1, 0.25, 867.25, 0.0, 2.27, 2021-01-04 12:00:00, 136.2, -8.5
-3.687, 73.1, 69.1, 0.0, 866.55, 0.0, 1.76, 2021-01-04 13:00:00, 148.8, -8.5
-3.896, 44.4, 68.7, 0.0, 865.85, 0.0, 2.01, 2021-01-04 14:00:00, 130.6, -8.8
-4.016, 11.9, 68.8, 0.5, 865.95, 0.0, 2.77, 2021-01-04 15:00:00, 165.7, -8.9
-4.469, 0.6, 76.7, 0.25, 866.25, 0.0, 2.27, 2021-01-04 16:00:00, 203.6, -7.9
-4.287, 0.6, 84.1, 0.5, 866.45, 0.0, 2.01, 2021-01-04 17:00:00, 214.8, -6.6
-2.8, 0.6, 86.1, 0.76, 866.85, 0.0, 3.78, 2021-01-04 18:00:00, 217.6, -4.8
-1.986, 0.6, 82.2, 2.01, 867.15, 0.0, 5.29, 2021-01-04 19:00:00, 238.7, -4.6
-1.871, 0.6, 78.9, 2.77, 867.75, 0.0, 6.55, 2021-01-04 20:00:00, 241.5, -5.0
-2.276, 0.6, 77.8, 2.77, 868.65, 0.0, 6.8, 2021-01-04 21:00:00, 242.9, -5.6
-3.035, 0.6, 77.4, 1.51, 869.55, 0.0, 4.78, 2021-01-04 22:00:00, 241.5, -6.4
-3.508, 0.6, 76.7, 1.76, 870.55, 0.0, 4.78, 2021-01-04 23:00:00, 242.9, -7.0
-3.777, 0.6, 76.7, 2.27, 871.15, 0.0, 6.55, 2021-01-05 00:00:00, 234.5, -7.3
-4.227, 0.6, 78.0, 2.27, 871.85, 0.0, 5.79, 2021-01-05 01:00:00, 228.8, -7.5
-2.683, 0.6, 69.9, 4.03, 872.55, 0.0, 8.31, 2021-01-05 02:00:00, 249.9, -7.4
-3.212, 0.6, 70.7, 3.02, 873.25, 0.0, 8.31, 2021-01-05 03:00:00, 247.1, -7.8
-3.598, 0.6, 73.1, 2.27, 873.65, 0.0, 5.79, 2021-01-05 04:00:00, 235.9, -7.7
-4.016, 0.6, 74.8, 2.77, 873.85, 0.0, 6.3, 2021-01-05 05:00:00, 233.1, -7.8
-4.348, 0.6, 75.7, 2.52, 874.35, 0.0, 6.3, 2021-01-05 06:00:00, 227.4, -8.0
-4.712, 0.6, 75.6, 1.26, 874.55, 0.0, 5.79, 2021-01-05 07:00:00, 219.0, -8.4
-7.155, 0.6, 78.3, 0.25, 874.55, 0.0, 3.53, 2021-01-05 08:00:00, 217.6, -10.3
-5.76, 23.1, 78.7, 0.5, 874.45, 0.0, 2.52, 2021-01-05 09:00:00, 202.2, -8.9
-4.743, 50.6, 74.0, 1.01, 874.15, 0.0, 4.28, 2021-01-05 10:00:00, 214.8, -8.7
-3.538, 84.4, 70.0, 0.5, 873.75, 0.0, 2.52, 2021-01-05 11:00:00, 160.0, -8.2
-2.742, 94.4, 66.2, 0.5, 872.95, 0.0, 3.02, 2021-01-05 12:00:00, 153.0, -8.2
-3.153, 70.6, 64.1, 1.01, 872.35, 0.0, 3.27, 2021-01-05 13:00:00, 120.7, -9.0
-2.976, 38.1, 64.2, 1.26, 871.55, 0.0, 4.53, 2021-01-05 14:00:00, 117.9, -8.8
-2.334, 6.9, 61.6, 1.51, 870.65, 0.0, 5.04, 2021-01-05 15:00:00, 133.4, -8.7
-2.305, 0.6, 65.3, 0.25, 870.15, 0.0, 3.27, 2021-01-05 16:00:00, 124.9, -7.9
-2.742, 0.6, 70.3, 0.76, 869.25, 0.0, 3.53, 2021-01-05 17:00:00, 155.8, -7.4
-3.807, 0.6, 68.0, 0.5, 868.05, 0.0, 3.78, 2021-01-05 18:00:00, 108.1, -8.8
-1.498, 0.6, 75.1, 0.25, 867.35, 0.0, 4.03, 2021-01-05 19:00:00, 164.3, -5.3
-0.395, 0.6, 73.3, 0.76, 866.75, 0.0, 5.79, 2021-01-05 20:00:00, 182.5, -4.6
-0.423, 0.6, 76.6, 1.01, 865.95, 0.0, 4.53, 2021-01-05 21:00:00, 186.7, -4.0
1.697, 0.6, 72.2, 2.01, 865.15, 0.0, 12.59, 2021-01-05 22:00:00, 176.9, -2.8
0.715, 0.6, 74.3, 4.78, 864.65, 0.0, 11.58, 2021-01-05 23:00:00, 228.8, -3.3
0.55, 0.6, 75.9, 3.53, 865.35, 0.0, 8.31, 2021-01-06 00:00:00, 231.6, -3.2
0.907, 0.6, 74.5, 3.78, 865.35, 0.0, 8.81, 2021-01-06 01:00:00, 200.8, -3.1
1.208, 0.6, 73.6, 2.77, 865.85, 0.0, 7.55, 2021-01-06 02:00:00, 199.4, -3.0
0.934, 0.6, 73.3, 1.76, 866.25, 0.0, 6.04, 2021-01-06 03:00:00, 212.0, -3.3
1.67, 0.6, 72.8, 3.27, 866.45, 0.0, 8.56, 2021-01-06 04:00:00, 217.6, -2.7
1.371, 0.6, 72.5, 2.77, 867.25, 0.0, 8.06, 2021-01-06 05:00:00, 219.0, -3.0
1.398, 0.6, 69.4, 3.53, 867.55, 0.0, 8.81, 2021-01-06 06:00:00, 217.6, -3.6
1.805, 0.6, 65.9, 3.53, 867.85, 0.0, 9.82, 2021-01-06 07:00:00, 223.2, -3.9
1.778, 0.6, 67.5, 4.53, 868.05, 0.0, 12.09, 2021-01-06 08:00:00, 221.8, -3.6
1.507, 64.4, 61.5, 5.79, 868.65, 0.0, 14.86, 2021-01-06 09:00:00, 226.0, -5.1
1.832, 238.1, 58.2, 5.54, 870.45, 0.0, 13.6, 2021-01-06 10:00:00, 234.5, -5.5
1.453, 253.1, 56.2, 7.05, 871.35, 0.0, 13.85, 2021-01-06 11:00:00, 233.1, -6.3
1.534, 244.4, 53.5, 6.55, 872.25, 0.0, 14.86, 2021-01-06 12:00:00, 234.5, -6.9
1.317, 229.4, 49.6, 5.79, 873.35, 0.0, 13.85, 2021-01-06 13:00:00, 240.1, -8.1
0.715, 175.6, 51.4, 4.53, 874.45, 0.0, 13.85, 2021-01-06 14:00:00, 240.1, -8.2
-0.311, 70.6, 55.7, 3.02, 876.15, 0.0, 8.31, 2021-01-06 15:00:00, 242.9, -8.1
-1.584, 0.6, 60.2, 2.27, 877.05, 0.0, 7.55, 2021-01-06 16:00:00, 238.7, -8.3
-1.871, 0.6, 64.7, 2.01, 877.95, 0.0, 5.79, 2021-01-06 17:00:00, 242.9, -7.6
-2.189, 0.6, 66.1, 2.01, 878.85, 0.0, 6.3, 2021-01-06 18:00:00, 255.5, -7.7
-2.247, 0.6, 68.4, 1.76, 879.25, 0.0, 5.29, 2021-01-06 19:00:00, 255.5, -7.3
-1.699, 0.6, 61.7, 2.77, 879.45, 0.0, 6.55, 2021-01-06 20:00:00, 238.7, -8.1
-1.441, 0.6, 62.2, 2.77, 879.75, 0.0, 8.06, 2021-01-06 21:00:00, 240.1, -7.7
-2.102, 0.6, 69.6, 3.27, 880.45, 0.0, 7.81, 2021-01-06 22:00:00, 258.3, -6.9
-1.756, 0.6, 71.5, 3.27, 880.85, 0.0, 7.55, 2021-01-06 23:00:00, 240.1, -6.2
-2.044, 0.6, 74.0, 3.27, 881.35, 0.0, 8.06, 2021-01-07 00:00:00, 228.8, -6.1
-1.785, 0.6, 73.9, 2.77, 881.95, 0.0, 8.31, 2021-01-07 01:00:00, 238.7, -5.8
-1.384, 0.6, 69.1, 3.27, 882.95, 0.0, 7.81, 2021-01-07 02:00:00, 247.1, -6.3
-2.392, 0.6, 68.2, 3.27, 883.55, 0.0, 8.31, 2021-01-07 03:00:00, 244.3, -7.5
