pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,20.21, 47.9, None, None,34.84, 5.773,272.2, None, None, None, None, None, None, 9.0, 976.0, None, None, None,2016-07-22 00:00:00, None, None, None,30
None,19.37, 54.74, None, None,44.73, 3.514,287.5, None, None, None, None, None, None, 10.0, 977.0, None, None, None,2016-07-22 01:00:00, None, None, None,30
None,19.06, 55.8, None, None,48.66, 4.53,278.3, None, None, None, None, None, None, 10.0, 977.0, None, None, None,2016-07-22 02:00:00, None, None, None,30
None,17.59, 61.89, None, None,54.65, 3.087,209.1, None, None, None, None, None, None, 10.0, 977.0, None, None, None,2016-07-22 03:00:00, None, None, None,30
None,16.12, 67.65, None, None,34.11, 3.192,220.7, None, None, None, None, None, None, 10.0, 978.0, None, None, None,2016-07-22 04:00:00, None, None, None,30
None,15.84, 69.42, None, None,23.51, 5.718,217.0, None, None, None, None, None, None, 10.0, 978.0, None, None, None,2016-07-22 05:00:00, None, None, None,30
None,13.74, 86.5, None, None,37.33, 10.88,258.2, None, None, None, None, None, None, 12.0, 978.0, None, None, None,2016-07-22 06:00:00, None, None, None,30
None,13.93, 81.5, None, None,37.01, 4.852,290.4, None, None, None, None, None, None, 11.0, 979.0, None, None, None,2016-07-22 07:00:00, None, None, None,30
None,14.73, 70.97, None, None,29.38, 10.56,248.2, None, None, None, None, None, None, 9.0, 980.0, None, None, None,2016-07-22 08:00:00, None, None, None,30
None,17.08, 60.3, None, None,26.84, 10.94,235.4, None, None, None, None, None, None, 10.0, 980.0, None, None, None,2016-07-22 09:00:00, None, None, None,30
None,18.73, 51.82, None, None,38.09, 8.24,215.6, None, None, None, None, None, None, 9.0, 980.0, None, None, None,2016-07-22 10:00:00, None, None, None,30
None,19.25, 50.0, None, None,38.39, 9.32,221.5, None, None, None, None, None, None, 9.0, 981.0, None, None, None,2016-07-22 11:00:00, None, None, None,30
None,20.4, 47.27, None, None,43.89, 9.13,215.4, None, None, None, None, None, None, 9.0, 981.0, None, None, None,2016-07-22 12:00:00, None, None, None,30
None,20.4, 46.74, None, None,40.65, 8.73,216.9, None, None, None, None, None, None, 8.0, 981.0, None, None, None,2016-07-22 13:00:00, None, None, None,30
None,19.9, 49.09, None, None,47.42, 7.716,238.8, None, None, None, None, None, None, 9.0, 982.0, None, None, None,2016-07-22 14:00:00, None, None, None,30
