TempC,time,RH,week_of_year
-1.242,2018-12-24 00:00:00,93.8,52
0.024,2018-12-24 01:00:00,92.2,52
0.024,2018-12-24 02:00:00,91.4,52
-0.032,2018-12-24 03:00:00,94.0,52
-0.143,2018-12-24 04:00:00,93.2,52
-0.088,2018-12-24 05:00:00,92.6,52
-0.255,2018-12-24 06:00:00,92.1,52
-0.339,2018-12-24 07:00:00,94.3,52
-0.986,2018-12-24 08:00:00,96.3,52
-2.247,2018-12-24 09:00:00,97.2,52
-1.556,2018-12-24 10:00:00,97.7,52
-1.157,2018-12-24 11:00:00,96.6,52
-0.845,2018-12-24 12:00:00,94.6,52
0.163,2018-12-24 13:00:00,97.0,52
-0.395,2018-12-24 14:00:00,92.8,52
-2.771,2018-12-24 15:00:00,95.6,52
-3.986,2018-12-24 16:00:00,98.7,52
-4.621,2018-12-24 17:00:00,99.0,52
-5.449,2018-12-24 18:00:00,99.0,52
-5.667,2018-12-24 19:00:00,98.8,52
-5.388,2018-12-24 20:00:00,98.6,52
-6.452,2018-12-24 21:00:00,97.8,52
-6.262,2018-12-24 22:00:00,97.9,52
-6.357,2018-12-24 23:00:00,97.7,52
-6.642,2018-12-25 00:00:00,97.7,52
-5.791,2018-12-25 01:00:00,97.9,52
-6.136,2018-12-25 02:00:00,97.7,52
-6.073,2018-12-25 03:00:00,97.7,52
-5.636,2018-12-25 04:00:00,98.0,52
-5.049,2018-12-25 05:00:00,98.3,52
-4.895,2018-12-25 06:00:00,98.3,52
-4.773,2018-12-25 07:00:00,98.4,52
-5.326,2018-12-25 08:00:00,98.1,52
-5.357,2018-12-25 09:00:00,98.2,52
-4.227,2018-12-25 10:00:00,98.4,52
-2.888,2018-12-25 11:00:00,98.5,52
-2.305,2018-12-25 12:00:00,96.8,52
-1.842,2018-12-25 13:00:00,95.8,52
-1.756,2018-12-25 14:00:00,96.3,52
-2.102,2018-12-25 15:00:00,97.1,52
-2.654,2018-12-25 16:00:00,97.4,52
-2.947,2018-12-25 17:00:00,98.3,52
