AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
8.4,0.0,1.0, None,2019-04-02 00:00:00,244.0,48.0,14
8.1,0.0,2.4, None,2019-04-02 00:15:00,309.0,55.0,14
8.8,0.0,4.9, None,2019-04-02 00:30:00,295.0,46.0,14
8.4,0.0,3.3, None,2019-04-02 00:45:00,266.0,53.0,14
9.2,0.0,3.1, None,2019-04-02 01:00:00,11.0,39.0,14
9.2,0.0,3.0, None,2019-04-02 01:15:00,216.0,42.0,14
10.1,0.0,3.5, None,2019-04-02 01:30:00,23.0,36.0,14
10.8,0.0,5.4, None,2019-04-02 01:45:00,340.0,36.0,14
11.0,0.0,8.1, None,2019-04-02 02:00:00,312.0,35.0,14
11.4,0.0,7.5, None,2019-04-02 02:15:00,323.0,35.0,14
10.7,0.0,6.2, None,2019-04-02 02:30:00,317.0,42.0,14
9.6,0.0,6.0, None,2019-04-02 02:45:00,320.0,38.0,14
8.6,0.0,7.1, None,2019-04-02 03:00:00,309.0,48.0,14
9.5,0.0,8.3, None,2019-04-02 03:15:00,317.0,35.0,14
11.0,0.0,7.2, None,2019-04-02 03:30:00,318.0,35.0,14
10.9,0.0,6.9, None,2019-04-02 03:45:00,311.0,35.0,14
10.6,0.0,6.0, None,2019-04-02 04:00:00,310.0,36.0,14
10.4,0.0,7.7, None,2019-04-02 04:15:00,303.0,36.0,14
10.2,0.0,6.1, None,2019-04-02 04:30:00,302.0,38.0,14
9.2,0.0,4.4, None,2019-04-02 04:45:00,318.0,41.0,14
8.7,0.0,1.8, None,2019-04-02 05:00:00,302.0,44.0,14
7.8,0.0,5.2, None,2019-04-02 05:15:00,299.0,50.0,14
7.2,0.0,1.3, None,2019-04-02 05:30:00,111.0,48.0,14
7.4,0.0,1.9, None,2019-04-02 05:45:00,360.0,47.0,14
7.1,0.0,0.9, None,2019-04-02 06:00:00,322.0,50.0,14
7.1,0.0,1.7, None,2019-04-02 06:15:00,251.0,52.0,14
7.6,0.0,1.7, None,2019-04-02 06:30:00,349.0,44.0,14
8.5,0.0,3.3, None,2019-04-02 06:45:00,130.0,42.0,14
9.8,0.0,3.1, None,2019-04-02 07:00:00,33.0,35.0,14
11.4,0.0,2.4, None,2019-04-02 07:15:00,23.0,35.0,14
12.2,0.0,2.3, None,2019-04-02 07:30:00,67.0,33.0,14
12.6,0.0,3.8, None,2019-04-02 07:45:00,67.0,35.0,14
13.0,0.0,6.0, None,2019-04-02 08:00:00,338.0,33.0,14
13.6,0.0,6.7, None,2019-04-02 08:15:00,326.0,33.0,14
14.1,0.0,5.8, None,2019-04-02 08:30:00,352.0,30.0,14
14.7,0.0,6.5, None,2019-04-02 08:45:00,336.0,27.0,14
14.9,0.0,9.2, None,2019-04-02 09:00:00,326.0,29.0,14
15.3,0.0,6.8, None,2019-04-02 09:15:00,344.0,26.0,14
15.6,0.0,10.1, None,2019-04-02 09:30:00,46.0,25.0,14
16.1,0.0,7.0, None,2019-04-02 09:45:00,53.0,25.0,14
16.7,0.0,6.7, None,2019-04-02 10:00:00,55.0,23.0,14
16.4,0.0,10.6, None,2019-04-02 10:15:00,38.0,23.0,14
16.2,0.0,9.0, None,2019-04-02 10:30:00,31.0,25.0,14
15.9,0.0,8.6, None,2019-04-02 10:45:00,52.0,27.0,14
