wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
233.0, 96.0, 4.4, 0.0, -4.0, 4.7, -3.5, -3.2, 207.0, 0.0, None, 95.0,2022-02-05 00:00:00,6,,,,,,,,,,,,,,,,
232.0, 95.0, 4.7, 0.0, -3.9, 5.9, -3.2, -3.1, 233.0, 0.0, None, 96.0,2022-02-05 01:00:00,6,,,,,,,,,,,,,,,,
327.0, 96.0, 5.9, 0.0, -3.6, 3.2, -3.1, -2.3, 232.0, 0.0, None, 95.0,2022-02-05 02:00:00,6,,,,,,,,,,,,,,,,
261.0, 95.0, 3.2, 0.0, -3.0, 6.5, -2.3, -1.5, 327.0, 0.0, None, 90.0,2022-02-05 03:00:00,6,,,,,,,,,,,,,,,,
315.0, 90.0, 6.5, 0.0, -2.9, 3.9, -1.5, -1.7, 261.0, 0.0, None, 92.0,2022-02-05 04:00:00,6,,,,,,,,,,,,,,,,
183.0, 92.0, 3.9, 0.0, -2.8, 6.5, -1.7, -1.7, 315.0, 0.0, None, 90.0,2022-02-05 05:00:00,6,,,,,,,,,,,,,,,,
245.0, 90.0, 6.5, 0.0, -3.1, 4.1, -1.7, -1.9, 183.0, 0.0, None, 91.0,2022-02-05 06:00:00,6,,,,,,,,,,,,,,,,
6.0, 91.0, 4.1, 0.0, -3.2, 4.1, -1.9, -2.0, 245.0, 0.0, None, 90.0,2022-02-05 07:00:00,6,,,,,,,,,,,,,,,,
210.0, None, None, 0.0, None, 6.0, None, -0.8, None, None, None, 83.0,2022-02-05 08:00:00,6,,,,,,,,,,,,,,,,
208.0, None, None, 0.0, None, 6.5, None, 0.2, None, None, None, 77.0,2022-02-05 09:00:00,6,,,,,,,,,,,,,,,,
203.0, None, None, 0.2, None, 4.8, None, 3.8, None, None, None, 65.0,2022-02-05 10:00:00,6,,,,,,,,,,,,,,,,
203.0, None, None, 1.4, None, 7.0, None, 4.9, None, None, None, 66.0,2022-02-05 11:00:00,6,,,,,,,,,,,,,,,,
124.0, None, None, 1.8, None, 2.8, None, 3.6, None, None, None, 79.0,2022-02-05 15:00:00,6,,,,,,,,,,,,,,,,
357.0, None, None, 0.8, None, 3.7, None, 1.6, None, None, None, 91.0,2022-02-05 16:00:00,6,,,,,,,,,,,,,,,,
347.0, 91.0, 3.7, 0.2, 0.3, 5.0, 1.6, -0.5, 357.0, 0.8, None, 96.0,2022-02-05 17:00:00,6,,,,,,,,,,,,,,,,
342.0, 96.0, 5.0, 0.0, -1.1, 6.4, -0.5, -0.9, 347.0, 0.2, None, 97.0,2022-02-05 18:00:00,6,,,,,,,,,,,,,,,,
349.0, 97.0, 6.4, 0.0, -1.3, 7.4, -0.9, -1.3, 342.0, 0.0, None, 97.0,2022-02-05 19:00:00,6,,,,,,,,,,,,,,,,
352.0, 97.0, 7.4, 0.0, -1.7, 6.4, -1.3, -1.8, 349.0, 0.0, None, 97.0,2022-02-05 20:00:00,6,,,,,,,,,,,,,,,,
349.0, 97.0, 6.4, 0.0, -2.2, 7.1, -1.8, -2.2, 352.0, 0.0, None, 96.0,2022-02-05 21:00:00,6,,,,,,,,,,,,,,,,
350.0, 96.0, 7.1, 0.0, -2.8, 5.3, -2.2, -2.1, 349.0, 0.0, None, 96.0,2022-02-05 22:00:00,6,,,,,,,,,,,,,,,,
334.0, 96.0, 5.3, 0.0, -2.7, 4.7, -2.1, -1.7, 350.0, 0.0, None, 96.0,2022-02-05 23:00:00,6,,,,,,,,,,,,,,,,
6.0, None, None, 0.0, None, 4.9, None, -1.3, None, None, None, 96.0,2022-02-06 00:00:00,6,,,,,,,,,,,,,,,,
356.0, None, None, 0.0, None, 4.1, None, -1.2, None, None, None, 95.0,2022-02-06 01:00:00,6,,,,,,,,,,,,,,,,
15.0, None, None, 0.0, None, 7.8, None, -0.7, None, None, None, 92.0,2022-02-06 02:00:00,6,,,,,,,,,,,,,,,,
19.0, 92.0, 7.8, 0.0, -1.8, 12.4, -0.7, 0.2, 15.0, 0.0, None, 82.0,2022-02-06 03:00:00,6,,,,,,,,,,,,,,,,
20.0, 82.0, 12.4, 0.0, -2.5, 12.4, 0.2, -1.2, 19.0, 0.0, None, 92.0,2022-02-06 04:00:00,6,,,,,,,,,,,,,,,,
41.0, 92.0, 12.4, 0.0, -2.3, 6.9, -1.2, -0.2, 20.0, 0.0, None, 86.0,2022-02-06 05:00:00,6,,,,,,,,,,,,,,,,
15.0, None, None, 0.0, None, 9.7, None, -0.3, None, None, None, 88.0,2022-02-06 06:00:00,6,,,,,,,,,,,,,,,,
15.0, 88.0, 9.7, 0.0, -2.0, 5.2, -0.3, -1.1, 15.0, 0.0, None, 93.0,2022-02-06 07:00:00,6,,,,,,,,,,,,,,,,
11.0, 93.0, 5.2, 0.0, -2.1, 8.4, -1.1, 0.0, 15.0, 0.0, None, 89.0,2022-02-06 08:00:00,6,,,,,,,,,,,,,,,,
59.0, 89.0, 8.4, 0.0, -1.6, 6.5, 0.0, 3.0, 11.0, 0.0, None, 76.0,2022-02-06 09:00:00,6,,,,,,,,,,,,,,,,
61.0, 76.0, 6.5, 0.6, -0.8, 8.2, 3.0, 4.8, 59.0, 0.0, None, 61.0,2022-02-06 10:00:00,6,,,,,,,,,,,,,,,,
91.0, 61.0, 8.2, 1.2, -2.1, 4.4, 4.8, 6.4, 61.0, 0.6, None, 54.0,2022-02-06 11:00:00,6,,,,,,,,,,,,,,,,
176.0, None, None, 1.8, None, 5.9, None, 6.3, None, None, None, 60.0,2022-02-06 12:00:00,6,,,,,,,,,,,,,,,,
166.0, None, None, 1.6, None, 5.9, None, 7.0, None, None, None, 57.0,2022-02-06 13:00:00,6,,,,,,,,,,,,,,,,
64.0, None, None, 0.6, None, 5.5, None, 6.1, None, None, None, 62.0,2022-02-06 15:00:00,6,,,,,,,,,,,,,,,,
, 62.0, 5.5, None, -0.6, None, 6.1, None, 64.0, 0.6, None, None,2022-02-06 16:00:00,6,,,,,,,,,,,,,,,,
33.0, None, None, 0.0, None, 8.9, None, 1.2, None, None, None, 83.0,2022-02-06 17:00:00,6,,,,,,,,,,,,,,,,
98.0, None, None, 0.0, None, 6.9, None, 0.4, None, None, None, 86.0,2022-02-06 18:00:00,6,,,,,,,,,,,,,,,,
102.0, None, None, 0.0, None, 4.8, None, -1.0, None, None, None, 94.0,2022-02-06 19:00:00,6,,,,,,,,,,,,,,,,
71.0, None, None, 0.0, None, 3.3, None, -1.8, None, None, None, 89.0,2022-02-06 20:00:00,6,,,,,,,,,,,,,,,,
65.0, 89.0, 3.3, 0.0, -3.4, 4.0, -1.8, -2.2, 71.0, 0.0, None, 90.0,2022-02-06 21:00:00,6,,,,,,,,,,,,,,,,
110.0, 90.0, 4.0, 0.0, -3.6, 5.6, -2.2, -2.3, 65.0, 0.0, None, 93.0,2022-02-06 22:00:00,6,,,,,,,,,,,,,,,,
66.0, 93.0, 5.6, 0.0, -3.3, 4.7, -2.3, -1.8, 110.0, 0.0, None, 94.0,2022-02-06 23:00:00,6,,,,,,,,,,,,,,,,
26.0, 94.0, 4.7, 0.0, -2.6, 4.5, -1.8, -2.4, 66.0, 0.0, None, 96.0,2022-02-07 00:00:00,6,,,,,,,,,,,,,,,,
137.0, None, None, 0.0, None, 3.5, None, -1.2, None, None, None, 89.0,2022-02-07 01:00:00,6,,,,,,,,,,,,,,,,
166.0, None, None, 0.0, None, 5.1, None, -3.1, None, None, None, 97.0,2022-02-07 02:00:00,6,,,,,,,,,,,,,,,,
72.0, 97.0, 5.1, 0.0, -3.5, 4.4, -3.1, -3.0, 166.0, 0.0, None, 95.0,2022-02-07 03:00:00,6,,,,,,,,,,,,,,,,
106.0, 95.0, 4.4, 0.0, -3.7, 3.8, -3.0, -3.2, 72.0, 0.0, None, 97.0,2022-02-07 04:00:00,6,,,,,,,,,,,,,,,,
169.0, 97.0, 3.8, 0.0, -3.6, 11.9, -3.2, -2.4, 106.0, 0.0, None, 91.0,2022-02-07 05:00:00,6,,,,,,,,,,,,,,,,
150.0, 91.0, 11.9, 0.0, -3.7, 5.5, -2.4, -2.6, 169.0, 0.0, None, 94.0,2022-02-07 06:00:00,6,,,,,,,,,,,,,,,,
180.0, None, None, 0.0, None, 4.2, None, -2.6, None, None, None, 92.0,2022-02-07 07:00:00,6,,,,,,,,,,,,,,,,
174.0, None, None, 0.0, None, 9.7, None, -1.5, None, None, None, 86.0,2022-02-07 08:00:00,6,,,,,,,,,,,,,,,,
207.0, None, None, 0.0, None, 9.9, None, 0.3, None, None, None, 78.0,2022-02-07 09:00:00,6,,,,,,,,,,,,,,,,
176.0, None, None, 0.2, None, 8.7, None, 3.4, None, None, None, 63.0,2022-02-07 10:00:00,6,,,,,,,,,,,,,,,,
185.0, 63.0, 8.7, 0.6, -3.0, 11.9, 3.4, 5.6, 176.0, 0.2, None, 52.0,2022-02-07 11:00:00,6,,,,,,,,,,,,,,,,
178.0, 52.0, 11.9, 1.2, -3.5, 10.5, 5.6, 6.6, 185.0, 0.6, None, 49.0,2022-02-07 12:00:00,6,,,,,,,,,,,,,,,,
174.0, None, None, 0.6, None, 10.2, None, 8.1, None, None, None, 44.0,2022-02-07 13:00:00,6,,,,,,,,,,,,,,,,
169.0, 44.0, 10.2, 0.0, -3.4, 14.0, 8.1, 7.8, 174.0, 0.6, None, 42.0,2022-02-07 14:00:00,6,,,,,,,,,,,,,,,,
187.0, None, None, 0.0, None, 9.0, None, 7.9, None, None, None, 39.0,2022-02-07 15:00:00,6,,,,,,,,,,,,,,,,
99.0, None, None, 0.0, None, 3.2, None, 5.4, None, None, None, 57.0,2022-02-07 16:00:00,6,,,,,,,,,,,,,,,,
325.0, None, None, 0.0, None, 3.9, None, 1.2, None, None, None, 76.0,2022-02-07 18:00:00,6,,,,,,,,,,,,,,,,
217.0, 76.0, 3.9, 0.0, -2.6, 4.0, 1.2, 2.4, 325.0, 0.0, None, 67.0,2022-02-07 19:00:00,6,,,,,,,,,,,,,,,,
310.0, None, None, 0.0, None, 5.6, None, 1.4, None, None, None, 59.0,2022-02-07 20:00:00,6,,,,,,,,,,,,,,,,
307.0, None, None, 0.0, None, 3.5, None, 0.2, None, None, None, 75.0,2022-02-07 21:00:00,6,,,,,,,,,,,,,,,,
8.0, 75.0, 3.5, 0.0, -3.7, 4.3, 0.2, -0.6, 307.0, 0.0, None, 81.0,2022-02-07 22:00:00,6,,,,,,,,,,,,,,,,
6.0, None, None, 0.0, None, 4.6, None, -1.7, None, None, None, 84.0,2022-02-07 23:00:00,6,,,,,,,,,,,,,,,,
196.0, 84.0, 4.6, 0.0, -4.0, 4.4, -1.7, -0.8, 6.0, 0.0, None, 76.0,2022-02-08 00:00:00,6,,,,,,,,,,,,,,,,
255.0, None, None, 0.0, None, 3.9, None, -1.4, None, None, None, 80.0,2022-02-08 01:00:00,6,,,,,,,,,,,,,,,,
171.0, 80.0, 3.9, 0.0, -4.4, 6.8, -1.4, 0.2, 255.0, 0.0, None, 70.0,2022-02-08 02:00:00,6,,,,,,,,,,,,,,,,
