ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 474.0, 319.0, None, None,2020-03-04 00:00:00, -7.8, None, 124.0, None,10
None, 474.0, 319.0, None, None,2020-03-04 01:00:00, -8.2, None, 125.0, None,10
None, 474.0, 319.0, None, None,2020-03-04 02:00:00, -8.6, None, 125.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 03:00:00, -9.5, None, 125.0, None,10
None, 474.0, 319.0, None, None,2020-03-04 04:00:00, -9.8, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 05:00:00, -9.6, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 06:00:00, -10.3, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 07:00:00, -10.7, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 08:00:00, -11.0, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 09:00:00, -10.1, None, 124.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 10:00:00, -10.0, None, 125.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 11:00:00, -10.3, None, 125.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 12:00:00, -10.2, None, 125.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 13:00:00, -10.0, None, 125.0, None,10
None, 475.0, 319.0, None, None,2020-03-04 14:00:00, -9.8, None, 126.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 15:00:00, -10.1, None, 125.0, None,10
None, 475.0, 320.0, 0.0, None,2020-03-04 16:00:00, -9.8, None, 125.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 17:00:00, -10.2, None, 125.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 18:00:00, -9.6, None, 125.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 19:00:00, -9.9, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 20:00:00, -9.3, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 21:00:00, -7.0, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 22:00:00, -8.7, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-04 23:00:00, -7.2, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 00:00:00, -8.2, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 01:00:00, -9.2, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 02:00:00, -11.5, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 03:00:00, -11.4, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 04:00:00, -12.3, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 05:00:00, -10.9, None, 123.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 06:00:00, -11.0, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 07:00:00, -11.1, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 08:00:00, -11.0, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 09:00:00, -11.4, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 10:00:00, -10.9, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 11:00:00, -10.9, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 12:00:00, -10.5, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 13:00:00, -10.6, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 14:00:00, -10.5, None, 124.0, None,10
None, 475.0, 320.0, None, None,2020-03-05 15:00:00, -10.7, None, 124.0, None,10
None, 476.0, 321.0, None, None,2020-03-05 16:00:00, -10.7, None, 124.0, None,10
None, 476.0, 321.0, None, None,2020-03-05 17:00:00, -10.6, None, 124.0, None,10
None, 477.0, 322.0, None, None,2020-03-05 18:00:00, -10.0, None, 124.0, None,10
None, 477.0, 322.0, None, None,2020-03-05 19:00:00, -9.4, None, 124.0, None,10
None, 477.0, 322.0, None, None,2020-03-05 20:00:00, -9.7, None, 124.0, None,10
None, 477.0, 322.0, None, None,2020-03-05 21:00:00, -9.2, None, 124.0, None,10
None, 478.0, 323.0, None, None,2020-03-05 22:00:00, -9.6, None, 124.0, None,10
None, 478.0, 323.0, None, None,2020-03-05 23:00:00, -9.7, None, 123.0, None,10
None, 478.0, 323.0, None, None,2020-03-06 00:00:00, -9.8, None, 124.0, None,10
None, 478.0, 323.0, None, None,2020-03-06 01:00:00, -9.0, None, 124.0, None,10
None, 478.0, 324.0, None, None,2020-03-06 02:00:00, -10.3, None, 124.0, None,10
None, 478.0, 324.0, None, None,2020-03-06 03:00:00, -9.3, None, 125.0, None,10
None, 478.0, 324.0, None, None,2020-03-06 04:00:00, -8.8, None, 125.0, None,10
None, 478.0, 324.0, None, None,2020-03-06 05:00:00, -8.9, None, 126.0, None,10
None, 478.0, 324.0, None, None,2020-03-06 06:00:00, -8.8, None, 126.0, None,10
None, 479.0, 324.0, None, None,2020-03-06 07:00:00, -9.0, None, 125.0, None,10
None, 479.0, 324.0, None, None,2020-03-06 08:00:00, -9.9, None, 125.0, None,10
None, 479.0, 325.0, None, None,2020-03-06 09:00:00, -10.6, None, 126.0, None,10
None, 479.0, 325.0, None, None,2020-03-06 10:00:00, -12.8, None, 126.0, None,10
None, 479.0, 325.0, None, None,2020-03-06 11:00:00, -14.2, None, 126.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 12:00:00, -15.4, None, 126.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 13:00:00, -17.6, None, 126.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 14:00:00, -18.4, None, 127.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 15:00:00, -19.4, None, 127.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 16:00:00, -17.9, None, 127.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 17:00:00, -18.4, None, 128.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 18:00:00, -17.3, None, 127.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 19:00:00, -18.2, None, 127.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 20:00:00, -17.2, None, 126.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 21:00:00, -15.6, None, 126.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 22:00:00, -15.2, None, 125.0, None,10
None, 480.0, 325.0, None, None,2020-03-06 23:00:00, -14.8, None, 125.0, None,10
None, 480.0, 325.0, None, None,2020-03-07 00:00:00, -15.0, None, 125.0, None,10
