WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.187, None,2016-05-13 00:00:00,5.634,20
None, None, 1.204, None,2016-05-13 01:00:00,4.824,20
None, None, 1.307, None,2016-05-13 02:00:00,4.118,20
None, None, 1.786, None,2016-05-13 03:00:00,3.91,20
None, None, 1.691, None,2016-05-13 04:00:00,3.472,20
None, None, 1.581, None,2016-05-13 05:00:00,3.104,20
None, None, 1.961, None,2016-05-13 06:00:00,4.157,20
None, None, 2.443, None,2016-05-13 07:00:00,6.074,20
None, None, 3.327, None,2016-05-13 08:00:00,8.49,20
None, None, 3.767, None,2016-05-13 09:00:00,10.23,20
None, None, 3.174, None,2016-05-13 10:00:00,11.54,20
None, None, 2.87, None,2016-05-13 11:00:00,12.63,20
None, None, 3.329, None,2016-05-13 12:00:00,13.36,20
None, None, 2.397, None,2016-05-13 13:00:00,14.53,20
None, None, 2.335, None,2016-05-13 14:00:00,15.56,20
None, None, 2.907, None,2016-05-13 15:00:00,16.01,20
None, None, 2.697, None,2016-05-13 16:00:00,16.74,20
None, None, 2.533, None,2016-05-13 17:00:00,17.16,20
None, None, 2.623, None,2016-05-13 18:00:00,17.33,20
None, None, 2.01, None,2016-05-13 19:00:00,17.17,20
None, None, 1.494, None,2016-05-13 20:00:00,16.01,20
None, None, 1.478, None,2016-05-13 21:00:00,13.36,20
None, None, 1.463, None,2016-05-13 22:00:00,11.56,20
None, None, 1.504, None,2016-05-13 23:00:00,9.89,20
None, None, 1.919, None,2016-05-14 00:00:00,9.3,20
None, None, 2.121, None,2016-05-14 01:00:00,8.61,20
None, None, 2.048, None,2016-05-14 02:00:00,8.08,20
None, None, 1.836, None,2016-05-14 03:00:00,7.35,20
None, None, 1.559, None,2016-05-14 04:00:00,7.07,20
None, None, 1.675, None,2016-05-14 05:00:00,6.294,20
None, None, 1.662, None,2016-05-14 06:00:00,7.14,20
None, None, 2.617, None,2016-05-14 07:00:00,8.96,20
None, None, 3.302, None,2016-05-14 08:00:00,11.23,20
None, None, 3.626, None,2016-05-14 09:00:00,13.13,20
None, None, 4.021, None,2016-05-14 10:00:00,14.35,20
None, None, 3.787, None,2016-05-14 11:00:00,15.43,20
None, None, 3.262, None,2016-05-14 12:00:00,16.45,20
None, None, 2.311, None,2016-05-14 13:00:00,17.5,20
None, None, 2.382, None,2016-05-14 14:00:00,18.12,20
None, None, 2.295, None,2016-05-14 15:00:00,18.96,20
None, None, 2.531, None,2016-05-14 16:00:00,19.51,20
None, None, 2.259, None,2016-05-14 17:00:00,19.93,20
None, None, 2.17, None,2016-05-14 18:00:00,20.15,20
None, None, 1.031, None,2016-05-14 19:00:00,20.34,20
None, None, 1.045, None,2016-05-14 20:00:00,18.79,20
None, None, 1.278, None,2016-05-14 21:00:00,16.0,20
None, None, 1.64, None,2016-05-14 22:00:00,14.92,20
None, None, 1.645, None,2016-05-14 23:00:00,13.08,20
None, None, 1.972, None,2016-05-15 00:00:00,12.04,20
None, None, 2.112, None,2016-05-15 01:00:00,11.21,20
None, None, 2.31, None,2016-05-15 02:00:00,10.67,20
None, None, 2.444, None,2016-05-15 03:00:00,10.02,20
None, None, 2.106, None,2016-05-15 04:00:00,9.53,20
None, None, 1.78, None,2016-05-15 05:00:00,8.84,20
None, None, 1.631, None,2016-05-15 06:00:00,9.21,20
None, None, 1.999, None,2016-05-15 07:00:00,10.49,20
None, None, 2.657, None,2016-05-15 08:00:00,11.91,20
None, None, 2.468, None,2016-05-15 09:00:00,13.59,20
None, None, 1.974, None,2016-05-15 10:00:00,15.76,20
None, None, 2.004, None,2016-05-15 11:00:00,17.41,20
None, None, 1.919, None,2016-05-15 12:00:00,18.83,20
None, None, 1.851, None,2016-05-15 13:00:00,19.93,20
None, None, 2.128, None,2016-05-15 14:00:00,20.52,20
None, None, 1.454, None,2016-05-15 15:00:00,21.19,20
None, None, 1.511, None,2016-05-15 16:00:00,21.52,20
None, None, 1.656, None,2016-05-15 17:00:00,21.58,20
None, None, 1.14, None,2016-05-15 18:00:00,21.84,20
None, None, 0.783999, None,2016-05-15 19:00:00,21.71,20
None, None, 0.679, None,2016-05-15 20:00:00,20.38,20
None, None, 1.428, None,2016-05-15 21:00:00,18.82,20
None, None, 1.443, None,2016-05-15 22:00:00,18.19,20
None, None, 1.966, None,2016-05-15 23:00:00,17.28,20
None, None, 1.666, None,2016-05-16 00:00:00,15.81,20
None, None, 0.577, None,2016-05-16 01:00:00,12.04,20
None, None, 2.946, None,2016-05-16 02:00:00,13.31,20
None, None, 3.673, None,2016-05-16 03:00:00,13.26,20
None, None, 2.819, None,2016-05-16 04:00:00,12.14,20
None, None, 1.474, None,2016-05-16 05:00:00,10.2,20
