station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -1.73, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 11:00:00, None, None, 42.98
None, None, -1.407, 90.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 12:00:00, None, None, 42.94
None, None, -0.684, 90.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 13:00:00, None, None, 42.94
None, None, -0.115, 88.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 14:00:00, None, None, 42.69
None, None, 0.287, 90.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 15:00:00, None, None, 42.81
None, None, -0.35, 90.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 16:00:00, None, None, 42.96
None, None, -0.556, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 17:00:00, None, None, 42.93
None, None, -0.381, 92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 18:00:00, None, None, 42.9
None, None, -0.43, 92.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 19:00:00, None, None, 42.92
None, None, 0.311, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 20:00:00, None, None, 43.5
None, None, 0.428, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 21:00:00, None, None, 43.66
None, None, 0.442, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 22:00:00, None, None, 43.49
None, None, 0.477, 93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-01 23:00:00, None, None, 43.3
None, None, 0.714, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 00:00:00, None, None, 43.13
None, None, 0.378, 93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 01:00:00, None, None, 43.31
None, None, 1.056, 93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 02:00:00, None, None, 43.02
None, None, 0.867, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 03:00:00, None, None, 42.88
None, None, 0.886, 93.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 04:00:00, None, None, 42.95
None, None, 0.623, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 05:00:00, None, None, 43.3
None, None, 0.671, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 06:00:00, None, None, 43.21
None, None, 0.514, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 07:00:00, None, None, 43.17
None, None, 0.523, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 08:00:00, None, None, 42.94
None, None, 0.72, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 09:00:00, None, None, 42.8
None, None, 0.638, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 10:00:00, None, None, 42.74
None, None, 0.623, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 11:00:00, None, None, 41.78
None, None, 0.428, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 12:00:00, None, None, 43.99
None, None, 0.422, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 13:00:00, None, None, 41.12
None, None, 0.392, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 14:00:00, None, None, 46.98
None, None, 0.38, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 15:00:00, None, None, 44.88
None, None, 0.342, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 16:00:00, None, None, 47.81
None, None, 0.282, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 17:00:00, None, None, 47.8
None, None, 0.235, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 18:00:00, None, None, 48.17
None, None, 0.279, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 19:00:00, None, None, 49.55
None, None, 0.287, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 20:00:00, None, None, 50.14
None, None, 0.234, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 21:00:00, None, None, 50.51
None, None, 0.167, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 22:00:00, None, None, 50.25
None, None, 0.234, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 23:00:00, None, None, 54.3
None, None, 0.141, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 00:00:00, None, None, 55.06
None, None, 0.137, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None, 54.37
None, None, 0.164, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 02:00:00, None, None, 56.22
None, None, 0.185, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 03:00:00, None, None, 55.96
None, None, 0.137, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 04:00:00, None, None, 57.84
None, None, 0.088, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 05:00:00, None, None, 58.01
None, None, 0.088, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 06:00:00, None, None, 60.97
None, None, 0.088, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 07:00:00, None, None, 63.91
None, None, 0.185, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 08:00:00, None, None, 66.1
None, None, 0.2, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 09:00:00, None, None, 66.22
None, None, 0.005, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 10:00:00, None, None, 70.77
None, None, 0.131, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 11:00:00, None, None, 73.14
None, None, 0.331, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 12:00:00, None, None, 72.78
None, None, 0.38, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 13:00:00, None, None, 72.33
None, None, 0.428, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 14:00:00, None, None, 73.31
None, None, 0.383, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 15:00:00, None, None, 71.1
None, None, 0.377, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 16:00:00, None, None, 72.34
None, None, 0.331, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 17:00:00, None, None, 72.66
None, None, 0.308, 94.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 18:00:00, None, None, 71.1
None, None, 0.234, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 19:00:00, None, None, 70.07
None, None, -0.058, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 20:00:00, None, None, 67.52
None, None, -0.575, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 21:00:00, None, None, 71.87
None, None, -0.544, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 22:00:00, None, None, 70.66
None, None, -0.54, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 23:00:00, None, None, 70.47
None, None, -0.783, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 00:00:00, None, None, 70.37
None, None, -0.686, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 01:00:00, None, None, 70.12
None, None, -0.54, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 02:00:00, None, None, 70.69
None, None, -0.3, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 03:00:00, None, None, 70.65
None, None, -0.396, 92.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 04:00:00, None, None, 70.0
None, None, -0.683, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 05:00:00, None, None, 69.61
None, None, -0.733, 89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 06:00:00, None, None, 69.05
None, None, -1.136, 91.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 07:00:00, None, None, 68.98
None, None, -1.072, 88.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None, 65.25
None, None, -1.237, 88.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 09:00:00, None, None, 65.86
None, None, -0.83, 87.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 10:00:00, None, None, None
None, None, -0.441, 89.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 11:00:00, None, None, 68.82
None, None, 0.283, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 12:00:00, None, None, 65.03
None, None, 0.38, 91.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 13:00:00, None, None, 68.62
None, None, 0.526, 91.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 14:00:00, None, None, 66.33
None, None, 0.331, 91.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 15:00:00, None, None, 66.13
None, None, 0.234, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 16:00:00, None, None, 63.48
None, None, 0.186, 92.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 17:00:00, None, None, 68.73
None, None, 0.088, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 18:00:00, None, None, 67.55
None, None, 0.142, 93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 19:00:00, None, None, 67.02
None, None, 0.039, 93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None, 64.33
None, None, 0.04, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None, 64.22
None, None, 0.002, 93.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None, 67.7
None, None, -0.106, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None, 67.67
None, None, 0.039, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None, 67.4
None, None, -0.544, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None, 67.1
None, None, -0.592, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None, 66.84
None, None, -0.589, 90.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None, 66.55
None, None, -1.11, 87.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None, 66.78
None, None, -1.461, 85.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None, 66.13
None, None, -1.893, 84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None, 66.35
None, None, -2.176, 84.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None, 65.85
None, None, -2.33, 84.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None, 65.43
None, None, -2.14, 83.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None, 65.49
None, None, -1.663, 82.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None, 65.49
None, None, -0.925, 89.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None, 65.06
None, None, -0.784, 89.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None, 64.72
None, None, -0.656, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None, 64.28
None, None, -1.477, 90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None, 64.2
None, None, -1.349, 88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None, 63.7
None, None, -1.602, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None, 63.36
None, None, -1.516, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None, 62.84
None, None, -1.845, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None, 63.0
None, None, -2.061, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None, 63.77
None, None, -2.476, 92.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None, 64.17
None, None, -2.896, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None, 64.1
None, None, -3.194, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None, 64.19
None, None, -3.194, 91.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None, 64.08
None, None, -3.438, 91.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None, 63.9
None, None, -3.244, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None, 63.82
None, None, -3.048, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None, 63.76
None, None, -3.097, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None, 63.58
None, None, -3.423, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None, 63.51
None, None, -3.49, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None, 63.42
None, None, -3.486, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None, 63.13
None, None, -3.243, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None, 62.84
None, None, -3.0, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None, 62.54
None, None, -2.419, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None, 62.39
None, None, -1.952, 89.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None, 62.44
None, None, -1.554, 89.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None, 62.36
None, None, -0.85, 85.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None, 64.75
None, None, -0.398, 86.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None, 64.44
None, None, 0.234, 84.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None, 65.22
None, None, 0.386, 84.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None, 65.17
None, None, 0.466, 86.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None, 64.88
None, None, 0.705, 88.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None, 64.67
None, None, 0.501, 89.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None, 64.1
None, None, 0.449, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None, 65.45
None, None, 0.375, 90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None, 64.68
None, None, -0.549, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None, 64.64
None, None, -0.836, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None, 64.52
None, None, -1.908, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None, 64.47
None, None, -2.245, 86.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 23:00:00, None, None, 64.65
None, None, -2.82, 83.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None, 64.5
None, None, -3.301, 77.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None, 64.75
None, None, -3.729, 75.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None, 64.69
None, None, -3.583, 76.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None, 64.42
None, None, -3.825, 75.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None, 63.67
None, None, -4.313, 77.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None, 63.93
None, None, -3.832, 77.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None, 64.43
None, None, -3.875, 75.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None, 64.89
None, None, -4.182, 78.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None, 65.09
None, None, -4.013, 72.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None, 65.24
None, None, -3.486, 76.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None, 65.16
None, None, -1.537, 74.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None, 64.93
None, None, -0.396, 68.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 12:00:00, None, None, 64.92
None, None, 0.768, 67.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 13:00:00, None, None, 65.0
None, None, 1.95, 59.24, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 14:00:00, None, None, 64.73
None, None, 3.786, 53.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 15:00:00, None, None, 63.81
None, None, 3.61, 63.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 16:00:00, None, None, 63.71
None, None, 3.104, 62.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 17:00:00, None, None, 63.75
None, None, 2.25, 77.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 18:00:00, None, None, 64.19
None, None, 1.716, 83.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 19:00:00, None, None, 64.22
None, None, 0.705, 87.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 20:00:00, None, None, 64.41
None, None, 0.185, 88.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 21:00:00, None, None, 64.38
None, None, -0.427, 86.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 22:00:00, None, None, 64.31
None, None, -0.251, 78.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 23:00:00, None, None, 64.22
None, None, 0.136, 69.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 00:00:00, None, None, 64.18
None, None, -0.351, 70.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 01:00:00, None, None, 64.37
None, None, -0.446, 67.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 02:00:00, None, None, 64.37
None, None, -0.155, 70.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 03:00:00, None, None, 64.32
None, None, -0.303, 68.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 04:00:00, None, None, 64.3
None, None, 0.234, 71.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 05:00:00, None, None, 64.32
None, None, 0.141, 69.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 06:00:00, None, None, 64.31
None, None, 0.176, 72.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 07:00:00, None, None, 64.0
None, None, -0.773, 82.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 08:00:00, None, None, 64.18
None, None, -0.01, 71.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 09:00:00, None, None, 64.21
None, None, 0.671, 69.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 10:00:00, None, None, 64.1
None, None, 1.998, 60.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 11:00:00, None, None, 64.35
None, None, 3.064, 62.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 12:00:00, None, None, 64.0
None, None, 4.099, 60.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 13:00:00, None, None, 64.5
None, None, 4.443, 71.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 14:00:00, None, None, 63.71
None, None, 6.142, 62.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 15:00:00, None, None, 63.32
None, None, 4.805, 66.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 16:00:00, None, None, 62.52
None, None, 5.014, 67.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 17:00:00, None, None, 62.24
None, None, 4.692, 69.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 18:00:00, None, None, 62.06
None, None, 2.199, 86.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 19:00:00, None, None, 62.24
None, None, 1.673, 89.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 20:00:00, None, None, 62.3
None, None, 1.244, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 21:00:00, None, None, 62.28
None, None, 0.684, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 22:00:00, None, None, 62.25
None, None, 0.813, 90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 23:00:00, None, None, 62.18
None, None, 1.285, 86.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 00:00:00, None, None, 62.1
None, None, 1.689, 79.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 01:00:00, None, None, 62.23
None, None, 1.701, 80.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 02:00:00, None, None, 61.91
None, None, 0.963, 80.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 03:00:00, None, None, 62.14
None, None, 1.151, 77.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 04:00:00, None, None, 62.25
None, None, 0.588, 79.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-17 05:00:00, None, None, 62.19
