station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 2.512, 97.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-02 17:00:00, None, -0.492, None
None, 2.42, 97.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-02 18:00:00, None, -0.582, None
None, 2.328, 97.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-02 19:00:00, None, -0.463, None
None, 2.327, 97.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-02 20:00:00, None, -0.501, None
None, 1.898, 97.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-02 21:00:00, None, -0.511, None
None, 1.417, 97.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-02 22:00:00, None, -0.479, None
None, 0.982, 97.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-02 23:00:00, None, -0.468, None
None, 0.886, 97.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 00:00:00, None, -0.553, None
None, 1.079, 98.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 01:00:00, None, -0.479, None
None, 1.079, 97.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 02:00:00, None, -0.488, None
None, 1.175, 97.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 03:00:00, None, -0.509, None
None, 0.886, 97.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 04:00:00, None, -0.508, None
None, 1.031, 97.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 05:00:00, None, -0.478, None
None, 1.465, 97.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 06:00:00, None, -0.529, None
None, 1.079, 97.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 07:00:00, None, -0.288, None
None, 1.803, 96.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 08:00:00, None, -0.344, None
None, 1.754, 96.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 09:00:00, None, -0.281, None
None, 1.465, 96.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 10:00:00, None, -0.188, None
None, 1.947, 96.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 11:00:00, None, -0.478, None
None, 2.039, 96.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 12:00:00, None, -0.49, None
None, 2.618, 96.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 13:00:00, None, -0.339, None
None, 2.61, 96.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 14:00:00, None, -0.534, None
None, 2.514, 96.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 15:00:00, None, -0.491, None
None, 2.37, 96.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 16:00:00, None, -0.571, None
None, 2.419, 96.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 17:00:00, None, -0.536, None
None, 2.526, 96.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 18:00:00, None, -0.558, None
None, 1.649, 97.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 19:00:00, None, -0.537, None
None, 1.56, 97.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 20:00:00, None, -0.568, None
None, 1.658, 97.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 21:00:00, None, -0.544, None
None, 1.899, 97.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-03 22:00:00, None, -0.561, None
None, 1.561, 97.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-03 23:00:00, None, -0.585, None
None, 1.706, 97.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-04 00:00:00, None, -0.517, None
None, 1.561, 96.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-04 01:00:00, None, -0.605, None
None, 2.043, 96.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 02:00:00, None, -0.517, None
None, 2.382, 96.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 03:00:00, None, -0.568, None
None, 1.899, 96.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-01-04 04:00:00, None, -0.513, None
None, 2.816, 96.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 05:00:00, None, -0.505, None
None, 2.712, 95.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 06:00:00, None, -0.544, None
None, 2.767, 95.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 07:00:00, None, -0.557, None
None, 2.91, 94.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 08:00:00, None, -0.548, None
None, 3.009, 93.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 09:00:00, None, -0.506, None
None, 3.533, 91.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 10:00:00, None, -0.611, None
None, 3.187, 94.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-04 11:00:00, None, -0.504, None
None, 3.955, 94.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 12:00:00, None, -0.461, None
None, 3.807, 94.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 13:00:00, None, -0.511, None
None, 3.853, 94.6, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 14:00:00, None, -0.492, None
None, 4.286, 94.9, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-01-04 15:00:00, None, -0.486, None
None, 4.044, 95.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 16:00:00, None, -0.533, None
None, 3.996, 96.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 17:00:00, None, -0.517, None
None, 3.756, 96.0, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 18:00:00, None, -0.471, None
None, 3.659, 96.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 19:00:00, None, -0.549, None
None, 3.468, 96.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 20:00:00, None, -0.62, None
None, 3.176, 96.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 21:00:00, None, -0.546, None
None, 3.13, 96.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 22:00:00, None, -0.546, None
None, 3.098, 97.0, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-04 23:00:00, None, -0.549, None
None, 2.855, 97.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 00:00:00, None, -0.575, None
None, 2.713, 97.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 01:00:00, None, -0.467, None
None, 2.324, 97.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 02:00:00, None, -0.573, None
None, 2.381, 97.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 03:00:00, None, -0.573, None
None, 2.382, 97.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 04:00:00, None, -0.573, None
None, 2.519, 97.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 05:00:00, None, -0.535, None
None, 2.908, 97.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 06:00:00, None, -0.498, None
None, 2.857, 96.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 07:00:00, None, -0.499, None
None, 2.808, 96.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 08:00:00, None, -0.554, None
None, 3.053, 96.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 09:00:00, None, -0.519, None
None, 2.715, 96.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 10:00:00, None, -0.446, None
None, 3.097, 95.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 11:00:00, None, -0.509, None
None, 3.094, 95.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 12:00:00, None, -0.528, None
None, 3.527, 94.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 13:00:00, None, -0.518, None
None, 3.663, 95.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 14:00:00, None, -0.499, None
None, 3.852, 93.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 15:00:00, None, -0.482, None
None, 3.855, 92.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 16:00:00, None, -0.492, None
None, 3.954, 91.3, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 17:00:00, None, -0.532, None
None, 3.997, 90.4, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 18:00:00, None, -0.519, None
None, 4.144, 87.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 19:00:00, None, -0.521, None
None, 3.996, 89.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 20:00:00, None, -0.589, None
None, 3.755, 91.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-05 21:00:00, None, -0.573, None
None, 3.858, 88.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 22:00:00, None, -0.563, None
None, 4.045, 86.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-05 23:00:00, None, -0.572, None
None, 3.763, 89.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 00:00:00, None, -0.575, None
None, 3.9, 87.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 01:00:00, None, -0.502, None
None, 3.809, 88.7, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 02:00:00, None, -0.519, None
None, 4.048, 86.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 03:00:00, None, -0.534, None
None, 3.997, 84.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 04:00:00, None, -0.593, None
None, 4.093, 85.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 05:00:00, None, -0.572, None
None, 3.66, 86.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 06:00:00, None, -0.57, None
None, 3.766, 87.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 07:00:00, None, -0.679, None
None, 3.178, 93.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 08:00:00, None, -0.557, None
None, 3.04, 94.3, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 09:00:00, None, -0.617, None
None, 3.431, 95.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-06 10:00:00, None, -0.6, None
None, 3.622, 95.2, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-01-06 11:00:00, None, -0.565, None
None, 4.286, 95.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-01-06 12:00:00, None, -0.57, None
None, 4.334, 85.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-01-06 13:00:00, None, -0.509, None
None, 1.65, 96.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-14 10:00:00, None, -0.504, None
None, 2.427, 96.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-14 11:00:00, None, -0.558, None
None, 3.231, 96.6, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-14 12:00:00, None, -0.439, None
None, 3.901, 96.0, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-14 13:00:00, None, -0.51, None
None, 4.864, 96.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-14 14:00:00, None, -0.489, None
None, 6.627, 90.2, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-14 15:00:00, None, -0.475, None
None, 6.67, 85.4, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-14 16:00:00, None, -0.55, None
None, 6.239, 87.1, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-14 17:00:00, None, -0.494, None
None, 6.015, 85.8, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-14 18:00:00, None, -0.558, None
None, 5.538, 89.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-14 19:00:00, None, -0.582, None
None, 4.479, 90.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-14 20:00:00, None, -0.736, None
None, 3.273, 92.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-14 21:00:00, None, -0.668, None
None, 2.222, 94.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-14 22:00:00, None, -0.622, None
None, 1.989, 94.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-14 23:00:00, None, -0.641, None
None, 2.283, 95.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-15 00:00:00, None, -0.652, None
None, 1.895, 95.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 01:00:00, None, -0.606, None
None, 2.282, 95.6, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-15 02:00:00, None, -0.61, None
None, 2.086, 95.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 03:00:00, None, -0.62, None
None, 1.655, 95.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 04:00:00, None, -0.625, None
None, 1.268, 96.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 05:00:00, None, -0.534, None
None, 1.512, 96.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 06:00:00, None, -0.573, None
None, 2.131, 94.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 07:00:00, None, -0.631, None
None, 1.745, 94.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 08:00:00, None, -0.577, None
None, 1.898, 93.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 09:00:00, None, -0.676, None
None, 3.049, 86.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 10:00:00, None, -0.517, None
None, 3.322, 84.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 11:00:00, None, -0.588, None
None, 4.093, 82.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 12:00:00, None, -0.53, None
None, 5.54, 75.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 13:00:00, None, -0.528, None
None, 7.69, 61.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 14:00:00, None, -0.561, None
None, 9.1, 53.7, None, None, None, None, None, None, None, 0.0, None, None, None, 2019-03-15 15:00:00, None, -0.58, None
None, 9.92, 52.01, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 16:00:00, None, -0.54, None
None, 8.81, 58.82, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 17:00:00, None, -0.674, None
None, 8.68, 64.42, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-15 18:00:00, None, -1.057, None
None, 6.574, 77.0, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-15 19:00:00, None, -0.54, None
None, 4.794, 82.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-15 20:00:00, None, -0.606, None
None, 3.755, 85.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 21:00:00, None, -0.634, None
None, 3.176, 84.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 22:00:00, None, -0.667, None
None, 2.457, 90.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-15 23:00:00, None, -0.575, None
None, 3.565, 85.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 00:00:00, None, -0.594, None
None, 4.479, 78.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 01:00:00, None, -0.64, None
None, 4.237, 80.3, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 02:00:00, None, -0.546, None
None, 3.514, 83.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 03:00:00, None, -0.645, None
None, 3.322, 84.7, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 04:00:00, None, -0.689, None
None, 3.906, 80.1, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 05:00:00, None, -0.65, None
None, 3.95, 80.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 06:00:00, None, -0.505, None
None, 4.237, 77.8, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 07:00:00, None, -0.506, None
None, 3.803, 81.0, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 08:00:00, None, -0.557, None
None, 3.417, 82.2, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 09:00:00, None, -0.605, None
None, 3.803, 82.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 10:00:00, None, -0.431, None
None, 4.768, 78.5, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-16 11:00:00, None, -0.529, None
None, 5.781, 75.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-16 12:00:00, None, -0.602, None
None, 5.861, 81.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-16 13:00:00, None, -0.558, None
None, 6.285, 82.6, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-16 14:00:00, None, -0.554, None
None, 7.3, 85.9, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-16 15:00:00, None, -0.615, None
None, 7.25, 82.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-16 16:00:00, None, -0.458, None
None, 8.16, 76.5, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-16 17:00:00, None, -0.587, None
None, 7.78, 79.0, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-16 18:00:00, None, -0.562, None
None, 7.88, 82.2, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-16 19:00:00, None, -0.657, None
None, 7.06, 84.7, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-16 20:00:00, None, -0.756, None
None, 4.757, 89.9, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-16 21:00:00, None, -0.586, None
None, 5.491, 90.3, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-16 22:00:00, None, -0.663, None
None, 4.141, 89.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-16 23:00:00, None, -0.666, None
None, 3.563, 91.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 00:00:00, None, -0.709, None
None, 3.369, 92.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 01:00:00, None, -0.622, None
None, 4.051, 91.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 02:00:00, None, -0.529, None
None, 4.201, 88.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 03:00:00, None, -0.579, None
None, 2.851, 91.8, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 04:00:00, None, -0.654, None
None, 2.851, 92.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 05:00:00, None, -0.626, None
None, 3.527, 88.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 06:00:00, None, -0.676, None
None, 2.852, 90.4, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-17 07:00:00, None, -0.637, None
None, 2.9, 88.6, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-17 08:00:00, None, -0.689, None
None, 3.093, 87.9, None, None, None, None, None, None, None, 1.0, None, None, None, 2019-03-17 09:00:00, None, -0.643, None
None, 3.864, 85.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 10:00:00, None, -0.61, None
None, 6.309, 76.7, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 11:00:00, None, -0.456, None
None, 7.6, 68.76, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 12:00:00, None, -0.614, None
None, 9.85, 60.39, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 13:00:00, None, -0.57, None
None, 11.8, 54.1, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 14:00:00, None, -0.44, None
None, 10.91, 60.28, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-17 15:00:00, None, -0.418, None
None, 11.24, 65.26, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-17 16:00:00, None, -0.578, None
None, 11.11, 63.12, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-17 17:00:00, None, -0.652, None
None, 8.49, 76.3, None, None, None, None, None, None, None, 5.0, None, None, None, 2019-03-17 18:00:00, None, -0.779, None
None, 7.3, 80.7, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-17 19:00:00, None, -0.682, None
None, 6.817, 80.9, None, None, None, None, None, None, None, 4.0, None, None, None, 2019-03-17 20:00:00, None, -0.747, None
None, 5.488, 85.5, None, None, None, None, None, None, None, 3.0, None, None, None, 2019-03-17 21:00:00, None, -0.615, None
None, 4.189, 88.4, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 22:00:00, None, -0.563, None
None, 2.985, 91.0, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-17 23:00:00, None, -0.576, None
None, 3.569, 90.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-18 00:00:00, None, -0.65, None
None, 3.91, 89.1, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-18 01:00:00, None, -0.546, None
None, 5.733, 78.5, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-18 02:00:00, None, -0.56, None
None, 6.118, 74.2, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-18 03:00:00, None, -0.649, None
None, 5.299, 77.9, None, None, None, None, None, None, None, 2.0, None, None, None, 2019-03-18 04:00:00, None, -0.545, None
