station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 3.675, 89.0, None, None, 24.8, 2.804, 313.3, None, None, None, None, None, None, 2.0, 991.0, None, None, None, 2019-11-21 16:00:00, None, -0.134, None
None, 3.448, 89.7, None, None, 22.85, 3.102, 309.3, None, None, None, None, None, None, 2.0, 990.0, None, None, None, 2019-11-21 17:00:00, None, -0.126, None
None, 3.304, 91.2, None, None, 18.31, 3.388, 309.6, None, None, None, None, None, None, 2.0, 991.0, None, None, None, 2019-11-21 18:00:00, None, -0.153, None
None, 3.232, 91.0, None, None, 20.13, 3.57, 310.1, None, None, None, None, None, None, 2.0, 991.0, None, None, None, 2019-11-21 19:00:00, None, -0.141, None
None, 3.17, 91.9, None, None, 17.28, 2.526, 310.5, None, None, None, None, None, None, 2.0, 991.0, None, None, None, 2019-11-21 20:00:00, None, -0.119, None
None, 3.174, 93.0, None, None, 17.24, 1.84, 310.6, None, None, None, None, None, None, 2.0, 992.0, None, None, None, 2019-11-21 21:00:00, None, -0.222, None
None, 3.072, 94.3, None, None, 26.43, 1.516, 309.3, None, None, None, None, None, None, 2.0, 993.0, None, None, None, 2019-11-21 22:00:00, None, -0.17, None
None, 2.928, 95.3, None, None, 20.22, 0.915, 317.1, None, None, None, None, None, None, 2.0, 994.0, None, None, None, 2019-11-21 23:00:00, None, -0.122, None
None, 2.976, 95.1, None, None, 50.82, 0.797, 319.3, None, None, None, None, None, None, 2.0, 994.0, None, None, None, 2019-11-22 00:00:00, None, -0.132, None
None, 2.829, 95.5, None, None, 46.48, 2.065, 129.3, None, None, None, None, None, None, 2.0, 995.0, None, None, None, 2019-11-22 01:00:00, None, -0.173, None
None, 2.783, 96.0, None, None, 32.19, 1.5, 312.9, None, None, None, None, None, None, 2.0, 994.0, None, None, None, 2019-11-22 02:00:00, None, -0.153, None
