station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -6.792, 42.39, None, None, None, None, None, None, None, -16.0, 885.0, None, 2019-11-27 15:00:00, None, None
None, -7.413, 49.42, None, None, None, None, None, None, None, -15.0, 885.0, None, 2019-11-27 16:00:00, None, None
None, -7.863, 49.15, None, None, None, None, None, None, None, -16.0, 886.0, None, 2019-11-27 18:00:00, None, None
None, -8.76, 59.62, None, None, None, None, None, None, None, -14.0, 886.0, None, 2019-11-27 19:00:00, None, None
None, -9.88, 63.78, None, None, None, None, None, None, None, -15.0, 887.0, None, 2019-11-27 20:00:00, None, None
None, -11.26, 59.54, None, None, None, None, None, None, None, -17.0, 887.0, None, 2019-11-27 22:00:00, None, None
None, -12.97, 80.7, None, None, None, None, None, None, None, -15.0, 887.0, None, 2019-11-27 23:00:00, None, None
None, -13.55, 82.9, None, None, None, None, None, None, None, -16.0, 887.0, None, 2019-11-28 00:00:00, None, None
None, -14.53, 85.7, None, None, None, None, None, None, None, -16.0, 887.0, None, 2019-11-28 01:00:00, None, None
None, -15.2, 82.8, None, None, None, None, None, None, None, -17.0, 887.0, None, 2019-11-28 02:00:00, None, None
None, -15.63, 86.2, None, None, None, None, None, None, None, -17.0, 886.0, None, 2019-11-28 03:00:00, None, None
None, -16.3, 85.9, None, None, None, None, None, None, None, -18.0, 887.0, None, 2019-11-28 04:00:00, None, None
None, -16.77, 86.2, None, None, None, None, None, None, None, -18.0, 886.0, None, 2019-11-28 05:00:00, None, None
None, -17.32, 85.6, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-28 06:00:00, None, None
None, -17.65, 85.1, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-28 07:00:00, None, None
None, -17.54, 84.9, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-28 08:00:00, None, None
None, -16.88, 84.7, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-28 09:00:00, None, None
None, -16.18, 84.7, None, None, None, None, None, None, None, -18.0, 886.0, None, 2019-11-28 10:00:00, None, None
None, -11.8, 65.8, None, None, None, None, None, None, None, -16.0, 885.0, None, 2019-11-28 11:00:00, None, None
None, -9.79, 55.16, None, None, None, None, None, None, None, -16.0, 885.0, None, 2019-11-28 12:00:00, None, None
None, -9.24, 55.94, None, None, None, None, None, None, None, -16.0, 884.0, None, 2019-11-28 13:00:00, None, None
None, -9.06, 55.17, None, None, None, None, None, None, None, -16.0, 883.0, None, 2019-11-28 14:00:00, None, None
None, -9.56, 58.15, None, None, None, None, None, None, None, -15.0, 883.0, None, 2019-11-28 15:00:00, None, None
None, -12.49, 71.44, None, None, None, None, None, None, None, -16.0, 883.0, None, 2019-11-28 16:00:00, None, None
None, -13.94, 78.25, None, None, None, None, None, None, None, -17.0, 883.0, None, 2019-11-28 17:00:00, None, None
None, -15.21, 82.8, None, None, None, None, None, None, None, -17.0, 883.0, None, 2019-11-28 18:00:00, None, None
None, -16.09, 85.2, None, None, None, None, None, None, None, -18.0, 883.0, None, 2019-11-28 19:00:00, None, None
None, -16.58, 85.6, None, None, None, None, None, None, None, -18.0, 884.0, None, 2019-11-28 20:00:00, None, None
None, -16.77, 85.7, None, None, None, None, None, None, None, -18.0, 884.0, None, 2019-11-28 21:00:00, None, None
None, -17.15, 85.6, None, None, None, None, None, None, None, -19.0, 885.0, None, 2019-11-28 22:00:00, None, None
None, -17.51, 84.9, None, None, None, None, None, None, None, -19.0, 884.0, None, 2019-11-28 23:00:00, None, None
None, -17.97, 84.1, None, None, None, None, None, None, None, -20.0, 884.0, None, 2019-11-29 00:00:00, None, None
None, -18.02, 83.8, None, None, None, None, None, None, None, -20.0, 884.0, None, 2019-11-29 01:00:00, None, None
None, -18.24, 84.4, None, None, None, None, None, None, None, -20.0, 884.0, None, 2019-11-29 02:00:00, None, None
None, -18.59, 83.0, None, None, None, None, None, None, None, -21.0, 884.0, None, 2019-11-29 03:00:00, None, None
None, -18.77, 82.5, None, None, None, None, None, None, None, -21.0, 884.0, None, 2019-11-29 04:00:00, None, None
None, -19.07, 83.1, None, None, None, None, None, None, None, -21.0, 883.0, None, 2019-11-29 05:00:00, None, None
None, -19.05, 83.1, None, None, None, None, None, None, None, -21.0, 884.0, None, 2019-11-29 06:00:00, None, None
None, -19.43, 83.3, None, None, None, None, None, None, None, -21.0, 884.0, None, 2019-11-29 07:00:00, None, None
None, -19.27, 82.2, None, None, None, None, None, None, None, -21.0, 884.0, None, 2019-11-29 08:00:00, None, None
None, -18.66, 83.0, None, None, None, None, None, None, None, -20.0, 883.0, None, 2019-11-29 09:00:00, None, None
None, -17.74, 84.0, None, None, None, None, None, None, None, -19.0, 883.0, None, 2019-11-29 10:00:00, None, None
None, -13.39, 79.77, None, None, None, None, None, None, None, -16.0, 883.0, None, 2019-11-29 11:00:00, None, None
None, -10.79, 64.37, None, None, None, None, None, None, None, -16.0, 882.0, None, 2019-11-29 12:00:00, None, None
None, -10.16, 55.49, None, None, None, None, None, None, None, -17.0, 881.0, None, 2019-11-29 13:00:00, None, None
None, -9.15, 54.17, None, None, None, None, None, None, None, -16.0, 880.0, None, 2019-11-29 14:00:00, None, None
None, -9.62, 60.57, None, None, None, None, None, None, None, -15.0, 881.0, None, 2019-11-29 15:00:00, None, None
None, -12.62, 76.9, None, None, None, None, None, None, None, -15.0, 881.0, None, 2019-11-29 16:00:00, None, None
None, -13.71, 81.7, None, None, None, None, None, None, None, -16.0, 882.0, None, 2019-11-29 17:00:00, None, None
None, -16.04, 86.6, None, None, None, None, None, None, None, -18.0, 883.0, None, 2019-11-29 21:00:00, None, None
None, -16.62, 85.4, None, None, None, None, None, None, None, -18.0, 884.0, None, 2019-11-29 22:00:00, None, None
None, -16.83, 85.4, None, None, None, None, None, None, None, -18.0, 884.0, None, 2019-11-29 23:00:00, None, None
None, -16.96, 85.2, None, None, None, None, None, None, None, -19.0, 884.0, None, 2019-11-30 00:00:00, None, None
None, -17.06, 85.2, None, None, None, None, None, None, None, -19.0, 885.0, None, 2019-11-30 01:00:00, None, None
None, -17.47, 84.1, None, None, None, None, None, None, None, -19.0, 885.0, None, 2019-11-30 02:00:00, None, None
None, -17.57, 84.6, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-30 03:00:00, None, None
None, -17.03, 84.9, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-30 04:00:00, None, None
None, -17.52, 84.5, None, None, None, None, None, None, None, -19.0, 886.0, None, 2019-11-30 05:00:00, None, None
None, -17.89, 84.1, None, None, None, None, None, None, None, -20.0, 887.0, None, 2019-11-30 06:00:00, None, None
None, -17.73, 83.6, None, None, None, None, None, None, None, -20.0, 887.0, None, 2019-11-30 07:00:00, None, None
None, -17.57, 83.8, None, None, None, None, None, None, None, -19.0, 888.0, None, 2019-11-30 08:00:00, None, None
None, -15.53, 85.5, None, None, None, None, None, None, None, -17.0, 888.0, None, 2019-11-30 10:00:00, None, None
None, -11.93, 82.0, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-11-30 11:00:00, None, None
None, -9.32, 69.71, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-11-30 12:00:00, None, None
None, -8.5, 63.46, None, None, None, None, None, None, None, -14.0, 886.0, None, 2019-11-30 13:00:00, None, None
None, -8.33, 62.45, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-11-30 14:00:00, None, None
None, -9.18, 63.75, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-11-30 15:00:00, None, None
None, -11.2, 78.01, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-11-30 16:00:00, None, None
None, -12.91, 84.6, None, None, None, None, None, None, None, -15.0, 888.0, None, 2019-11-30 17:00:00, None, None
None, -13.61, 86.0, None, None, None, None, None, None, None, -15.0, 888.0, None, 2019-11-30 18:00:00, None, None
None, -14.17, 86.8, None, None, None, None, None, None, None, -16.0, 888.0, None, 2019-11-30 19:00:00, None, None
None, -14.6, 87.6, None, None, None, None, None, None, None, -16.0, 889.0, None, 2019-11-30 20:00:00, None, None
None, -14.99, 86.6, None, None, None, None, None, None, None, -16.0, 889.0, None, 2019-11-30 21:00:00, None, None
None, -14.88, 86.2, None, None, None, None, None, None, None, -16.0, 888.0, None, 2019-11-30 22:00:00, None, None
None, -14.56, 86.3, None, None, None, None, None, None, None, -16.0, 889.0, None, 2019-11-30 23:00:00, None, None
None, -15.14, 86.3, None, None, None, None, None, None, None, -17.0, 889.0, None, 2019-12-01 00:00:00, None, None
None, -15.5, 85.5, None, None, None, None, None, None, None, -17.0, 888.0, None, 2019-12-01 01:00:00, None, None
None, -15.82, 85.3, None, None, None, None, None, None, None, -17.0, 888.0, None, 2019-12-01 02:00:00, None, None
None, -16.01, 84.7, None, None, None, None, None, None, None, -18.0, 888.0, None, 2019-12-01 03:00:00, None, None
None, -16.49, 84.4, None, None, None, None, None, None, None, -18.0, 888.0, None, 2019-12-01 04:00:00, None, None
None, -16.93, 84.6, None, None, None, None, None, None, None, -19.0, 888.0, None, 2019-12-01 05:00:00, None, None
None, -16.98, 84.9, None, None, None, None, None, None, None, -19.0, 888.0, None, 2019-12-01 06:00:00, None, None
None, -17.17, 84.3, None, None, None, None, None, None, None, -19.0, 888.0, None, 2019-12-01 07:00:00, None, None
None, -17.24, 84.4, None, None, None, None, None, None, None, -19.0, 888.0, None, 2019-12-01 08:00:00, None, None
None, -16.81, 84.4, None, None, None, None, None, None, None, -18.0, 888.0, None, 2019-12-01 09:00:00, None, None
None, -16.17, 84.6, None, None, None, None, None, None, None, -18.0, 888.0, None, 2019-12-01 10:00:00, None, None
None, -11.75, 82.1, None, None, None, None, None, None, None, -14.0, 887.0, None, 2019-12-01 11:00:00, None, None
None, -10.83, 78.83, None, None, None, None, None, None, None, -14.0, 886.0, None, 2019-12-01 12:00:00, None, None
None, -8.39, 72.93, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 13:00:00, None, None
None, -8.77, 75.03, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 14:00:00, None, None
None, -9.04, 77.07, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 15:00:00, None, None
None, -9.4, 79.41, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 16:00:00, None, None
None, -10.85, 85.1, None, None, None, None, None, None, None, -13.0, 885.0, None, 2019-12-01 17:00:00, None, None
None, -12.0, 88.3, None, None, None, None, None, None, None, -13.0, 885.0, None, 2019-12-01 18:00:00, None, None
None, -12.16, 88.9, None, None, None, None, None, None, None, -13.0, 885.0, None, 2019-12-01 19:00:00, None, None
None, -11.4, 89.0, None, None, None, None, None, None, None, -13.0, 885.0, None, 2019-12-01 20:00:00, None, None
None, -10.8, 88.8, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 21:00:00, None, None
None, -10.39, 88.9, None, None, None, None, None, None, None, -12.0, 885.0, None, 2019-12-01 22:00:00, None, None
None, -10.19, 89.3, None, None, None, None, None, None, None, -11.0, 885.0, None, 2019-12-01 23:00:00, None, None
None, -10.07, 89.8, None, None, None, None, None, None, None, -11.0, 885.0, None, 2019-12-02 00:00:00, None, None
None, -9.85, 89.5, None, None, None, None, None, None, None, -11.0, 884.0, None, 2019-12-02 01:00:00, None, None
None, -9.86, 88.6, None, None, None, None, None, None, None, -11.0, 884.0, None, 2019-12-02 02:00:00, None, None
