station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -2.566, None, None, None, None, None, None, None, None, None, None, 2019-01-02 14:00:00, None, None
None, -2.758, None, None, None, None, None, None, None, None, None, None, 2019-01-02 15:00:00, None, None
None, -2.87, None, None, None, None, None, None, None, None, None, None, 2019-01-02 16:00:00, None, None
None, -2.842, None, None, None, None, None, None, None, None, None, None, 2019-01-02 17:00:00, None, None
None, -2.822, None, None, None, None, None, None, None, None, None, None, 2019-01-02 18:00:00, None, None
None, -2.802, None, None, None, None, None, None, None, None, None, None, 2019-01-02 19:00:00, None, None
None, -2.708, None, None, None, None, None, None, None, None, None, None, 2019-01-02 20:00:00, None, None
None, -2.632, None, None, None, None, None, None, None, None, None, None, 2019-01-02 21:00:00, None, None
None, -2.631, None, None, None, None, None, None, None, None, None, None, 2019-01-02 22:00:00, None, None
None, -2.641, None, None, None, None, None, None, None, None, None, None, 2019-01-02 23:00:00, None, None
None, -2.594, None, None, None, None, None, None, None, None, None, None, 2019-01-03 00:00:00, None, None
None, -2.575, None, None, None, None, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None
None, -2.471, None, None, None, None, None, None, None, None, None, None, 2019-01-03 02:00:00, None, None
None, -2.472, None, None, None, None, None, None, None, None, None, None, 2019-01-03 03:00:00, None, None
None, -2.443, None, None, None, None, None, None, None, None, None, None, 2019-01-03 04:00:00, None, None
None, -2.441, None, None, None, None, None, None, None, None, None, None, 2019-01-03 05:00:00, None, None
None, -2.348, None, None, None, None, None, None, None, None, None, None, 2019-01-03 06:00:00, None, None
None, -2.375, None, None, None, None, None, None, None, None, None, None, 2019-01-03 07:00:00, None, None
None, -2.291, None, None, None, None, None, None, None, None, None, None, 2019-01-03 08:00:00, None, None
None, -2.139, None, None, None, None, None, None, None, None, None, None, 2019-01-03 09:00:00, None, None
None, -1.876, None, None, None, None, None, None, None, None, None, None, 2019-01-03 10:00:00, None, None
None, -1.639, None, None, None, None, None, None, None, None, None, None, 2019-01-03 11:00:00, None, None
None, -1.496, None, None, None, None, None, None, None, None, None, None, 2019-01-03 12:00:00, None, None
None, -1.267, None, None, None, None, None, None, None, None, None, None, 2019-01-03 13:00:00, None, None
None, -1.116, None, None, None, None, None, None, None, None, None, None, 2019-01-03 14:00:00, None, None
None, -1.099, None, None, None, None, None, None, None, None, None, None, 2019-01-03 15:00:00, None, None
None, -1.108, None, None, None, None, None, None, None, None, None, None, 2019-01-03 16:00:00, None, None
None, -1.145, None, None, None, None, None, None, None, None, None, None, 2019-01-03 17:00:00, None, None
None, -1.014, None, None, None, None, None, None, None, None, None, None, 2019-01-03 18:00:00, None, None
None, -0.938, None, None, None, None, None, None, None, None, None, None, 2019-01-03 19:00:00, None, None
None, -0.853, None, None, None, None, None, None, None, None, None, None, 2019-01-03 20:00:00, None, None
None, -0.863, None, None, None, None, None, None, None, None, None, None, 2019-01-03 21:00:00, None, None
None, -0.73, None, None, None, None, None, None, None, None, None, None, 2019-01-03 22:00:00, None, None
None, -0.767, None, None, None, None, None, None, None, None, None, None, 2019-01-03 23:00:00, None, None
None, -0.731, None, None, None, None, None, None, None, None, None, None, 2019-01-04 00:00:00, None, None
None, -0.626, None, None, None, None, None, None, None, None, None, None, 2019-01-04 01:00:00, None, None
None, -0.617, None, None, None, None, None, None, None, None, None, None, 2019-01-04 02:00:00, None, None
None, -0.474, None, None, None, None, None, None, None, None, None, None, 2019-01-04 03:00:00, None, None
None, -0.343, None, None, None, None, None, None, None, None, None, None, 2019-01-04 04:00:00, None, None
None, -0.22, None, None, None, None, None, None, None, None, None, None, 2019-01-04 05:00:00, None, None
None, -0.039, None, None, None, None, None, None, None, None, None, None, 2019-01-04 06:00:00, None, None
None, -0.021, None, None, None, None, None, None, None, None, None, None, 2019-01-04 07:00:00, None, None
None, 0.008, None, None, None, None, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None
None, 0.007, None, None, None, None, None, None, None, None, None, None, 2019-01-04 09:00:00, None, None
None, 0.008, None, None, None, None, None, None, None, None, None, None, 2019-01-04 10:00:00, None, None
None, 0.055, None, None, None, None, None, None, None, None, None, None, 2019-01-04 11:00:00, None, None
None, 0.13, None, None, None, None, None, None, None, None, None, None, 2019-01-04 12:00:00, None, None
None, 0.177, None, None, None, None, None, None, None, None, None, None, 2019-01-04 13:00:00, None, None
None, 0.206, None, None, None, None, None, None, None, None, None, None, 2019-01-04 14:00:00, None, None
None, 0.443, None, None, None, None, None, None, None, None, None, None, 2019-01-04 15:00:00, None, None
None, 0.415, None, None, None, None, None, None, None, None, None, None, 2019-01-04 16:00:00, None, None
None, 0.471, None, None, None, None, None, None, None, None, None, None, 2019-01-04 17:00:00, None, None
None, 0.603, None, None, None, None, None, None, None, None, None, None, 2019-01-04 18:00:00, None, None
None, 0.642, None, None, None, None, None, None, None, None, None, None, 2019-01-04 19:00:00, None, None
None, 0.576, None, None, None, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None
None, 0.717, None, None, None, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None
None, 0.907, None, None, None, None, None, None, None, None, None, None, 2019-01-04 22:00:00, None, None
None, 0.812, None, None, None, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None
None, 0.651, None, None, None, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None
None, 0.66, None, None, None, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None
None, 0.708, None, None, None, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None
None, 0.575, None, None, None, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None
None, 0.537, None, None, None, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None
None, 0.461, None, None, None, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None
None, 0.329, None, None, None, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None
None, 0.367, None, None, None, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None
None, 0.122, None, None, None, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None
None, 0.481, None, None, None, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None
None, 0.708, None, None, None, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None
None, 1.038, None, None, None, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None
None, 1.009, None, None, None, None, None, None, None, None, None, None, 2019-01-05 12:00:00, None, None
None, 1.094, None, None, None, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None
None, 1.208, None, None, None, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None
None, 0.858, None, None, None, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None
None, 0.338, None, None, None, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None
None, 0.168, None, None, None, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None
None, -0.135, None, None, None, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None
None, 0.197, None, None, None, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None
None, 0.291, None, None, None, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None
None, 0.366, None, None, None, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None
None, 0.424, None, None, None, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None
None, 0.197, None, None, None, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None
None, 0.253, None, None, None, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None
None, -0.001, None, None, None, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None
None, -0.049, None, None, None, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None
None, -0.002, None, None, None, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None
None, 0.008, None, None, None, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None
None, 0.017, None, None, None, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None
None, -0.002, None, None, None, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None
None, -0.031, None, None, None, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None
None, -0.002, None, None, None, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None
None, -0.012, None, None, None, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None
None, 0.074, None, None, None, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None
None, 0.169, None, None, None, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None
None, 0.433, None, None, None, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None
None, 1.71, None, None, None, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None
None, -6.975, None, None, None, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None
None, -4.974, None, None, None, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None
None, -3.854, None, None, None, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None
None, -1.563, None, None, None, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None
None, 0.993, None, None, None, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None
None, 1.657, None, None, None, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None
None, 2.984, None, None, None, None, None, None, None, None, None, None, 2019-03-14 16:00:00, None, None
None, 2.642, None, None, None, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None
None, 2.158, None, None, None, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None
None, 0.757, None, None, None, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None
None, 0.134, None, None, None, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None
None, -0.103, None, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None
None, -0.351, None, None, None, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None
None, -0.424, None, None, None, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None
None, -0.464, None, None, None, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None
None, -0.443, None, None, None, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None
None, -0.387, None, None, None, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None
None, -0.395, None, None, None, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None
None, -0.443, None, None, None, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None
None, -0.453, None, None, None, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None
None, -0.396, None, None, None, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None
None, -0.452, None, None, None, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None
None, -0.34, None, None, None, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None
None, 0.265, None, None, None, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None
None, 0.806, None, None, None, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None
None, 1.478, None, None, None, None, None, None, None, None, None, None, 2019-03-15 12:00:00, None, None
None, 1.808, None, None, None, None, None, None, None, None, None, None, 2019-03-15 13:00:00, None, None
None, 1.505, None, None, None, None, None, None, None, None, None, None, 2019-03-15 14:00:00, None, None
None, 2.271, None, None, None, None, None, None, None, None, None, None, 2019-03-15 15:00:00, None, None
None, 2.65, None, None, None, None, None, None, None, None, None, None, 2019-03-15 16:00:00, None, None
None, 2.981, None, None, None, None, None, None, None, None, None, None, 2019-03-15 17:00:00, None, None
None, 1.996, None, None, None, None, None, None, None, None, None, None, 2019-03-15 18:00:00, None, None
None, 1.675, None, None, None, None, None, None, None, None, None, None, 2019-03-15 19:00:00, None, None
None, 0.956, None, None, None, None, None, None, None, None, None, None, 2019-03-15 20:00:00, None, None
None, 0.247, None, None, None, None, None, None, None, None, None, None, 2019-03-15 21:00:00, None, None
None, -0.728, None, None, None, None, None, None, None, None, None, None, 2019-03-15 22:00:00, None, None
None, -0.397, None, None, None, None, None, None, None, None, None, None, 2019-03-15 23:00:00, None, None
None, -0.348, None, None, None, None, None, None, None, None, None, None, 2019-03-16 00:00:00, None, None
None, -0.339, None, None, None, None, None, None, None, None, None, None, 2019-03-16 01:00:00, None, None
None, -0.038, None, None, None, None, None, None, None, None, None, None, 2019-03-16 02:00:00, None, None
None, -0.075, None, None, None, None, None, None, None, None, None, None, 2019-03-16 03:00:00, None, None
None, -0.093, None, None, None, None, None, None, None, None, None, None, 2019-03-16 04:00:00, None, None
None, -0.066, None, None, None, None, None, None, None, None, None, None, 2019-03-16 05:00:00, None, None
None, -0.396, None, None, None, None, None, None, None, None, None, None, 2019-03-16 06:00:00, None, None
None, -0.274, None, None, None, None, None, None, None, None, None, None, 2019-03-16 07:00:00, None, None
None, -0.549, None, None, None, None, None, None, None, None, None, None, 2019-03-16 08:00:00, None, None
None, -0.728, None, None, None, None, None, None, None, None, None, None, 2019-03-16 09:00:00, None, None
None, -0.329, None, None, None, None, None, None, None, None, None, None, 2019-03-16 10:00:00, None, None
None, 1.26, None, None, None, None, None, None, None, None, None, None, 2019-03-16 11:00:00, None, None
None, 2.026, None, None, None, None, None, None, None, None, None, None, 2019-03-16 12:00:00, None, None
None, 2.916, None, None, None, None, None, None, None, None, None, None, 2019-03-16 13:00:00, None, None
None, 2.878, None, None, None, None, None, None, None, None, None, None, 2019-03-16 14:00:00, None, None
None, 3.636, None, None, None, None, None, None, None, None, None, None, 2019-03-16 15:00:00, None, None
None, 3.426, None, None, None, None, None, None, None, None, None, None, 2019-03-16 16:00:00, None, None
None, 3.503, None, None, None, None, None, None, None, None, None, None, 2019-03-16 17:00:00, None, None
None, 2.906, None, None, None, None, None, None, None, None, None, None, 2019-03-16 18:00:00, None, None
None, 2.006, None, None, None, None, None, None, None, None, None, None, 2019-03-16 19:00:00, None, None
None, 2.017, None, None, None, None, None, None, None, None, None, None, 2019-03-16 20:00:00, None, None
None, -0.226, None, None, None, None, None, None, None, None, None, None, 2019-03-16 21:00:00, None, None
None, -0.917, None, None, None, None, None, None, None, None, None, None, 2019-03-16 22:00:00, None, None
None, -1.4, None, None, None, None, None, None, None, None, None, None, 2019-03-16 23:00:00, None, None
None, -1.943, None, None, None, None, None, None, None, None, None, None, 2019-03-17 00:00:00, None, None
None, -2.086, None, None, None, None, None, None, None, None, None, None, 2019-03-17 01:00:00, None, None
None, -1.857, None, None, None, None, None, None, None, None, None, None, 2019-03-17 02:00:00, None, None
None, -1.601, None, None, None, None, None, None, None, None, None, None, 2019-03-17 03:00:00, None, None
None, -1.877, None, None, None, None, None, None, None, None, None, None, 2019-03-17 04:00:00, None, None
None, -1.953, None, None, None, None, None, None, None, None, None, None, 2019-03-17 05:00:00, None, None
None, -1.886, None, None, None, None, None, None, None, None, None, None, 2019-03-17 06:00:00, None, None
None, -1.735, None, None, None, None, None, None, None, None, None, None, 2019-03-17 07:00:00, None, None
None, -1.848, None, None, None, None, None, None, None, None, None, None, 2019-03-17 08:00:00, None, None
None, -2.959, None, None, None, None, None, None, None, None, None, None, 2019-03-17 09:00:00, None, None
None, -2.627, None, None, None, None, None, None, None, None, None, None, 2019-03-17 10:00:00, None, None
None, -2.371, None, None, None, None, None, None, None, None, None, None, 2019-03-17 11:00:00, None, None
None, -2.466, None, None, None, None, None, None, None, None, None, None, 2019-03-17 12:00:00, None, None
None, 0.425, None, None, None, None, None, None, None, None, None, None, 2019-03-17 13:00:00, None, None
None, 3.259, None, None, None, None, None, None, None, None, None, None, 2019-03-17 14:00:00, None, None
None, 4.026, None, None, None, None, None, None, None, None, None, None, 2019-03-17 15:00:00, None, None
None, 3.987, None, None, None, None, None, None, None, None, None, None, 2019-03-17 16:00:00, None, None
None, 4.12, None, None, None, None, None, None, None, None, None, None, 2019-03-17 17:00:00, None, None
None, 4.503, None, None, None, None, None, None, None, None, None, None, 2019-03-17 18:00:00, None, None
None, 2.907, None, None, None, None, None, None, None, None, None, None, 2019-03-17 19:00:00, None, None
None, 0.729, None, None, None, None, None, None, None, None, None, None, 2019-03-17 20:00:00, None, None
None, -0.633, None, None, None, None, None, None, None, None, None, None, 2019-03-17 21:00:00, None, None
None, -1.315, None, None, None, None, None, None, None, None, None, None, 2019-03-17 22:00:00, None, None
None, -1.839, None, None, None, None, None, None, None, None, None, None, 2019-03-17 23:00:00, None, None
None, -2.048, None, None, None, None, None, None, None, None, None, None, 2019-03-18 00:00:00, None, None
None, -2.694, None, None, None, None, None, None, None, None, None, None, 2019-03-18 01:00:00, None, None
None, -3.264, None, None, None, None, None, None, None, None, None, None, 2019-03-18 02:00:00, None, None
None, -2.959, None, None, None, None, None, None, None, None, None, None, 2019-03-18 03:00:00, None, None
None, -3.521, None, None, None, None, None, None, None, None, None, None, 2019-03-18 04:00:00, None, None
None, -3.521, None, None, None, None, None, None, None, None, None, None, 2019-03-18 05:00:00, None, None
None, -4.142, None, None, None, None, None, None, None, None, None, None, 2019-03-18 06:00:00, None, None
None, -4.67, None, None, None, None, None, None, None, None, None, None, 2019-03-18 07:00:00, None, None
None, -4.871, None, None, None, None, None, None, None, None, None, None, 2019-03-18 08:00:00, None, None
None, -4.668, None, None, None, None, None, None, None, None, None, None, 2019-03-18 09:00:00, None, None
None, -4.418, None, None, None, None, None, None, None, None, None, None, 2019-03-18 10:00:00, None, None
None, -4.668, None, None, None, None, None, None, None, None, None, None, 2019-03-18 11:00:00, None, None
None, -3.663, None, None, None, None, None, None, None, None, None, None, 2019-03-18 12:00:00, None, None
None, -0.842, None, None, None, None, None, None, None, None, None, None, 2019-03-18 13:00:00, None, None
None, 2.68, None, None, None, None, None, None, None, None, None, None, 2019-03-18 14:00:00, None, None
None, 3.818, None, None, None, None, None, None, None, None, None, None, 2019-03-18 15:00:00, None, None
None, 4.225, None, None, None, None, None, None, None, None, None, None, 2019-03-18 16:00:00, None, None
None, 4.054, None, None, None, None, None, None, None, None, None, None, 2019-03-18 17:00:00, None, None
None, 3.989, None, None, None, None, None, None, None, None, None, None, 2019-03-18 18:00:00, None, None
None, 1.788, None, None, None, None, None, None, None, None, None, None, 2019-03-18 19:00:00, None, None
None, 0.247, None, None, None, None, None, None, None, None, None, None, 2019-03-18 20:00:00, None, None
None, -1.087, None, None, None, None, None, None, None, None, None, None, 2019-03-18 21:00:00, None, None
None, -1.543, None, None, None, None, None, None, None, None, None, None, 2019-03-18 22:00:00, None, None
None, -2.094, None, None, None, None, None, None, None, None, None, None, 2019-03-18 23:00:00, None, None
None, -2.123, None, None, None, None, None, None, None, None, None, None, 2019-03-19 00:00:00, None, None
None, -2.95, None, None, None, None, None, None, None, None, None, None, 2019-03-19 01:00:00, None, None
None, -3.35, None, None, None, None, None, None, None, None, None, None, 2019-03-19 02:00:00, None, None
None, -3.606, None, None, None, None, None, None, None, None, None, None, 2019-03-19 03:00:00, None, None
None, -3.76, None, None, None, None, None, None, None, None, None, None, 2019-03-19 04:00:00, None, None
None, -4.429, None, None, None, None, None, None, None, None, None, None, 2019-03-19 05:00:00, None, None
None, -4.716, None, None, None, None, None, None, None, None, None, None, 2019-03-19 06:00:00, None, None
None, -4.889, None, None, None, None, None, None, None, None, None, None, 2019-03-19 07:00:00, None, None
None, -5.198, None, None, None, None, None, None, None, None, None, None, 2019-03-19 08:00:00, None, None
None, -4.783, None, None, None, None, None, None, None, None, None, None, 2019-03-19 09:00:00, None, None
None, -4.225, None, None, None, None, None, None, None, None, None, None, 2019-03-19 10:00:00, None, None
None, -3.673, None, None, None, None, None, None, None, None, None, None, 2019-03-19 11:00:00, None, None
None, -2.587, None, None, None, None, None, None, None, None, None, None, 2019-03-19 12:00:00, None, None
None, -0.085, None, None, None, None, None, None, None, None, None, None, 2019-03-19 13:00:00, None, None
None, 3.763, None, None, None, None, None, None, None, None, None, None, 2019-03-19 14:00:00, None, None
None, 4.331, None, None, None, None, None, None, None, None, None, None, 2019-03-19 15:00:00, None, None
None, 4.358, None, None, None, None, None, None, None, None, None, None, 2019-03-19 16:00:00, None, None
None, 4.311, None, None, None, None, None, None, None, None, None, None, 2019-03-19 17:00:00, None, None
None, 4.264, None, None, None, None, None, None, None, None, None, None, 2019-03-19 18:00:00, None, None
None, 2.29, None, None, None, None, None, None, None, None, None, None, 2019-03-19 19:00:00, None, None
None, 0.606, None, None, None, None, None, None, None, None, None, None, 2019-03-19 20:00:00, None, None
None, -0.017, None, None, None, None, None, None, None, None, None, None, 2019-03-19 21:00:00, None, None
None, -1.295, None, None, None, None, None, None, None, None, None, None, 2019-03-19 22:00:00, None, None
None, -1.402, None, None, None, None, None, None, None, None, None, None, 2019-03-19 23:00:00, None, None
None, -1.915, None, None, None, None, None, None, None, None, None, None, 2019-03-20 00:00:00, None, None
None, -2.76, None, None, None, None, None, None, None, None, None, None, 2019-03-20 01:00:00, None, None
None, -2.788, None, None, None, None, None, None, None, None, None, None, 2019-03-20 02:00:00, None, None
None, -3.121, None, None, None, None, None, None, None, None, None, None, 2019-03-20 03:00:00, None, None
None, -3.483, None, None, None, None, None, None, None, None, None, None, 2019-03-20 04:00:00, None, None
None, -4.028, None, None, None, None, None, None, None, None, None, None, 2019-03-20 05:00:00, None, None
None, -4.305, None, None, None, None, None, None, None, None, None, None, 2019-03-20 06:00:00, None, None
None, -4.457, None, None, None, None, None, None, None, None, None, None, 2019-03-20 08:00:00, None, None
None, -4.58, None, None, None, None, None, None, None, None, None, None, 2019-03-20 09:00:00, None, None
None, -4.504, None, None, None, None, None, None, None, None, None, None, 2019-03-20 10:00:00, None, None
None, -3.605, None, None, None, None, None, None, None, None, None, None, 2019-03-20 11:00:00, None, None
None, -1.922, None, None, None, None, None, None, None, None, None, None, 2019-03-20 12:00:00, None, None
None, 0.341, None, None, None, None, None, None, None, None, None, None, 2019-03-20 13:00:00, None, None
None, 5.748, None, None, None, None, None, None, None, None, None, None, 2019-03-20 14:00:00, None, None
None, 6.252, None, None, None, None, None, None, None, None, None, None, 2019-03-20 15:00:00, None, None
None, 6.156, None, None, None, None, None, None, None, None, None, None, 2019-03-20 16:00:00, None, None
None, 6.3, None, None, None, None, None, None, None, None, None, None, 2019-03-20 17:00:00, None, None
None, 5.036, None, None, None, None, None, None, None, None, None, None, 2019-03-20 18:00:00, None, None
None, 2.801, None, None, None, None, None, None, None, None, None, None, 2019-03-20 19:00:00, None, None
None, 1.344, None, None, None, None, None, None, None, None, None, None, 2019-03-20 20:00:00, None, None
None, -0.246, None, None, None, None, None, None, None, None, None, None, 2019-03-20 22:00:00, None, None
None, -0.662, None, None, None, None, None, None, None, None, None, None, 2019-03-20 23:00:00, None, None
None, -2.0, None, None, None, None, None, None, None, None, None, None, 2019-03-21 00:00:00, None, None
None, -2.114, None, None, None, None, None, None, None, None, None, None, 2019-03-21 01:00:00, None, None
None, -2.304, None, None, None, None, None, None, None, None, None, None, 2019-03-21 02:00:00, None, None
None, -2.684, None, None, None, None, None, None, None, None, None, None, 2019-03-21 03:00:00, None, None
None, -2.893, None, None, None, None, None, None, None, None, None, None, 2019-03-21 04:00:00, None, None
None, -3.406, None, None, None, None, None, None, None, None, None, None, 2019-03-21 05:00:00, None, None
None, -3.779, None, None, None, None, None, None, None, None, None, None, 2019-03-21 06:00:00, None, None
None, -3.635, None, None, None, None, None, None, None, None, None, None, 2019-03-21 07:00:00, None, None
None, -4.055, None, None, None, None, None, None, None, None, None, None, 2019-03-21 08:00:00, None, None
None, -3.931, None, None, None, None, None, None, None, None, None, None, 2019-03-21 09:00:00, None, None
None, -3.807, None, None, None, None, None, None, None, None, None, None, 2019-03-21 10:00:00, None, None
None, -3.263, None, None, None, None, None, None, None, None, None, None, 2019-03-21 11:00:00, None, None
None, -1.742, None, None, None, None, None, None, None, None, None, None, 2019-03-21 12:00:00, None, None
