station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp, stn_pres
None, -0.234, None, None, None, None, 154.94, 2019-01-02 14:00:00, None, None, None
None, -0.439, None, None, None, None, 159.69, 2019-01-02 15:00:00, None, None, None
None, -0.467, None, None, None, None, 164.36, 2019-01-02 16:00:00, None, None, None
None, -0.533, None, None, None, None, 165.54, 2019-01-02 17:00:00, None, None, None
None, -0.55, None, None, None, None, 161.78, 2019-01-02 18:00:00, None, None, None
None, -0.485, None, None, None, None, 164.55, 2019-01-02 19:00:00, None, None, None
None, -0.504, None, None, None, None, 163.61, 2019-01-02 20:00:00, None, None, None
None, -0.532, None, None, None, None, 165.17, 2019-01-02 21:00:00, None, None, None
None, -0.523, None, None, None, None, 160.95, 2019-01-02 22:00:00, None, None, None
None, -0.543, None, None, None, None, 162.54, 2019-01-02 23:00:00, None, None, None
None, -0.942, None, None, None, None, 163.63, 2019-01-03 00:00:00, None, None, None
None, -1.193, None, None, None, None, 161.66, 2019-01-03 01:00:00, None, None, None
None, -1.136, None, None, None, None, 162.47, 2019-01-03 02:00:00, None, None, None
None, -1.129, None, None, None, None, 166.71, 2019-01-03 03:00:00, None, None, None
None, -1.101, None, None, None, None, 167.29, 2019-01-03 04:00:00, None, None, None
None, -1.166, None, None, None, None, 167.32, 2019-01-03 05:00:00, None, None, None
None, -1.501, None, None, None, None, 170.82, 2019-01-03 06:00:00, None, None, None
None, -1.165, None, None, None, None, 168.37, 2019-01-03 07:00:00, None, None, None
None, -1.242, None, None, None, None, 172.67, 2019-01-03 08:00:00, None, None, None
None, -1.391, None, None, None, None, 172.12, 2019-01-03 09:00:00, None, None, None
None, -1.289, None, None, None, None, 176.69, 2019-01-03 10:00:00, None, None, None
None, -0.961, None, None, None, None, 175.63, 2019-01-03 11:00:00, None, None, None
None, -0.905, None, None, None, None, 174.4, 2019-01-03 12:00:00, None, None, None
None, -0.374, None, None, None, None, 176.82, 2019-01-03 13:00:00, None, None, None
None, 0.073, None, None, None, None, 175.04, 2019-01-03 14:00:00, None, None, None
None, -0.681, None, None, None, None, 176.87, 2019-01-03 15:00:00, None, None, None
None, -0.215, None, None, None, None, 176.24, 2019-01-03 16:00:00, None, None, None
None, -0.933, None, None, None, None, 175.7, 2019-01-03 17:00:00, None, None, None
None, -0.988, None, None, None, None, 175.71, 2019-01-03 18:00:00, None, None, None
None, -1.091, None, None, None, None, 177.48, 2019-01-03 19:00:00, None, None, None
None, -0.571, None, None, None, None, 176.02, 2019-01-03 20:00:00, None, None, None
None, -0.373, None, None, None, None, 177.56, 2019-01-03 21:00:00, None, None, None
None, -0.458, None, None, None, None, 177.01, 2019-01-03 22:00:00, None, None, None
None, -0.803, None, None, None, None, 176.11, 2019-01-03 23:00:00, None, None, None
None, -0.385, None, None, None, None, 175.37, 2019-01-04 00:00:00, None, None, None
None, -0.831, None, None, None, None, 174.92, 2019-01-04 01:00:00, None, None, None
None, -0.933, None, None, None, None, 174.72, 2019-01-04 02:00:00, None, None, None
None, -1.838, None, None, None, None, 174.63, 2019-01-04 03:00:00, None, None, None
None, -1.625, None, None, None, None, 174.07, 2019-01-04 04:00:00, None, None, None
None, -1.392, None, None, None, None, 174.71, 2019-01-04 05:00:00, None, None, None
None, -1.641, None, None, None, None, 172.34, 2019-01-04 06:00:00, None, None, None
None, -1.549, None, None, None, None, 173.92, 2019-01-04 07:00:00, None, None, None
None, -1.642, None, None, None, None, 173.65, 2019-01-04 08:00:00, None, None, None
None, -1.662, None, None, None, None, 173.45, 2019-01-04 09:00:00, None, None, None
None, -1.501, None, None, None, None, 173.77, 2019-01-04 10:00:00, None, None, None
None, -1.214, None, None, None, None, 170.61, 2019-01-04 11:00:00, None, None, None
None, -0.933, None, None, None, None, 170.41, 2019-01-04 12:00:00, None, None, None
None, -1.082, None, None, None, None, 171.1, 2019-01-04 13:00:00, None, None, None
None, -1.258, None, None, None, None, 174.56, 2019-01-04 14:00:00, None, None, None
None, -0.905, None, None, None, None, 175.92, 2019-01-04 15:00:00, None, None, None
None, -1.268, None, None, None, None, 173.28, 2019-01-04 16:00:00, None, None, None
None, -1.623, None, None, None, None, 179.13, 2019-01-04 17:00:00, None, None, None
None, -1.696, None, None, None, None, 178.48, 2019-01-04 18:00:00, None, None, None
None, -1.484, None, None, None, None, 178.05, 2019-01-04 19:00:00, None, None, None
None, -1.362, None, None, None, None, 181.67, 2019-01-04 20:00:00, None, None, None
None, -1.157, None, None, None, None, 180.66, 2019-01-04 21:00:00, None, None, None
None, -0.664, None, None, None, None, 181.18, 2019-01-04 22:00:00, None, None, None
None, -0.626, None, None, None, None, 177.04, 2019-01-04 23:00:00, None, None, None
None, -0.774, None, None, None, None, 177.55, 2019-01-05 00:00:00, None, None, None
None, -0.886, None, None, None, None, 178.09, 2019-01-05 01:00:00, None, None, None
None, -1.165, None, None, None, None, 180.17, 2019-01-05 02:00:00, None, None, None
None, -1.11, None, None, None, None, 181.28, 2019-01-05 03:00:00, None, None, None
None, -0.887, None, None, None, None, 179.33, 2019-01-05 04:00:00, None, None, None
None, -1.156, None, None, None, None, 180.81, 2019-01-05 05:00:00, None, None, None
None, -1.184, None, None, None, None, 179.0, 2019-01-05 06:00:00, None, None, None
None, -1.596, None, None, None, None, 179.13, 2019-01-05 07:00:00, None, None, None
None, -2.1, None, None, None, None, 177.11, 2019-01-05 08:00:00, None, None, None
None, -2.239, None, None, None, None, 180.02, 2019-01-05 09:00:00, None, None, None
None, -1.999, None, None, None, None, 183.85, 2019-01-05 10:00:00, None, None, None
None, -1.261, None, None, None, None, 183.43, 2019-01-05 11:00:00, None, None, None
None, -1.401, None, None, None, None, 181.7, 2019-01-05 12:00:00, None, None, None
None, -1.306, None, None, None, None, 183.67, 2019-01-05 13:00:00, None, None, None
None, -1.51, None, None, None, None, 183.68, 2019-01-05 14:00:00, None, None, None
None, -2.044, None, None, None, None, 183.37, 2019-01-05 15:00:00, None, None, None
None, -2.118, None, None, None, None, 183.43, 2019-01-05 16:00:00, None, None, None
None, -2.249, None, None, None, None, 183.14, 2019-01-05 17:00:00, None, None, None
None, -2.418, None, None, None, None, 182.86, 2019-01-05 18:00:00, None, None, None
None, -2.513, None, None, None, None, 182.04, 2019-01-05 19:00:00, None, None, None
None, -2.653, None, None, None, None, 181.31, 2019-01-05 20:00:00, None, None, None
None, -2.569, None, None, None, None, 180.29, 2019-01-05 21:00:00, None, None, None
None, -2.559, None, None, None, None, 178.53, 2019-01-05 22:00:00, None, None, None
None, -2.746, None, None, None, None, 174.47, 2019-01-05 23:00:00, None, None, None
None, -2.764, None, None, None, None, 177.16, 2019-01-06 00:00:00, None, None, None
None, -2.895, None, None, None, None, 179.05, 2019-01-06 01:00:00, None, None, None
None, -3.027, None, None, None, None, 178.2, 2019-01-06 02:00:00, None, None, None
None, -3.102, None, None, None, None, 178.97, 2019-01-06 03:00:00, None, None, None
None, -3.102, None, None, None, None, 178.12, 2019-01-06 04:00:00, None, None, None
None, -3.244, None, None, None, None, 177.82, 2019-01-06 05:00:00, None, None, None
None, -3.413, None, None, None, None, 177.75, 2019-01-06 06:00:00, None, None, None
None, -3.337, None, None, None, None, 177.63, 2019-01-06 07:00:00, None, None, None
None, -3.0, None, None, None, None, 178.76, 2019-01-06 08:00:00, None, None, None
None, -3.178, None, None, None, None, 179.85, 2019-01-06 09:00:00, None, None, None
None, -2.597, None, None, None, None, 179.32, 2019-01-06 10:00:00, None, None, None
None, -1.802, None, None, None, None, 178.1, 2019-01-06 11:00:00, None, None, None
None, -1.53, None, None, None, None, 178.95, 2019-01-06 12:00:00, None, None, None
None, -2.632, None, None, None, None, 181.17, 2019-01-06 13:00:00, None, None, None
None, 2.563, None, None, None, None, None, 2019-09-26 21:00:00, None, None, None
None, 1.137, None, None, None, None, None, 2019-09-26 22:00:00, None, None, None
None, 0.81, None, None, None, None, None, 2019-09-26 23:00:00, None, None, None
None, 1.061, None, None, None, None, None, 2019-09-27 00:00:00, None, None, None
None, 0.987, None, None, None, None, None, 2019-09-27 01:00:00, None, None, None
None, 0.921, None, None, None, None, None, 2019-09-27 02:00:00, None, None, None
None, 0.587, None, None, None, None, None, 2019-09-27 03:00:00, None, None, None
None, 0.343, None, None, None, None, None, 2019-09-27 04:00:00, None, None, None
None, 0.092, None, None, None, None, None, 2019-09-27 05:00:00, None, None, None
None, -0.001, None, None, None, None, None, 2019-09-27 06:00:00, None, None, None
None, -0.205, None, None, None, None, None, 2019-09-27 08:00:00, None, None, None
None, -0.226, None, None, None, None, None, 2019-09-27 09:00:00, None, None, None
None, 0.082, None, None, None, None, None, 2019-09-27 10:00:00, None, None, None
None, 0.437, None, None, None, None, None, 2019-09-27 11:00:00, None, None, None
None, 1.481, None, None, None, None, None, 2019-09-27 12:00:00, None, None, None
None, 0.494, None, None, None, None, None, 2019-09-27 13:00:00, None, None, None
None, 0.578, None, None, None, None, None, 2019-09-27 14:00:00, None, None, None
None, 1.108, None, None, None, None, None, 2019-09-27 15:00:00, None, None, None
None, 1.91, None, None, None, None, None, 2019-09-27 16:00:00, None, None, None
None, 1.22, None, None, None, None, None, 2019-09-27 17:00:00, None, None, None
None, 1.229, None, None, None, None, None, 2019-09-27 18:00:00, None, None, None
None, 0.978, None, None, None, None, None, 2019-09-27 19:00:00, None, None, None
None, 0.456, None, None, None, None, None, 2019-09-27 20:00:00, None, None, None
None, 0.074, None, None, None, None, None, 2019-09-27 21:00:00, None, None, None
None, -0.28, None, None, None, None, None, 2019-09-27 22:00:00, None, None, None
None, -0.224, None, None, None, None, None, 2019-09-27 23:00:00, None, None, None
None, -0.374, None, None, None, None, None, 2019-09-28 00:00:00, None, None, None
None, -0.82, None, None, None, None, None, 2019-09-28 01:00:00, None, None, None
None, -1.398, None, None, None, None, None, 2019-09-28 02:00:00, None, None, None
None, -1.703, None, None, None, None, None, 2019-09-28 03:00:00, None, None, None
None, -1.976, None, None, None, None, None, 2019-09-28 04:00:00, None, None, None
None, -2.386, None, None, None, None, None, 2019-09-28 05:00:00, None, None, None
None, -2.741, None, None, None, None, None, 2019-09-28 06:00:00, None, None, None
None, -2.985, None, None, None, None, None, 2019-09-28 07:00:00, None, None, None
None, -3.176, None, None, None, None, None, 2019-09-28 08:00:00, None, None, None
None, -3.13, None, None, None, None, None, 2019-09-28 09:00:00, None, None, None
None, -1.017, None, None, None, None, None, 2019-09-28 10:00:00, None, None, None
None, 0.354, None, None, None, None, None, 2019-09-28 11:00:00, None, None, None
None, 1.892, None, None, None, None, None, 2019-09-28 12:00:00, None, None, None
None, 2.788, None, None, None, None, None, 2019-09-28 13:00:00, None, None, None
None, 2.946, None, None, None, None, None, 2019-09-28 14:00:00, None, None, None
None, 3.235, None, None, None, None, None, 2019-09-28 15:00:00, None, None, None
None, 2.759, None, None, None, None, None, 2019-09-28 16:00:00, None, None, None
None, 1.117, None, None, None, None, None, 2019-09-28 17:00:00, None, None, None
None, 1.369, None, None, None, None, None, 2019-09-28 18:00:00, None, None, None
None, 1.517, None, None, None, None, None, 2019-09-28 19:00:00, None, None, None
None, 1.171, None, None, None, None, None, 2019-09-28 20:00:00, None, None, None
None, 1.042, None, None, None, None, None, 2019-09-28 21:00:00, None, None, None
None, 1.163, None, None, None, None, None, 2019-09-28 22:00:00, None, None, None
None, 1.126, None, None, None, None, None, 2019-09-28 23:00:00, None, None, None
None, 0.408, None, None, None, None, None, 2019-09-29 00:00:00, None, None, None
None, 0.5, None, None, None, None, None, 2019-09-29 01:00:00, None, None, None
None, -0.85, None, None, None, None, None, 2019-09-29 02:00:00, None, None, None
None, -1.668, None, None, None, None, None, 2019-09-29 03:00:00, None, None, None
None, -1.939, None, None, None, None, None, 2019-09-29 04:00:00, None, None, None
None, -2.2, None, None, None, None, None, 2019-09-29 05:00:00, None, None, None
None, -2.585, None, None, None, None, None, 2019-09-29 06:00:00, None, None, None
None, -2.65, None, None, None, None, None, 2019-09-29 07:00:00, None, None, None
None, -2.884, None, None, None, None, None, 2019-09-29 08:00:00, None, None, None
None, -2.978, None, None, None, None, None, 2019-09-29 09:00:00, None, None, None
None, -0.773, None, None, None, None, None, 2019-09-29 10:00:00, None, None, None
None, 0.409, None, None, None, None, None, 2019-09-29 11:00:00, None, None, None
None, 1.789, None, None, None, None, None, 2019-09-29 12:00:00, None, None, None
None, 2.527, None, None, None, None, None, 2019-09-29 13:00:00, None, None, None
None, 2.89, None, None, None, None, None, 2019-09-29 14:00:00, None, None, None
None, 3.806, None, None, None, None, None, 2019-09-29 15:00:00, None, None, None
None, 3.329, None, None, None, None, None, 2019-09-29 16:00:00, None, None, None
None, 1.966, None, None, None, None, None, 2019-09-29 17:00:00, None, None, None
None, 2.068, None, None, None, None, None, 2019-09-29 18:00:00, None, None, None
None, 2.403, None, None, None, None, None, 2019-09-29 19:00:00, None, None, None
None, 2.263, None, None, None, None, None, 2019-09-29 20:00:00, None, None, None
None, 2.17, None, None, None, None, None, 2019-09-29 21:00:00, None, None, None
None, 1.479, None, None, None, None, None, 2019-09-29 22:00:00, None, None, None
None, 1.835, None, None, None, None, None, 2019-09-29 23:00:00, None, None, None
None, 1.302, None, None, None, None, None, 2019-09-30 00:00:00, None, None, None
None, 1.061, None, None, None, None, None, 2019-09-30 01:00:00, None, None, None
None, 0.408, None, None, None, None, None, 2019-09-30 02:00:00, None, None, None
None, 0.371, None, None, None, None, None, 2019-09-30 03:00:00, None, None, None
None, 0.911, None, None, None, None, None, 2019-09-30 04:00:00, None, None, None
None, 0.826, None, None, None, None, None, 2019-09-30 05:00:00, None, None, None
None, 0.706, None, None, None, None, None, 2019-09-30 06:00:00, None, None, None
None, 0.958, None, None, None, None, None, 2019-09-30 07:00:00, None, None, None
None, -0.849, None, None, None, None, None, 2019-09-30 08:00:00, None, None, None
None, -0.339, None, None, None, None, None, 2019-09-30 09:00:00, None, None, None
None, 2.952, None, None, None, None, None, 2019-09-30 10:00:00, None, None, None
None, 3.096, None, None, None, None, None, 2019-09-30 11:00:00, None, None, None
None, 3.816, None, None, None, None, None, 2019-09-30 12:00:00, None, None, None
None, 5.638, None, None, None, None, None, 2019-09-30 13:00:00, None, None, None
None, 4.406, None, None, None, None, None, 2019-09-30 14:00:00, None, None, None
None, 5.411, None, None, None, None, None, 2019-09-30 15:00:00, None, None, None
None, 5.581, None, None, None, None, None, 2019-09-30 16:00:00, None, None, None
None, 4.5, None, None, None, None, None, 2019-09-30 17:00:00, None, None, None
None, 5.044, None, None, None, None, None, 2019-09-30 18:00:00, None, None, None
None, 4.903, None, None, None, None, None, 2019-09-30 19:00:00, None, None, None
None, 4.959, None, None, None, None, None, 2019-09-30 20:00:00, None, None, None
None, 4.471, None, None, None, None, None, 2019-09-30 21:00:00, None, None, None
None, 4.452, None, None, None, None, None, 2019-09-30 22:00:00, None, None, None
None, 4.423, None, None, None, None, None, 2019-09-30 23:00:00, None, None, None
None, 4.048, None, None, None, None, None, 2019-10-01 00:00:00, None, None, None
None, 3.983, None, None, None, None, None, 2019-10-01 01:00:00, None, None, None
None, 3.879, None, None, None, None, None, 2019-10-01 02:00:00, None, None, None
None, 4.246, None, None, None, None, None, 2019-10-01 03:00:00, None, None, None
None, 4.085, None, None, None, None, None, 2019-10-01 04:00:00, None, None, None
None, 3.738, None, None, None, None, None, 2019-10-01 05:00:00, None, None, None
None, 4.283, None, None, None, None, None, 2019-10-01 06:00:00, None, None, None
None, 4.33, None, None, None, None, None, 2019-10-01 07:00:00, None, None, None
None, 4.114, None, None, None, None, None, 2019-10-01 08:00:00, None, None, None
None, 3.934, None, None, None, None, None, 2019-10-01 09:00:00, None, None, None
None, 4.875, None, None, None, None, None, 2019-10-01 10:00:00, None, None, None
None, 5.684, None, None, None, None, None, 2019-10-01 12:00:00, None, None, None
None, 6.411, None, None, None, None, None, 2019-10-01 13:00:00, None, None, None
None, 6.477, None, None, None, None, None, 2019-10-01 14:00:00, None, None, None
None, 6.761, None, None, None, None, None, 2019-10-01 15:00:00, None, None, None
None, 7.52, None, None, None, None, None, 2019-10-01 16:00:00, None, None, None
None, 7.26, None, None, None, None, None, 2019-10-01 17:00:00, None, None, None
None, 7.36, None, None, None, None, None, 2019-10-01 18:00:00, None, None, None
None, 6.449, None, None, None, None, None, 2019-10-01 19:00:00, None, None, None
None, 5.355, None, None, None, None, None, 2019-10-01 20:00:00, None, None, None
None, 5.213, None, None, None, None, None, 2019-10-01 21:00:00, None, None, None
None, 4.997, None, None, None, None, None, 2019-10-01 22:00:00, None, None, None
None, 4.997, None, None, None, None, None, 2019-10-01 23:00:00, None, None, None
None, 4.452, None, None, None, None, None, 2019-10-02 00:00:00, None, None, None
None, 4.265, None, None, None, None, None, 2019-10-02 01:00:00, None, None, None
None, 4.499, None, None, None, None, None, 2019-10-02 02:00:00, None, None, None
None, 4.237, None, None, None, None, None, 2019-10-02 03:00:00, None, None, None
None, 4.059, None, None, None, None, None, 2019-10-02 04:00:00, None, None, None
None, 4.096, None, None, None, None, None, 2019-10-02 05:00:00, None, None, None
None, 4.218, None, None, None, None, None, 2019-10-02 06:00:00, None, None, None
None, 4.067, None, None, None, None, None, 2019-10-02 07:00:00, None, None, None
None, 4.256, None, None, None, None, None, 2019-10-02 08:00:00, None, None, None
None, 4.068, None, None, None, None, None, 2019-10-02 09:00:00, None, None, None
None, 4.461, None, None, None, None, None, 2019-10-02 10:00:00, None, None, None
None, 4.509, None, None, None, None, None, 2019-10-02 11:00:00, None, None, None
None, 3.956, None, None, None, None, None, 2019-10-02 12:00:00, None, None, None
None, 3.563, None, None, None, None, None, 2019-10-02 13:00:00, None, None, None
None, 3.815, None, None, None, None, None, 2019-10-02 14:00:00, None, None, None
None, 4.462, None, None, None, None, None, 2019-10-02 15:00:00, None, None, None
None, 3.713, None, None, None, None, None, 2019-10-02 16:00:00, None, None, None
None, 3.582, None, None, None, None, None, 2019-10-02 17:00:00, None, None, None
None, 3.544, None, None, None, None, None, 2019-10-02 18:00:00, None, None, None
None, 3.769, None, None, None, None, None, 2019-10-02 19:00:00, None, None, None
None, 3.703, None, None, None, None, None, 2019-10-02 20:00:00, None, None, None
None, 3.749, None, None, None, None, None, 2019-10-02 21:00:00, None, None, None
None, 3.581, None, None, None, None, None, 2019-10-02 22:00:00, None, None, None
None, 3.431, None, None, None, None, None, 2019-10-02 23:00:00, None, None, None
None, 2.945, None, None, None, None, None, 2019-10-03 00:00:00, None, None, None
None, 2.889, None, None, None, None, None, 2019-10-03 01:00:00, None, None, None
None, 2.795, None, None, None, None, None, 2019-10-03 02:00:00, None, None, None
None, 2.824, None, None, None, None, None, 2019-10-03 03:00:00, None, None, None
None, 2.524, None, None, None, None, None, 2019-10-03 04:00:00, None, None, None
None, 2.338, None, None, None, None, None, 2019-10-03 05:00:00, None, None, None
None, 2.395, None, None, None, None, None, 2019-10-03 06:00:00, None, None, None
None, 2.002, None, None, None, None, None, 2019-10-03 07:00:00, None, None, None
None, 2.002, None, None, None, None, None, 2019-10-03 08:00:00, None, None, None
None, 1.851, None, None, None, None, None, 2019-10-03 09:00:00, None, None, None
None, 2.357, None, None, None, None, None, 2019-10-03 10:00:00, None, None, None
None, 2.804, None, None, None, None, None, 2019-10-03 11:00:00, None, None, None
None, 3.011, None, None, None, None, None, 2019-10-03 12:00:00, None, None, None
None, 3.422, None, None, None, None, None, 2019-10-03 13:00:00, None, None, None
None, 3.684, None, None, None, None, None, 2019-10-03 14:00:00, None, None, None
None, 3.937, None, None, None, None, None, 2019-10-03 15:00:00, None, None, None
None, 3.881, None, None, None, None, None, 2019-10-03 16:00:00, None, None, None
None, 4.18, None, None, None, None, None, 2019-10-03 17:00:00, None, None, None
None, 3.965, None, None, None, None, None, 2019-10-03 18:00:00, None, None, None
None, 3.17, None, None, None, None, None, 2019-10-03 19:00:00, None, None, None
None, 3.113, None, None, None, None, None, 2019-10-03 20:00:00, None, None, None
None, 2.768, None, None, None, None, None, 2019-10-03 21:00:00, None, None, None
None, 2.711, None, None, None, None, None, 2019-10-03 22:00:00, None, None, None
None, 2.533, None, None, None, None, None, 2019-10-03 23:00:00, None, None, None
None, 2.674, None, None, None, None, None, 2019-10-04 00:00:00, None, None, None
None, 2.656, None, None, None, None, None, 2019-10-04 01:00:00, None, None, None
None, 2.672, None, None, None, None, None, 2019-10-04 02:00:00, None, None, None
None, 2.44, None, None, None, None, None, 2019-10-04 03:00:00, None, None, None
None, 2.254, None, None, None, None, None, 2019-10-04 04:00:00, None, None, None
None, 2.245, None, None, None, None, None, 2019-10-04 05:00:00, None, None, None
None, 2.338, None, None, None, None, None, 2019-10-04 06:00:00, None, None, None
None, 2.487, None, None, None, None, None, 2019-10-04 07:00:00, None, None, None
None, 2.544, None, None, None, None, None, 2019-10-04 08:00:00, None, None, None
None, 2.469, None, None, None, None, None, 2019-10-04 09:00:00, None, None, None
None, 2.637, None, None, None, None, None, 2019-10-04 10:00:00, None, None, None
None, 3.73, None, None, None, None, None, 2019-10-04 12:00:00, None, None, None
None, 3.17, None, None, None, None, None, 2019-10-04 14:00:00, None, None, None
None, 3.432, None, None, None, None, None, 2019-10-04 15:00:00, None, None, None
None, 2.89, None, None, None, None, None, 2019-10-04 16:00:00, None, None, None
None, 2.498, None, None, None, None, None, 2019-10-04 17:00:00, None, None, None
None, 2.851, None, None, None, None, None, 2019-10-04 18:00:00, None, None, None
None, 2.945, None, None, None, None, None, 2019-10-04 19:00:00, None, None, None
None, 2.339, None, None, None, None, None, 2019-10-04 20:00:00, None, None, None
None, 2.636, None, None, None, None, None, 2019-10-04 21:00:00, None, None, None
None, 2.263, None, None, None, None, None, 2019-10-04 22:00:00, None, None, None
None, 2.449, None, None, None, None, None, 2019-10-04 23:00:00, None, None, None
None, 2.626, None, None, None, None, None, 2019-10-05 00:00:00, None, None, None
None, 2.618, None, None, None, None, None, 2019-10-05 01:00:00, None, None, None
None, 2.711, None, None, None, None, None, 2019-10-05 02:00:00, None, None, None
None, 2.712, None, None, None, None, None, 2019-10-05 03:00:00, None, None, None
None, 2.384, None, None, None, None, None, 2019-10-05 04:00:00, None, None, None
None, 2.431, None, None, None, None, None, 2019-10-05 05:00:00, None, None, None
None, 2.395, None, None, None, None, None, 2019-10-05 06:00:00, None, None, None
None, 2.423, None, None, None, None, None, 2019-10-05 07:00:00, None, None, None
None, 2.414, None, None, None, None, None, 2019-10-05 08:00:00, None, None, None
None, 2.579, None, None, None, None, None, 2019-10-05 09:00:00, None, None, None
None, 2.674, None, None, None, None, None, 2019-10-05 10:00:00, None, None, None
None, 2.972, None, None, None, None, None, 2019-10-05 11:00:00, None, None, None
None, 3.991, None, None, None, None, None, 2019-10-05 12:00:00, None, None, None
None, 4.462, None, None, None, None, None, 2019-10-05 13:00:00, None, None, None
None, 4.978, None, None, None, None, None, 2019-10-05 14:00:00, None, None, None
None, 5.42, None, None, None, None, None, 2019-10-05 15:00:00, None, None, None
None, 5.476, None, None, None, None, None, 2019-10-05 16:00:00, None, None, None
None, 5.336, None, None, None, None, None, 2019-10-05 17:00:00, None, None, None
None, 4.537, None, None, None, None, None, 2019-10-05 18:00:00, None, None, None
None, 4.34, None, None, None, None, None, 2019-10-05 19:00:00, None, None, None
None, 3.694, None, None, None, None, None, 2019-10-05 20:00:00, None, None, None
None, 3.75, None, None, None, None, None, 2019-10-05 21:00:00, None, None, None
None, 3.815, None, None, None, None, None, 2019-10-05 22:00:00, None, None, None
None, 3.413, None, None, None, None, None, 2019-10-05 23:00:00, None, None, None
None, 3.412, None, None, None, None, None, 2019-10-06 00:00:00, None, None, None
None, 2.105, None, None, None, None, None, 2019-10-06 01:00:00, None, None, None
None, 2.087, None, None, None, None, None, 2019-10-06 02:00:00, None, None, None
None, 2.701, None, None, None, None, None, 2019-10-06 03:00:00, None, None, None
None, 2.879, None, None, None, None, None, 2019-10-06 04:00:00, None, None, None
None, 2.794, None, None, None, None, None, 2019-10-06 05:00:00, None, None, None
None, 1.927, None, None, None, None, None, 2019-10-06 06:00:00, None, None, None
None, 2.226, None, None, None, None, None, 2019-10-06 07:00:00, None, None, None
None, 2.142, None, None, None, None, None, 2019-10-06 08:00:00, None, None, None
None, 2.123, None, None, None, None, None, 2019-10-06 09:00:00, None, None, None
None, 3.664, None, None, None, None, None, 2019-10-06 10:00:00, None, None, None
