station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -0.272, 88.3, None, None, 21.19, 3.415, 5.134, None, None, None, None, None, None, -2.0, 926.0, None, None, None, 2019-11-21 16:00:00, None, None
None, -0.582, 90.2, None, None, 0.13, 0.734, 343.6, None, None, None, None, None, None, -2.0, 926.0, None, None, None, 2019-11-21 17:00:00, None, None
None, -0.758, 90.2, None, None, 64.79, 0.353, 355.2, None, None, None, None, None, None, -2.0, 925.0, None, None, None, 2019-11-21 18:00:00, None, None
None, -1.232, 92.9, None, None, 59.61, 0.348, 167.6, None, None, None, None, None, None, -2.0, 925.0, None, None, None, 2019-11-21 19:00:00, None, None
None, -1.112, 92.1, None, None, 65.31, 0.853, 267.0, None, None, None, None, None, None, -2.0, 925.0, None, None, None, 2019-11-21 20:00:00, None, None
None, -0.91, 91.4, None, None, 33.87, 2.725, 155.0, None, None, None, None, None, None, -2.0, 925.0, None, None, None, 2019-11-21 21:00:00, None, None
None, -1.414, 91.1, None, None, 59.43, 1.767, 161.4, None, None, None, None, None, None, -2.0, 925.0, None, None, None, 2019-11-21 22:00:00, None, None
None, -0.932, 88.2, None, None, 52.34, 5.221, 143.4, None, None, None, None, None, None, -3.0, 925.0, None, None, None, 2019-11-21 23:00:00, None, None
None, -1.734, 89.5, None, None, 65.86, 3.625, 140.7, None, None, None, None, None, None, -3.0, 926.0, None, None, None, 2019-11-22 00:00:00, None, None
None, -2.402, 93.2, None, None, 80.6, 1.571, 169.2, None, None, None, None, None, None, -3.0, 927.0, None, None, None, 2019-11-22 01:00:00, None, None
