station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 32.86, 242.4, None, None, None, None, None, None, None, None, None, None, None, -1.69, None, None, None, None, 9.47, None, None, None, None, 2019-01-01 00:00:00, None
None, None, None, None, 27.94, 234.5, None, None, None, None, None, None, None, None, None, None, None, -1.784, None, None, None, None, 9.98, None, None, None, None, 2019-01-01 01:00:00, None
None, None, None, None, 18.27, 235.6, None, None, None, None, None, None, None, None, None, None, None, -1.832, None, None, None, None, 9.61, None, None, None, None, 2019-01-01 02:00:00, None
None, None, None, None, 16.82, 227.2, None, None, None, None, None, None, None, None, None, None, None, -1.881, None, None, None, None, 9.25, None, None, None, None, 2019-01-01 03:00:00, None
None, None, None, None, 23.46, 231.4, None, None, None, None, None, None, None, None, None, None, None, -1.555, None, None, None, None, 8.71, None, None, None, None, 2019-01-01 04:00:00, None
None, None, None, None, 27.1, 247.6, None, None, None, None, None, None, None, None, None, None, None, -1.515, None, None, None, None, 11.65, None, None, None, None, 2019-01-01 05:00:00, None
None, None, None, None, 27.62, 257.5, None, None, None, None, None, None, None, None, None, None, None, -1.066, None, None, None, None, 12.68, None, None, None, None, 2019-01-01 06:00:00, None
None, None, None, None, 23.85, 253.6, None, None, None, None, None, None, None, None, None, None, None, -0.46, None, None, None, None, 14.57, None, None, None, None, 2019-01-01 07:00:00, None
None, None, None, None, 20.84, 238.5, None, None, None, None, None, None, None, None, None, None, None, 0.018, None, None, None, None, 10.14, None, None, None, None, 2019-01-01 08:00:00, None
None, None, None, None, 11.6, 240.5, None, None, None, None, None, None, None, None, None, None, None, 0.037, None, None, None, None, 15.31, None, None, None, None, 2019-01-01 09:00:00, None
None, None, None, None, 10.48, 233.8, None, None, None, None, None, None, None, None, None, None, None, 0.019, None, None, None, None, 13.02, None, None, None, None, 2019-01-01 10:00:00, None
None, None, None, None, 7.54, 234.4, None, None, None, None, None, None, None, None, None, None, None, 0.01, None, None, None, None, 13.47, None, None, None, None, 2019-01-01 11:00:00, None
None, None, None, None, 9.55, 241.5, None, None, None, None, None, None, None, None, None, None, None, 0.02, None, None, None, None, 14.48, None, None, None, None, 2019-01-01 12:00:00, None
None, None, None, None, 35.26, 240.5, None, None, None, None, None, None, None, None, None, None, None, 0.028, None, None, None, None, 15.46, None, None, None, None, 2019-01-01 13:00:00, None
None, None, None, None, 37.78, 245.6, None, None, None, None, None, None, None, None, None, None, None, 0.057, None, None, None, None, 15.05, None, None, None, None, 2019-01-01 14:00:00, None
None, None, None, None, 36.78, 245.7, None, None, None, None, None, None, None, None, None, None, None, 0.029, None, None, None, None, 15.63, None, None, None, None, 2019-01-01 15:00:00, None
None, None, None, None, 44.99, 245.3, None, None, None, None, None, None, None, None, None, None, None, 0.193, None, None, None, None, 16.24, None, None, None, None, 2019-01-01 16:00:00, None
None, None, None, None, 43.29, 243.8, None, None, None, None, None, None, None, None, None, None, None, 0.22, None, None, None, None, 16.16, None, None, None, None, 2019-01-01 17:00:00, None
None, None, None, None, 38.94, 243.7, None, None, None, None, None, None, None, None, None, None, None, 0.442, None, None, None, None, 18.55, None, None, None, None, 2019-01-01 18:00:00, None
None, None, None, None, 41.72, 245.8, None, None, None, None, None, None, None, None, None, None, None, 0.279, None, None, None, None, 18.5, None, None, None, None, 2019-01-01 19:00:00, None
None, None, None, None, 40.48, 249.0, None, None, None, None, None, None, None, None, None, None, None, -0.229, None, None, None, None, 20.15, None, None, None, None, 2019-01-01 20:00:00, None
None, None, None, None, 38.08, 252.0, None, None, None, None, None, None, None, None, None, None, None, -0.41, None, None, None, None, 21.39, None, None, None, None, 2019-01-01 21:00:00, None
None, None, None, None, 45.13, 242.3, None, None, None, None, None, None, None, None, None, None, None, -0.362, None, None, None, None, 20.11, None, None, None, None, 2019-01-01 22:00:00, None
None, None, None, None, 37.28, 245.8, None, None, None, None, None, None, None, None, None, None, None, -0.534, None, None, None, None, 22.64, None, None, None, None, 2019-01-01 23:00:00, None
None, None, None, None, 33.39, 245.0, None, None, None, None, None, None, None, None, None, None, None, -1.13, None, None, None, None, 20.2, None, None, None, None, 2019-01-02 00:00:00, None
None, None, None, None, 31.57, 244.4, None, None, None, None, None, None, None, None, None, None, None, -1.444, None, None, None, None, 17.3, None, None, None, None, 2019-01-02 01:00:00, None
None, None, None, None, 35.39, 244.4, None, None, None, None, None, None, None, None, None, None, None, -1.501, None, None, None, None, 13.38, None, None, None, None, 2019-01-02 02:00:00, None
None, None, None, None, 29.62, 249.4, None, None, None, None, None, None, None, None, None, None, None, -1.494, None, None, None, None, 12.57, None, None, None, None, 2019-01-02 03:00:00, None
None, None, None, None, 33.71, 255.2, None, None, None, None, None, None, None, None, None, None, None, -1.81, None, None, None, None, 10.74, None, None, None, None, 2019-01-02 04:00:00, None
None, None, None, None, 32.0, 265.5, None, None, None, None, None, None, None, None, None, None, None, -1.628, None, None, None, None, 12.2, None, None, None, None, 2019-01-02 05:00:00, None
None, None, None, None, 31.63, 315.0, None, None, None, None, None, None, None, None, None, None, None, -2.289, None, None, None, None, 18.95, None, None, None, None, 2019-01-02 06:00:00, None
None, None, None, None, 24.49, 324.3, None, None, None, None, None, None, None, None, None, None, None, -3.243, None, None, None, None, 11.58, None, None, None, None, 2019-01-02 07:00:00, None
None, None, None, None, 6.013, 295.7, None, None, None, None, None, None, None, None, None, None, None, -3.274, None, None, None, None, 29.92, None, None, None, None, 2019-01-02 08:00:00, None
None, None, None, None, 1.87, 270.2, None, None, None, None, None, None, None, None, None, None, None, -3.63, None, None, None, None, 0.056, None, None, None, None, 2019-01-02 09:00:00, None
None, None, None, None, 5.24, 270.2, None, None, None, None, None, None, None, None, None, None, None, -3.555, None, None, None, None, 0.0, None, None, None, None, 2019-01-02 10:00:00, None
None, None, None, None, 6.208, 270.1, None, None, None, None, None, None, None, None, None, None, None, -3.807, None, None, None, None, 0.069, None, None, None, None, 2019-01-02 11:00:00, None
None, None, None, None, 17.23, 302.6, None, None, None, None, None, None, None, None, None, None, None, -3.808, None, None, None, None, 16.69, None, None, None, None, 2019-01-02 12:00:00, None
None, None, None, None, 15.02, 317.0, None, None, None, None, None, None, None, None, None, None, None, -3.904, None, None, None, None, 3.4, None, None, None, None, 2019-01-02 13:00:00, None
None, None, None, None, 6.09, 318.4, None, None, None, None, None, None, None, None, None, None, None, -4.12, None, None, None, None, 0.0, None, None, None, None, 2019-01-02 14:00:00, None
None, None, None, None, 4.108, 318.4, None, None, None, None, None, None, None, None, None, None, None, -4.367, None, None, None, None, 0.0, None, None, None, None, 2019-01-02 15:00:00, None
None, None, None, None, 1.442, 318.5, None, None, None, None, None, None, None, None, None, None, None, -5.221, None, None, None, None, 0.105, None, None, None, None, 2019-01-02 16:00:00, None
None, None, None, None, 2.702, 318.8, None, None, None, None, None, None, None, None, None, None, None, -5.886, None, None, None, None, 0.128, None, None, None, None, 2019-01-02 17:00:00, None
